subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_charge_inr,subscription_status
S0016991,C0016991,PL009,10-05-2020,,Monthly,999.0,Active
S0016992,C0016992,PL010,23-07-2024,,Monthly,1299.0,Active
S0016993,C0016993,PL008,08-12-2023,,Monthly,699.0,Active
S0016994,C0016994,PL006,01-01-2014,,Annual,300.0,Active
S0016995,C0016995,PL004,17-02-2022,,Monthly,449.0,Active
S0016996,C0016996,PL002,02-12-2021,,Monthly,299.0,Active
S0016997,C0016997,PL011,12-08-2014,,Annual,583.0,Active
S0016998,C0016998,PL002,26-11-2020,,Monthly,299.0,Active
S0016999,C0016999,PL001,05-06-2018,,Monthly,199.0,Active
S0017000,C0017000,PL003,07-12-2023,,Monthly,399.0,Active
S0017001,C0017001,PL020,29-08-2019,,Monthly,599.0,Active
S0017002,C0017002,PL015,03-02-2023,,Monthly,699.0,Active
S0017003,C0017003,PL005,24-05-2021,02-07-2022,Annual,250.0,Terminated
S0017004,C0017004,PL001,06-05-2024,,Monthly,199.0,Active
S0017005,C0017005,PL012,25-01-2019,,Monthly,599.0,Active
S0017006,C0017006,PL003,30-10-2014,,Monthly,399.0,Active
S0017007,C0017007,PL007,17-03-2014,,Monthly,499.0,Active
S0017008,C0017008,PL011,01-01-2014,,Annual,583.0,Active
S0017009,C0017009,PL022,01-01-2014,,Annual,8333.0,Active
S0017010,C0017010,PL024,04-01-2022,,Monthly,499.0,Active
S0017011,C0017011,PL005,01-01-2014,,Annual,250.0,Active
S0017012,C0017012,PL005,01-01-2014,,Annual,250.0,Active
S0017013,C0017013,PL007,25-07-2014,18-12-2023,Monthly,499.0,Terminated
S0017014,C0017014,PL020,26-08-2016,,Monthly,599.0,Active
S0017015,C0017015,PL010,03-10-2018,,Monthly,1299.0,Active
S0017016,C0017016,PL022,01-01-2014,,Annual,8333.0,Active
S0017017,C0017017,PL005,01-01-2014,,Annual,250.0,Active
S0017018,C0017018,PL005,01-01-2014,,Annual,250.0,Active
S0017019,C0017019,PL012,13-01-2025,15-12-2025,Monthly,599.0,Terminated
S0017020,C0017020,PL017,02-05-2023,,Monthly,1499.0,Active
S0017021,C0017021,PL019,11-06-2014,30-01-2020,Monthly,349.0,Terminated
S0017022,C0017022,PL002,11-03-2019,,Monthly,299.0,Active
S0017023,C0017023,PL018,05-04-2022,,Annual,1000.0,Active
S0017024,C0017024,PL005,25-07-2020,,Annual,250.0,Active
S0017025,C0017025,PL020,03-08-2015,,Monthly,599.0,Active
S0017026,C0017026,PL017,02-08-2015,,Monthly,1499.0,Active
S0017027,C0017027,PL020,05-09-2024,28-11-2024,Monthly,599.0,Terminated
S0017028,C0017028,PL010,26-01-2014,,Monthly,1299.0,Active
S0017029,C0017029,PL011,01-01-2014,,Annual,583.0,Active
S0017030,C0017030,PL003,30-07-2019,,Monthly,399.0,Active
S0017031,C0017031,PL001,03-12-2015,,Monthly,199.0,Active
S0017032,C0017032,PL009,02-09-2014,,Monthly,999.0,Active
S0017033,C0017033,PL018,01-01-2014,,Annual,1000.0,Active
S0017034,C0017034,PL010,18-08-2019,,Monthly,1299.0,Active
S0017035,C0017035,PL006,01-01-2014,,Annual,300.0,Active
S0017036,C0017036,PL002,28-06-2019,,Monthly,299.0,Active
S0017037,C0017037,PL002,05-03-2019,,Monthly,299.0,Active
S0017038,C0017038,PL001,19-11-2015,,Monthly,199.0,Active
S0017039,C0017039,PL005,25-05-2017,,Annual,250.0,Active
S0017040,C0017040,PL004,03-09-2021,31-07-2025,Monthly,449.0,Terminated
S0017041,C0017041,PL002,09-08-2021,23-05-2023,Monthly,299.0,Terminated
S0017042,C0017042,PL020,22-11-2018,,Monthly,599.0,Active
S0017043,C0017043,PL019,18-10-2017,,Monthly,349.0,Active
S0017044,C0017044,PL014,13-04-2015,,Monthly,1199.0,Active
S0017045,C0017045,PL012,17-08-2024,10-06-2025,Monthly,599.0,Terminated
S0017046,C0017046,PL014,04-07-2024,,Monthly,1199.0,Active
S0017047,C0017047,PL008,19-06-2025,06-10-2025,Monthly,699.0,Terminated
S0017048,C0017048,PL010,11-02-2018,,Monthly,1299.0,Active
S0017049,C0017049,PL024,02-05-2015,25-12-2024,Monthly,499.0,Terminated
S0017050,C0017050,PL001,18-07-2023,,Monthly,199.0,Active
S0017051,C0017051,PL021,01-01-2014,,Annual,4166.0,Active
S0017052,C0017052,PL005,01-01-2014,,Annual,250.0,Active
S0017053,C0017053,PL003,14-03-2016,,Monthly,399.0,Active
S0017054,C0017054,PL005,09-05-2020,,Annual,250.0,Active
S0017055,C0017055,PL012,26-12-2014,,Monthly,599.0,Active
S0017056,C0017056,PL002,28-08-2023,,Monthly,299.0,Active
S0017057,C0017057,PL019,18-04-2015,10-05-2019,Monthly,349.0,Terminated
S0017058,C0017058,PL019,08-10-2017,,Monthly,349.0,Active
S0017059,C0017059,PL009,22-06-2017,,Monthly,999.0,Active
S0017060,C0017060,PL004,12-03-2021,,Monthly,449.0,Active
S0017061,C0017061,PL004,26-04-2019,,Monthly,449.0,Active
S0017062,C0017062,PL014,17-09-2023,15-11-2024,Monthly,1199.0,Terminated
S0017063,C0017063,PL010,15-11-2023,,Monthly,1299.0,Active
S0017064,C0017064,PL012,22-02-2018,,Monthly,599.0,Active
S0017065,C0017065,PL011,29-01-2024,,Annual,583.0,Active
S0017066,C0017066,PL004,14-10-2025,22-03-2026,Monthly,449.0,Terminated
S0017067,C0017067,PL022,01-01-2014,,Annual,8333.0,Active
S0017068,C0017068,PL021,26-02-2023,,Annual,4166.0,Active
S0017069,C0017069,PL005,10-01-2023,,Annual,250.0,Active
S0017070,C0017070,PL010,07-05-2014,,Monthly,1299.0,Active
S0017071,C0017071,PL011,22-08-2023,,Annual,583.0,Active
S0017072,C0017072,PL005,03-05-2024,09-12-2024,Annual,250.0,Terminated
S0017073,C0017073,PL019,22-01-2014,,Monthly,349.0,Active
S0017074,C0017074,PL018,06-01-2025,03-06-2025,Annual,1000.0,Terminated
S0017075,C0017075,PL003,30-03-2021,,Monthly,399.0,Active
S0017076,C0017076,PL002,19-06-2016,,Monthly,299.0,Active
S0017077,C0017077,PL022,30-10-2019,,Annual,8333.0,Active
S0017078,C0017078,PL021,28-10-2016,,Annual,4166.0,Active
S0017079,C0017079,PL012,18-01-2023,,Monthly,599.0,Active
S0017080,C0017080,PL005,01-01-2014,,Annual,250.0,Active
S0017081,C0017081,PL012,17-04-2015,,Monthly,599.0,Active
S0017082,C0017082,PL020,24-04-2017,,Monthly,599.0,Active
S0017083,C0017083,PL002,23-10-2014,,Monthly,299.0,Active
S0017084,C0017084,PL006,29-08-2015,,Annual,300.0,Active
S0017085,C0017085,PL003,13-02-2014,,Monthly,399.0,Active
S0017086,C0017086,PL001,13-12-2019,,Monthly,199.0,Active
S0017087,C0017087,PL012,08-10-2016,16-07-2017,Monthly,599.0,Terminated
S0017088,C0017088,PL017,27-08-2022,,Monthly,1499.0,Active
S0017089,C0017089,PL019,02-01-2014,20-04-2020,Monthly,349.0,Terminated
S0017090,C0017090,PL022,01-01-2014,,Annual,8333.0,Active
S0017091,C0017091,PL012,23-05-2018,23-10-2024,Monthly,599.0,Terminated
S0017092,C0017092,PL010,01-06-2020,,Monthly,1299.0,Active
S0017093,C0017093,PL005,01-01-2014,,Annual,250.0,Active
S0017094,C0017094,PL005,09-08-2020,,Annual,250.0,Active
S0017095,C0017095,PL019,26-07-2023,,Monthly,349.0,Active
S0017096,C0017096,PL007,23-03-2016,,Monthly,499.0,Active
S0017097,C0017097,PL001,19-06-2025,04-10-2025,Monthly,199.0,Terminated
S0017098,C0017098,PL019,24-05-2023,,Monthly,349.0,Active
S0017099,C0017099,PL014,06-05-2024,,Monthly,1199.0,Active
S0017100,C0017100,PL003,15-07-2016,,Monthly,399.0,Active
S0017101,C0017101,PL002,15-07-2018,,Monthly,299.0,Active
S0017102,C0017102,PL019,18-11-2022,,Monthly,349.0,Active
S0017103,C0017103,PL010,13-05-2023,,Monthly,1299.0,Active
S0017104,C0017104,PL001,04-11-2024,,Monthly,199.0,Active
S0017105,C0017105,PL017,09-04-2019,,Monthly,1499.0,Active
S0017106,C0017106,PL001,28-07-2016,,Monthly,199.0,Active
S0017107,C0017107,PL013,24-01-2020,,Monthly,899.0,Active
S0017108,C0017108,PL020,16-12-2018,,Monthly,599.0,Active
S0017109,C0017109,PL019,15-11-2020,25-03-2025,Monthly,349.0,Terminated
S0017110,C0017110,PL003,02-04-2015,,Monthly,399.0,Active
S0017111,C0017111,PL022,01-01-2014,,Annual,8333.0,Active
S0017112,C0017112,PL005,26-05-2023,,Annual,250.0,Active
S0017113,C0017113,PL004,04-12-2019,,Monthly,449.0,Active
S0017114,C0017114,PL003,11-02-2017,,Monthly,399.0,Active
S0017115,C0017115,PL005,24-09-2018,,Annual,250.0,Active
S0017116,C0017116,PL005,01-01-2014,,Annual,250.0,Active
S0017117,C0017117,PL005,16-10-2019,,Annual,250.0,Active
S0017118,C0017118,PL023,19-04-2014,,Monthly,99.0,Active
S0017119,C0017119,PL012,04-08-2019,20-02-2020,Monthly,599.0,Terminated
S0017120,C0017120,PL006,01-01-2014,,Annual,300.0,Active
S0017121,C0017121,PL003,15-04-2021,,Monthly,399.0,Active
S0017122,C0017122,PL001,16-09-2018,,Monthly,199.0,Active
S0017123,C0017123,PL019,09-01-2021,,Monthly,349.0,Active
S0017124,C0017124,PL011,01-01-2014,,Annual,583.0,Active
S0017125,C0017125,PL015,01-01-2014,,Monthly,699.0,Active
S0017126,C0017126,PL020,16-10-2025,,Monthly,599.0,Active
S0017127,C0017127,PL025,16-04-2015,,Monthly,799.0,Active
S0017128,C0017128,PL004,09-02-2025,03-11-2025,Monthly,449.0,Terminated
S0017129,C0017129,PL010,29-12-2016,,Monthly,1299.0,Active
S0017130,C0017130,PL012,11-08-2023,15-02-2026,Monthly,599.0,Terminated
S0017131,C0017131,PL010,04-05-2014,,Monthly,1299.0,Active
S0017132,C0017132,PL014,06-09-2022,,Monthly,1199.0,Active
S0017133,C0017133,PL002,17-02-2026,02-03-2026,Monthly,299.0,Terminated
S0017134,C0017134,PL023,17-10-2025,11-03-2026,Monthly,99.0,Terminated
S0017135,C0017135,PL002,21-03-2015,,Monthly,299.0,Active
S0017136,C0017136,PL002,25-09-2015,,Monthly,299.0,Active
S0017137,C0017137,PL011,10-12-2020,,Annual,583.0,Active
S0017138,C0017138,PL020,22-11-2015,,Monthly,599.0,Active
S0017139,C0017139,PL018,01-01-2014,,Annual,1000.0,Active
S0017140,C0017140,PL002,08-01-2022,,Monthly,299.0,Active
S0017141,C0017141,PL004,26-05-2020,,Monthly,449.0,Active
S0017142,C0017142,PL005,21-02-2021,,Annual,250.0,Active
S0017143,C0017143,PL003,17-01-2015,,Monthly,399.0,Active
S0017144,C0017144,PL005,20-11-2025,06-12-2025,Annual,250.0,Terminated
S0017145,C0017145,PL001,23-01-2018,,Monthly,199.0,Active
S0017146,C0017146,PL024,20-11-2021,01-10-2025,Monthly,499.0,Terminated
S0017147,C0017147,PL012,30-06-2019,,Monthly,599.0,Active
S0017148,C0017148,PL022,09-01-2018,07-05-2022,Annual,8333.0,Terminated
S0017149,C0017149,PL011,09-11-2015,,Annual,583.0,Active
S0017150,C0017150,PL008,01-06-2015,04-09-2018,Monthly,699.0,Terminated
S0017151,C0017151,PL002,14-03-2021,,Monthly,299.0,Active
S0017152,C0017152,PL005,01-01-2014,,Annual,250.0,Active
S0017153,C0017153,PL016,01-01-2014,,Monthly,999.0,Active
S0017154,C0017154,PL005,26-06-2021,,Annual,250.0,Active
S0017155,C0017155,PL005,04-09-2023,,Annual,250.0,Active
S0017156,C0017156,PL005,01-01-2014,,Annual,250.0,Active
S0017157,C0017157,PL023,19-03-2020,,Monthly,99.0,Active
S0017158,C0017158,PL006,01-01-2014,,Annual,300.0,Active
S0017159,C0017159,PL005,01-01-2014,,Annual,250.0,Active
S0017160,C0017160,PL012,02-02-2026,21-03-2026,Monthly,599.0,Terminated
S0017161,C0017161,PL016,19-05-2016,,Monthly,999.0,Active
S0017162,C0017162,PL003,29-07-2021,,Monthly,399.0,Active
S0017163,C0017163,PL016,01-01-2014,,Monthly,999.0,Active
S0017164,C0017164,PL001,19-07-2021,,Monthly,199.0,Active
S0017165,C0017165,PL011,16-03-2016,,Annual,583.0,Active
S0017166,C0017166,PL003,13-10-2018,29-06-2025,Monthly,399.0,Terminated
S0017167,C0017167,PL006,01-07-2024,,Annual,300.0,Active
S0017168,C0017168,PL009,05-12-2019,26-11-2020,Monthly,999.0,Terminated
S0017169,C0017169,PL010,27-07-2023,,Monthly,1299.0,Active
S0017170,C0017170,PL003,07-07-2022,,Monthly,399.0,Active
S0017171,C0017171,PL006,30-05-2016,,Annual,300.0,Active
S0017172,C0017172,PL005,01-01-2014,,Annual,250.0,Active
S0017173,C0017173,PL024,13-03-2021,,Monthly,499.0,Active
S0017174,C0017174,PL002,11-01-2015,,Monthly,299.0,Active
S0017175,C0017175,PL019,06-01-2015,,Monthly,349.0,Active
S0017176,C0017176,PL006,09-09-2023,,Annual,300.0,Active
S0017177,C0017177,PL005,01-01-2014,,Annual,250.0,Active
S0017178,C0017178,PL016,01-01-2014,28-04-2021,Monthly,999.0,Terminated
S0017179,C0017179,PL004,09-08-2020,,Monthly,449.0,Active
S0017180,C0017180,PL016,03-01-2019,,Monthly,999.0,Active
S0017181,C0017181,PL007,07-11-2015,04-11-2020,Monthly,499.0,Terminated
S0017182,C0017182,PL016,27-07-2020,,Monthly,999.0,Active
S0017183,C0017183,PL014,24-04-2015,,Monthly,1199.0,Active
S0017184,C0017184,PL014,08-05-2022,,Monthly,1199.0,Active
S0017185,C0017185,PL005,01-01-2014,,Annual,250.0,Active
S0017186,C0017186,PL001,29-10-2018,,Monthly,199.0,Active
S0017187,C0017187,PL017,01-01-2014,,Monthly,1499.0,Active
S0017188,C0017188,PL002,10-07-2022,,Monthly,299.0,Active
S0017189,C0017189,PL006,01-01-2014,,Annual,300.0,Active
S0017190,C0017190,PL001,15-08-2022,,Monthly,199.0,Active
S0017191,C0017191,PL009,16-06-2020,,Monthly,999.0,Active
S0017192,C0017192,PL001,11-09-2014,,Monthly,199.0,Active
S0017193,C0017193,PL008,27-07-2023,18-06-2025,Monthly,699.0,Terminated
S0017194,C0017194,PL018,01-01-2014,,Annual,1000.0,Active
S0017195,C0017195,PL013,02-04-2023,,Monthly,899.0,Active
S0017196,C0017196,PL015,01-01-2014,,Monthly,699.0,Active
S0017197,C0017197,PL013,21-06-2020,,Monthly,899.0,Active
S0017198,C0017198,PL017,14-03-2017,,Monthly,1499.0,Active
S0017199,C0017199,PL005,16-10-2025,,Annual,250.0,Active
S0017200,C0017200,PL012,27-06-2018,,Monthly,599.0,Active
S0017201,C0017201,PL020,30-07-2020,,Monthly,599.0,Active
S0017202,C0017202,PL005,04-04-2015,03-07-2015,Annual,250.0,Terminated
S0017203,C0017203,PL003,26-02-2017,12-11-2021,Monthly,399.0,Terminated
S0017204,C0017204,PL003,19-06-2018,,Monthly,399.0,Active
S0017205,C0017205,PL003,10-07-2020,,Monthly,399.0,Active
S0017206,C0017206,PL003,23-02-2024,,Monthly,399.0,Active
S0017207,C0017207,PL006,26-06-2017,,Annual,300.0,Active
S0017208,C0017208,PL004,15-03-2023,11-07-2023,Monthly,449.0,Terminated
S0017209,C0017209,PL003,22-06-2021,,Monthly,399.0,Active
S0017210,C0017210,PL006,04-04-2025,,Annual,300.0,Active
S0017211,C0017211,PL002,26-08-2025,,Monthly,299.0,Active
S0017212,C0017212,PL001,17-09-2019,29-06-2025,Monthly,199.0,Terminated
S0017213,C0017213,PL006,09-10-2016,,Annual,300.0,Active
S0017214,C0017214,PL003,04-05-2020,,Monthly,399.0,Active
S0017215,C0017215,PL016,01-01-2014,,Monthly,999.0,Active
S0017216,C0017216,PL002,19-06-2016,,Monthly,299.0,Active
S0017217,C0017217,PL020,15-07-2018,,Monthly,599.0,Active
S0017218,C0017218,PL015,15-02-2022,,Monthly,699.0,Active
S0017219,C0017219,PL007,04-08-2025,,Monthly,499.0,Active
S0017220,C0017220,PL005,01-01-2014,,Annual,250.0,Active
S0017221,C0017221,PL003,28-04-2023,,Monthly,399.0,Active
S0017222,C0017222,PL014,26-12-2014,,Monthly,1199.0,Active
S0017223,C0017223,PL016,06-09-2015,15-10-2022,Monthly,999.0,Terminated
S0017224,C0017224,PL014,16-09-2014,,Monthly,1199.0,Active
S0017225,C0017225,PL019,06-12-2018,27-03-2023,Monthly,349.0,Terminated
S0017226,C0017226,PL002,08-09-2025,,Monthly,299.0,Active
S0017227,C0017227,PL002,03-06-2025,23-07-2025,Monthly,299.0,Terminated
S0017228,C0017228,PL022,01-01-2014,,Annual,8333.0,Active
S0017229,C0017229,PL019,12-10-2020,,Monthly,349.0,Active
S0017230,C0017230,PL004,22-05-2016,,Monthly,449.0,Active
S0017231,C0017231,PL025,04-08-2015,06-10-2020,Monthly,799.0,Terminated
S0017232,C0017232,PL003,28-11-2020,,Monthly,399.0,Active
S0017233,C0017233,PL015,09-11-2017,,Monthly,699.0,Active
S0017234,C0017234,PL006,01-01-2014,,Annual,300.0,Active
S0017235,C0017235,PL022,01-01-2014,,Annual,8333.0,Active
S0017236,C0017236,PL016,01-01-2014,,Monthly,999.0,Active
S0017237,C0017237,PL007,14-11-2024,06-01-2026,Monthly,499.0,Terminated
S0017238,C0017238,PL013,25-12-2025,13-01-2026,Monthly,899.0,Terminated
S0017239,C0017239,PL015,16-03-2018,,Monthly,699.0,Active
S0017240,C0017240,PL013,13-05-2016,,Monthly,899.0,Active
S0017241,C0017241,PL018,04-11-2015,19-04-2020,Annual,1000.0,Terminated
S0017242,C0017242,PL004,07-09-2022,,Monthly,449.0,Active
S0017243,C0017243,PL022,16-10-2017,,Annual,8333.0,Active
S0017244,C0017244,PL004,04-10-2017,,Monthly,449.0,Active
S0017245,C0017245,PL001,04-12-2025,,Monthly,199.0,Active
S0017246,C0017246,PL020,07-05-2015,,Monthly,599.0,Active
S0017247,C0017247,PL005,03-03-2014,,Annual,250.0,Active
S0017248,C0017248,PL001,22-03-2022,,Monthly,199.0,Active
S0017249,C0017249,PL012,14-08-2021,,Monthly,599.0,Active
S0017250,C0017250,PL008,28-08-2019,,Monthly,699.0,Active
S0017251,C0017251,PL004,06-08-2017,01-08-2025,Monthly,449.0,Terminated
S0017252,C0017252,PL025,12-03-2020,03-12-2022,Monthly,799.0,Terminated
S0017253,C0017253,PL008,09-06-2018,,Monthly,699.0,Active
S0017254,C0017254,PL018,27-06-2023,,Annual,1000.0,Active
S0017255,C0017255,PL015,07-12-2016,,Monthly,699.0,Active
S0017256,C0017256,PL024,29-10-2019,,Monthly,499.0,Active
S0017257,C0017257,PL021,24-11-2017,,Annual,4166.0,Active
S0017258,C0017258,PL002,15-02-2023,,Monthly,299.0,Active
S0017259,C0017259,PL023,31-07-2020,20-12-2024,Monthly,99.0,Terminated
S0017260,C0017260,PL008,05-07-2020,,Monthly,699.0,Active
S0017261,C0017261,PL005,12-01-2015,,Annual,250.0,Active
S0017262,C0017262,PL010,06-07-2019,,Monthly,1299.0,Active
S0017263,C0017263,PL013,25-08-2018,,Monthly,899.0,Active
S0017264,C0017264,PL001,15-02-2025,11-02-2026,Monthly,199.0,Terminated
S0017265,C0017265,PL024,17-06-2024,,Monthly,499.0,Active
S0017266,C0017266,PL009,21-06-2019,12-10-2019,Monthly,999.0,Terminated
S0017267,C0017267,PL012,20-06-2018,,Monthly,599.0,Active
S0017268,C0017268,PL004,14-04-2014,26-03-2026,Monthly,449.0,Terminated
S0017269,C0017269,PL004,02-09-2018,,Monthly,449.0,Active
S0017270,C0017270,PL004,28-06-2020,,Monthly,449.0,Active
S0017271,C0017271,PL022,01-01-2014,,Annual,8333.0,Active
S0017272,C0017272,PL024,18-06-2021,,Monthly,499.0,Active
S0017273,C0017273,PL006,26-06-2019,,Annual,300.0,Active
S0017274,C0017274,PL021,23-02-2016,,Annual,4166.0,Active
S0017275,C0017275,PL014,20-07-2024,,Monthly,1199.0,Active
S0017276,C0017276,PL017,27-05-2016,,Monthly,1499.0,Active
S0017277,C0017277,PL004,20-11-2021,,Monthly,449.0,Active
S0017278,C0017278,PL010,02-11-2022,23-03-2024,Monthly,1299.0,Terminated
S0017279,C0017279,PL004,26-07-2023,15-09-2025,Monthly,449.0,Terminated
S0017280,C0017280,PL004,22-12-2019,,Monthly,449.0,Active
S0017281,C0017281,PL001,19-04-2015,,Monthly,199.0,Active
S0017282,C0017282,PL014,01-09-2016,,Monthly,1199.0,Active
S0017283,C0017283,PL006,01-01-2014,,Annual,300.0,Active
S0017284,C0017284,PL019,11-03-2023,,Monthly,349.0,Active
S0017285,C0017285,PL017,18-10-2019,,Monthly,1499.0,Active
S0017286,C0017286,PL004,08-10-2024,15-01-2026,Monthly,449.0,Terminated
S0017287,C0017287,PL001,01-05-2015,,Monthly,199.0,Active
S0017288,C0017288,PL017,01-01-2014,,Monthly,1499.0,Active
S0017289,C0017289,PL021,01-01-2014,,Annual,4166.0,Active
S0017290,C0017290,PL004,01-07-2018,,Monthly,449.0,Active
S0017291,C0017291,PL002,19-11-2025,,Monthly,299.0,Active
S0017292,C0017292,PL012,18-03-2020,,Monthly,599.0,Active
S0017293,C0017293,PL003,09-03-2015,,Monthly,399.0,Active
S0017294,C0017294,PL003,20-01-2020,,Monthly,399.0,Active
S0017295,C0017295,PL006,24-07-2016,,Annual,300.0,Active
S0017296,C0017296,PL018,01-01-2014,,Annual,1000.0,Active
S0017297,C0017297,PL009,18-08-2015,,Monthly,999.0,Active
S0017298,C0017298,PL015,01-01-2014,11-10-2016,Monthly,699.0,Terminated
S0017299,C0017299,PL004,18-05-2022,,Monthly,449.0,Active
S0017300,C0017300,PL002,06-07-2023,,Monthly,299.0,Active
S0017301,C0017301,PL013,10-03-2020,,Monthly,899.0,Active
S0017302,C0017302,PL002,13-11-2016,16-07-2022,Monthly,299.0,Terminated
S0017303,C0017303,PL001,13-09-2020,,Monthly,199.0,Active
S0017304,C0017304,PL001,08-05-2016,14-10-2019,Monthly,199.0,Terminated
S0017305,C0017305,PL005,01-01-2014,,Annual,250.0,Active
S0017306,C0017306,PL015,17-04-2020,,Monthly,699.0,Active
S0017307,C0017307,PL002,27-01-2023,,Monthly,299.0,Active
S0017308,C0017308,PL004,19-09-2021,,Monthly,449.0,Active
S0017309,C0017309,PL002,21-10-2023,,Monthly,299.0,Active
S0017310,C0017310,PL003,16-10-2017,,Monthly,399.0,Active
S0017311,C0017311,PL016,06-03-2014,,Monthly,999.0,Active
S0017312,C0017312,PL001,10-01-2021,,Monthly,199.0,Active
S0017313,C0017313,PL023,18-07-2018,,Monthly,99.0,Active
S0017314,C0017314,PL013,07-01-2026,,Monthly,899.0,Active
S0017315,C0017315,PL007,21-05-2020,,Monthly,499.0,Active
S0017316,C0017316,PL025,22-03-2020,,Monthly,799.0,Active
S0017317,C0017317,PL010,06-07-2022,,Monthly,1299.0,Active
S0017318,C0017318,PL017,05-03-2021,,Monthly,1499.0,Active
S0017319,C0017319,PL013,29-11-2016,,Monthly,899.0,Active
S0017320,C0017320,PL018,01-01-2014,,Annual,1000.0,Active
S0017321,C0017321,PL017,16-12-2015,,Monthly,1499.0,Active
S0017322,C0017322,PL007,07-02-2015,,Monthly,499.0,Active
S0017323,C0017323,PL014,19-05-2023,,Monthly,1199.0,Active
S0017324,C0017324,PL021,11-11-2022,,Annual,4166.0,Active
S0017325,C0017325,PL006,01-01-2014,,Annual,300.0,Active
S0017326,C0017326,PL014,16-05-2025,,Monthly,1199.0,Active
S0017327,C0017327,PL013,23-11-2017,,Monthly,899.0,Active
S0017328,C0017328,PL023,05-05-2023,,Monthly,99.0,Active
S0017329,C0017329,PL011,01-01-2014,,Annual,583.0,Active
S0017330,C0017330,PL016,21-04-2022,,Monthly,999.0,Active
S0017331,C0017331,PL013,31-05-2014,,Monthly,899.0,Active
S0017332,C0017332,PL006,22-03-2015,,Annual,300.0,Active
S0017333,C0017333,PL005,18-08-2017,,Annual,250.0,Active
S0017334,C0017334,PL016,23-07-2015,,Monthly,999.0,Active
S0017335,C0017335,PL002,11-12-2020,,Monthly,299.0,Active
S0017336,C0017336,PL006,22-04-2018,,Annual,300.0,Active
S0017337,C0017337,PL003,12-11-2021,,Monthly,399.0,Active
S0017338,C0017338,PL005,23-07-2019,,Annual,250.0,Active
S0017339,C0017339,PL015,05-10-2025,,Monthly,699.0,Active
S0017340,C0017340,PL025,17-02-2020,,Monthly,799.0,Active
S0017341,C0017341,PL007,08-02-2019,,Monthly,499.0,Active
S0017342,C0017342,PL002,27-10-2019,,Monthly,299.0,Active
S0017343,C0017343,PL008,08-01-2020,,Monthly,699.0,Active
S0017344,C0017344,PL001,01-04-2024,,Monthly,199.0,Active
S0017345,C0017345,PL004,12-01-2014,,Monthly,449.0,Active
S0017346,C0017346,PL001,22-07-2019,,Monthly,199.0,Active
S0017347,C0017347,PL002,26-09-2020,,Monthly,299.0,Active
S0017348,C0017348,PL014,07-09-2015,,Monthly,1199.0,Active
S0017349,C0017349,PL001,20-06-2020,,Monthly,199.0,Active
S0017350,C0017350,PL024,26-05-2024,,Monthly,499.0,Active
S0017351,C0017351,PL019,12-05-2018,04-07-2021,Monthly,349.0,Terminated
S0017352,C0017352,PL010,20-05-2015,,Monthly,1299.0,Active
S0017353,C0017353,PL025,02-03-2025,,Monthly,799.0,Active
S0017354,C0017354,PL004,12-12-2022,,Monthly,449.0,Active
S0017355,C0017355,PL015,08-02-2024,,Monthly,699.0,Active
S0017356,C0017356,PL003,31-12-2017,,Monthly,399.0,Active
