history_id,customer_id,old_plan_id,new_plan_id,change_date,change_reason
PH0018797,C0018456,PL013,PL001,03-10-2019,Downgrade
PH0018798,C0018457,PL021,PL020,22-02-2021,Downgrade
PH0018799,C0018457,PL020,PL006,24-04-2018,Offer Migration
PH0018800,C0018458,PL007,PL018,01-10-2025,Offer Migration
PH0018801,C0018460,PL016,PL003,18-12-2024,Upgrade
PH0018802,C0018461,PL020,PL017,07-01-2021,Customer Request
PH0018803,C0018461,PL017,PL023,23-10-2021,Upgrade
PH0018804,C0018461,PL023,PL005,15-07-2020,Customer Request
PH0018805,C0018463,PL022,PL018,28-11-2021,Offer Migration
PH0018806,C0018463,PL018,PL025,19-08-2014,Customer Request
PH0018807,C0018463,PL025,PL004,02-07-2023,Downgrade
PH0018808,C0018465,PL006,PL013,16-12-2022,Downgrade
PH0018809,C0018465,PL013,PL024,23-07-2020,Upgrade
PH0018810,C0018470,PL001,PL020,25-10-2025,Downgrade
PH0018811,C0018473,PL001,PL004,28-02-2018,Upgrade
PH0018812,C0018473,PL004,PL003,22-02-2018,Upgrade
PH0018813,C0018475,PL004,PL006,28-06-2025,Downgrade
PH0018814,C0018475,PL006,PL009,24-06-2025,Upgrade
PH0018815,C0018475,PL009,PL020,09-08-2025,Customer Request
PH0018816,C0018476,PL001,PL003,01-09-2020,Upgrade
PH0018817,C0018476,PL003,PL018,03-04-2019,Customer Request
PH0018818,C0018476,PL018,PL009,07-10-2023,Customer Request
PH0018819,C0018478,PL017,PL003,18-04-2024,Customer Request
PH0018820,C0018478,PL003,PL024,01-03-2022,Customer Request
PH0018821,C0018478,PL024,PL001,15-08-2024,Downgrade
PH0018822,C0018481,PL004,PL018,15-06-2024,Downgrade
PH0018823,C0018483,PL003,PL019,28-10-2023,Downgrade
PH0018824,C0018483,PL019,PL006,02-06-2025,Upgrade
PH0018825,C0018484,PL020,PL006,20-01-2025,Offer Migration
PH0018826,C0018484,PL006,PL013,12-08-2024,Upgrade
PH0018827,C0018484,PL013,PL014,05-03-2022,Downgrade
PH0018828,C0018485,PL008,PL003,15-06-2024,Offer Migration
PH0018829,C0018485,PL003,PL019,11-07-2021,Offer Migration
PH0018830,C0018485,PL019,PL008,28-02-2021,Downgrade
PH0018831,C0018486,PL011,PL011,23-09-2024,Downgrade
PH0018832,C0018486,PL011,PL012,10-01-2021,Offer Migration
PH0018833,C0018488,PL025,PL004,11-08-2019,Offer Migration
PH0018834,C0018488,PL004,PL014,30-10-2024,Customer Request
PH0018835,C0018488,PL014,PL008,25-06-2020,Offer Migration
PH0018836,C0018489,PL001,PL006,16-05-2025,Customer Request
PH0018837,C0018489,PL006,PL017,25-08-2025,Customer Request
PH0018838,C0018489,PL017,PL017,14-10-2025,Downgrade
PH0018839,C0018490,PL015,PL002,22-06-2019,Downgrade
PH0018840,C0018495,PL008,PL018,12-02-2025,Customer Request
PH0018841,C0018495,PL018,PL009,23-11-2024,Customer Request
PH0018842,C0018498,PL014,PL024,12-10-2023,Customer Request
PH0018843,C0018498,PL024,PL011,01-11-2023,Offer Migration
PH0018844,C0018498,PL011,PL023,16-08-2023,Offer Migration
PH0018845,C0018500,PL022,PL012,03-03-2021,Downgrade
PH0018846,C0018500,PL012,PL023,23-06-2019,Downgrade
PH0018847,C0018502,PL012,PL004,29-10-2017,Upgrade
PH0018848,C0018502,PL004,PL020,21-06-2018,Upgrade
PH0018849,C0018507,PL004,PL005,11-07-2020,Downgrade
PH0018850,C0018507,PL005,PL019,12-06-2022,Downgrade
PH0018851,C0018510,PL005,PL001,27-03-2025,Upgrade
PH0018852,C0018510,PL001,PL014,28-05-2025,Offer Migration
PH0018853,C0018510,PL014,PL007,06-06-2025,Offer Migration
PH0018854,C0018512,PL002,PL006,03-03-2023,Downgrade
PH0018855,C0018514,PL004,PL002,04-05-2023,Customer Request
PH0018856,C0018515,PL001,PL014,05-04-2024,Customer Request
PH0018857,C0018515,PL014,PL005,22-08-2021,Offer Migration
PH0018858,C0018515,PL005,PL011,25-07-2019,Customer Request
PH0018859,C0018516,PL022,PL014,25-04-2020,Upgrade
PH0018860,C0018517,PL014,PL009,15-08-2024,Customer Request
PH0018861,C0018517,PL009,PL007,18-10-2024,Customer Request
PH0018862,C0018518,PL011,PL022,22-05-2022,Offer Migration
PH0018863,C0018518,PL022,PL019,15-12-2015,Downgrade
PH0018864,C0018521,PL017,PL005,10-07-2021,Customer Request
PH0018865,C0018521,PL005,PL022,23-03-2019,Customer Request
PH0018866,C0018521,PL022,PL017,05-03-2018,Offer Migration
PH0018867,C0018523,PL019,PL022,23-09-2019,Customer Request
PH0018868,C0018523,PL022,PL009,11-11-2014,Upgrade
PH0018869,C0018523,PL009,PL010,26-12-2019,Upgrade
PH0018870,C0018526,PL001,PL020,17-12-2019,Customer Request
PH0018871,C0018526,PL020,PL009,28-12-2018,Offer Migration
PH0018872,C0018528,PL007,PL015,24-12-2022,Downgrade
PH0018873,C0018528,PL015,PL008,18-01-2025,Offer Migration
PH0018874,C0018529,PL005,PL015,02-04-2016,Offer Migration
PH0018875,C0018530,PL001,PL001,09-09-2018,Upgrade
PH0018876,C0018530,PL001,PL017,07-07-2019,Downgrade
PH0018877,C0018530,PL017,PL012,12-05-2021,Downgrade
PH0018878,C0018531,PL015,PL011,16-05-2023,Upgrade
PH0018879,C0018535,PL003,PL003,28-01-2024,Upgrade
PH0018880,C0018535,PL003,PL019,30-08-2016,Offer Migration
PH0018881,C0018535,PL019,PL015,02-06-2020,Offer Migration
PH0018882,C0018536,PL008,PL013,20-03-2019,Offer Migration
PH0018883,C0018536,PL013,PL009,11-12-2019,Offer Migration
PH0018884,C0018537,PL018,PL010,15-06-2014,Customer Request
PH0018885,C0018537,PL010,PL008,13-04-2014,Customer Request
PH0018886,C0018539,PL020,PL014,15-05-2020,Upgrade
PH0018887,C0018541,PL011,PL022,13-05-2015,Downgrade
PH0018888,C0018541,PL022,PL015,09-06-2021,Downgrade
PH0018889,C0018541,PL015,PL024,02-05-2022,Offer Migration
PH0018890,C0018544,PL019,PL005,12-02-2025,Downgrade
PH0018891,C0018544,PL005,PL020,13-04-2024,Offer Migration
PH0018892,C0018544,PL020,PL015,05-01-2025,Upgrade
PH0018893,C0018547,PL013,PL013,16-05-2023,Downgrade
PH0018894,C0018549,PL006,PL018,22-08-2022,Offer Migration
PH0018895,C0018549,PL018,PL002,28-05-2024,Upgrade
PH0018896,C0018549,PL002,PL009,25-12-2021,Customer Request
PH0018897,C0018552,PL015,PL014,28-02-2022,Customer Request
PH0018898,C0018552,PL014,PL017,16-06-2021,Offer Migration
PH0018899,C0018553,PL011,PL012,16-09-2019,Upgrade
PH0018900,C0018553,PL012,PL017,18-09-2018,Offer Migration
PH0018901,C0018558,PL012,PL001,04-02-2026,Customer Request
PH0018902,C0018558,PL001,PL012,05-11-2025,Upgrade
PH0018903,C0018558,PL012,PL006,03-11-2025,Upgrade
PH0018904,C0018559,PL004,PL018,21-06-2023,Offer Migration
PH0018905,C0018559,PL018,PL017,03-02-2025,Upgrade
PH0018906,C0018559,PL017,PL015,04-02-2025,Offer Migration
PH0018907,C0018562,PL004,PL006,06-07-2017,Customer Request
PH0018908,C0018562,PL006,PL015,17-02-2018,Offer Migration
PH0018909,C0018562,PL015,PL002,07-01-2017,Downgrade
PH0018910,C0018565,PL004,PL011,25-08-2021,Downgrade
PH0018911,C0018565,PL011,PL011,15-04-2020,Upgrade
PH0018912,C0018567,PL011,PL024,24-08-2022,Offer Migration
PH0018913,C0018569,PL011,PL018,14-10-2015,Customer Request
PH0018914,C0018569,PL018,PL025,07-09-2017,Customer Request
PH0018915,C0018569,PL025,PL024,25-08-2021,Upgrade
PH0018916,C0018571,PL002,PL015,14-12-2018,Upgrade
PH0018917,C0018573,PL023,PL014,06-11-2025,Offer Migration
PH0018918,C0018573,PL014,PL023,19-01-2026,Downgrade
PH0018919,C0018579,PL019,PL001,09-11-2020,Downgrade
PH0018920,C0018579,PL001,PL023,09-08-2020,Upgrade
PH0018921,C0018579,PL023,PL009,12-01-2023,Customer Request
PH0018922,C0018583,PL016,PL017,04-06-2022,Offer Migration
PH0018923,C0018583,PL017,PL007,12-02-2023,Customer Request
PH0018924,C0018585,PL011,PL006,30-08-2018,Customer Request
PH0018925,C0018585,PL006,PL010,20-08-2019,Offer Migration
PH0018926,C0018586,PL004,PL022,28-05-2023,Customer Request
PH0018927,C0018587,PL007,PL017,30-08-2018,Downgrade
PH0018928,C0018590,PL001,PL002,23-01-2021,Downgrade
PH0018929,C0018590,PL002,PL005,31-05-2019,Upgrade
PH0018930,C0018591,PL016,PL023,19-06-2021,Customer Request
PH0018931,C0018591,PL023,PL018,21-02-2023,Upgrade
PH0018932,C0018591,PL018,PL023,20-12-2015,Downgrade
PH0018933,C0018592,PL006,PL011,04-02-2024,Downgrade
PH0018934,C0018592,PL011,PL006,08-01-2024,Upgrade
PH0018935,C0018592,PL006,PL021,19-03-2023,Customer Request
PH0018936,C0018593,PL011,PL005,10-10-2018,Upgrade
PH0018937,C0018593,PL005,PL010,19-02-2019,Offer Migration
PH0018938,C0018594,PL012,PL003,21-09-2024,Customer Request
PH0018939,C0018594,PL003,PL005,07-04-2025,Downgrade
PH0018940,C0018596,PL004,PL010,05-08-2015,Upgrade
PH0018941,C0018597,PL004,PL017,02-07-2023,Upgrade
PH0018942,C0018598,PL008,PL011,15-11-2017,Customer Request
PH0018943,C0018599,PL025,PL021,14-10-2021,Downgrade
PH0018944,C0018599,PL021,PL002,03-09-2022,Offer Migration
PH0018945,C0018599,PL002,PL011,07-03-2024,Downgrade
PH0018946,C0018600,PL012,PL007,02-10-2020,Offer Migration
PH0018947,C0018600,PL007,PL008,15-11-2016,Customer Request
PH0018948,C0018600,PL008,PL017,08-09-2017,Customer Request
PH0018949,C0018602,PL016,PL011,06-06-2019,Upgrade
PH0018950,C0018602,PL011,PL007,27-11-2023,Downgrade
PH0018951,C0018603,PL005,PL015,15-05-2017,Customer Request
PH0018952,C0018603,PL015,PL007,15-05-2016,Upgrade
PH0018953,C0018604,PL001,PL001,08-03-2024,Downgrade
PH0018954,C0018604,PL001,PL018,07-11-2024,Downgrade
PH0018955,C0018604,PL018,PL020,28-09-2025,Customer Request
PH0018956,C0018606,PL009,PL012,29-01-2026,Offer Migration
PH0018957,C0018606,PL012,PL015,19-12-2025,Offer Migration
PH0018958,C0018606,PL015,PL005,17-11-2025,Offer Migration
PH0018959,C0018608,PL001,PL015,04-02-2020,Downgrade
PH0018960,C0018608,PL015,PL025,13-07-2020,Upgrade
PH0018961,C0018610,PL002,PL025,01-07-2021,Downgrade
PH0018962,C0018611,PL002,PL005,07-04-2025,Customer Request
PH0018963,C0018611,PL005,PL016,19-09-2022,Upgrade
PH0018964,C0018614,PL021,PL016,15-06-2023,Offer Migration
PH0018965,C0018614,PL016,PL023,22-01-2020,Upgrade
PH0018966,C0018614,PL023,PL008,17-02-2023,Offer Migration
PH0018967,C0018616,PL019,PL001,16-04-2021,Upgrade
PH0018968,C0018616,PL001,PL024,23-07-2024,Upgrade
PH0018969,C0018616,PL024,PL005,13-05-2022,Downgrade
PH0018970,C0018618,PL016,PL017,15-10-2020,Downgrade
PH0018971,C0018618,PL017,PL007,25-05-2019,Offer Migration
PH0018972,C0018618,PL007,PL014,04-09-2020,Upgrade
PH0018973,C0018620,PL001,PL006,26-07-2023,Customer Request
PH0018974,C0018620,PL006,PL015,29-07-2023,Customer Request
PH0018975,C0018621,PL003,PL012,02-10-2021,Downgrade
PH0018976,C0018626,PL003,PL016,12-06-2025,Customer Request
PH0018977,C0018626,PL016,PL005,27-11-2025,Upgrade
PH0018978,C0018629,PL020,PL004,28-03-2017,Downgrade
PH0018979,C0018634,PL011,PL001,09-11-2025,Customer Request
PH0018980,C0018644,PL002,PL024,05-11-2023,Upgrade
PH0018981,C0018644,PL024,PL010,10-06-2021,Customer Request
PH0018982,C0018645,PL004,PL007,28-08-2019,Upgrade
PH0018983,C0018645,PL007,PL017,28-03-2021,Offer Migration
PH0018984,C0018647,PL001,PL024,20-07-2023,Offer Migration
PH0018985,C0018648,PL006,PL020,17-10-2020,Customer Request
PH0018986,C0018649,PL011,PL005,09-02-2023,Upgrade
PH0018987,C0018649,PL005,PL016,12-06-2023,Upgrade
PH0018988,C0018649,PL016,PL015,16-04-2022,Downgrade
PH0018989,C0018651,PL018,PL023,06-01-2020,Offer Migration
PH0018990,C0018652,PL011,PL007,10-11-2016,Upgrade
PH0018991,C0018652,PL007,PL013,18-08-2019,Offer Migration
PH0018992,C0018652,PL013,PL009,23-07-2017,Offer Migration
PH0018993,C0018653,PL014,PL006,06-04-2020,Upgrade
PH0018994,C0018653,PL006,PL001,06-09-2022,Downgrade
PH0018995,C0018653,PL001,PL024,21-02-2018,Offer Migration
PH0018996,C0018657,PL021,PL024,29-07-2023,Offer Migration
PH0018997,C0018658,PL013,PL005,20-02-2023,Downgrade
PH0018998,C0018658,PL005,PL004,22-08-2019,Downgrade
PH0018999,C0018658,PL004,PL021,21-01-2023,Upgrade
PH0019000,C0018659,PL010,PL006,25-01-2021,Upgrade
PH0019001,C0018661,PL006,PL016,11-07-2023,Customer Request
PH0019002,C0018663,PL012,PL019,11-10-2022,Upgrade
PH0019003,C0018663,PL019,PL005,31-01-2025,Offer Migration
PH0019004,C0018663,PL005,PL016,10-06-2022,Upgrade
PH0019005,C0018664,PL003,PL018,24-10-2019,Offer Migration
PH0019006,C0018664,PL018,PL018,19-06-2023,Customer Request
PH0019007,C0018665,PL008,PL022,11-10-2023,Customer Request
PH0019008,C0018670,PL012,PL001,24-05-2016,Customer Request
PH0019009,C0018670,PL001,PL011,08-11-2014,Offer Migration
PH0019010,C0018670,PL011,PL003,07-10-2017,Upgrade
PH0019011,C0018672,PL010,PL004,04-08-2025,Downgrade
PH0019012,C0018673,PL001,PL011,15-08-2025,Offer Migration
PH0019013,C0018674,PL021,PL001,11-05-2023,Downgrade
PH0019014,C0018674,PL001,PL010,21-11-2022,Offer Migration
PH0019015,C0018674,PL010,PL017,12-02-2022,Upgrade
PH0019016,C0018679,PL008,PL002,05-07-2021,Upgrade
PH0019017,C0018680,PL009,PL024,17-05-2023,Offer Migration
PH0019018,C0018680,PL024,PL004,24-04-2022,Upgrade
PH0019019,C0018681,PL006,PL002,03-04-2024,Downgrade
PH0019020,C0018681,PL002,PL001,25-12-2024,Customer Request
PH0019021,C0018682,PL013,PL001,21-07-2021,Downgrade
PH0019022,C0018682,PL001,PL017,27-12-2022,Customer Request
PH0019023,C0018682,PL017,PL015,17-04-2024,Downgrade
PH0019024,C0018684,PL023,PL010,27-09-2023,Customer Request
PH0019025,C0018689,PL013,PL025,04-08-2025,Upgrade
PH0019026,C0018689,PL025,PL015,11-01-2026,Downgrade
PH0019027,C0018689,PL015,PL023,29-10-2025,Customer Request
PH0019028,C0018690,PL003,PL020,10-03-2025,Offer Migration
PH0019029,C0018690,PL020,PL006,08-01-2025,Customer Request
PH0019030,C0018691,PL004,PL007,01-10-2025,Offer Migration
PH0019031,C0018691,PL007,PL024,04-10-2025,Downgrade
PH0019032,C0018691,PL024,PL020,29-07-2025,Offer Migration
PH0019033,C0018692,PL002,PL008,18-09-2023,Customer Request
PH0019034,C0018692,PL008,PL019,05-02-2024,Downgrade
PH0019035,C0018695,PL003,PL007,07-08-2020,Downgrade
PH0019036,C0018695,PL007,PL023,15-09-2021,Upgrade
PH0019037,C0018695,PL023,PL018,04-04-2020,Upgrade
PH0019038,C0018698,PL006,PL023,30-12-2014,Customer Request
PH0019039,C0018698,PL023,PL021,11-02-2018,Downgrade
PH0019040,C0018698,PL021,PL024,18-03-2017,Customer Request
PH0019041,C0018699,PL014,PL022,05-01-2021,Upgrade
PH0019042,C0018699,PL022,PL013,25-05-2024,Upgrade
PH0019043,C0018700,PL006,PL004,03-09-2018,Offer Migration
PH0019044,C0018702,PL004,PL012,21-05-2024,Downgrade
PH0019045,C0018702,PL012,PL017,02-06-2022,Customer Request
PH0019046,C0018702,PL017,PL022,08-06-2022,Upgrade
PH0019047,C0018704,PL020,PL025,17-10-2023,Downgrade
PH0019048,C0018704,PL025,PL016,21-01-2023,Downgrade
PH0019049,C0018704,PL016,PL016,08-05-2025,Offer Migration
PH0019050,C0018705,PL004,PL013,15-10-2021,Downgrade
PH0019051,C0018705,PL013,PL010,19-03-2025,Upgrade
PH0019052,C0018707,PL006,PL020,17-01-2025,Customer Request
PH0019053,C0018710,PL011,PL003,10-06-2024,Upgrade
PH0019054,C0018710,PL003,PL023,08-05-2022,Downgrade
PH0019055,C0018710,PL023,PL011,29-06-2019,Upgrade
PH0019056,C0018712,PL004,PL007,31-12-2024,Downgrade
PH0019057,C0018713,PL003,PL007,05-07-2022,Upgrade
PH0019058,C0018713,PL007,PL008,24-04-2023,Upgrade
PH0019059,C0018713,PL008,PL021,21-06-2024,Upgrade
PH0019060,C0018716,PL003,PL006,25-06-2024,Downgrade
PH0019061,C0018719,PL012,PL006,25-02-2021,Downgrade
PH0019062,C0018719,PL006,PL017,06-02-2023,Offer Migration
PH0019063,C0018723,PL019,PL024,18-12-2022,Upgrade
PH0019064,C0018724,PL004,PL023,08-04-2020,Upgrade
PH0019065,C0018724,PL023,PL012,04-09-2016,Customer Request
PH0019066,C0018724,PL012,PL009,20-08-2017,Customer Request
PH0019067,C0018725,PL014,PL018,14-07-2023,Upgrade
PH0019068,C0018729,PL004,PL025,12-02-2022,Offer Migration
PH0019069,C0018730,PL001,PL005,15-09-2020,Downgrade
PH0019070,C0018731,PL005,PL024,20-02-2020,Downgrade
PH0019071,C0018732,PL003,PL021,31-08-2020,Upgrade
PH0019072,C0018732,PL021,PL004,16-01-2025,Downgrade
PH0019073,C0018734,PL015,PL016,09-08-2019,Customer Request
PH0019074,C0018736,PL002,PL008,22-12-2018,Offer Migration
PH0019075,C0018736,PL008,PL001,25-03-2023,Offer Migration
PH0019076,C0018736,PL001,PL015,04-11-2019,Upgrade
PH0019077,C0018737,PL024,PL020,26-02-2024,Downgrade
PH0019078,C0018737,PL020,PL023,06-09-2016,Offer Migration
PH0019079,C0018737,PL023,PL024,06-04-2023,Downgrade
PH0019080,C0018739,PL002,PL019,24-10-2021,Downgrade
PH0019081,C0018739,PL019,PL016,10-05-2023,Customer Request
PH0019082,C0018740,PL004,PL018,10-02-2022,Upgrade
PH0019083,C0018741,PL003,PL024,15-02-2019,Downgrade
PH0019084,C0018741,PL024,PL005,30-07-2019,Customer Request
PH0019085,C0018741,PL005,PL023,19-10-2021,Downgrade
PH0019086,C0018744,PL005,PL015,26-06-2019,Offer Migration
PH0019087,C0018745,PL014,PL012,06-02-2022,Downgrade
PH0019088,C0018745,PL012,PL009,12-04-2022,Customer Request
PH0019089,C0018745,PL009,PL023,21-04-2022,Offer Migration
PH0019090,C0018752,PL014,PL020,20-04-2016,Downgrade
PH0019091,C0018752,PL020,PL010,30-04-2018,Customer Request
PH0019092,C0018753,PL002,PL004,11-08-2024,Downgrade
PH0019093,C0018753,PL004,PL015,01-02-2025,Offer Migration
PH0019094,C0018753,PL015,PL011,21-08-2023,Customer Request
PH0019095,C0018754,PL017,PL016,01-04-2023,Upgrade
PH0019096,C0018754,PL016,PL003,19-08-2018,Upgrade
PH0019097,C0018754,PL003,PL011,22-09-2018,Downgrade
PH0019098,C0018755,PL006,PL011,03-12-2021,Customer Request
PH0019099,C0018755,PL011,PL003,09-03-2019,Downgrade
PH0019100,C0018757,PL015,PL003,05-07-2023,Upgrade
PH0019101,C0018760,PL013,PL017,23-08-2022,Customer Request
PH0019102,C0018760,PL017,PL018,30-11-2023,Downgrade
PH0019103,C0018766,PL007,PL022,18-04-2025,Offer Migration
PH0019104,C0018766,PL022,PL009,09-10-2024,Offer Migration
PH0019105,C0018767,PL021,PL009,07-12-2015,Customer Request
PH0019106,C0018767,PL009,PL011,27-10-2015,Offer Migration
PH0019107,C0018768,PL006,PL021,11-06-2017,Customer Request
PH0019108,C0018770,PL025,PL006,11-09-2023,Customer Request
PH0019109,C0018771,PL018,PL024,03-11-2022,Upgrade
PH0019110,C0018776,PL001,PL024,03-04-2023,Customer Request
PH0019111,C0018777,PL015,PL004,09-08-2024,Customer Request
PH0019112,C0018779,PL020,PL023,18-05-2021,Upgrade
PH0019113,C0018780,PL001,PL003,29-03-2018,Customer Request
PH0019114,C0018780,PL003,PL005,09-08-2016,Customer Request
PH0019115,C0018780,PL005,PL020,12-08-2016,Downgrade
PH0019116,C0018783,PL014,PL019,24-06-2024,Downgrade
PH0019117,C0018784,PL012,PL004,26-04-2025,Upgrade
PH0019118,C0018784,PL004,PL022,15-10-2025,Upgrade
PH0019119,C0018784,PL022,PL020,17-11-2024,Offer Migration
PH0019120,C0018786,PL014,PL009,14-01-2020,Offer Migration
PH0019121,C0018787,PL004,PL018,15-12-2024,Downgrade
PH0019122,C0018787,PL018,PL012,03-05-2025,Offer Migration
PH0019123,C0018787,PL012,PL007,13-05-2025,Offer Migration
PH0019124,C0018788,PL017,PL001,18-08-2020,Customer Request
PH0019125,C0018788,PL001,PL011,10-11-2020,Upgrade
PH0019126,C0018788,PL011,PL018,02-10-2023,Offer Migration
PH0019127,C0018789,PL015,PL007,08-08-2022,Downgrade
PH0019128,C0018789,PL007,PL020,24-04-2020,Offer Migration
PH0019129,C0018790,PL006,PL008,06-01-2025,Customer Request
PH0019130,C0018791,PL009,PL020,18-06-2017,Upgrade
PH0019131,C0018791,PL020,PL008,07-01-2023,Downgrade
PH0019132,C0018794,PL016,PL020,25-04-2021,Downgrade
PH0019133,C0018794,PL020,PL021,13-08-2023,Upgrade
PH0019134,C0018794,PL021,PL020,15-02-2019,Offer Migration
PH0019135,C0018795,PL011,PL014,23-04-2024,Customer Request
PH0019136,C0018795,PL014,PL013,10-10-2023,Upgrade
PH0019137,C0018796,PL014,PL009,13-10-2022,Customer Request
PH0019138,C0018797,PL007,PL014,21-09-2020,Downgrade
PH0019139,C0018797,PL014,PL022,12-12-2022,Downgrade
PH0019140,C0018799,PL007,PL002,22-08-2015,Downgrade
PH0019141,C0018803,PL025,PL010,02-08-2023,Upgrade
PH0019142,C0018803,PL010,PL021,25-02-2020,Customer Request
PH0019143,C0018803,PL021,PL019,20-12-2017,Customer Request
PH0019144,C0018804,PL018,PL009,24-03-2019,Upgrade
PH0019145,C0018804,PL009,PL023,19-06-2021,Offer Migration
PH0019146,C0018804,PL023,PL007,26-02-2018,Downgrade
PH0019147,C0018805,PL001,PL021,21-02-2019,Offer Migration
PH0019148,C0018805,PL021,PL001,26-08-2021,Offer Migration
PH0019149,C0018805,PL001,PL011,07-05-2019,Upgrade
PH0019150,C0018808,PL003,PL009,13-05-2020,Customer Request
PH0019151,C0018810,PL015,PL024,24-09-2016,Customer Request
PH0019152,C0018810,PL024,PL011,17-08-2022,Customer Request
PH0019153,C0018810,PL011,PL013,12-10-2016,Downgrade
PH0019154,C0018814,PL008,PL023,26-09-2025,Upgrade
PH0019155,C0018817,PL006,PL018,09-06-2024,Customer Request
PH0019156,C0018817,PL018,PL006,11-10-2024,Downgrade
PH0019157,C0018818,PL003,PL016,31-10-2022,Downgrade
PH0019158,C0018819,PL005,PL022,09-12-2021,Downgrade
PH0019159,C0018823,PL001,PL011,31-10-2020,Downgrade
PH0019160,C0018823,PL011,PL019,21-11-2016,Downgrade
PH0019161,C0018827,PL018,PL003,07-12-2014,Customer Request
PH0019162,C0018827,PL003,PL018,15-03-2020,Upgrade
PH0019163,C0018827,PL018,PL001,30-07-2022,Customer Request
PH0019164,C0018829,PL024,PL005,23-07-2025,Customer Request
PH0019165,C0018829,PL005,PL005,17-05-2025,Upgrade
PH0019166,C0018829,PL005,PL003,17-10-2025,Upgrade
PH0019167,C0018830,PL005,PL014,11-04-2025,Upgrade
PH0019168,C0018835,PL003,PL008,01-06-2020,Upgrade
PH0019169,C0018836,PL011,PL002,20-01-2019,Offer Migration
PH0019170,C0018837,PL003,PL002,05-05-2022,Offer Migration
PH0019171,C0018837,PL002,PL011,03-03-2023,Downgrade
PH0019172,C0018837,PL011,PL007,07-09-2019,Downgrade
PH0019173,C0018838,PL022,PL010,30-04-2025,Customer Request
PH0019174,C0018838,PL010,PL025,28-03-2024,Upgrade
PH0019175,C0018838,PL025,PL022,04-12-2023,Downgrade
PH0019176,C0018841,PL006,PL001,16-02-2020,Offer Migration
PH0019177,C0018841,PL001,PL009,30-01-2017,Downgrade
PH0019178,C0018841,PL009,PL017,14-10-2021,Upgrade
PH0019179,C0018844,PL002,PL010,29-09-2023,Upgrade
PH0019180,C0018844,PL010,PL020,29-09-2021,Offer Migration
PH0019181,C0018845,PL019,PL001,22-02-2022,Offer Migration
PH0019182,C0018845,PL001,PL019,20-12-2022,Downgrade
PH0019183,C0018845,PL019,PL002,15-09-2021,Upgrade
PH0019184,C0018846,PL004,PL011,26-12-2014,Upgrade
PH0019185,C0018846,PL011,PL010,01-09-2014,Customer Request
PH0019186,C0018846,PL010,PL020,24-12-2014,Offer Migration
