invoice_id,customer_id,billing_date,billing_period_month,base_amount_inr,gst_amount_inr,total_amount_inr,due_date,payment_status
INV00082226,C0013739,14-03-2025,03-2025,598.18,107.67,705.85,29-03-2025,Paid
INV00082227,C0013739,12-02-2025,02-2025,566.18,93.92,668.09,27-02-2025,Unpaid
INV00082228,C0013739,13-01-2025,01-2025,601.94,108.35,710.29,28-01-2025,Unpaid
INV00082229,C0013739,14-12-2024,12-2024,676.73,121.81,798.54,29-12-2024,Paid
INV00082230,C0013739,14-11-2024,11-2024,674.29,121.37,795.66,29-11-2024,Paid
INV00082231,C0013739,15-10-2024,10-2024,655.65,118.02,773.67,30-10-2024,Unpaid
INV00082232,C0013739,15-09-2024,09-2024,582.63,104.87,687.5,30-09-2024,Overdue
INV00082233,C0013739,16-08-2024,08-2024,606.3,109.13,715.43,31-08-2024,Paid
INV00082234,C0013739,17-07-2024,07-2024,584.87,105.28,690.15,01-08-2024,Paid
INV00082235,C0013739,17-06-2024,06-2024,591.6,106.49,698.09,02-07-2024,Overdue
INV00082236,C0013739,18-05-2024,05-2024,523.89,94.3,618.19,02-06-2024,Paid
INV00082237,C0013739,18-04-2024,04-2024,610.04,109.81,719.85,03-05-2024,Overdue
INV00082238,C0013740,31-03-2026,03-2026,678.65,122.16,800.81,15-04-2026,Overdue
INV00082239,C0013740,01-03-2026,03-2026,744.64,134.04,878.68,16-03-2026,Paid
INV00082240,C0013740,30-01-2026,01-2026,688.22,123.88,812.1,14-02-2026,Paid
INV00082241,C0013740,31-12-2025,12-2025,695.87,125.26,821.13,15-01-2026,Overdue
INV00082242,C0013740,01-12-2025,12-2025,704.88,126.88,831.76,16-12-2025,Paid
INV00082243,C0013740,01-11-2025,11-2025,732.59,131.87,864.46,16-11-2025,Paid
INV00082244,C0013740,02-10-2025,10-2025,714.53,128.62,843.15,17-10-2025,Unpaid
INV00082245,C0013740,02-09-2025,09-2025,740.34,133.26,873.6,17-09-2025,Paid
INV00082246,C0013740,03-08-2025,08-2025,706.73,127.21,-833.94,18-08-2025,Paid
INV00082247,C0013740,04-07-2025,07-2025,695.71,125.23,820.94,19-07-2025,Paid
INV00082248,C0013740,04-06-2025,06-2025,686.43,123.56,809.99,19-06-2025,Paid
INV00082249,C0013740,05-05-2025,05-2025,668.58,120.34,788.92,20-05-2025,Overdue
INV00082250,C0013742,25-03-2025,03-2025,874.99,157.5,1032.49,09-04-2025,Overdue
INV00082251,C0013742,23-02-2025,02-2025,1056.11,190.1,1246.21,10-03-2025,Overdue
INV00082252,C0013742,24-01-2025,01-2025,1021.98,183.96,1205.94,08-02-2025,Unpaid
INV00082253,C0013742,25-12-2024,12-2024,1090.76,196.34,1287.1,09-01-2025,Unpaid
INV00082254,C0013742,25-11-2024,11-2024,1033.93,186.11,1220.04,10-12-2024,Unpaid
INV00082255,C0013742,26-10-2024,10-2024,1046.09,188.3,1234.39,10-11-2024,Overdue
INV00082256,C0013742,26-09-2024,09-2024,986.68,177.6,1164.28,11-10-2024,Paid
INV00082257,C0013742,27-08-2024,08-2024,911.97,164.15,1076.12,11-09-2024,Paid
INV00082258,C0013742,28-07-2024,07-2024,936.94,168.65,1105.59,12-08-2024,Unpaid
INV00082259,C0013742,28-06-2024,06-2024,1087.48,195.75,1283.23,13-07-2024,Paid
INV00082260,C0013742,29-05-2024,05-2024,994.33,178.98,1173.31,13-06-2024,Unpaid
INV00082261,C0013742,18-12-2026,04-2024,1050.14,189.03,1239.17,14-05-2024,Overdue
INV00082262,C0013743,31-03-2026,03-2026,565.01,101.7,666.71,15-04-2026,Paid
INV00082263,C0013743,01-03-2026,03-2026,575.24,103.54,678.78,16-03-2026,Overdue
INV00082264,C0013743,30-01-2026,01-2026,588.42,105.92,694.34,14-02-2026,Paid
INV00082265,C0013743,31-12-2025,12-2025,550.54,99.1,649.64,15-01-2026,Paid
INV00082266,C0013743,01-12-2025,12-2025,640.51,115.29,755.8,16-12-2025,Paid
INV00082267,C0013743,01-11-2025,11-2025,521.26,93.83,615.09,16-11-2025,Paid
INV00082268,C0013743,02-10-2025,10-2025,517.52,93.15,610.67,17-10-2025,Paid
INV00082269,C0013743,02-09-2025,09-2025,551.76,99.32,651.08,17-09-2025,Paid
INV00082270,C0013743,03-08-2025,08-2025,610.07,109.81,719.88,18-08-2025,Paid
INV00082271,C0013743,04-07-2025,07-2025,569.12,102.44,671.56,19-07-2025,Paid
INV00082272,C0013743,04-06-2025,06-2025,589.03,106.03,695.06,19-06-2025,Paid
INV00082273,C0013743,05-05-2025,05-2025,624.52,112.41,736.93,20-05-2025,Paid
INV00082274,C0013744,31-03-2026,03-2026,731.23,131.62,862.85,15-04-2026,Paid
INV00082275,C0013744,01-03-2026,03-2026,756.5,136.17,892.67,16-03-2026,Overdue
INV00082276,C0013744,30-01-2026,01-2026,675.53,121.6,797.13,14-02-2026,Paid
INV00082277,C0013744,31-12-2025,12-2025,711.88,128.14,840.02,15-01-2026,Paid
INV00082278,C0013744,01-12-2025,12-2025,687.2,123.7,810.9,16-12-2025,Paid
INV00082279,C0013744,01-11-2025,11-2025,697.12,125.48,822.6,16-11-2025,Overdue
INV00082280,C0013744,02-10-2025,10-2025,686.56,123.58,810.14,17-10-2025,Paid
INV00082281,C0013744,02-09-2025,09-2025,695.13,125.12,820.25,17-09-2025,Paid
INV00082282,C0013744,03-08-2025,08-2025,700.23,126.04,826.27,18-08-2025,Paid
INV00082283,C0013744,04-07-2025,07-2025,691.19,124.41,815.6,19-07-2025,Paid
INV00082284,C0013744,04-06-2025,06-2025,680.52,122.49,803.01,19-06-2025,Paid
INV00082285,C0013744,05-05-2025,05-2025,728.79,131.18,859.97,20-05-2025,Paid
INV00082286,C0013745,31-03-2026,03-2026,491.9,88.54,580.44,15-04-2026,Paid
INV00082287,C0013745,01-03-2026,03-2026,578.88,104.2,683.08,16-03-2026,Paid
INV00082288,C0013745,30-01-2026,01-2026,563.62,101.45,665.07,14-02-2026,Overdue
INV00082289,C0013745,31-12-2025,12-2025,568.69,102.36,671.05,15-01-2026,Overdue
INV00082290,C0013745,01-12-2025,12-2025,598.58,107.74,706.32,16-12-2025,Paid
INV00082291,C0013745,01-11-2025,11-2025,668.53,120.34,788.87,16-11-2025,Overdue
INV00082292,C0013745,02-10-2025,10-2025,575.6,103.61,679.21,17-10-2025,Unpaid
INV00082293,C0013745,02-09-2025,09-2025,591.52,106.47,697.99,17-09-2025,Paid
INV00082294,C0013745,03-08-2025,08-2025,569.68,102.54,672.22,18-08-2025,Overdue
INV00082295,C0013745,04-07-2025,07-2025,573.69,103.26,676.95,19-07-2025,Unpaid
INV00082296,C0013745,04-06-2025,06-2025,628.88,113.2,742.08,19-06-2025,Paid
INV00082297,C0013745,05-05-2025,05-2025,589.26,106.07,695.33,20-05-2025,Unpaid
INV00082298,C0013746,31-03-2026,03-2026,719.83,129.57,849.4,15-04-2026,Overdue
INV00082299,C0013746,01-03-2026,03-2026,617.71,111.19,728.9,16-03-2026,Overdue
INV00082300,C0013746,30-01-2026,01-2026,729.47,131.3,860.77,14-02-2026,Paid
INV00082301,C0013746,31-12-2025,12-2025,718.92,129.41,848.33,15-01-2026,Unpaid
INV00082302,C0013746,01-12-2025,12-2025,746.71,134.41,881.12,16-12-2025,Overdue
INV00082303,C0013746,01-11-2025,11-2025,757.54,136.36,893.9,16-11-2025,Unpaid
INV00082304,C0013746,02-10-2025,10-2025,722.08,129.97,852.05,17-10-2025,Paid
INV00082305,C0013746,02-09-2025,09-2025,712.95,128.33,841.28,17-09-2025,Unpaid
INV00082306,C0013746,03-08-2025,08-2025,604.29,108.77,713.06,18-08-2025,Paid
INV00082307,C0013746,04-07-2025,07-2025,643.46,115.82,759.28,19-07-2025,Overdue
INV00082308,C0013746,04-06-2025,06-2025,691.11,124.4,815.51,19-06-2025,Unpaid
INV00082309,C0013746,05-05-2025,05-2025,787.9,141.82,929.72,20-05-2025,Overdue
INV00082310,C0013747,27-11-2023,11-2023,1041.34,187.44,1228.78,12-12-2023,Paid
INV00082311,C0013747,28-10-2023,10-2023,1032.51,185.85,1218.36,12-11-2023,Unpaid
INV00082312,C0013747,28-09-2023,09-2023,932.67,167.88,1100.55,13-10-2023,Paid
INV00082313,C0013747,29-08-2023,08-2023,962.57,173.26,1135.83,13-09-2023,Paid
INV00082314,C0013749,31-03-2026,03-2026,692.66,124.68,817.34,15-04-2026,Overdue
INV00082315,C0013749,01-03-2026,03-2026,710.65,127.92,838.57,16-03-2026,Overdue
INV00082316,C0013749,30-01-2026,01-2026,721.26,129.83,851.09,14-02-2026,Overdue
INV00082317,C0013749,31-12-2025,12-2025,654.66,117.84,772.5,15-01-2026,Paid
INV00082318,C0013749,01-12-2025,12-2025,714.49,128.61,843.1,16-12-2025,Unpaid
INV00082319,C0013749,01-11-2025,11-2025,715.18,128.73,843.91,16-11-2025,Paid
INV00082320,C0013749,02-10-2025,10-2025,768.52,138.33,906.85,17-10-2025,Paid
INV00082321,C0013749,02-09-2025,09-2025,647.56,116.56,764.12,17-09-2025,Paid
INV00082322,C0013749,03-08-2025,08-2025,689.9,124.18,814.08,18-08-2025,Paid
INV00082323,C0013749,04-07-2025,07-2025,664.33,119.58,783.91,19-07-2025,Overdue
INV00082324,C0013749,04-06-2025,06-2025,750.83,135.15,885.98,19-06-2025,Unpaid
INV00082325,C0013749,05-05-2025,05-2025,727.9,131.02,858.92,20-05-2025,Paid
INV00082326,C0013751,31-03-2026,03-2026,1617.15,291.09,1908.24,15-04-2026,Paid
INV00082327,C0013751,01-03-2026,03-2026,1479.71,266.35,1746.06,16-03-2026,Unpaid
INV00082328,C0013751,30-01-2026,01-2026,1686.99,303.66,1990.65,14-02-2026,Paid
INV00082329,C0013751,31-12-2025,12-2025,1488.23,267.88,1756.11,15-01-2026,Unpaid
INV00082330,C0013751,01-12-2025,12-2025,1406.39,253.15,1659.54,16-12-2025,Paid
INV00082331,C0013751,01-11-2025,11-2025,1514.72,272.65,1787.37,16-11-2025,Paid
INV00082332,C0013751,02-10-2025,10-2025,1550.05,279.01,1829.06,17-10-2025,Paid
INV00082333,C0013751,02-09-2025,09-2025,1430.79,257.54,1688.33,17-09-2025,Overdue
INV00082334,C0013751,03-08-2025,08-2025,1358.44,244.52,1602.96,18-08-2025,Paid
INV00082335,C0013751,04-07-2025,07-2025,1521.04,273.79,1794.83,19-07-2025,Overdue
INV00082336,C0013751,04-06-2025,06-2025,1509.79,271.76,1781.55,19-06-2025,Paid
INV00082337,C0013751,05-05-2025,05-2025,1634.04,294.13,1928.17,20-05-2025,Unpaid
INV00082338,C0013757,31-03-2026,03-2026,95.71,17.23,112.94,15-04-2026,Unpaid
INV00082339,C0013757,01-03-2026,03-2026,92.9,16.72,109.62,16-03-2026,Paid
INV00082340,C0013757,30-01-2026,01-2026,94.18,16.95,111.13,14-02-2026,Unpaid
INV00082341,C0013757,31-12-2025,12-2025,91.4,16.45,107.85,15-01-2026,Paid
INV00082342,C0013757,01-12-2025,12-2025,96.72,17.41,114.13,16-12-2025,Unpaid
INV00082343,C0013757,01-11-2025,11-2025,99.7,17.95,117.65,16-11-2025,Paid
INV00082344,C0013757,02-10-2025,10-2025,108.52,19.53,128.05,17-10-2025,Paid
INV00082345,C0013757,02-09-2025,09-2025,105.79,19.04,124.83,17-09-2025,Paid
INV00082346,C0013757,03-08-2025,08-2025,102.63,18.47,121.1,18-08-2025,Paid
INV00082347,C0013757,04-07-2025,07-2025,96.71,17.41,114.12,19-07-2025,Paid
INV00082348,C0013757,04-06-2025,06-2025,98.2,17.68,115.88,19-06-2025,Paid
INV00082349,C0013757,05-05-2025,05-2025,98.15,17.67,115.82,20-05-2025,Paid
INV00082350,C0013758,31-03-2026,03-2026,8843.42,1591.82,10435.24,15-04-2026,Paid
INV00082351,C0013758,01-03-2026,03-2026,8529.24,1535.26,10064.5,16-03-2026,Overdue
INV00082352,C0013758,30-01-2026,01-2026,8575.84,1543.65,10119.49,14-02-2026,Unpaid
INV00082353,C0013758,31-12-2025,12-2025,8643.16,1555.77,10198.93,15-01-2026,Overdue
INV00082354,C0013758,01-12-2025,12-2025,8201.02,1476.18,9677.2,16-12-2025,Paid
INV00082355,C0013758,05-03-2027,11-2025,8844.92,1592.09,10437.01,16-11-2025,Overdue
INV00082356,C0013758,02-10-2025,10-2025,9182.33,1652.82,10835.15,17-10-2025,Paid
INV00082357,C0013758,02-09-2025,09-2025,7693.19,1384.77,9077.96,17-09-2025,Paid
INV00082358,C0013758,03-08-2025,08-2025,8108.88,1459.6,9568.48,18-08-2025,Overdue
INV00082359,C0013758,04-07-2025,07-2025,9289.3,1672.07,10961.37,19-07-2025,Overdue
INV00082360,C0013758,04-06-2025,06-2025,7543.46,1357.82,8901.28,19-06-2025,Paid
INV00082361,C0013758,05-05-2025,05-2025,8694.23,1564.96,10259.19,20-05-2025,Unpaid
INV00082362,C0013761,31-03-2026,03-2026,334.48,60.21,394.69,15-04-2026,Overdue
INV00082363,C0013761,01-03-2026,03-2026,328.9,59.2,388.1,16-03-2026,Overdue
INV00082364,C0013761,30-01-2026,01-2026,332.01,59.76,391.77,14-02-2026,Unpaid
INV00082365,C0013761,31-12-2025,12-2025,360.53,100.44,425.43,15-01-2026,Paid
INV00082366,C0013761,01-12-2025,12-2025,365.86,65.85,431.71,16-12-2025,Paid
INV00082367,C0013761,01-11-2025,11-2025,350.37,63.07,413.44,16-11-2025,Paid
INV00082368,C0013761,02-10-2025,10-2025,357.93,64.43,422.36,17-10-2025,Unpaid
INV00082369,C0013761,02-09-2025,09-2025,369.06,66.43,435.49,17-09-2025,Paid
INV00082370,C0013761,03-08-2025,08-2025,350.53,63.1,413.63,18-08-2025,Unpaid
INV00082371,C0013761,04-07-2025,07-2025,346.88,62.44,409.32,19-07-2025,Paid
INV00082372,C0013761,04-06-2025,06-2025,362.75,65.3,428.05,19-06-2025,Paid
INV00082373,C0013761,05-05-2025,05-2025,330.62,59.51,390.13,20-05-2025,Paid
INV00082374,C0013762,31-03-2026,03-2026,1599.64,287.94,1887.58,15-04-2026,Paid
INV00082375,C0013762,01-03-2026,03-2026,1392.42,250.64,1643.06,16-03-2026,Overdue
INV00082376,C0013762,30-01-2026,01-2026,1372.18,246.99,1619.17,14-02-2026,Paid
INV00082377,C0013762,31-12-2025,12-2025,1448.86,260.79,1709.65,15-01-2026,Paid
INV00082378,C0013762,01-12-2025,12-2025,1451.29,261.23,1712.52,16-12-2025,Paid
INV00082379,C0013762,01-11-2025,11-2025,1379.44,248.3,1627.74,16-11-2025,Paid
INV00082380,C0013762,02-10-2025,10-2025,1452.63,261.47,1714.1,17-10-2025,Unpaid
INV00082381,C0013762,02-09-2025,09-2025,1584.98,285.3,1870.28,17-09-2025,Paid
INV00082382,C0013762,03-08-2025,08-2025,1634.69,294.24,1928.93,18-08-2025,Paid
INV00082383,C0013762,04-07-2025,07-2025,1539.24,277.06,1816.3,19-07-2025,Paid
INV00082384,C0013762,04-06-2025,06-2025,1540.94,277.37,1818.31,19-06-2025,Paid
INV00082385,C0013762,05-05-2025,05-2025,1547.89,278.62,1826.51,20-05-2025,Unpaid
INV00082386,C0013763,18-11-2019,11-2019,351.46,63.26,414.72,03-12-2019,Paid
INV00082387,C0013763,19-10-2019,10-2019,340.74,61.33,402.07,03-11-2019,Overdue
INV00082388,C0013763,19-09-2019,09-2019,367.36,66.12,433.48,04-10-2019,Paid
INV00082389,C0013763,20-08-2019,08-2019,373.39,67.21,440.6,04-09-2019,Unpaid
INV00082390,C0013763,21-07-2019,07-2019,378.3,68.09,446.39,05-08-2019,Unpaid
INV00082391,C0013763,21-06-2019,06-2019,349.35,62.88,412.23,06-07-2019,Overdue
INV00082392,C0013763,22-05-2019,05-2019,330.34,59.46,389.8,06-06-2019,Overdue
INV00082393,C0013763,22-04-2019,04-2019,382.14,68.79,450.93,07-05-2019,Paid
INV00082394,C0013763,23-03-2019,03-2019,356.2,64.12,420.32,07-04-2019,Paid
INV00082395,C0013763,21-02-2019,02-2019,323.39,58.21,381.6,08-03-2019,Overdue
INV00082396,C0013763,22-01-2019,01-2019,385.4,69.37,454.77,06-02-2019,Paid
INV00082397,C0013763,23-12-2018,12-2018,412.68,74.28,486.96,07-01-2019,Paid
INV00082398,C0013764,31-03-2026,03-2026,875.57,157.6,1033.17,15-04-2026,Paid
INV00082399,C0013764,01-03-2026,03-2026,822.75,148.1,970.85,16-03-2026,Paid
INV00082400,C0013764,30-01-2026,01-2026,773.17,139.17,912.34,14-02-2026,Unpaid
INV00082401,C0013764,31-12-2025,12-2025,833.9,150.1,984.0,15-01-2026,Paid
INV00082402,C0013764,01-12-2025,12-2025,750.51,135.09,885.6,16-12-2025,Paid
INV00082403,C0013764,01-11-2025,11-2025,886.98,159.66,1046.64,16-11-2025,Overdue
INV00082404,C0013764,02-10-2025,10-2025,845.94,152.27,998.21,17-10-2025,Unpaid
INV00082405,C0013764,02-09-2025,09-2025,830.91,149.56,980.47,17-09-2025,Unpaid
INV00082406,C0013764,03-08-2025,08-2025,851.86,153.33,1005.19,18-08-2025,Paid
INV00082407,C0013764,04-07-2025,07-2025,765.72,137.83,903.55,19-07-2025,Paid
INV00082408,C0013764,04-06-2025,06-2025,729.31,131.28,860.59,19-06-2025,Paid
INV00082409,C0013764,05-05-2025,05-2025,886.41,159.55,1045.96,20-05-2025,Overdue
INV00082410,C0013766,31-03-2026,03-2026,670.57,120.7,791.27,15-04-2026,Paid
INV00082411,C0013766,01-03-2026,03-2026,806.18,145.11,951.29,16-03-2026,Unpaid
INV00082412,C0013766,30-01-2026,01-2026,721.68,129.9,851.58,14-02-2026,Paid
INV00082413,C0013766,31-12-2025,12-2025,719.84,129.57,849.41,15-01-2026,Unpaid
INV00082414,C0013766,01-12-2025,12-2025,682.49,122.85,805.34,16-12-2025,Overdue
INV00082415,C0013766,01-11-2025,11-2025,683.35,123.0,806.35,16-11-2025,Paid
INV00082416,C0013766,02-10-2025,10-2025,695.58,125.2,820.78,17-10-2025,Unpaid
INV00082417,C0013766,02-09-2025,09-2025,708.25,127.48,835.73,17-09-2025,Paid
INV00082418,C0013766,03-08-2025,08-2025,648.0,116.64,764.64,18-08-2025,Overdue
INV00082419,C0013766,04-07-2025,07-2025,712.25,128.2,840.45,19-07-2025,Overdue
INV00082420,C0013766,04-06-2025,06-2025,672.98,121.14,794.12,19-06-2025,Paid
INV00082421,C0013766,05-05-2025,05-2025,719.04,129.43,848.47,20-05-2025,Overdue
INV00082422,C0013772,31-03-2026,03-2026,516.85,93.03,609.88,15-04-2026,Paid
INV00082423,C0013772,01-03-2026,03-2026,438.44,78.92,517.36,16-03-2026,Overdue
INV00082424,C0013772,30-01-2026,01-2026,463.65,83.46,547.11,14-02-2026,Unpaid
INV00082425,C0013772,31-12-2025,12-2025,521.22,93.82,615.04,15-01-2026,Unpaid
INV00082426,C0013772,01-12-2025,12-2025,540.55,97.3,637.85,16-12-2025,Overdue
INV00082427,C0013772,01-11-2025,11-2025,534.67,96.24,630.91,16-11-2025,Paid
INV00082428,C0013772,02-10-2025,10-2025,442.54,79.66,522.2,17-10-2025,Paid
INV00082429,C0013772,02-09-2025,09-2025,522.3,94.01,616.31,17-09-2025,Paid
INV00082430,C0013772,03-08-2025,08-2025,503.45,90.62,594.07,18-08-2025,Paid
INV00082431,C0013772,04-07-2025,07-2025,524.75,94.46,619.21,19-07-2025,Overdue
INV00082432,C0013772,04-06-2025,06-2025,499.11,89.84,588.95,19-06-2025,Paid
INV00082433,C0013772,05-05-2025,05-2025,474.59,85.43,560.02,20-05-2025,Overdue
INV00082434,C0013773,28-11-2020,11-2020,1009.56,181.72,1191.28,13-12-2020,Paid
INV00082435,C0013773,29-10-2020,10-2020,1014.11,182.54,1196.65,13-11-2020,Paid
INV00082436,C0013773,29-09-2020,09-2020,1030.79,185.54,1216.33,14-10-2020,Paid
INV00082437,C0013773,30-08-2020,08-2020,985.1,177.32,1162.42,14-09-2020,Paid
INV00082438,C0013773,31-07-2020,07-2020,1032.42,185.84,1218.26,15-08-2020,Paid
INV00082439,C0013773,01-07-2020,07-2020,852.03,153.37,1005.4,16-07-2020,Overdue
INV00082440,C0013773,01-06-2020,06-2020,850.46,153.08,1003.54,16-06-2020,Paid
INV00082441,C0013773,02-05-2020,05-2020,1101.8,198.32,1300.12,17-05-2020,Overdue
INV00082442,C0013774,31-03-2026,03-2026,606.51,109.17,715.68,15-04-2026,Unpaid
INV00082443,C0013774,01-03-2026,03-2026,531.65,95.7,627.35,16-03-2026,Unpaid
INV00082444,C0013774,30-01-2026,01-2026,631.57,113.68,745.25,14-02-2026,Unpaid
INV00082445,C0013774,31-12-2025,12-2025,621.86,111.93,733.79,15-01-2026,Unpaid
INV00082446,C0013774,01-12-2025,12-2025,547.57,98.56,646.13,16-12-2025,Paid
INV00082447,C0013774,01-11-2025,11-2025,545.75,98.24,643.99,16-11-2025,Overdue
INV00082448,C0013774,02-10-2025,10-2025,595.03,107.11,702.14,17-10-2025,Paid
INV00082449,C0013774,02-09-2025,09-2025,635.52,114.39,749.91,17-09-2025,Overdue
INV00082450,C0013774,03-08-2025,08-2025,546.12,98.3,644.42,18-08-2025,Unpaid
INV00082451,C0013774,04-07-2025,07-2025,593.84,106.89,700.73,19-07-2025,Paid
INV00082452,C0013774,04-06-2025,06-2025,556.86,100.23,657.09,19-06-2025,Unpaid
INV00082453,C0013774,05-05-2025,05-2025,613.77,110.48,724.25,20-05-2025,Paid
INV00082454,C0013776,31-03-2026,03-2026,900.99,162.18,1063.17,15-04-2026,Unpaid
INV00082455,C0013776,01-03-2026,03-2026,908.27,163.49,1071.76,16-03-2026,Unpaid
INV00082456,C0013776,30-01-2026,01-2026,873.04,157.15,1030.19,14-02-2026,Overdue
INV00082457,C0013776,31-12-2025,12-2025,887.2,159.7,1046.9,15-01-2026,Paid
INV00082458,C0013776,01-12-2025,12-2025,924.74,166.45,1091.19,16-12-2025,Paid
INV00082459,C0013776,01-11-2025,11-2025,808.28,145.49,953.77,16-11-2025,Unpaid
INV00082460,C0013776,02-10-2025,10-2025,947.91,170.62,1118.53,17-10-2025,Paid
INV00082461,C0013776,02-09-2025,09-2025,826.74,148.81,975.55,17-09-2025,Paid
INV00082462,C0013776,03-08-2025,08-2025,927.41,166.93,1094.34,18-08-2025,Unpaid
INV00082463,C0013776,04-07-2025,07-2025,919.56,165.52,1085.08,19-07-2025,Paid
INV00082464,C0013776,04-06-2025,06-2025,898.41,161.71,1060.12,19-06-2025,Paid
INV00082465,C0013776,05-05-2025,05-2025,873.62,157.25,1030.87,20-05-2025,Paid
INV00082466,C0013777,16-11-2021,11-2021,368.58,66.34,434.92,01-12-2021,Paid
INV00082467,C0013777,17-10-2021,10-2021,354.49,63.81,418.3,01-11-2021,Unpaid
INV00082468,C0013777,17-09-2021,09-2021,370.52,66.69,437.21,02-10-2021,Paid
INV00082469,C0013777,18-08-2021,08-2021,359.62,64.73,424.35,02-09-2021,Overdue
INV00082470,C0013777,19-07-2021,07-2021,360.98,64.98,425.96,03-08-2021,Unpaid
INV00082471,C0013777,19-06-2021,06-2021,348.04,62.65,410.69,04-07-2021,Overdue
INV00082472,C0013777,20-05-2021,05-2021,366.58,65.98,432.56,04-06-2021,Paid
INV00082473,C0013777,20-04-2021,04-2021,386.96,69.65,456.61,05-05-2021,Unpaid
INV00082474,C0013777,21-03-2021,03-2021,351.1,63.2,414.3,05-04-2021,Paid
INV00082475,C0013777,19-02-2021,02-2021,361.33,65.04,426.37,06-03-2021,Paid
INV00082476,C0013777,20-01-2021,01-2021,352.42,63.44,415.86,04-02-2021,Paid
INV00082477,C0013777,21-12-2020,12-2020,377.25,67.9,445.15,05-01-2021,Paid
INV00082478,C0013781,31-03-2026,03-2026,1066.74,192.01,1258.75,15-04-2026,Paid
INV00082479,C0013781,01-03-2026,03-2026,1029.11,185.24,1214.35,16-03-2026,Paid
INV00082480,C0013781,30-01-2026,01-2026,1005.56,181.0,1186.56,14-02-2026,Paid
INV00082481,C0013781,31-12-2025,12-2025,994.06,178.93,1172.99,15-01-2026,Unpaid
INV00082482,C0013781,01-12-2025,12-2025,1048.86,188.79,1237.65,16-12-2025,Unpaid
INV00082483,C0013781,01-11-2025,11-2025,1027.06,184.87,1211.93,16-11-2025,Unpaid
INV00082484,C0013781,02-10-2025,10-2025,1077.79,194.0,1271.79,17-10-2025,Paid
INV00082485,C0013781,02-09-2025,09-2025,970.98,174.78,1145.76,17-09-2025,Paid
INV00082486,C0013781,03-08-2025,08-2025,992.81,178.71,1171.52,18-08-2025,Paid
INV00082487,C0013781,04-07-2025,07-2025,1140.73,205.33,1346.06,19-07-2025,Paid
INV00082488,C0013781,04-06-2025,06-2025,1067.85,192.21,1260.06,19-06-2025,Overdue
INV00082489,C0013781,05-05-2025,05-2025,1028.66,185.16,1213.82,20-05-2025,Unpaid
INV00082490,C0013782,31-03-2026,03-2026,8180.49,1472.49,9652.98,15-04-2026,Paid
INV00082491,C0013782,01-03-2026,03-2026,8077.2,1453.9,9531.1,16-03-2026,Paid
INV00082492,C0013782,30-01-2026,01-2026,8237.78,1482.8,9720.58,14-02-2026,Paid
INV00082493,C0013782,31-12-2025,12-2025,8034.19,1446.15,9480.34,15-01-2026,Paid
INV00082494,C0013782,01-12-2025,12-2025,7342.34,1321.62,8663.96,16-12-2025,Paid
INV00082495,C0013782,01-11-2025,11-2025,8904.66,1602.84,10507.5,16-11-2025,Paid
INV00082496,C0013782,02-10-2025,10-2025,7912.65,1424.28,9336.93,17-10-2025,Paid
INV00082497,C0013782,02-09-2025,09-2025,8580.27,1544.45,10124.72,17-09-2025,Overdue
INV00082498,C0013782,03-08-2025,08-2025,7520.69,1143.2,8874.41,18-08-2025,Overdue
INV00082499,C0013782,04-07-2025,07-2025,7381.79,1328.72,8710.51,19-07-2025,Paid
INV00082500,C0013782,04-06-2025,06-2025,8505.25,1530.94,10036.19,19-06-2025,Unpaid
INV00082501,C0013782,05-05-2025,05-2025,7306.2,1315.12,8621.32,20-05-2025,Paid
INV00082502,C0013783,15-12-2022,12-2022,660.17,118.83,779.0,30-12-2022,Unpaid
INV00082503,C0013783,15-11-2022,11-2022,627.65,112.98,740.63,30-11-2022,Paid
INV00082504,C0013783,16-10-2022,10-2022,652.89,117.52,770.41,31-10-2022,Overdue
INV00082505,C0013783,16-09-2022,09-2022,704.02,126.72,830.74,01-10-2022,Paid
INV00082506,C0013783,17-08-2022,08-2022,678.58,122.14,800.72,01-09-2022,Overdue
INV00082507,C0013783,18-07-2022,07-2022,692.87,124.72,817.59,02-08-2022,Paid
INV00082508,C0013783,18-06-2022,06-2022,713.83,128.49,842.32,03-07-2022,Unpaid
