device_id,customer_id,brand,model,device_type,device_price_inr,purchase_date,imei
DEV0017653,C0017653,Zenith,Z Flip,Smartphone,54999,10-08-2021,532444316290892
DEV0017654,C0017654,NexaTel,Smart Sensor,IoT Device,899,24-01-2014,482877341808692
DEV0017655,C0017655,Voltic,V30 5G,Smartphone,21999,23-05-2017,126172181773014
DEV0017656,C0017656,NexaTel,Fiber Gateway,Router,3499,05-01-2014,626489205219532
DEV0017657,C0017657,Nexus,Aura Pro,Smartphone,32999,26-12-2023,442654251726313
DEV0017658,C0017658,Voltic,V20,Smartphone,12999,19-11-2019,049519619181410
DEV0017659,C0017659,Nexus,Aura Pro,Smartphone,32999,13-02-2015,959060297225374
DEV0017660,C0017660,Lumen,L Max,Smartphone,41999,05-03-2017,010091623775276
DEV0017661,C0017661,Orbit,O9 Pro,Smartphone,27999,11-12-2024,494350984287881
DEV0017662,C0017662,Voltic,V20,Smartphone,12999,01-05-2017,222502939821040
DEV0017663,C0017663,Zenith,Z Flip,Smartphone,54999,28-01-2017,093754297686780
DEV0017664,C0017664,NexaTel,Smart Sensor,IoT Device,899,11-11-2025,080390585316124
DEV0017665,C0017665,NexaTel,IoT Hub,IoT Device,1999,09-07-2022,824788993763934
DEV0017666,C0017666,NexaTel,IoT Hub,IoT Device,1999,08-01-2014,553874093312253
DEV0017667,C0017667,Orbit,O7,Smartphone,15999,28-07-2014,144754780030001
DEV0017668,C0017668,Zenith,Z Flip,Smartphone,54999,13-01-2023,724901403765271
DEV0017669,C0017669,NexaTel,Smart Sensor,IoT Device,899,19-01-2014,779486910969864
DEV0017670,C0017670,Orbit,O9 Pro,Smartphone,27999,21-07-2017,049764594257315
DEV0017671,C0017671,Nexus,Aura Pro,Smartphone,32999,30-04-2016,057174910330969
DEV0017672,C0017672,Voltic,V20,Smartphone,12999,15-07-2014,212623508260483
DEV0017673,C0017673,Voltic,V30 5G,Smartphone,21999,05-01-2014,039127126836250
DEV0017674,C0017674,Zenith,Z Flip,Smartphone,54999,20-05-2018,349536289223162
DEV0017675,C0017675,Lumen,L Mini,Smartphone,8499,18-07-2024,380357724216597
DEV0017676,C0017676,Orbit,O9 Pro,Smartphone,27999,01-03-2019,616233313403701
DEV0017677,C0017677,Orbit,O7,Smartphone,15999,18-06-2023,109657333424963
DEV0017678,C0017678,Lumen,L Mini,Smartphone,8499,11-11-2016,863012789772489
DEV0017679,C0017679,Zenith,Z Flip,Smartphone,54999,14-05-2022,325824274452271
DEV0017680,C0017680,Lumen,L Max,Smartphone,41999,24-10-2014,589304996534533
DEV0017681,C0017681,Lumen,L Mini,Smartphone,8499,10-05-2019,940368396212830
DEV0017682,C0017682,Orbit,O9 Pro,Smartphone,27999,02-06-2021,121583368435267
DEV0017683,C0017683,Lumen,L Mini,Smartphone,8499,07-01-2014,135389194665735
DEV0017684,C0017684,NexaTel,Smart Cam,IoT Device,2999,14-04-2019,734454233688057
DEV0017685,C0017685,Nexus,Aura Pro,Smartphone,32999,28-03-2014,303258178164469
DEV0017686,C0017686,Zenith,Z Lite,Smartphone,9999,18-01-2015,425636069167071
DEV0017687,C0017687,Voltic,V20,Smartphone,12999,05-05-2015,904340825555153
DEV0017688,C0017688,NexaTel,Smart Cam,IoT Device,2999,11-03-2020,514103749449622
DEV0017689,C0017689,Nexus,Aura 5G,Smartphone,18999,30-01-2014,255921279986265
DEV0017690,C0017690,Lumen,L Max,Smartphone,41999,23-01-2023,464159797881661
DEV0017691,C0017691,Voltic,V30 5G,Smartphone,21999,01-11-2024,464189835874552
DEV0017692,C0017692,Zenith,Z Lite,Smartphone,9999,28-06-2024,796567297068158
DEV0017693,C0017693,Voltic,V30 5G,Smartphone,21999,08-11-2024,625420181239213
DEV0017694,C0017694,Zenith,Z Flip,Smartphone,54999,28-09-2017,308762171875602
DEV0017695,C0017695,Nexus,Aura Pro,Smartphone,32999,31-07-2015,294297202547949
DEV0017696,C0017696,Nexus,Aura Pro,Smartphone,32999,23-12-2023,891868251012506
DEV0017697,C0017697,Orbit,O7,Smartphone,15999,03-06-2022,871456656530530
DEV0017698,C0017698,Orbit,O7,Smartphone,15999,23-08-2023,812882270519353
DEV0017699,C0017699,Nexus,Aura Pro,Smartphone,32999,06-11-2024,090897777691149
DEV0017700,C0017700,NexaTel,Smart Cam,IoT Device,2999,01-01-2014,497786520457019
DEV0017701,C0017701,Nexus,Aura 5G,Smartphone,18999,12-06-2018,651236143578425
DEV0017702,C0017702,NexaTel,Smart Sensor,IoT Device,899,25-01-2014,402296101215615
DEV0017703,C0017703,Lumen,L Mini,Smartphone,8499,31-08-2014,189902808094757
DEV0017704,C0017704,Voltic,V20,Smartphone,12999,03-09-2018,435444035679527
DEV0017705,C0017705,NexaTel,Home Router AX,Router,2499,11-09-2022,785281276936098
DEV0017706,C0017706,Lumen,L Max,Smartphone,41999,23-04-2016,800500086862854
DEV0017707,C0017707,NexaTel,Smart Sensor,IoT Device,899,26-12-2022,494264760480856
DEV0017708,C0017708,Nexus,Aura Pro,Smartphone,32999,14-09-2019,062174318207707
DEV0017709,C0017709,Voltic,V20,Smartphone,12999,08-01-2020,621469841964930
DEV0017710,C0017710,Lumen,L Max,Smartphone,41999,10-01-2024,513306782927715
DEV0017711,C0017711,Voltic,V20,Smartphone,12999,05-01-2014,754066616846435
DEV0017712,C0017712,Orbit,O9 Pro,Smartphone,27999,21-01-2014,104580201372347
DEV0017713,C0017713,Orbit,O7,Smartphone,15999,22-05-2023,347292317203263
DEV0017714,C0017714,Zenith,Z Lite,Smartphone,9999,01-04-2019,065617342213827
DEV0017715,C0017715,Lumen,L Max,Smartphone,41999,26-06-2023,725954083691825
DEV0017716,C0017716,Zenith,Z Lite,Smartphone,9999,20-06-2016,919070703603091
DEV0017717,C0017717,Lumen,L Max,Smartphone,41999,30-11-2022,853905086179387
DEV0017718,C0017718,NexaTel,Smart Cam,IoT Device,2999,05-06-2024,085287849885070
DEV0017719,C0017719,Orbit,O7,Smartphone,15999,09-02-2019,686693961640843
DEV0017720,C0017720,Nexus,Aura Pro,Smartphone,32999,31-07-2020,451684516911194
DEV0017721,C0017721,Nexus,Aura 5G,Smartphone,18999,22-08-2022,998395798945799
DEV0017722,C0017722,NexaTel,Fiber Gateway,Router,3499,20-06-2019,430493803775749
DEV0017723,C0017723,NexaTel,Home Router AX,Router,2499,29-06-2021,638822010510906
DEV0017724,C0017724,Nexus,Aura Pro,Smartphone,32999,31-10-2017,062017086075151
DEV0017725,C0017725,Nexus,Aura 5G,Smartphone,18999,22-05-2018,916571567580373
DEV0017726,C0017726,Orbit,O9 Pro,Smartphone,27999,11-07-2021,303832452645391
DEV0017727,C0017727,Orbit,O9 Pro,Smartphone,27999,13-01-2019,656424976293039
DEV0017728,C0017728,Lumen,L Mini,Smartphone,8499,27-04-2024,562279719113618
DEV0017729,C0017729,Zenith,Z Lite,Smartphone,9999,04-11-2017,610540410317636
DEV0017730,C0017730,NexaTel,Fiber Gateway,Router,3499,05-01-2024,297368182945561
DEV0017731,C0017731,NexaTel,Home Router AX,Router,2499,30-01-2020,274149354434944
DEV0017732,C0017732,Zenith,Z Lite,Smartphone,9999,21-01-2014,534596016080455
DEV0017733,C0017733,Lumen,L Mini,Smartphone,8499,31-07-2019,900461425047312
DEV0017734,C0017734,Orbit,O7,Smartphone,15999,07-01-2014,268700656549429
DEV0017735,C0017735,Voltic,V30 5G,Smartphone,21999,06-01-2014,573851717234354
DEV0017736,C0017736,Lumen,L Mini,Smartphone,8499,27-03-2019,918197686017107
DEV0017737,C0017737,Orbit,O9 Pro,Smartphone,27999,08-02-2018,763026668336238
DEV0017738,C0017738,Zenith,Z Lite,Smartphone,9999,11-04-2017,530704413457525
DEV0017739,C0017739,Voltic,V20,Smartphone,12999,08-03-2020,859154107037761
DEV0017740,C0017740,Lumen,L Max,Smartphone,41999,24-03-2024,617300249188813
DEV0017741,C0017741,Zenith,Z Lite,Smartphone,9999,19-06-2020,101271433086051
DEV0017742,C0017742,Zenith,Z Lite,Smartphone,9999,16-12-2019,171625288703416
DEV0017743,C0017743,Voltic,V30 5G,Smartphone,21999,27-07-2025,875728446243222
DEV0017744,C0017744,Lumen,L Max,Smartphone,41999,26-07-2018,419207600778439
DEV0017745,C0017745,Lumen,L Max,Smartphone,41999,08-09-2019,233223424283747
DEV0017746,C0017746,NexaTel,Home Router AX,Router,2499,23-03-2018,839438395501197
DEV0017747,C0017747,Lumen,L Max,Smartphone,41999,31-10-2019,241589365537589
DEV0017748,C0017748,Orbit,O7,Smartphone,15999,11-11-2019,872257264452692
DEV0017749,C0017749,Zenith,Z Lite,Smartphone,9999,31-12-2025,619887371996510
DEV0017750,C0017750,Orbit,O7,Smartphone,15999,27-06-2014,052386340837848
DEV0017751,C0017751,Lumen,L Max,Smartphone,41999,02-06-2023,870150316334804
DEV0017752,C0017752,Zenith,Z Flip,Smartphone,54999,18-01-2017,387080877494252
DEV0017753,C0017753,Voltic,V20,Smartphone,12999,19-02-2017,590295231431346
DEV0017754,C0017754,Zenith,Z Lite,Smartphone,9999,15-03-2019,609513945854732
DEV0017755,C0017755,Nexus,Aura Pro,Smartphone,32999,05-07-2015,585193836618859
DEV0017756,C0017756,Zenith,Z Lite,Smartphone,9999,10-09-2018,467391870431029
DEV0017757,C0017757,Zenith,Z Flip,Smartphone,54999,08-02-2020,332202158758756
DEV0017758,C0017758,Lumen,L Max,Smartphone,41999,01-02-2018,009406802843696
DEV0017759,C0017759,Nexus,Aura 5G,Smartphone,18999,01-01-2014,828154325541884
DEV0017760,C0017760,Lumen,L Mini,Smartphone,8499,06-08-2014,418087356264254
DEV0017761,C0017761,Nexus,Aura Pro,Smartphone,32999,06-12-2014,538996992814757
DEV0017762,C0017762,NexaTel,Fiber Gateway,Router,3499,12-11-2023,425974962955089
DEV0017763,C0017763,Zenith,Z Lite,Smartphone,9999,08-08-2025,122333186671772
DEV0017764,C0017764,NexaTel,Fiber Gateway,Router,3499,21-06-2015,381299411809118
DEV0017765,C0017765,Orbit,O7,Smartphone,15999,10-07-2022,447745713582932
DEV0017766,C0017766,Voltic,V30 5G,Smartphone,21999,23-03-2022,046188874925200
DEV0017767,C0017767,Orbit,O9 Pro,Smartphone,27999,13-07-2019,790785827791968
DEV0017768,C0017768,Zenith,Z Flip,Smartphone,54999,06-05-2016,407113274548844
DEV0017769,C0017769,Orbit,O7,Smartphone,15999,01-02-2020,182382232991473
DEV0017770,C0017770,Nexus,Aura 5G,Smartphone,18999,28-01-2014,486476404642053
DEV0017771,C0017771,Zenith,Z Flip,Smartphone,54999,09-10-2019,383559378238433
DEV0017772,C0017772,Zenith,Z Flip,Smartphone,54999,06-12-2014,298161121114442
DEV0017773,C0017773,Voltic,V20,Smartphone,12999,10-02-2015,704248835268620
DEV0017774,C0017774,Orbit,O7,Smartphone,15999,18-05-2022,351831715512285
DEV0017775,C0017775,Lumen,L Max,Smartphone,41999,22-07-2020,204779226461367
DEV0017776,C0017776,Voltic,V30 5G,Smartphone,21999,11-06-2014,005995398770748
DEV0017777,C0017777,Voltic,V30 5G,Smartphone,21999,09-11-2017,083434500021908
DEV0017778,C0017778,Zenith,Z Lite,Smartphone,9999,25-10-2014,677020902298570
DEV0017779,C0017779,Voltic,V20,Smartphone,12999,20-07-2022,946988266855182
DEV0017780,C0017780,Voltic,V30 5G,Smartphone,21999,26-08-2025,717777250340305
DEV0017781,C0017781,Zenith,Z Flip,Smartphone,54999,23-12-2017,061391675165542
DEV0017782,C0017782,Orbit,O7,Smartphone,15999,14-02-2026,344045957320036
DEV0017783,C0017783,Lumen,L Max,Smartphone,41999,10-02-2023,460671717598131
DEV0017784,C0017784,Voltic,V20,Smartphone,12999,30-12-2017,113888615576356
DEV0017785,C0017785,Orbit,O7,Smartphone,15999,15-01-2016,731474145310831
DEV0017786,C0017786,Zenith,Z Flip,Smartphone,54999,17-08-2015,085434273010827
DEV0017787,C0017787,NexaTel,IoT Hub,IoT Device,1999,13-05-2025,346784957106246
DEV0017788,C0017788,Orbit,O7,Smartphone,15999,26-06-2022,740323281697739
DEV0017789,C0017789,Voltic,V20,Smartphone,12999,27-02-2014,954290247011771
DEV0017790,C0017790,Voltic,V30 5G,Smartphone,21999,12-01-2014,351008849056813
DEV0017791,C0017791,Voltic,V30 5G,Smartphone,21999,17-06-2021,549856146515218
DEV0017792,C0017792,Voltic,V30 5G,Smartphone,21999,06-05-2019,306792546625784
DEV0017793,C0017793,Zenith,Z Flip,Smartphone,54999,03-01-2014,497575286790822
DEV0017794,C0017794,Orbit,O7,Smartphone,15999,10-09-2025,501874624580124
DEV0017795,C0017795,Orbit,O9 Pro,Smartphone,27999,08-07-2018,944842903437200
DEV0017796,C0017796,Orbit,O7,Smartphone,15999,01-09-2024,008065283242266
DEV0017797,C0017797,Nexus,Aura Pro,Smartphone,32999,10-07-2021,047660593315751
DEV0017798,C0017798,Nexus,Aura 5G,Smartphone,18999,28-01-2025,718222015546089
DEV0017799,C0017799,Orbit,O7,Smartphone,15999,07-11-2018,580087713062203
DEV0017800,C0017800,Zenith,Z Flip,Smartphone,54999,19-07-2021,802092719720723
DEV0017801,C0017801,Zenith,Z Lite,Smartphone,9999,02-07-2019,246592741116207
DEV0017802,C0017802,NexaTel,IoT Hub,IoT Device,1999,16-01-2014,397884528122147
DEV0017803,C0017803,Zenith,Z Lite,Smartphone,9999,24-02-2024,821556015974590
DEV0017804,C0017804,Zenith,Z Flip,Smartphone,54999,12-01-2022,749415887556621
DEV0017805,C0017805,Zenith,Z Lite,Smartphone,9999,08-08-2015,251558599864012
DEV0017806,C0017806,NexaTel,Home Router AX,Router,2499,27-11-2015,168596343437834
DEV0017807,C0017807,Orbit,O7,Smartphone,15999,23-03-2022,612673363951733
DEV0017808,C0017808,Orbit,O9 Pro,Smartphone,27999,24-04-2015,535686709289434
DEV0017809,C0017809,Zenith,Z Flip,Smartphone,54999,08-01-2014,755852569178701
DEV0017810,C0017810,Orbit,O9 Pro,Smartphone,27999,14-06-2021,573296504339755
DEV0017811,C0017811,Zenith,Z Flip,Smartphone,54999,11-01-2021,040167374651145
DEV0017812,C0017812,Orbit,O7,Smartphone,15999,11-07-2014,956395453234334
DEV0017813,C0017813,NexaTel,Fiber Gateway,Router,3499,24-05-2015,148969516762134
DEV0017814,C0017814,Zenith,Z Flip,Smartphone,54999,24-02-2017,989520955791869
DEV0017815,C0017815,NexaTel,Smart Sensor,IoT Device,899,06-01-2014,850396620056657
DEV0017816,C0017816,Nexus,Aura Pro,Smartphone,32999,13-09-2019,178041674417545
DEV0017817,C0017817,NexaTel,Fiber Gateway,Router,3499,11-01-2014,077337434365152
DEV0017818,C0017818,Lumen,L Max,Smartphone,41999,28-01-2018,314812450949049
DEV0017819,C0017819,Orbit,O7,Smartphone,15999,19-03-2024,904673206715981
DEV0017820,C0017820,Zenith,Z Flip,Smartphone,54999,11-08-2022,019858100768398
DEV0017821,C0017821,Zenith,Z Lite,Smartphone,9999,01-05-2024,369240343725724
DEV0017822,C0017822,Orbit,O9 Pro,Smartphone,27999,16-08-2021,475297795374474
DEV0017823,C0017823,Zenith,Z Flip,Smartphone,54999,12-10-2016,525762067187961
DEV0017824,C0017824,Nexus,Aura 5G,Smartphone,18999,04-08-2024,435966776033255
DEV0017825,C0017825,Lumen,L Max,Smartphone,41999,23-02-2020,934251867894488
DEV0017826,C0017826,Zenith,Z Lite,Smartphone,9999,14-06-2025,821902950135011
DEV0017827,C0017827,Lumen,L Max,Smartphone,41999,07-12-2017,529273706986840
DEV0017828,C0017828,Voltic,V20,Smartphone,12999,22-09-2019,413045263446064
DEV0017829,C0017829,Lumen,L Max,Smartphone,41999,03-10-2022,733449567357422
DEV0017830,C0017830,Voltic,V20,Smartphone,12999,26-07-2025,391204738746479
DEV0017831,C0017831,Zenith,Z Lite,Smartphone,9999,21-05-2024,945051080817054
DEV0017832,C0017832,Nexus,Aura Pro,Smartphone,32999,02-08-2025,611571614197574
DEV0017833,C0017833,Voltic,V30 5G,Smartphone,21999,12-01-2014,735150588447642
DEV0017834,C0017834,Orbit,O9 Pro,Smartphone,27999,03-01-2014,521119814290457
DEV0017835,C0017835,Orbit,O9 Pro,Smartphone,27999,18-08-2020,261372560177763
DEV0017836,C0017836,NexaTel,Home Router AX,Router,2499,11-11-2024,833446028192290
DEV0017837,C0017837,Zenith,Z Flip,Smartphone,54999,14-09-2014,433895521937363
DEV0017838,C0017838,Lumen,L Mini,Smartphone,8499,09-04-2018,677173905680457
DEV0017839,C0017839,Orbit,O7,Smartphone,15999,06-01-2017,190052576083257
DEV0017840,C0017840,Voltic,V20,Smartphone,12999,13-08-2020,455920136426228
DEV0017841,C0017841,Nexus,Aura 5G,Smartphone,18999,19-01-2014,982943365646531
DEV0017842,C0017842,Voltic,V20,Smartphone,12999,04-07-2020,011846829967902
DEV0017843,C0017843,Lumen,L Max,Smartphone,41999,18-10-2020,733418795576737
DEV0017844,C0017844,Voltic,V30 5G,Smartphone,21999,01-10-2024,258784803297655
DEV0017845,C0017845,Nexus,Aura 5G,Smartphone,18999,28-12-2023,654577736129337
DEV0017846,C0017846,Lumen,L Max,Smartphone,41999,17-05-2017,624018881199982
DEV0017847,C0017847,Zenith,Z Flip,Smartphone,54999,25-10-2016,268731800112008
DEV0017848,C0017848,Zenith,Z Lite,Smartphone,9999,28-11-2022,931349207993356
DEV0017849,C0017849,Orbit,O9 Pro,Smartphone,27999,22-02-2015,696863280437763
DEV0017850,C0017850,Nexus,Aura Pro,Smartphone,32999,25-01-2014,702477603232150
DEV0017851,C0017851,Nexus,Aura 5G,Smartphone,18999,03-11-2021,265514508611374
DEV0017852,C0017852,NexaTel,Smart Sensor,IoT Device,899,22-01-2014,017973858404728
DEV0017853,C0017853,Nexus,Aura Pro,Smartphone,32999,16-08-2017,207378180519058
DEV0017854,C0017854,Zenith,Z Flip,Smartphone,54999,06-04-2021,267066599701652
DEV0017855,C0017855,Nexus,Aura 5G,Smartphone,18999,08-07-2025,552315020417433
DEV0017856,C0017856,Orbit,O7,Smartphone,15999,31-05-2022,715986283556581
DEV0017857,C0017857,Zenith,Z Lite,Smartphone,9999,28-11-2016,690326955304558
DEV0017858,C0017858,Nexus,Aura 5G,Smartphone,18999,03-01-2014,716700580617190
DEV0017859,C0017859,Lumen,L Max,Smartphone,41999,16-01-2025,474152965009762
DEV0017860,C0017860,Lumen,L Mini,Smartphone,8499,12-01-2014,760845223584318
DEV0017861,C0017861,Lumen,L Max,Smartphone,41999,10-03-2025,713379345630751
DEV0017862,C0017862,Zenith,Z Flip,Smartphone,54999,25-02-2023,803359202018901
DEV0017863,C0017863,Zenith,Z Lite,Smartphone,9999,15-10-2025,369896596250324
DEV0017864,C0017864,Orbit,O7,Smartphone,15999,03-09-2025,631078397393368
DEV0017865,C0017865,Voltic,V30 5G,Smartphone,21999,19-08-2020,416590246850931
DEV0017866,C0017866,Voltic,V30 5G,Smartphone,21999,26-09-2015,005870705160868
DEV0017867,C0017867,NexaTel,IoT Hub,IoT Device,1999,21-10-2020,048837402548354
DEV0017868,C0017868,NexaTel,Home Router AX,Router,2499,07-03-2017,809367331629478
DEV0017869,C0017869,Orbit,O7,Smartphone,15999,03-08-2024,903321814991130
DEV0017870,C0017870,Orbit,O9 Pro,Smartphone,27999,23-08-2025,650965219967575
DEV0017871,C0017871,Orbit,O7,Smartphone,15999,28-10-2022,775579891058565
DEV0017872,C0017872,Lumen,L Max,Smartphone,41999,30-01-2022,525626988908992
DEV0017873,C0017873,Nexus,Aura Pro,Smartphone,32999,27-10-2018,843767935760895
DEV0017874,C0017874,Nexus,Aura 5G,Smartphone,18999,12-05-2017,180618078947579
DEV0017875,C0017875,Nexus,Aura 5G,Smartphone,18999,06-06-2023,315320308392491
DEV0017876,C0017876,Zenith,Z Flip,Smartphone,54999,21-08-2016,375092749188071
DEV0017877,C0017877,Orbit,O9 Pro,Smartphone,27999,12-06-2018,452538041900205
DEV0017878,C0017878,Voltic,V20,Smartphone,12999,06-08-2024,070771331734286
DEV0017879,C0017879,Lumen,L Max,Smartphone,41999,03-10-2023,288099126476896
DEV0017880,C0017880,Zenith,Z Lite,Smartphone,9999,27-10-2016,197633679235618
DEV0017881,C0017881,Voltic,V20,Smartphone,12999,28-07-2014,620560846289402
DEV0017882,C0017882,Zenith,Z Lite,Smartphone,9999,06-03-2020,236156379808023
DEV0017883,C0017883,Lumen,L Mini,Smartphone,8499,20-06-2024,171052357883280
DEV0017884,C0017884,Lumen,L Max,Smartphone,41999,15-07-2019,008272161881318
DEV0017885,C0017885,NexaTel,Home Router AX,Router,2499,22-10-2025,583419244140264
DEV0017886,C0017886,Orbit,O7,Smartphone,15999,12-11-2024,956167652510380
DEV0017887,C0017887,Lumen,L Max,Smartphone,41999,05-01-2026,744688046617339
DEV0017888,C0017888,Zenith,Z Lite,Smartphone,9999,27-08-2018,574418725614959
DEV0017889,C0017889,Zenith,Z Lite,Smartphone,9999,11-11-2019,891298408863967
DEV0017890,C0017890,NexaTel,IoT Hub,IoT Device,1999,09-06-2022,007020777017595
DEV0017891,C0017891,Voltic,V30 5G,Smartphone,21999,04-12-2019,650002071387790
DEV0017892,C0017892,Lumen,L Mini,Smartphone,8499,14-01-2014,906334269956732
DEV0017893,C0017893,NexaTel,Smart Cam,IoT Device,2999,23-03-2021,666521702438347
DEV0017894,C0017894,Lumen,L Max,Smartphone,41999,28-08-2015,613860710765185
DEV0017895,C0017895,NexaTel,Smart Cam,IoT Device,2999,20-06-2014,750066363609935
DEV0017896,C0017896,Voltic,V20,Smartphone,12999,26-09-2018,915664944614316
DEV0017897,C0017897,Orbit,O9 Pro,Smartphone,27999,29-09-2018,455476020801641
DEV0017898,C0017898,NexaTel,Home Router AX,Router,2499,25-09-2017,321083720463181
DEV0017899,C0017899,Lumen,L Max,Smartphone,41999,31-08-2015,672044523825333
DEV0017900,C0017900,Voltic,V30 5G,Smartphone,21999,06-11-2023,286705757610885
DEV0017901,C0017901,Zenith,Z Lite,Smartphone,9999,11-11-2014,250691774974123
DEV0017902,C0017902,NexaTel,IoT Hub,IoT Device,1999,25-05-2014,066723024204719
DEV0017903,C0017903,NexaTel,Fiber Gateway,Router,3499,06-06-2015,878557325820952
DEV0017904,C0017904,Nexus,Aura 5G,Smartphone,18999,22-02-2024,592623066480879
DEV0017905,C0017905,Voltic,V30 5G,Smartphone,21999,16-07-2018,556960711700650
DEV0017906,C0017906,Zenith,Z Lite,Smartphone,9999,17-09-2021,942119594855013
DEV0017907,C0017907,Orbit,O7,Smartphone,15999,13-09-2020,467499761883453
DEV0017908,C0017908,Orbit,O7,Smartphone,15999,08-09-2025,906550279831301
DEV0017909,C0017909,Zenith,Z Lite,Smartphone,9999,16-09-2024,557632030055822
DEV0017910,C0017910,Zenith,Z Flip,Smartphone,54999,08-10-2015,262117426649329
DEV0017911,C0017911,Lumen,L Mini,Smartphone,8499,24-04-2021,373163830966594
DEV0017912,C0017912,NexaTel,IoT Hub,IoT Device,1999,09-11-2020,040627927084276
DEV0017913,C0017913,Orbit,O7,Smartphone,15999,23-04-2024,577442867716347
DEV0017914,C0017914,Lumen,L Mini,Smartphone,8499,27-07-2018,975659475357585
DEV0017915,C0017915,Nexus,Aura Pro,Smartphone,32999,24-02-2022,059409917882827
DEV0017916,C0017916,Zenith,Z Flip,Smartphone,54999,17-01-2023,880903535123087
DEV0017917,C0017917,Nexus,Aura 5G,Smartphone,18999,22-10-2017,757938743389702
DEV0017918,C0017918,Voltic,V20,Smartphone,12999,03-02-2016,550510296620163
DEV0017919,C0017919,NexaTel,Smart Cam,IoT Device,2999,25-10-2018,176755157510479
DEV0017920,C0017920,Voltic,V30 5G,Smartphone,21999,26-07-2015,926244294784561
DEV0017921,C0017921,Nexus,Aura Pro,Smartphone,32999,12-01-2014,018354886434445
DEV0017922,C0017922,Nexus,Aura 5G,Smartphone,18999,21-06-2018,206258753676085
