usage_id,customer_id,usage_month,voice_minutes_used,outgoing_calls,incoming_calls
UV00052388,C0017463,02-2026,211,325,565
UV00052389,C0017463,01-2026,80,570,656
UV00052390,C0017464,03-2026,162,455,559
UV00052391,C0017464,02-2026,130,285,452
UV00052392,C0017464,01-2026,60,468,663
UV00052393,C0017465,03-2026,157,414,155
UV00052394,C0017465,02-2026,466,283,530
UV00052395,C0017465,01-2026,92,126,299
UV00052396,C0017466,03-2026,307,117,695
UV00052397,C0017466,02-2026,443,235,171
UV00052398,C0017466,01-2026,74,177,265
UV00052399,C0017467,03-2026,103,312,699
UV00052400,C0017467,02-2026,250,13,130
UV00052401,C0017467,01-2026,110,489,604
UV00052402,C0017468,03-2026,150,588,55
UV00052403,C0017468,02-2026,86,124,503
UV00052404,C0017468,01-2026,402,41,143
UV00052405,C0017469,03-2026,110,161,165
UV00052406,C0017469,02-2026,135,76,311
UV00052407,C0017469,01-2026,234,99,130
UV00052408,C0017470,03-2026,66,190,667
UV00052409,C0017470,02-2026,216,516,332
UV00052410,C0017470,01-2026,190,254,579
UV00052411,C0017471,03-2026,412,386,222
UV00052412,C0017471,02-2026,58,143,178
UV00052413,C0017471,01-2026,94,8,594
UV00052414,C0017472,03-2026,285,410,451
UV00052415,C0017472,02-2026,139,502,336
UV00052416,C0017472,01-2026,96,104,529
UV00052417,C0017473,03-2026,155,544,91
UV00052418,C0017473,02-2026,219,79,559
UV00052419,C0017473,01-2026,80,490,162
UV00052420,C0017474,03-2026,448,179,600
UV00052421,C0017474,02-2026,170,19,664
UV00052422,C0017474,01-2026,543,449,422
UV00052423,C0017475,03-2026,53,289,102
UV00052424,C0017475,02-2026,92,202,322
UV00052425,C0017475,01-2026,198,29,598
UV00052426,C0017476,03-2026,24,275,615
UV00052427,C0017476,02-2026,359,332,382
UV00052428,C0017476,01-2026,65,589,127
UV00052429,C0017477,03-2026,272,497,146
UV00052430,C0017477,02-2026,87,356,332
UV00052431,C0017477,01-2026,147,130,534
UV00052432,C0017478,03-2026,659,167,559
UV00052433,C0017478,02-2026,248,442,385
UV00052434,C0017478,01-2026,257,204,474
UV00052435,C0017479,03-2026,35,291,246
UV00052436,C0017479,02-2026,272,271,392
UV00052437,C0017479,01-2026,241,18,635
UV00052438,C0017480,03-2026,230,426,320
UV00052439,C0017480,02-2026,173,421,94
UV00052440,C0017480,01-2026,136,364,436
UV00052441,C0017481,03-2026,80,282,297
UV00052442,C0017481,02-2026,132,309,277
UV00052443,C0017481,01-2026,224,175,253
UV00052444,C0017482,03-2026,185,194,163
UV00052445,C0017482,02-2026,311,106,247
UV00052446,C0017482,01-2026,39,215,163
UV00052447,C0017483,03-2026,158,264,301
UV00052448,C0017483,02-2026,253,596,198
UV00052449,C0017483,01-2026,68,372,152
UV00052450,C0017484,03-2026,211,419,75
UV00052451,C0017484,02-2026,138,528,615
UV00052452,C0017484,01-2026,109,17,131
UV00052453,C0017485,03-2026,89,136,537
UV00052454,C0017485,02-2026,248,465,263
UV00052455,C0017485,01-2026,327,121,275
UV00052456,C0017486,03-2026,219,579,393
UV00052457,C0017486,02-2026,193,279,75
UV00052458,C0017486,01-2026,132,501,89
UV00052459,C0017487,03-2026,204,7,513
UV00052460,C0017487,02-2026,199,576,666
UV00052461,C0017487,01-2026,155,465,146
UV00052462,C0017488,03-2026,378,406,496
UV00052463,C0017488,02-2026,254,440,561
UV00052464,C0017488,01-2026,293,69,635
UV00052465,C0017489,03-2026,364,452,304
UV00052466,C0017489,02-2026,63,182,456
UV00052467,C0017489,01-2026,534,209,42
UV00052468,C0017490,03-2026,549,492,672
UV00052469,C0017490,02-2026,78,499,256
UV00052470,C0017490,01-2026,316,20,108
UV00052471,C0017491,03-2026,259,209,62
UV00052472,C0017491,02-2026,64,463,165
UV00052473,C0017491,01-2026,499,195,182
UV00052474,C0017492,03-2026,53,457,48
UV00052475,C0017492,02-2026,254,340,349
UV00052476,C0017492,01-2026,142,577,16
UV00052477,C0017493,03-2026,42,435,92
UV00052478,C0017493,02-2026,361,129,151
UV00052479,C0017493,01-2026,169,516,6
UV00052480,C0017494,03-2026,516,102,44
UV00052481,C0017494,02-2026,417,122,350
UV00052482,C0017494,01-2026,268,60,297
UV00052483,C0017495,03-2026,714,400,20
UV00052484,C0017495,02-2026,71,208,548
UV00052485,C0017495,01-2026,239,340,221
UV00052486,C0017496,03-2026,445,178,654
UV00052487,C0017496,02-2026,49,118,532
UV00052488,C0017496,01-2026,133,373,638
UV00052489,C0017497,03-2026,202,294,258
UV00052490,C0017497,02-2026,406,329,219
UV00052491,C0017497,01-2026,246,313,541
UV00052492,C0017498,03-2026,335,291,690
UV00052493,C0017498,02-2026,102,58,662
UV00052494,C0017498,01-2026,108,259,411
UV00052495,C0017499,03-2026,254,593,624
UV00052496,C0017499,02-2026,34,104,198
UV00052497,C0017499,01-2026,149,401,557
UV00052498,C0017500,03-2026,55,454,561
UV00052499,C0017500,02-2026,95,524,575
UV00052500,C0017500,01-2026,134,66,127
UV00052501,C0017501,03-2026,28,416,541
UV00052502,C0017501,02-2026,340,577,665
UV00052503,C0017501,01-2026,299,512,529
UV00052504,C0017502,03-2026,56,488,230
UV00052505,C0017502,02-2026,384,318,424
UV00052506,C0017502,01-2026,228,154,255
UV00052507,C0017503,03-2026,268,503,345
UV00052508,C0017503,02-2026,30,450,326
UV00052509,C0017503,01-2026,34,307,186
UV00052510,C0017504,03-2026,186,55,423
UV00052511,C0017504,02-2026,77,92,409
UV00052512,C0017504,01-2026,441,522,586
UV00052513,C0017505,03-2026,466,103,231
UV00052514,C0017505,02-2026,45,526,45
UV00052515,C0017505,01-2026,585,123,261
UV00052516,C0017506,03-2026,683,587,207
UV00052517,C0017506,02-2026,42,340,467
UV00052518,C0017506,01-2026,311,18,36
UV00052519,C0017507,03-2026,656,378,264
UV00052520,C0017507,02-2026,230,349,123
UV00052521,C0017507,01-2026,171,387,495
UV00052522,C0017508,03-2026,161,224,115
UV00052523,C0017508,02-2026,489,241,571
UV00052524,C0017508,01-2026,775,235,576
UV00052525,C0017509,03-2026,93,203,252
UV00052526,C0017509,02-2026,77,460,367
UV00052527,C0017509,01-2026,99,175,514
UV00052528,C0017510,03-2026,260,324,450
UV00052529,C0017510,02-2026,278,393,130
UV00052530,C0017510,01-2026,121,419,169
UV00052531,C0017511,03-2026,93,493,85
UV00052532,C0017511,02-2026,642,83,434
UV00052533,C0017511,01-2026,248,471,657
UV00052534,C0017512,03-2026,228,109,244
UV00052535,C0017512,02-2026,463,224,693
UV00052536,C0017512,01-2026,157,26,554
UV00052537,C0017513,03-2026,198,108,11
UV00052538,C0017513,02-2026,241,161,630
UV00052539,C0017513,01-2026,243,386,19
UV00052540,C0017514,03-2026,120,590,291
UV00052541,C0017514,02-2026,753,444,498
UV00052542,C0017514,01-2026,686,505,314
UV00052543,C0017515,03-2026,136,100,375
UV00052544,C0017515,02-2026,129,569,24
UV00052545,C0017515,01-2026,157,36,315
UV00052546,C0017516,03-2026,198,58,644
UV00052547,C0017516,02-2026,151,47,116
UV00052548,C0017516,01-2026,90,68,250
UV00052549,C0017517,03-2026,272,456,685
UV00052550,C0017517,02-2026,257,142,162
UV00052551,C0017517,01-2026,144,119,174
UV00052552,C0017518,03-2026,73,347,112
UV00052553,C0017518,02-2026,329,199,201
UV00052554,C0017518,01-2026,308,301,617
UV00052555,C0017519,03-2026,215,279,157
UV00052556,C0017519,02-2026,186,125,59
UV00052557,C0017519,01-2026,120,305,684
UV00052558,C0017520,03-2026,131,205,93
UV00052559,C0017520,02-2026,554,313,360
UV00052560,C0017520,01-2026,264,511,216
UV00052561,C0017521,03-2026,335,499,362
UV00052562,C0017521,02-2026,556,106,214
UV00052563,C0017521,01-2026,142,269,96
UV00052564,C0017522,03-2026,213,197,638
UV00052565,C0017522,02-2026,131,161,204
UV00052566,C0017522,01-2026,478,277,321
UV00052567,C0017523,03-2026,217,282,593
UV00052568,C0017523,02-2026,243,387,17
UV00052569,C0017523,01-2026,115,385,62
UV00052570,C0017524,03-2026,395,535,222
UV00052571,C0017524,02-2026,503,358,153
UV00052572,C0017524,01-2026,121,465,178
UV00052573,C0017525,03-2026,87,240,434
UV00052574,C0017525,02-2026,466,498,174
UV00052575,C0017525,01-2026,277,515,146
UV00052576,C0017526,03-2026,23,177,127
UV00052577,C0017526,02-2026,88,557,481
UV00052578,C0017526,01-2026,91,389,269
UV00052579,C0017527,03-2026,99,375,341
UV00052580,C0017527,02-2026,289,86,541
UV00052581,C0017527,01-2026,118,509,133
UV00052582,C0017528,03-2026,335,438,657
UV00052583,C0017528,02-2026,127,514,315
UV00052584,C0017528,01-2026,46,457,36
UV00052585,C0017529,03-2026,298,376,287
UV00052586,C0017529,02-2026,199,405,257
UV00052587,C0017529,01-2026,115,262,316
UV00052588,C0017530,03-2026,101,209,53
UV00052589,C0017530,02-2026,98,121,606
UV00052590,C0017530,01-2026,84,214,528
UV00052591,C0017531,03-2026,76,342,341
UV00052592,C0017531,02-2026,161,153,655
UV00052593,C0017531,01-2026,146,304,442
UV00052594,C0017532,03-2026,73,207,576
UV00052595,C0017532,02-2026,219,296,161
UV00052596,C0017532,01-2026,216,158,689
UV00052597,C0017533,03-2026,261,500,309
UV00052598,C0017533,02-2026,78,482,70
UV00052599,C0017533,01-2026,361,274,645
UV00052600,C0017534,03-2026,198,416,310
UV00052601,C0017534,02-2026,444,580,322
UV00052602,C0017534,01-2026,146,445,309
UV00052603,C0017535,03-2026,79,384,404
UV00052604,C0017535,02-2026,185,85,450
UV00052605,C0017535,01-2026,452,368,157
UV00052606,C0017536,03-2026,239,509,279
UV00052607,C0017536,02-2026,122,53,614
UV00052608,C0017536,01-2026,116,168,117
UV00052609,C0017537,03-2026,504,598,489
UV00052610,C0017537,02-2026,69,349,62
UV00052611,C0017537,01-2026,102,553,424
UV00052612,C0017538,03-2026,74,553,159
UV00052613,C0017538,02-2026,189,358,166
UV00052614,C0017538,01-2026,27,385,514
UV00052615,C0017539,03-2026,101,368,430
UV00052616,C0017539,02-2026,105,432,679
UV00052617,C0017539,01-2026,492,223,694
UV00052618,C0017540,03-2026,388,337,490
UV00052619,C0017540,02-2026,132,420,574
UV00052620,C0017540,01-2026,169,180,13
UV00052621,C0017541,03-2026,505,570,640
UV00052622,C0017541,02-2026,251,60,123
UV00052623,C0017541,01-2026,798,410,174
UV00052624,C0017542,03-2026,45,501,517
UV00052625,C0017542,02-2026,553,172,351
UV00052626,C0017542,01-2026,74,147,103
UV00052627,C0017543,03-2026,85,348,310
UV00052628,C0017543,02-2026,270,394,646
UV00052629,C0017543,01-2026,391,302,384
UV00052630,C0017544,03-2026,94,36,448
UV00052631,C0017544,02-2026,248,51,557
UV00052632,C0017544,01-2026,553,468,247
UV00052633,C0017545,03-2026,106,225,194
UV00052634,C0017545,02-2026,23,577,617
UV00052635,C0017545,01-2026,48,186,461
UV00052636,C0017546,03-2026,339,203,472
UV00052637,C0017546,02-2026,97,125,583
UV00052638,C0017546,01-2026,175,26,62
UV00052639,C0017547,03-2026,45,268,279
UV00052640,C0017547,02-2026,271,137,561
UV00052641,C0017547,01-2026,191,393,308
UV00052642,C0017548,03-2026,283,359,538
UV00052643,C0017548,02-2026,35,302,525
UV00052644,C0017548,01-2026,42,466,123
UV00052645,C0017549,03-2026,499,458,523
UV00052646,C0017549,02-2026,130,91,33
UV00052647,C0017549,01-2026,203,404,128
UV00052648,C0017550,03-2026,228,435,93
UV00052649,C0017550,02-2026,572,583,434
UV00052650,C0017550,01-2026,500,266,136
UV00052651,C0017551,03-2026,278,393,589
UV00052652,C0017551,02-2026,121,138,417
UV00052653,C0017551,01-2026,491,460,376
UV00052654,C0017552,03-2026,59,145,538
UV00052655,C0017552,02-2026,435,485,153
UV00052656,C0017552,01-2026,38,85,357
UV00052657,C0017553,03-2026,45,389,497
UV00052658,C0017553,02-2026,437,386,484
UV00052659,C0017553,01-2026,122,266,547
UV00052660,C0017554,03-2026,473,341,407
UV00052661,C0017554,02-2026,550,145,54
UV00052662,C0017554,01-2026,82,143,52
UV00052663,C0017555,03-2026,202,342,74
UV00052664,C0017555,02-2026,647,149,223
UV00052665,C0017555,01-2026,80,556,436
UV00052666,C0017556,03-2026,27,265,567
UV00052667,C0017556,02-2026,116,394,424
UV00052668,C0017556,01-2026,410,343,201
UV00052669,C0017557,03-2026,77,589,451
UV00052670,C0017557,02-2026,158,229,12
UV00052671,C0017557,01-2026,80,18,130
UV00052672,C0017558,03-2026,467,216,207
UV00052673,C0017558,02-2026,150,383,101
UV00052674,C0017558,01-2026,319,190,157
UV00052675,C0017559,03-2026,126,490,230
UV00052676,C0017559,02-2026,98,167,370
UV00052677,C0017559,01-2026,186,538,493
UV00052678,C0017560,03-2026,151,32,233
UV00052679,C0017560,02-2026,7,392,346
UV00052680,C0017560,01-2026,136,297,9
UV00052681,C0017561,03-2026,139,128,470
UV00052682,C0017561,02-2026,127,580,623
UV00052683,C0017561,01-2026,82,108,64
UV00052684,C0017562,03-2026,213,17,113
UV00052685,C0017562,02-2026,403,313,175
UV00052686,C0017562,01-2026,310,396,661
UV00052687,C0017563,03-2026,364,519,254
UV00052688,C0017563,02-2026,99,399,563
UV00052689,C0017563,01-2026,379,594,566
UV00052690,C0017564,03-2026,26,64,373
UV00052691,C0017564,02-2026,211,160,411
UV00052692,C0017564,01-2026,141,491,172
UV00052693,C0017565,03-2026,816,257,600
UV00052694,C0017565,02-2026,539,53,414
UV00052695,C0017565,01-2026,330,14,453
UV00052696,C0017566,03-2026,492,376,667
UV00052697,C0017566,02-2026,577,324,319
UV00052698,C0017566,01-2026,965,460,52
UV00052699,C0017567,03-2026,278,576,222
UV00052700,C0017567,02-2026,195,598,42
UV00052701,C0017567,01-2026,204,8,18
UV00052702,C0017568,03-2026,511,597,523
UV00052703,C0017568,02-2026,205,561,153
UV00052704,C0017568,01-2026,244,330,134
UV00052705,C0017569,03-2026,638,7,520
UV00052706,C0017569,02-2026,404,481,47
UV00052707,C0017569,01-2026,218,283,497
UV00052708,C0017570,03-2026,389,14,174
UV00052709,C0017570,02-2026,205,576,692
UV00052710,C0017570,01-2026,201,352,172
UV00052711,C0017571,03-2026,188,349,46
UV00052712,C0017571,02-2026,163,254,591
UV00052713,C0017571,01-2026,747,321,304
UV00052714,C0017572,03-2026,43,22,457
UV00052715,C0017572,02-2026,91,178,230
UV00052716,C0017572,01-2026,33,503,155
UV00052717,C0017573,03-2026,79,551,348
UV00052718,C0017573,02-2026,38,466,550
UV00052719,C0017573,01-2026,158,72,23
UV00052720,C0017574,03-2026,478,70,480
UV00052721,C0017574,02-2026,499,497,626
UV00052722,C0017574,01-2026,58,598,361
UV00052723,C0017575,03-2026,137,421,328
UV00052724,C0017575,02-2026,300,234,617
UV00052725,C0017575,01-2026,292,265,602
UV00052726,C0017576,03-2026,403,529,128
UV00052727,C0017576,02-2026,128,375,454
UV00052728,C0017576,01-2026,225,115,119
UV00052729,C0017577,03-2026,23,564,114
UV00052730,C0017577,02-2026,229,236,475
UV00052731,C0017577,01-2026,340,434,21
UV00052732,C0017578,03-2026,90,114,661
UV00052733,C0017578,02-2026,325,67,134
UV00052734,C0017578,01-2026,312,304,150
UV00052735,C0017579,03-2026,213,435,200
UV00052736,C0017579,02-2026,351,456,660
UV00052737,C0017579,01-2026,86,396,457
UV00052738,C0017580,03-2026,82,599,48
UV00052739,C0017580,02-2026,280,317,108
UV00052740,C0017580,01-2026,159,137,296
UV00052741,C0017581,03-2026,302,20,221
UV00052742,C0017581,02-2026,51,423,197
UV00052743,C0017581,01-2026,229,382,297
UV00052744,C0017582,03-2026,173,512,560
UV00052745,C0017582,02-2026,42,70,370
UV00052746,C0017582,01-2026,49,67,280
UV00052747,C0017583,03-2026,128,131,422
UV00052748,C0017583,02-2026,127,153,173
UV00052749,C0017583,01-2026,618,406,341
UV00052750,C0017584,03-2026,313,571,59
UV00052751,C0017584,02-2026,216,525,128
UV00052752,C0017584,01-2026,12,418,404
UV00052753,C0017585,03-2026,288,20,232
UV00052754,C0017585,02-2026,113,185,314
UV00052755,C0017585,01-2026,76,546,578
UV00052756,C0017586,03-2026,296,112,411
UV00052757,C0017586,02-2026,171,160,530
UV00052758,C0017586,01-2026,207,463,72
UV00052759,C0017587,03-2026,230,599,183
UV00052760,C0017587,02-2026,189,435,682
UV00052761,C0017587,01-2026,159,527,295
UV00052762,C0017588,03-2026,127,254,489
UV00052763,C0017588,02-2026,254,397,256
UV00052764,C0017588,01-2026,150,217,658
UV00052765,C0017589,03-2026,462,107,429
UV00052766,C0017589,02-2026,311,569,481
UV00052767,C0017589,01-2026,89,477,206
UV00052768,C0017590,03-2026,146,76,421
UV00052769,C0017590,02-2026,174,257,512
UV00052770,C0017590,01-2026,238,231,324
UV00052771,C0017591,03-2026,712,108,54
UV00052772,C0017591,02-2026,282,179,593
UV00052773,C0017591,01-2026,304,572,408
UV00052774,C0017592,03-2026,92,350,332
UV00052775,C0017592,02-2026,102,450,458
UV00052776,C0017592,01-2026,112,10,243
UV00052777,C0017593,03-2026,291,420,543
UV00052778,C0017593,02-2026,473,67,134
UV00052779,C0017593,01-2026,348,404,8
UV00052780,C0017594,03-2026,132,404,267
UV00052781,C0017594,02-2026,189,104,503
UV00052782,C0017594,01-2026,310,304,610
UV00052783,C0017595,03-2026,151,54,321
UV00052784,C0017595,02-2026,257,437,101
UV00052785,C0017595,01-2026,354,511,620
UV00052786,C0017596,03-2026,221,219,438
UV00052787,C0017596,02-2026,115,395,586
UV00052788,C0017596,01-2026,142,56,452
UV00052789,C0017597,03-2026,115,254,695
UV00052790,C0017597,02-2026,196,266,446
UV00052791,C0017597,01-2026,226,514,587
UV00052792,C0017598,03-2026,335,132,359
UV00052793,C0017598,02-2026,33,491,689
UV00052794,C0017598,01-2026,328,587,229
UV00052795,C0017599,03-2026,83,38,119
UV00052796,C0017599,02-2026,252,365,408
UV00052797,C0017599,01-2026,295,585,590
UV00052798,C0017600,03-2026,209,190,88
UV00052799,C0017600,02-2026,47,190,503
UV00052800,C0017600,01-2026,196,127,135
UV00052801,C0017601,03-2026,176,111,646
UV00052802,C0017601,02-2026,376,274,200
UV00052803,C0017601,01-2026,58,51,96
UV00052804,C0017602,03-2026,166,457,246
UV00052805,C0017602,02-2026,153,371,280
UV00052806,C0017602,01-2026,219,377,407
UV00052807,C0017603,03-2026,366,461,449
UV00052808,C0017603,02-2026,70,578,559
UV00052809,C0017603,01-2026,38,482,88
UV00052810,C0017604,03-2026,13,69,684
UV00052811,C0017604,02-2026,167,331,352
UV00052812,C0017604,01-2026,276,264,175
UV00052813,C0017605,03-2026,125,169,220
UV00052814,C0017605,02-2026,35,339,352
UV00052815,C0017605,01-2026,78,378,471
UV00052816,C0017606,03-2026,99,90,271
UV00052817,C0017606,02-2026,180,18,654
UV00052818,C0017606,01-2026,319,313,68
UV00052819,C0017607,03-2026,120,397,108
UV00052820,C0017607,02-2026,210,95,667
UV00052821,C0017607,01-2026,200,129,352
UV00052822,C0017608,03-2026,131,97,218
UV00052823,C0017608,02-2026,188,374,236
UV00052824,C0017608,01-2026,110,159,34
UV00052825,C0017609,03-2026,138,539,497
UV00052826,C0017609,02-2026,112,314,67
UV00052827,C0017609,01-2026,153,133,157
UV00052828,C0017610,03-2026,37,166,192
UV00052829,C0017610,02-2026,77,106,209
UV00052830,C0017610,01-2026,526,472,263
UV00052831,C0017611,03-2026,48,30,526
UV00052832,C0017611,02-2026,291,566,637
UV00052833,C0017611,01-2026,212,75,261
UV00052834,C0017612,03-2026,222,490,674
UV00052835,C0017612,02-2026,140,66,42
UV00052836,C0017612,01-2026,175,472,212
UV00052837,C0017613,03-2026,82,367,628
UV00052838,C0017613,02-2026,121,430,277
UV00052839,C0017613,01-2026,151,214,179
UV00052840,C0017614,03-2026,148,420,380
UV00052841,C0017614,02-2026,103,209,416
UV00052842,C0017614,01-2026,183,291,110
UV00052843,C0017615,03-2026,57,324,699
UV00052844,C0017615,02-2026,227,83,123
UV00052845,C0017615,01-2026,645,141,301
UV00052846,C0017616,03-2026,178,75,465
UV00052847,C0017616,02-2026,237,527,224
UV00052848,C0017616,01-2026,107,536,407
UV00052849,C0017617,03-2026,80,459,524
UV00052850,C0017617,02-2026,139,550,267
UV00052851,C0017617,01-2026,182,102,359
UV00052852,C0017618,03-2026,100,572,329
UV00052853,C0017618,02-2026,62,10,28
UV00052854,C0017618,01-2026,193,374,508
UV00052855,C0017619,03-2026,184,99,70
UV00052856,C0017619,02-2026,218,592,664
UV00052857,C0017619,01-2026,116,256,228
UV00052858,C0017620,03-2026,545,277,506
UV00052859,C0017620,02-2026,176,287,77
UV00052860,C0017620,01-2026,184,440,154
UV00052861,C0017621,03-2026,1094,35,448
UV00052862,C0017621,02-2026,205,19,363
UV00052863,C0017621,01-2026,497,96,278
UV00052864,C0017622,03-2026,443,339,695
UV00052865,C0017622,02-2026,33,500,158
UV00052866,C0017622,01-2026,227,355,46
UV00052867,C0017623,03-2026,110,325,622
UV00052868,C0017623,02-2026,178,424,369
UV00052869,C0017623,01-2026,86,480,574
UV00052870,C0017624,03-2026,87,401,423
UV00052871,C0017624,02-2026,77,507,439
UV00052872,C0017624,01-2026,77,65,338
UV00052873,C0017625,03-2026,104,482,6
UV00052874,C0017625,02-2026,78,16,395
UV00052875,C0017625,01-2026,230,439,406
UV00052876,C0017626,03-2026,18,450,420
UV00052877,C0017626,02-2026,322,472,126
UV00052878,C0017626,01-2026,103,586,137
UV00052879,C0017627,03-2026,396,130,76
UV00052880,C0017627,02-2026,843,186,112
UV00052881,C0017627,01-2026,137,168,386
UV00052882,C0017628,03-2026,417,58,633
UV00052883,C0017628,02-2026,122,89,343
UV00052884,C0017628,01-2026,98,232,102
UV00052885,C0017629,03-2026,187,229,326
UV00052886,C0017629,02-2026,151,397,664
UV00052887,C0017629,01-2026,132,321,578
UV00052888,C0017630,03-2026,171,446,277
UV00052889,C0017630,02-2026,263,570,212
UV00052890,C0017630,01-2026,330,361,473
UV00052891,C0017631,03-2026,210,25,297
UV00052892,C0017631,02-2026,137,486,204
UV00052893,C0017631,01-2026,125,392,46
UV00052894,C0017632,03-2026,191,423,419
