contract_id,customer_id,plan_id,contract_type,contract_length_months,start_date,end_date,auto_renew,renewal_status
CN008177,C0014706,PL024,IoT Solutions,12,12-09-2016,07-09-2017,No,Renewed
CN008178,C0014707,PL022,Enterprise,36,01-01-2014,16-12-2016,Yes,Auto-Renewed
CN008179,C0014708,PL021,Enterprise,24,01-01-2014,22-12-2015,No,Renewed
CN008180,C0014709,PL008,Postpaid Mobile,24,16-07-2019,05-07-2021,Yes,Renewed
CN008181,C0014710,PL011,Postpaid Mobile,18,17-07-2017,08-01-2019,No,Auto-Renewed
CN008182,C0014712,PL009,Postpaid Mobile,36,10-05-2018,24-04-2021,No,Renewed
CN008183,C0014713,PL007,Postpaid Mobile,24,18-11-2019,07-11-2021,Yes,Pending
CN008184,C0014714,PL016,Fiber Broadband,12,17-09-2023,11-09-2024,Yes,Renewed
CN008185,C0014717,PL009,Postpaid Mobile,12,21-08-2019,15-08-2020,Yes,Active
CN008186,C0014719,PL022,Enterprise,24,01-01-2014,22-12-2015,Yes,Active
CN008187,C0014724,PL011,Postpaid Mobile,24,01-01-2014,22-12-2015,No,Renewed
CN008188,C0014726,PL010,Postpaid Mobile,12,02-12-2021,27-11-2022,No,Cancelled
CN008189,C0014728,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN008190,C0014729,PL008,Postpaid Mobile,18,02-03-2015,23-08-2016,Yes,Not Renewed
CN008191,C0014730,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN008192,C0014733,PL017,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Pending
CN008193,C0014734,PL007,Postpaid Mobile,24,21-10-2025,11-10-2027,Yes,Not Renewed
CN008194,C0014737,PL007,Postpaid Mobile,18,17-09-2022,10-03-2024,No,Pending
CN008195,C0014741,PL016,Fiber Broadband,36,01-01-2014,16-12-2016,No,Renewed
CN008196,C0014743,PL016,Fiber Broadband,24,03-11-2017,24-10-2019,Yes,Pending
CN008197,C0014745,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,No,Renewed
CN008198,C0014747,PL006,Prepaid Mobile,12,22-06-2016,17-06-2017,Yes,Pending
CN008199,C0014748,PL010,Postpaid Mobile,12,31-07-2024,26-07-2025,No,Renewed
CN008200,C0014749,PL016,Fiber Broadband,24,28-06-2019,17-06-2021,Yes,Renewed
CN008201,C0014752,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,No,Cancelled
CN008202,C0014753,PL005,Prepaid Mobile,12,23-10-2017,18-10-2018,Yes,Renewed
CN008203,C0014754,PL011,Postpaid Mobile,12,19-12-2022,14-12-2023,No,Renewed
CN008204,C0014755,PL007,Postpaid Mobile,12,20-12-2017,15-12-2018,No,Pending
CN008205,C0014758,PL006,Prepaid Mobile,24,25-05-2024,15-05-2026,No,Auto-Renewed
CN008206,C0014760,PL010,Postpaid Mobile,18,19-07-2015,09-01-2017,No,Renewed
CN008207,C0014761,PL006,Prepaid Mobile,24,18-02-2025,08-02-2027,Yes,Renewed
CN008208,C0014762,PL016,Fiber Broadband,24,26-03-2020,16-03-2022,Yes,Renewed
CN008209,C0014766,PL025,Smart Home,18,23-03-2018,14-09-2019,Yes,Pending
CN008210,C0014768,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,No,Pending
CN008211,C0014769,PL005,Prepaid Mobile,18,16-10-2023,08-04-2025,No,Auto-Renewed
CN008212,C0014771,PL005,Prepaid Mobile,12,04-11-2019,29-10-2020,Yes,Renewed
CN008213,C0014772,PL007,Postpaid Mobile,12,07-03-2025,02-03-2026,Yes,Auto-Renewed
CN008214,C0014773,PL008,Postpaid Mobile,18,13-03-2022,04-09-2023,No,Pending
CN008215,C0014774,PL005,Prepaid Mobile,18,15-06-2018,07-12-2019,Yes,Renewed
CN008216,C0014776,PL008,Postpaid Mobile,12,17-10-2016,12-10-2017,Yes,Pending
CN008217,C0014777,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN008218,C0014778,PL006,Prepaid Mobile,12,21-12-2024,16-12-2025,Yes,Auto-Renewed
CN008219,C0014779,PL010,Postpaid Mobile,12,03-12-2018,28-11-2019,No,Auto-Renewed
CN008220,C0014785,PL006,Prepaid Mobile,24,21-10-2016,11-10-2018,No,Auto-Renewed
CN008221,C0014786,PL005,Prepaid Mobile,12,14-01-2017,09-01-2018,No,Renewed
CN008222,C0014787,PL010,Postpaid Mobile,12,13-12-2024,08-12-2025,No,Pending
CN008223,C0014788,PL011,Postpaid Mobile,18,01-01-2014,25-06-2015,No,Auto-Renewed
CN008224,C0014789,PL018,Fiber Broadband,24,11-07-2024,01-07-2026,Yes,Renewed
CN008225,C0014792,PL023,IoT Solutions,12,08-08-2014,03-08-2015,No,Renewed
CN008226,C0014793,PL017,Fiber Broadband,24,07-02-2014,28-01-2016,No,Renewed
CN008227,C0014794,PL006,Prepaid Mobile,12,25-01-2020,19-01-2021,Yes,Active
CN008228,C0014795,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN008229,C0014797,PL016,Fiber Broadband,24,08-09-2019,28-08-2021,No,Auto-Renewed
CN008230,C0014798,PL018,Fiber Broadband,12,21-08-2018,16-08-2019,Yes,Renewed
CN008231,C0014799,PL016,Fiber Broadband,12,11-07-2014,06-07-2015,Yes,Renewed
CN008232,C0014803,PL007,Postpaid Mobile,24,28-09-2020,18-09-2022,Yes,Renewed
CN008233,C0014805,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Renewed
CN008234,C0014806,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Active
CN008235,C0014807,PL025,Smart Home,12,20-09-2019,14-09-2020,Yes,Auto-Renewed
CN008236,C0014809,PL022,Enterprise,12,01-01-2014,27-12-2014,Yes,Renewed
CN008237,C0014810,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,No,Renewed
CN008238,C0014811,PL024,IoT Solutions,24,24-07-2021,14-07-2023,Yes,Active
CN008239,C0014812,PL017,Fiber Broadband,36,17-04-2024,02-04-2027,Yes,Not Renewed
CN008240,C0014813,PL024,IoT Solutions,24,29-12-2022,18-12-2024,Yes,Renewed
CN008241,C0014816,PL018,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Renewed
CN008242,C0014818,PL007,Postpaid Mobile,24,29-05-2020,19-05-2022,Yes,Renewed
CN008243,C0014820,PL006,Prepaid Mobile,24,27-09-2017,17-09-2019,Yes,Auto-Renewed
CN008244,C0014821,PL005,Prepaid Mobile,24,26-06-2014,15-06-2016,No,Auto-Renewed
CN008245,C0014824,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN008246,C0014826,PL008,Postpaid Mobile,12,28-01-2016,22-01-2017,Yes,Renewed
CN008247,C0014827,PL005,Prepaid Mobile,18,27-05-2017,18-11-2018,Yes,Pending
CN008248,C0014828,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,No,Renewed
CN008249,C0014831,PL010,Postpaid Mobile,18,05-10-2019,28-03-2021,Yes,Pending
CN008250,C0014833,PL025,Smart Home,12,20-01-2021,15-01-2022,No,Auto-Renewed
CN008251,C0014834,PL025,Smart Home,18,04-07-2016,26-12-2017,No,Pending
CN008252,C0014835,PL008,Postpaid Mobile,24,31-05-2020,21-05-2022,Yes,Pending
CN008253,C0014836,PL008,Postpaid Mobile,24,11-01-2021,01-01-2023,Yes,Auto-Renewed
CN008254,C0014838,PL021,Enterprise,24,26-09-2014,15-09-2016,No,Active
CN008255,C0014840,PL005,Prepaid Mobile,18,05-05-2014,27-10-2015,Yes,Renewed
CN008256,C0014841,PL006,Prepaid Mobile,24,25-07-2019,14-07-2021,Yes,Pending
CN008257,C0014843,PL008,Postpaid Mobile,24,27-01-2026,17-01-2028,No,Renewed
CN008258,C0014844,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Renewed
CN008259,C0014845,PL015,Fiber Broadband,12,08-02-2020,02-02-2021,Yes,Active
CN008260,C0014849,PL016,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Renewed
CN008261,C0014850,PL009,Postpaid Mobile,12,31-10-2021,26-10-2022,No,Active
CN008262,C0014851,PL007,Postpaid Mobile,12,23-01-2016,17-01-2017,Yes,Cancelled
CN008263,C0014852,PL007,Postpaid Mobile,24,09-08-2018,29-07-2020,No,Cancelled
CN008264,C0014853,PL006,Prepaid Mobile,24,26-04-2021,16-04-2023,No,Active
CN008265,C0014854,PL018,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Pending
CN008266,C0014856,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Renewed
CN008267,C0014862,PL025,Smart Home,12,16-06-2016,11-06-2017,Yes,Auto-Renewed
CN008268,C0014863,PL022,Enterprise,12,01-01-2014,27-12-2014,No,Active
CN008269,C0014864,PL015,Fiber Broadband,24,31-03-2023,20-03-2025,Yes,Auto-Renewed
CN008270,C0014867,PL025,Smart Home,12,29-03-2022,24-03-2023,Yes,Pending
CN008271,C0014869,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,No,Renewed
CN008272,C0014870,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Pending
CN008273,C0014871,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Pending
CN008274,C0014874,PL021,Enterprise,24,17-09-2019,06-09-2021,Yes,Active
CN008275,C0014875,PL006,Prepaid Mobile,24,13-05-2020,03-05-2022,Yes,Auto-Renewed
CN008276,C0014877,PL007,Postpaid Mobile,24,30-11-2025,20-11-2027,Yes,Not Renewed
CN008277,C0014881,PL025,Smart Home,24,08-11-2019,28-10-2021,No,Pending
CN008278,C0014883,PL015,Fiber Broadband,12,05-06-2021,31-05-2022,Yes,Renewed
CN008279,C0014887,PL009,Postpaid Mobile,12,04-02-2017,30-01-2018,Yes,Renewed
CN008280,C0014889,PL015,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Auto-Renewed
CN008281,C0014891,PL015,Fiber Broadband,24,16-08-2015,05-08-2017,No,Not Renewed
CN008282,C0014894,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,Yes,Active
CN008283,C0014896,PL006,Prepaid Mobile,24,27-07-2014,16-07-2016,No,Auto-Renewed
CN008284,C0014897,PL025,Smart Home,12,24-01-2025,19-01-2026,No,Renewed
CN008285,C0014898,PL011,Postpaid Mobile,36,14-03-2021,27-02-2024,Yes,Renewed
CN008286,C0014899,PL010,Postpaid Mobile,24,13-06-2015,02-06-2017,Yes,Auto-Renewed
CN008287,C0014900,PL009,Postpaid Mobile,12,08-11-2025,03-11-2026,Yes,Not Renewed
CN008288,C0014903,PL011,Postpaid Mobile,12,28-04-2015,22-04-2016,Yes,Auto-Renewed
CN008289,C0014905,PL011,Postpaid Mobile,24,14-12-2021,04-12-2023,No,Renewed
CN008290,C0014907,PL008,Postpaid Mobile,36,11-07-2015,25-06-2018,No,Renewed
CN008291,C0014909,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,Yes,Renewed
CN008292,C0014910,PL007,Postpaid Mobile,24,17-05-2023,06-05-2025,No,Pending
CN008293,C0014912,PL024,IoT Solutions,12,07-02-2019,02-02-2020,No,Auto-Renewed
CN008294,C0014913,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN008295,C0014914,PL015,Fiber Broadband,36,01-01-2014,16-12-2016,No,Active
CN008296,C0014915,PL011,Postpaid Mobile,24,05-09-2018,25-08-2020,Yes,Renewed
CN008297,C0014919,PL009,Postpaid Mobile,12,02-07-2021,27-06-2022,No,Pending
CN008298,C0014920,PL015,Fiber Broadband,12,13-12-2024,08-12-2025,Yes,Pending
CN008299,C0014924,PL006,Prepaid Mobile,12,02-09-2020,28-08-2021,Yes,Active
CN008300,C0014926,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN008301,C0014929,PL009,Postpaid Mobile,36,09-12-2024,24-11-2027,No,Pending
CN008302,C0014931,PL018,Fiber Broadband,12,17-07-2022,12-07-2023,No,Renewed
CN008303,C0014932,PL009,Postpaid Mobile,12,17-01-2024,11-01-2025,Yes,Pending
CN008304,C0014933,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,No,Renewed
CN008305,C0014936,PL016,Fiber Broadband,12,23-02-2018,18-02-2019,Yes,Pending
CN008306,C0014937,PL009,Postpaid Mobile,24,09-04-2024,30-03-2026,No,Pending
CN008307,C0014938,PL018,Fiber Broadband,18,21-02-2022,15-08-2023,Yes,Pending
CN008308,C0014939,PL005,Prepaid Mobile,36,01-01-2014,16-12-2016,Yes,Renewed
CN008309,C0014941,PL005,Prepaid Mobile,12,11-12-2023,05-12-2024,No,Renewed
CN008310,C0014942,PL010,Postpaid Mobile,24,08-05-2018,27-04-2020,No,Pending
CN008311,C0014943,PL017,Fiber Broadband,18,26-02-2024,19-08-2025,Yes,Renewed
CN008312,C0014944,PL009,Postpaid Mobile,12,28-03-2018,23-03-2019,Yes,Auto-Renewed
CN008313,C0014947,PL011,Postpaid Mobile,18,19-06-2016,11-12-2017,No,Auto-Renewed
CN008314,C0014948,PL005,Prepaid Mobile,24,10-10-2015,29-09-2017,Yes,Active
CN008315,C0014950,PL005,Prepaid Mobile,12,14-01-2016,08-01-2017,No,Auto-Renewed
CN008316,C0014951,PL017,Fiber Broadband,12,05-09-2016,31-08-2017,No,Auto-Renewed
CN008317,C0014952,PL008,Postpaid Mobile,18,13-01-2017,07-07-2018,Yes,Renewed
CN008318,C0014954,PL025,Smart Home,12,10-12-2017,05-12-2018,Yes,Not Renewed
CN008319,C0014955,PL006,Prepaid Mobile,24,07-08-2021,28-07-2023,Yes,Auto-Renewed
CN008320,C0014956,PL016,Fiber Broadband,24,10-10-2025,30-09-2027,Yes,Renewed
CN008321,C0014957,PL006,Prepaid Mobile,36,19-12-2022,03-12-2025,No,Pending
CN008322,C0014959,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN008323,C0014960,PL025,Smart Home,12,14-01-2022,09-01-2023,No,Not Renewed
CN008324,C0014961,PL011,Postpaid Mobile,18,01-01-2014,25-06-2015,Yes,Renewed
CN008325,C0014963,PL018,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Renewed
CN008326,C0014966,PL011,Postpaid Mobile,36,12-11-2024,28-10-2027,No,Auto-Renewed
CN008327,C0014968,PL011,Postpaid Mobile,12,01-12-2025,26-11-2026,Yes,Auto-Renewed
CN008328,C0014970,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,No,Renewed
CN008329,C0014971,PL011,Postpaid Mobile,18,01-01-2014,25-06-2015,No,Auto-Renewed
CN008330,C0014972,PL006,Prepaid Mobile,12,17-11-2017,12-11-2018,No,Active
CN008331,C0014975,PL022,Enterprise,12,01-01-2014,27-12-2014,No,Active
CN008332,C0014978,PL007,Postpaid Mobile,12,09-05-2024,04-05-2025,No,Renewed
CN008333,C0014981,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Active
CN008334,C0014983,PL007,Postpaid Mobile,12,24-09-2018,19-09-2019,No,Renewed
CN008335,C0014984,PL007,Postpaid Mobile,12,01-08-2016,27-07-2017,No,Renewed
CN008336,C0014986,PL007,Postpaid Mobile,12,08-01-2014,03-01-2015,No,Not Renewed
CN008337,C0014990,PL016,Fiber Broadband,24,14-01-2026,04-01-2028,No,Renewed
CN008338,C0014991,PL005,Prepaid Mobile,36,12-07-2017,26-06-2020,Yes,Auto-Renewed
CN008339,C0014993,PL011,Postpaid Mobile,24,31-12-2016,21-12-2018,No,Auto-Renewed
CN008340,C0014998,PL005,Prepaid Mobile,24,14-03-2025,04-03-2027,No,Active
CN008341,C0015002,PL021,Enterprise,24,05-06-2024,26-05-2026,No,Cancelled
CN008342,C0015003,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,Yes,Active
CN008343,C0015004,PL010,Postpaid Mobile,12,18-07-2023,12-07-2024,Yes,Not Renewed
CN008344,C0015006,PL006,Prepaid Mobile,12,25-07-2024,20-07-2025,Yes,Active
CN008345,C0015007,PL006,Prepaid Mobile,12,02-01-2023,28-12-2023,Yes,Renewed
CN008346,C0015008,PL008,Postpaid Mobile,18,08-10-2022,31-03-2024,Yes,Renewed
CN008347,C0015009,PL006,Prepaid Mobile,24,04-12-2023,23-11-2025,No,Auto-Renewed
CN008348,C0015013,PL009,Postpaid Mobile,24,27-03-2015,16-03-2017,No,Pending
CN008349,C0015015,PL006,Prepaid Mobile,24,01-02-2018,22-01-2020,No,Renewed
CN008350,C0015016,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Renewed
CN008351,C0015017,PL005,Prepaid Mobile,12,02-04-2018,28-03-2019,Yes,Active
CN008352,C0015018,PL010,Postpaid Mobile,24,26-04-2017,16-04-2019,Yes,Renewed
CN008353,C0015021,PL008,Postpaid Mobile,12,23-01-2017,18-01-2018,No,Renewed
CN008354,C0015022,PL006,Prepaid Mobile,24,12-08-2017,02-08-2019,Yes,Pending
CN008355,C0015025,PL006,Prepaid Mobile,24,16-01-2018,06-01-2020,Yes,Active
CN008356,C0015027,PL009,Postpaid Mobile,24,27-04-2014,16-04-2016,No,Active
CN008357,C0015028,PL016,Fiber Broadband,24,21-08-2023,10-08-2025,Yes,Auto-Renewed
CN008358,C0015033,PL009,Postpaid Mobile,24,11-11-2014,31-10-2016,Yes,Renewed
CN008359,C0015036,PL006,Prepaid Mobile,24,01-01-2014,22-12-2015,Yes,Renewed
CN008360,C0015037,PL006,Prepaid Mobile,12,04-04-2021,30-03-2022,Yes,Renewed
CN008361,C0015038,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Renewed
CN008362,C0015040,PL010,Postpaid Mobile,12,25-02-2024,19-02-2025,No,Not Renewed
CN008363,C0015041,PL021,Enterprise,36,01-01-2014,16-12-2016,Yes,Renewed
CN008364,C0015042,PL008,Postpaid Mobile,12,11-06-2018,06-06-2019,Yes,Active
CN008365,C0015043,PL017,Fiber Broadband,24,12-06-2014,01-06-2016,Yes,Auto-Renewed
CN008366,C0015044,PL007,Postpaid Mobile,18,09-12-2024,02-06-2026,No,Not Renewed
CN008367,C0015047,PL008,Postpaid Mobile,24,20-08-2016,10-08-2018,Yes,Not Renewed
CN008368,C0015048,PL022,Enterprise,36,06-12-2021,20-11-2024,Yes,Not Renewed
CN008369,C0015050,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,Yes,Auto-Renewed
CN008370,C0015051,PL005,Prepaid Mobile,12,16-07-2016,11-07-2017,No,Auto-Renewed
CN008371,C0015052,PL021,Enterprise,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN008372,C0015054,PL010,Postpaid Mobile,12,29-05-2018,24-05-2019,Yes,Pending
CN008373,C0015055,PL011,Postpaid Mobile,24,01-01-2014,22-12-2015,No,Pending
CN008374,C0015056,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,No,Pending
CN008375,C0015057,PL008,Postpaid Mobile,24,03-12-2023,22-11-2025,Yes,Renewed
CN008376,C0015059,PL021,Enterprise,24,25-05-2020,15-05-2022,Yes,Renewed
CN008377,C0015060,PL016,Fiber Broadband,24,09-09-2025,30-08-2027,Yes,Active
CN008378,C0015062,PL007,Postpaid Mobile,24,12-06-2023,01-06-2025,No,Renewed
CN008379,C0015064,PL005,Prepaid Mobile,24,01-01-2014,22-12-2015,Yes,Renewed
CN008380,C0015066,PL006,Prepaid Mobile,18,06-07-2014,28-12-2015,No,Renewed
CN008381,C0015068,PL010,Postpaid Mobile,24,24-08-2023,13-08-2025,No,Renewed
CN008382,C0015071,PL006,Prepaid Mobile,24,17-05-2019,06-05-2021,Yes,Auto-Renewed
CN008383,C0015074,PL016,Fiber Broadband,24,21-09-2024,11-09-2026,Yes,Cancelled
CN008384,C0015076,PL010,Postpaid Mobile,12,16-02-2023,11-02-2024,Yes,Auto-Renewed
CN008385,C0015081,PL005,Prepaid Mobile,24,20-02-2018,10-02-2020,No,Pending
CN008386,C0015084,PL006,Prepaid Mobile,18,01-01-2014,25-06-2015,No,Pending
CN008387,C0015085,PL006,Prepaid Mobile,12,25-03-2018,20-03-2019,Yes,Pending
CN008388,C0015087,PL007,Postpaid Mobile,12,15-04-2020,10-04-2021,Yes,Auto-Renewed
CN008389,C0015088,PL011,Postpaid Mobile,12,05-11-2020,31-10-2021,Yes,Renewed
CN008390,C0015090,PL018,Fiber Broadband,36,01-01-2014,16-12-2016,Yes,Pending
CN008391,C0015092,PL016,Fiber Broadband,12,28-05-2022,23-05-2023,Yes,Active
CN008392,C0015093,PL021,Enterprise,24,05-09-2018,25-08-2020,No,Auto-Renewed
CN008393,C0015094,PL005,Prepaid Mobile,12,03-04-2014,29-03-2015,Yes,Renewed
CN008394,C0015095,PL011,Postpaid Mobile,12,03-11-2018,29-10-2019,No,Active
CN008395,C0015098,PL018,Fiber Broadband,18,25-04-2022,17-10-2023,Yes,Renewed
CN008396,C0015099,PL007,Postpaid Mobile,24,29-01-2020,18-01-2022,No,Auto-Renewed
CN008397,C0015100,PL009,Postpaid Mobile,24,20-04-2015,09-04-2017,Yes,Pending
CN008398,C0015102,PL023,IoT Solutions,24,02-07-2016,22-06-2018,Yes,Auto-Renewed
CN008399,C0015103,PL006,Prepaid Mobile,12,28-05-2019,22-05-2020,Yes,Active
CN008400,C0015109,PL005,Prepaid Mobile,36,01-01-2014,16-12-2016,Yes,Renewed
CN008401,C0015110,PL009,Postpaid Mobile,12,02-05-2025,27-04-2026,Yes,Renewed
CN008402,C0015111,PL008,Postpaid Mobile,36,12-11-2024,28-10-2027,Yes,Not Renewed
CN008403,C0015112,PL017,Fiber Broadband,18,01-01-2014,25-06-2015,Yes,Renewed
CN008404,C0015113,PL006,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Renewed
CN008405,C0015114,PL017,Fiber Broadband,24,28-06-2016,18-06-2018,Yes,Active
CN008406,C0015116,PL015,Fiber Broadband,12,01-01-2014,27-12-2014,No,Renewed
CN008407,C0015117,PL023,IoT Solutions,24,24-06-2021,14-06-2023,No,Renewed
CN008408,C0015118,PL009,Postpaid Mobile,24,03-05-2021,23-04-2023,Yes,Pending
CN008409,C0015119,PL015,Fiber Broadband,18,26-02-2015,19-08-2016,No,Renewed
CN008410,C0015120,PL011,Postpaid Mobile,12,14-11-2021,09-11-2022,Yes,Renewed
CN008411,C0015122,PL023,IoT Solutions,36,05-07-2017,19-06-2020,Yes,Pending
CN008412,C0015124,PL008,Postpaid Mobile,24,10-01-2021,31-12-2022,Yes,Active
CN008413,C0015126,PL024,IoT Solutions,12,02-12-2022,27-11-2023,Yes,Active
CN008414,C0015129,PL025,Smart Home,24,24-01-2016,13-01-2018,No,Cancelled
CN008415,C0015130,PL018,Fiber Broadband,12,01-01-2014,27-12-2014,No,Renewed
CN008416,C0015131,PL005,Prepaid Mobile,12,24-03-2018,19-03-2019,No,Pending
CN008417,C0015132,PL023,IoT Solutions,18,18-09-2022,11-03-2024,Yes,Active
CN008418,C0015133,PL025,Smart Home,24,08-09-2021,29-08-2023,No,Not Renewed
CN008419,C0015134,PL006,Prepaid Mobile,24,29-06-2015,18-06-2017,Yes,Active
CN008420,C0015136,PL021,Enterprise,36,07-04-2014,22-03-2017,No,Active
CN008421,C0015138,PL016,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Active
CN008422,C0015139,PL024,IoT Solutions,24,03-08-2021,24-07-2023,Yes,Pending
CN008423,C0015148,PL018,Fiber Broadband,36,01-01-2014,16-12-2016,Yes,Renewed
CN008424,C0015150,PL025,Smart Home,18,23-05-2020,14-11-2021,No,Active
CN008425,C0015152,PL017,Fiber Broadband,12,01-01-2014,27-12-2014,Yes,Pending
CN008426,C0015155,PL010,Postpaid Mobile,18,11-05-2015,01-11-2016,Yes,Active
CN008427,C0015156,PL023,IoT Solutions,18,18-07-2017,09-01-2019,No,Renewed
CN008428,C0015157,PL005,Prepaid Mobile,12,13-03-2024,08-03-2025,Yes,Auto-Renewed
CN008429,C0015158,PL016,Fiber Broadband,36,03-02-2024,18-01-2027,No,Pending
CN008430,C0015159,PL009,Postpaid Mobile,24,28-08-2019,17-08-2021,No,Renewed
CN008431,C0015161,PL007,Postpaid Mobile,18,21-07-2018,12-01-2020,Yes,Renewed
CN008432,C0015162,PL008,Postpaid Mobile,12,11-04-2021,06-04-2022,Yes,Renewed
CN008433,C0015164,PL015,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Cancelled
CN008434,C0015168,PL006,Prepaid Mobile,36,12-08-2017,27-07-2020,No,Renewed
CN008435,C0015169,PL010,Postpaid Mobile,12,04-04-2022,30-03-2023,Yes,Pending
CN008436,C0015170,PL008,Postpaid Mobile,12,06-09-2017,01-09-2018,Yes,Not Renewed
CN008437,C0015172,PL011,Postpaid Mobile,12,27-01-2017,22-01-2018,No,Renewed
CN008438,C0015173,PL007,Postpaid Mobile,24,22-05-2015,11-05-2017,No,Auto-Renewed
CN008439,C0015174,PL015,Fiber Broadband,24,01-01-2014,22-12-2015,No,Pending
CN008440,C0015175,PL011,Postpaid Mobile,18,01-01-2014,25-06-2015,No,Renewed
CN008441,C0015177,PL006,Prepaid Mobile,36,01-01-2014,16-12-2016,No,Active
CN008442,C0015179,PL025,Smart Home,24,13-12-2016,03-12-2018,No,Active
CN008443,C0015180,PL005,Prepaid Mobile,36,01-01-2014,16-12-2016,No,Active
CN008444,C0015181,PL023,IoT Solutions,12,02-10-2021,27-09-2022,Yes,Renewed
CN008445,C0015183,PL009,Postpaid Mobile,12,22-03-2025,17-03-2026,No,Not Renewed
CN008446,C0015184,PL021,Enterprise,12,27-09-2017,22-09-2018,No,Renewed
CN008447,C0015185,PL015,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Active
CN008448,C0015187,PL005,Prepaid Mobile,36,15-10-2020,30-09-2023,No,Auto-Renewed
CN008449,C0015190,PL023,IoT Solutions,18,23-09-2017,17-03-2019,Yes,Not Renewed
CN008450,C0015193,PL023,IoT Solutions,12,13-04-2014,08-04-2015,Yes,Auto-Renewed
CN008451,C0015195,PL018,Fiber Broadband,12,15-12-2020,10-12-2021,Yes,Pending
CN008452,C0015196,PL009,Postpaid Mobile,12,15-05-2014,10-05-2015,No,Not Renewed
CN008453,C0015198,PL007,Postpaid Mobile,12,01-07-2023,25-06-2024,Yes,Active
CN008454,C0015200,PL005,Prepaid Mobile,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN008455,C0015201,PL017,Fiber Broadband,18,19-11-2024,13-05-2026,No,Active
CN008456,C0015202,PL010,Postpaid Mobile,12,26-08-2014,21-08-2015,Yes,Renewed
CN008457,C0015205,PL011,Postpaid Mobile,18,01-01-2014,25-06-2015,Yes,Auto-Renewed
CN008458,C0015206,PL018,Fiber Broadband,24,01-01-2014,22-12-2015,No,Renewed
CN008459,C0015207,PL009,Postpaid Mobile,24,08-04-2019,28-03-2021,No,Renewed
CN008460,C0015211,PL016,Fiber Broadband,12,22-01-2016,16-01-2017,No,Pending
CN008461,C0015212,PL011,Postpaid Mobile,12,01-01-2014,27-12-2014,No,Auto-Renewed
CN008462,C0015219,PL008,Postpaid Mobile,12,22-10-2022,17-10-2023,No,Renewed
CN008463,C0015220,PL016,Fiber Broadband,24,01-01-2014,22-12-2015,No,Active
CN008464,C0015222,PL009,Postpaid Mobile,18,02-06-2022,24-11-2023,Yes,Not Renewed
CN008465,C0015223,PL018,Fiber Broadband,24,01-01-2014,22-12-2015,Yes,Renewed
CN008466,C0015225,PL022,Enterprise,18,30-04-2014,22-10-2015,No,Active
CN008467,C0015227,PL011,Postpaid Mobile,12,24-11-2018,19-11-2019,Yes,Renewed
