recharge_id,customer_id,recharge_date,amount_inr,plan_id,payment_method
RC00115637,C0014885,11-02-2022,280.77,PL002,Credit Card
RC00115638,C0014885,09-11-2025,324.62,PL002,UPI
RC00115639,C0014885,09-05-2020,279.05,PL002,Credit Card
RC00115640,C0014885,15-02-2024,311.0,PL002,UPI
RC00115641,C0014885,11-01-2023,275.82,PL002,UPI
RC00115642,C0014885,21-11-2024,293.46,PL002,UPI
RC00115643,C0014885,30-09-2024,275.75,PL002,Net Banking
RC00115644,C0014885,05-11-2023,272.82,PL002,Credit Card
RC00115645,C0014885,29-10-2021,297.76,PL002,Debit Card
RC00115646,C0014885,28-09-2021,282.3,PL002,UPI
RC00115647,C0014885,07-10-2018,291.29,PL002,Cash
RC00115648,C0014885,03-01-2024,285.13,PL002,UPI
RC00115649,C0014885,09-01-2024,316.65,PL002,Wallet
RC00115650,C0014886,04-02-2022,285.18,PL002,UPI
RC00115651,C0014886,24-02-2021,276.62,PL002,Debit Card
RC00115652,C0014886,21-12-2020,280.26,PL002,Debit Card
RC00115653,C0014886,20-04-2020,324.81,PL002,UPI
RC00115654,C0014886,18-12-2019,280.36,PL002,Net Banking
RC00115655,C0014886,23-04-2023,276.31,PL002,Net Banking
RC00115656,C0014886,01-06-2020,277.78,PL002,Debit Card
RC00115657,C0014886,19-02-2024,300.49,PL002,Debit Card
RC00115658,C0014886,12-01-2022,284.49,PL002,Net Banking
RC00115659,C0014886,28-09-2021,281.69,PL002,Net Banking
RC00115660,C0014886,21-04-2023,288.73,PL002,Net Banking
RC00115661,C0014886,16-12-2020,299.37,PL002,UPI
RC00115662,C0014886,17-10-2019,295.24,PL002,Debit Card
RC00115663,C0014886,27-01-2022,296.75,PL002,UPI
RC00115664,C0014886,03-04-2021,326.04,PL002,UPI
RC00115665,C0014886,04-01-2022,288.13,PL002,Credit Card
RC00115666,C0014886,19-01-2020,283.85,PL002,UPI
RC00115667,C0014886,14-10-2021,294.64,PL002,Wallet
RC00115668,C0014892,25-03-2026,215.05,PL001,IMPS
RC00115669,C0014892,23-01-2026,197.02,PL001,Auto Debit
RC00115670,C0014892,25-11-2025,204.7,PL001,UPI
RC00115671,C0014892,06-03-2026,202.2,PL001,UPI
RC00115672,C0014892,13-01-2026,188.63,PL001,UPI
RC00115673,C0014892,31-10-2025,180.32,PL001,UPI
RC00115674,C0014892,11-01-2026,211.39,PL001,UPI
RC00115675,C0014893,19-12-2025,282.44,PL002,Auto Debit
RC00115676,C0014893,28-07-2025,286.31,PL002,Wallet
RC00115677,C0014893,08-10-2025,321.74,PL002,UPI
RC00115678,C0014893,13-04-2025,287.11,PL002,Wallet
RC00115679,C0014893,08-02-2026,281.73,PL002,Cash
RC00115680,C0014893,09-07-2024,269.3,PL002,UPI
RC00115681,C0014893,12-03-2026,317.87,PL002,UPI
RC00115682,C0014893,09-02-2025,307.7,PL002,Debit Card
RC00115683,C0014893,16-06-2024,291.08,PL002,Credit Card
RC00115684,C0014893,23-07-2025,278.34,PL002,UPI
RC00115685,C0014893,15-03-2026,317.84,PL002,UPI
RC00115686,C0014893,06-12-2025,296.52,PL002,Auto Debit
RC00115687,C0014893,20-06-2025,327.87,PL002,Debit Card
RC00115688,C0014893,25-01-2026,279.58,PL002,Auto Debit
RC00115689,C0014893,20-01-2026,290.6,PL002,Credit Card
RC00115690,C0014893,18-07-2025,311.34,PL002,UPI
RC00115691,C0014893,02-02-2025,324.55,PL002,UPI
RC00115692,C0014893,01-10-2024,278.79,PL002,Debit Card
RC00115693,C0014895,11-01-2020,386.66,PL003,Net Banking
RC00115694,C0014895,08-01-2025,421.86,PL003,Cash
RC00115695,C0014895,18-01-2020,373.54,PL003,Wallet
RC00115696,C0014895,15-02-2020,375.74,PL003,RTGS
RC00115697,C0014895,27-07-2022,421.85,PL003,Cash
RC00115698,C0014895,10-11-2023,361.93,PL003,Credit Card
RC00115699,C0014895,31-08-2016,427.72,PL003,Credit Card
RC00115700,C0014895,16-09-2020,370.45,PL003,Net Banking
RC00115701,C0014895,06-06-2025,392.65,PL003,UPI
RC00115702,C0014895,06-06-2016,433.5,PL003,UPI
RC00115703,C0014895,17-05-2024,368.8,PL003,NEFT
RC00115704,C0014895,31-07-2018,404.7,PL003,Wallet
RC00115705,C0014895,23-04-2024,395.79,PL003,Cash
RC00115706,C0014895,24-07-2023,429.8,PL003,UPI
RC00115707,C0014895,15-02-2021,383.25,PL003,UPI
RC00115708,C0014895,30-05-2018,417.45,PL003,UPI
RC00115709,C0014895,09-11-2024,377.28,PL003,Credit Card
RC00115710,C0014895,11-01-2023,418.51,PL003,Credit Card
RC00115711,C0014896,14-09-2021,287.94,PL006,Wallet
RC00115712,C0014896,19-08-2020,292.09,PL006,Wallet
RC00115713,C0014896,21-08-2014,302.36,PL006,Debit Card
RC00115714,C0014896,05-01-2022,299.78,PL006,Auto Debit
RC00115715,C0014896,02-09-2015,286.79,PL006,Credit Card
RC00115716,C0014896,15-01-2022,322.33,PL006,Wallet
RC00115717,C0014896,07-11-2021,297.53,PL006,UPI
RC00115718,C0014896,20-11-2018,278.96,PL006,Wallet
RC00115719,C0014896,07-02-2021,323.2,PL006,UPI
RC00115720,C0014896,20-06-2024,273.88,PL006,Credit Card
RC00115721,C0014896,13-09-2024,288.58,PL006,UPI
RC00115722,C0014896,03-06-2019,301.24,PL006,UPI
RC00115723,C0014896,16-09-2020,325.74,PL006,Auto Debit
RC00115724,C0014896,30-09-2020,304.66,PL006,UPI
RC00115725,C0014896,13-08-2018,315.25,PL006,Credit Card
RC00115726,C0014896,29-06-2025,303.71,PL006,Cash
RC00115727,C0014896,23-10-2016,323.5,PL006,Auto Debit
RC00115728,C0014896,03-07-2025,317.11,PL006,UPI
RC00115729,C0014901,29-08-2018,325.18,PL002,Cash
RC00115730,C0014901,08-07-2018,312.37,PL002,UPI
RC00115731,C0014901,21-12-2020,314.33,PL002,RTGS
RC00115732,C0014901,19-02-2023,304.06,PL002,Wallet
RC00115733,C0014901,17-06-2020,294.85,PL002,UPI
RC00115734,C0014901,13-05-2017,295.74,PL002,UPI
RC00115735,C0014901,22-01-2018,280.22,PL002,Net Banking
RC00115736,C0014901,17-03-2018,317.87,PL002,UPI
RC00115737,C0014901,07-03-2026,289.93,PL002,Wallet
RC00115738,C0014901,24-08-2023,293.94,PL002,Debit Card
RC00115739,C0014901,09-02-2026,296.86,PL002,UPI
RC00115740,C0014901,28-05-2020,270.34,PL002,Debit Card
RC00115741,C0014901,20-05-2024,281.68,PL002,UPI
RC00115742,C0014901,10-06-2019,320.59,PL002,UPI
RC00115743,C0014901,18-03-2026,277.0,PL002,Debit Card
RC00115744,C0014901,11-02-2017,271.59,PL002,UPI
RC00115745,C0014901,13-05-2022,316.71,PL002,Debit Card
RC00115746,C0014901,28-01-2026,273.13,PL002,IMPS
RC00115747,C0014902,02-02-2026,404.59,PL004,UPI
RC00115748,C0014902,10-07-2025,432.27,PL004,UPI
RC00115749,C0014902,15-03-2026,436.11,PL004,Wallet
RC00115750,C0014902,16-12-2025,438.33,PL004,Wallet
RC00115751,C0014902,14-12-2025,406.65,PL004,RTGS
RC00115752,C0014902,29-08-2025,417.61,PL004,Debit Card
RC00115753,C0014902,25-02-2026,461.79,PL004,Debit Card
RC00115754,C0014902,19-11-2025,492.86,PL004,UPI
RC00115755,C0014902,07-03-2026,434.78,PL004,Wallet
RC00115756,C0014902,03-08-2025,493.69,PL004,Debit Card
RC00115757,C0014902,25-01-2026,429.29,PL004,UPI
RC00115758,C0014902,18-09-2025,433.54,PL004,IMPS
RC00115759,C0014906,09-12-2021,459.12,PL004,Auto Debit
RC00115760,C0014906,02-09-2024,462.03,PL004,Auto Debit
RC00115761,C0014906,03-02-2025,453.01,PL004,Net Banking
RC00115762,C0014906,01-06-2025,439.27,PL004,IMPS
RC00115763,C0014906,02-04-2025,465.46,PL004,Credit Card
RC00115764,C0014906,02-07-2023,469.91,PL004,UPI
RC00115765,C0014906,03-11-2024,473.51,PL004,Wallet
RC00115766,C0014906,06-12-2019,445.01,PL004,Debit Card
RC00115767,C0014906,28-09-2021,472.03,PL004,Debit Card
RC00115768,C0014906,02-07-2021,485.69,PL004,UPI
RC00115769,C0014906,08-07-2022,407.15,PL004,Wallet
RC00115770,C0014906,30-07-2023,458.39,PL004,Net Banking
RC00115771,C0014906,17-02-2022,414.83,PL004,UPI
RC00115772,C0014906,09-02-2026,453.45,PL004,IMPS
RC00115773,C0014906,26-10-2024,456.35,PL004,UPI
RC00115774,C0014906,27-05-2023,445.34,PL004,Debit Card
RC00115775,C0014906,16-02-2021,441.9,PL004,Wallet
RC00115776,C0014906,11-12-2023,470.66,PL004,Debit Card
RC00115777,C0014909,02-12-2022,318.52,PL006,Wallet
RC00115778,C0014909,15-12-2025,315.59,PL006,Net Banking
RC00115779,C0014909,19-07-2020,277.66,PL006,Wallet
RC00115780,C0014909,29-07-2024,315.56,PL006,UPI
RC00115781,C0014909,11-08-2022,312.97,PL006,Net Banking
RC00115782,C0014909,21-07-2023,292.5,PL006,Net Banking
RC00115783,C0014909,27-05-2014,283.71,PL006,Net Banking
RC00115784,C0014909,23-12-2018,309.23,PL006,Credit Card
RC00115785,C0014909,15-08-2021,326.62,PL006,Auto Debit
RC00115786,C0014909,02-12-2015,293.11,PL006,UPI
RC00115787,C0014909,19-03-2017,280.78,PL006,Auto Debit
RC00115788,C0014909,17-10-2022,324.28,PL006,UPI
RC00115789,C0014909,19-07-2025,285.11,PL006,UPI
RC00115790,C0014909,03-07-2018,308.45,PL006,Net Banking
RC00115791,C0014909,08-03-2015,317.64,PL006,UPI
RC00115792,C0014909,24-06-2023,310.62,PL006,UPI
RC00115793,C0014909,05-12-2019,290.84,PL006,Credit Card
RC00115794,C0014909,03-12-2014,321.01,PL006,Credit Card
RC00115795,C0014911,28-02-2022,198.19,PL001,UPI
RC00115796,C0014911,30-01-2021,206.57,PL001,UPI
RC00115797,C0014911,09-12-2022,189.14,PL001,Wallet
RC00115798,C0014911,10-01-2017,183.03,PL001,Credit Card
RC00115799,C0014911,20-07-2025,207.58,PL001,UPI
RC00115800,C0014911,20-04-2018,199.54,PL001,Debit Card
RC00115801,C0014911,12-03-2020,216.54,PL001,Auto Debit
RC00115802,C0014911,10-02-2019,198.1,PL001,Net Banking
RC00115803,C0014911,14-01-2026,184.44,PL001,Debit Card
RC00115804,C0014911,23-01-2020,191.01,PL001,UPI
RC00115805,C0014911,12-11-2021,187.66,PL001,Debit Card
RC00115806,C0014911,21-04-2021,214.39,PL001,Auto Debit
RC00115807,C0014911,30-06-2017,183.89,PL001,UPI
RC00115808,C0014911,11-12-2021,183.05,PL001,UPI
RC00115809,C0014911,24-08-2022,211.85,PL001,NEFT
RC00115810,C0014911,29-11-2019,197.32,PL001,Debit Card
RC00115811,C0014911,01-02-2017,218.02,PL001,UPI
RC00115812,C0014911,28-08-2022,180.4,PL001,Debit Card
RC00115813,C0014917,13-04-2023,434.43,PL003,UPI
RC00115814,C0014917,17-06-2025,375.83,PL003,UPI
RC00115815,C0014917,26-03-2022,389.79,PL003,Credit Card
RC00115816,C0014917,11-08-2021,385.35,PL003,Credit Card
RC00115817,C0014917,21-04-2023,359.65,PL003,NEFT
RC00115818,C0014917,30-10-2020,382.41,PL003,Credit Card
RC00115819,C0014917,30-01-2019,436.49,PL003,UPI
RC00115820,C0014917,06-04-2019,388.98,PL003,UPI
RC00115821,C0014917,28-08-2021,423.78,PL003,UPI
RC00115822,C0014917,25-04-2022,367.64,PL003,Credit Card
RC00115823,C0014917,19-04-2022,379.68,PL003,UPI
RC00115824,C0014917,30-01-2023,365.37,PL003,Credit Card
RC00115825,C0014917,01-05-2019,413.52,PL003,Auto Debit
RC00115826,C0014917,02-05-2025,385.15,PL003,Auto Debit
RC00115827,C0014917,28-05-2021,376.23,PL003,UPI
RC00115828,C0014917,15-10-2019,370.93,PL003,UPI
RC00115829,C0014917,15-04-2024,382.42,PL003,NEFT
RC00115830,C0014917,18-09-2019,427.17,PL003,UPI
RC00115831,C0014918,07-02-2024,478.58,PL004,UPI
RC00115832,C0014918,10-12-2025,436.74,PL004,UPI
RC00115833,C0014918,20-06-2023,453.08,PL004,Credit Card
RC00115834,C0014918,26-07-2023,476.52,PL004,UPI
RC00115835,C0014918,29-11-2025,441.91,PL004,UPI
RC00115836,C0014918,22-02-2024,409.93,PL004,UPI
RC00115837,C0014918,24-09-2024,431.57,PL004,Auto Debit
RC00115838,C0014918,18-12-2022,486.41,PL004,UPI
RC00115839,C0014918,27-12-2024,442.22,PL004,Wallet
RC00115840,C0014918,08-01-2025,428.3,PL004,Net Banking
RC00115841,C0014918,22-07-2024,450.51,PL004,IMPS
RC00115842,C0014918,21-01-2024,406.16,PL004,Wallet
RC00115843,C0014918,27-03-2024,467.34,PL004,Wallet
RC00115844,C0014918,14-05-2024,489.73,PL004,UPI
RC00115845,C0014918,03-10-2023,443.31,PL004,NEFT
RC00115846,C0014918,18-10-2023,476.69,PL004,Credit Card
RC00115847,C0014918,10-08-2024,459.39,PL004,UPI
RC00115848,C0014918,27-03-2023,418.75,PL004,Net Banking
RC00115849,C0014921,01-02-2020,276.32,PL002,Debit Card
RC00115850,C0014921,14-05-2020,302.75,PL002,Wallet
RC00115851,C0014921,02-06-2019,277.69,PL002,UPI
RC00115852,C0014921,11-08-2021,316.96,PL002,UPI
RC00115853,C0014921,24-11-2016,294.44,PL002,UPI
RC00115854,C0014921,28-05-2020,319.85,PL002,Net Banking
RC00115855,C0014921,26-12-2020,278.38,PL002,RTGS
RC00115856,C0014921,20-01-2019,321.5,PL002,Credit Card
RC00115857,C0014921,10-03-2022,274.64,PL002,Debit Card
RC00115858,C0014921,21-11-2019,284.73,PL002,UPI
RC00115859,C0014921,24-04-2023,272.51,PL002,UPI
RC00115860,C0014921,31-10-2014,280.56,PL002,UPI
RC00115861,C0014921,03-05-2020,324.88,PL002,UPI
RC00115862,C0014921,25-04-2016,316.92,PL002,UPI
RC00115863,C0014921,13-06-2015,310.13,PL002,Wallet
RC00115864,C0014921,23-02-2025,319.39,PL002,UPI
RC00115865,C0014921,03-06-2017,283.06,PL002,UPI
RC00115866,C0014921,03-10-2025,318.69,PL002,Debit Card
RC00115867,C0014922,08-09-2021,193.35,PL001,Credit Card
RC00115868,C0014922,12-01-2021,179.41,PL001,Debit Card
RC00115869,C0014922,29-06-2022,210.1,PL001,RTGS
RC00115870,C0014922,17-07-2021,210.15,PL001,UPI
RC00115871,C0014922,16-10-2022,185.74,PL001,Net Banking
RC00115872,C0014922,18-12-2021,185.94,PL001,Credit Card
RC00115873,C0014922,31-05-2021,180.9,PL001,Credit Card
RC00115874,C0014922,14-09-2021,186.57,PL001,Credit Card
RC00115875,C0014922,11-10-2022,209.48,PL001,Cash
RC00115876,C0014922,25-08-2021,199.46,PL001,Auto Debit
RC00115877,C0014922,02-04-2022,188.31,PL001,Credit Card
RC00115878,C0014922,26-03-2022,190.4,PL001,Cash
RC00115879,C0014922,09-05-2021,183.55,PL001,UPI
RC00115880,C0014922,18-01-2022,203.41,PL001,Wallet
RC00115881,C0014922,06-04-2022,210.72,PL001,Debit Card
RC00115882,C0014922,29-10-2021,182.97,PL001,Credit Card
RC00115883,C0014922,02-11-2022,191.82,PL001,IMPS
RC00115884,C0014922,15-02-2021,218.24,PL001,Credit Card
RC00115885,C0014924,28-02-2024,327.71,PL006,UPI
RC00115886,C0014924,16-02-2022,304.86,PL006,Debit Card
RC00115887,C0014924,26-12-2020,292.59,PL006,UPI
RC00115888,C0014924,15-05-2022,306.32,PL006,Debit Card
RC00115889,C0014924,25-03-2025,314.07,PL006,RTGS
RC00115890,C0014924,22-11-2023,317.54,PL006,UPI
RC00115891,C0014924,19-06-2024,306.68,PL006,Cash
RC00115892,C0014924,07-01-2024,318.25,PL006,Auto Debit
RC00115893,C0014924,31-10-2020,329.8,PL006,UPI
RC00115894,C0014924,03-10-2021,317.98,PL006,UPI
RC00115895,C0014924,24-01-2024,280.87,PL006,UPI
RC00115896,C0014924,07-08-2025,315.82,PL006,Debit Card
RC00115897,C0014924,08-01-2024,300.61,PL006,Wallet
RC00115898,C0014924,14-09-2023,316.41,PL006,NEFT
RC00115899,C0014924,03-05-2025,321.6,PL006,UPI
RC00115900,C0014924,19-04-2021,319.26,PL006,Net Banking
RC00115901,C0014924,13-12-2024,310.81,PL006,IMPS
RC00115902,C0014924,17-09-2023,281.95,PL006,UPI
RC00115903,C0014925,10-07-2019,420.04,PL003,UPI
RC00115904,C0014925,04-10-2023,386.34,PL003,UPI
RC00115905,C0014925,27-03-2020,436.69,PL003,Wallet
RC00115906,C0014925,08-04-2024,387.46,PL003,Wallet
RC00115907,C0014925,24-02-2023,381.33,PL003,Auto Debit
RC00115908,C0014925,27-07-2020,393.05,PL003,Wallet
RC00115909,C0014925,13-10-2021,409.76,PL003,UPI
RC00115910,C0014925,26-05-2020,384.5,PL003,Debit Card
RC00115911,C0014925,22-05-2022,434.85,PL003,Auto Debit
RC00115912,C0014925,18-08-2021,393.45,PL003,UPI
RC00115913,C0014925,16-12-2022,369.73,PL003,UPI
RC00115914,C0014925,29-11-2022,367.7,PL003,UPI
RC00115915,C0014925,30-07-2022,397.4,PL003,UPI
RC00115916,C0014925,13-02-2024,427.05,PL003,UPI
RC00115917,C0014925,03-09-2023,407.52,PL003,UPI
RC00115918,C0014925,23-07-2024,425.37,PL003,UPI
RC00115919,C0014925,17-07-2019,418.01,PL003,Credit Card
RC00115920,C0014925,27-02-2022,403.15,PL003,Credit Card
RC00115921,C0014926,26-08-2019,258.93,PL005,Cash
RC00115922,C0014926,16-01-2019,251.94,PL005,Wallet
RC00115923,C0014926,29-11-2014,231.28,PL005,UPI
RC00115924,C0014926,13-09-2015,262.39,PL005,UPI
RC00115925,C0014926,08-07-2016,245.68,PL005,UPI
RC00115926,C0014926,19-01-2019,270.47,PL005,UPI
RC00115927,C0014926,07-01-2016,243.11,PL005,Net Banking
RC00115928,C0014926,29-03-2026,246.24,PL005,UPI
RC00115929,C0014926,03-01-2019,272.97,PL005,UPI
RC00115930,C0014926,24-03-2017,274.85,PL005,UPI
RC00115931,C0014926,28-01-2026,248.48,PL005,UPI
RC00115932,C0014926,26-05-2020,252.98,PL005,RTGS
RC00115933,C0014926,06-10-2020,258.31,PL005,Credit Card
RC00115934,C0014926,23-10-2022,243.18,PL005,UPI
RC00115935,C0014926,22-11-2023,263.07,PL005,UPI
RC00115936,C0014926,24-03-2021,234.47,PL005,UPI
RC00115937,C0014926,21-04-2024,266.67,PL005,UPI
RC00115938,C0014926,06-11-2021,248.07,PL005,Debit Card
RC00115939,C0014927,18-02-2026,427.26,PL004,UPI
RC00115940,C0014927,17-09-2025,487.39,PL004,Wallet
RC00115941,C0014927,29-12-2024,490.86,PL004,UPI
RC00115942,C0014927,02-07-2025,415.36,PL004,RTGS
RC00115943,C0014927,03-01-2026,421.99,PL004,IMPS
RC00115944,C0014927,20-02-2026,447.54,PL004,Net Banking
RC00115945,C0014927,30-03-2025,426.41,PL004,Credit Card
RC00115946,C0014927,16-10-2024,420.59,PL004,UPI
RC00115947,C0014927,26-11-2025,426.03,PL004,Debit Card
RC00115948,C0014927,14-09-2024,439.16,PL004,Credit Card
RC00115949,C0014927,18-07-2025,488.35,PL004,Credit Card
RC00115950,C0014927,01-10-2024,453.31,PL004,UPI
RC00115951,C0014927,30-08-2024,439.39,PL004,Wallet
RC00115952,C0014927,21-08-2025,459.66,PL004,UPI
RC00115953,C0014927,01-08-2025,421.62,PL004,Credit Card
RC00115954,C0014927,25-02-2025,482.42,PL004,UPI
RC00115955,C0014927,10-05-2025,444.27,PL004,UPI
RC00115956,C0014927,03-02-2026,454.26,PL004,Wallet
RC00115957,C0014928,16-02-2017,366.24,PL003,Auto Debit
RC00115958,C0014928,24-11-2019,380.63,PL003,Credit Card
RC00115959,C0014928,11-05-2018,389.21,PL003,UPI
RC00115960,C0014928,18-03-2016,407.53,PL003,Debit Card
RC00115961,C0014928,12-06-2019,364.82,PL003,Debit Card
RC00115962,C0014928,22-07-2016,363.13,PL003,UPI
RC00115963,C0014928,27-05-2019,377.77,PL003,Credit Card
RC00115964,C0014928,29-11-2016,384.75,PL003,Net Banking
RC00115965,C0014928,28-02-2019,364.6,PL003,Auto Debit
RC00115966,C0014928,14-04-2016,381.99,PL003,UPI
RC00115967,C0014928,19-04-2019,432.41,PL003,UPI
RC00115968,C0014928,15-05-2019,420.73,PL003,Wallet
RC00115969,C0014928,19-07-2018,413.04,PL003,Credit Card
RC00115970,C0014928,24-06-2017,426.92,PL003,Credit Card
RC00115971,C0014928,17-11-2019,394.87,PL003,UPI
RC00115972,C0014928,21-03-2019,389.65,PL003,Debit Card
RC00115973,C0014928,20-05-2020,399.22,PL003,Credit Card
RC00115974,C0014928,30-03-2019,409.08,PL003,Credit Card
RC00115975,C0014930,19-02-2025,199.48,PL001,Auto Debit
RC00115976,C0014930,10-11-2024,186.02,PL001,Credit Card
RC00115977,C0014930,17-06-2024,180.41,PL001,UPI
RC00115978,C0014930,13-08-2025,193.3,PL001,Cash
RC00115979,C0014930,07-06-2024,188.3,PL001,Credit Card
RC00115980,C0014930,21-09-2025,195.78,PL001,Auto Debit
RC00115981,C0014930,17-09-2024,213.97,PL001,UPI
RC00115982,C0014930,27-05-2024,181.35,PL001,Net Banking
RC00115983,C0014930,05-07-2025,181.94,PL001,UPI
RC00115984,C0014930,19-04-2025,210.97,PL001,Net Banking
RC00115985,C0014930,04-10-2024,188.9,PL001,Debit Card
RC00115986,C0014930,31-08-2024,192.68,PL001,Debit Card
RC00115987,C0014930,09-05-2025,206.35,PL001,Credit Card
RC00115988,C0014930,05-07-2025,191.0,PL001,UPI
RC00115989,C0014930,08-05-2025,214.65,PL001,UPI
RC00115990,C0014930,25-08-2025,194.03,PL001,UPI
RC00115991,C0014930,27-09-2024,214.26,PL001,Credit Card
RC00115992,C0014930,30-10-2024,197.29,PL001,UPI
RC00115993,C0014933,29-08-2014,322.73,PL006,UPI
RC00115994,C0014933,21-04-2014,309.42,PL006,IMPS
RC00115995,C0014933,31-12-2019,307.7,PL006,RTGS
RC00115996,C0014933,21-10-2019,293.47,PL006,UPI
RC00115997,C0014933,12-05-2019,305.11,PL006,UPI
RC00115998,C0014933,25-05-2024,289.58,PL006,Auto Debit
RC00115999,C0014933,27-04-2015,287.22,PL006,RTGS
RC00116000,C0014933,21-05-2024,304.9,PL006,Credit Card
RC00116001,C0014933,22-11-2019,291.66,PL006,Debit Card
RC00116002,C0014933,20-02-2021,297.37,PL006,UPI
RC00116003,C0014933,11-01-2017,312.54,PL006,Net Banking
RC00116004,C0014933,16-10-2021,275.59,PL006,UPI
RC00116005,C0014933,26-09-2021,316.26,PL006,Net Banking
RC00116006,C0014933,24-02-2022,320.13,PL006,Net Banking
RC00116007,C0014933,30-07-2016,320.76,PL006,Debit Card
RC00116008,C0014933,09-05-2020,274.71,PL006,Credit Card
RC00116009,C0014933,25-04-2021,321.83,PL006,UPI
RC00116010,C0014933,22-08-2025,310.09,PL006,UPI
RC00116011,C0014934,16-01-2023,191.63,PL001,Cash
RC00116012,C0014934,27-10-2016,180.47,PL001,UPI
RC00116013,C0014934,27-11-2015,181.01,PL001,UPI
RC00116014,C0014934,12-01-2025,215.13,PL001,Net Banking
RC00116015,C0014934,26-08-2025,196.59,PL001,UPI
RC00116016,C0014934,29-02-2024,215.1,PL001,Cash
RC00116017,C0014934,10-03-2024,216.64,PL001,UPI
RC00116018,C0014934,25-07-2016,205.45,PL001,UPI
RC00116019,C0014934,16-03-2021,195.49,PL001,Wallet
RC00116020,C0014934,28-02-2020,216.04,PL001,Cash
RC00116021,C0014934,10-09-2016,194.14,PL001,Net Banking
RC00116022,C0014934,03-08-2016,213.74,PL001,Net Banking
RC00116023,C0014934,25-09-2016,200.92,PL001,UPI
RC00116024,C0014934,28-12-2016,198.59,PL001,Debit Card
RC00116025,C0014934,14-04-2014,182.37,PL001,Wallet
RC00116026,C0014934,05-08-2021,180.13,PL001,UPI
RC00116027,C0014934,30-07-2020,202.72,PL001,UPI
RC00116028,C0014934,24-10-2024,182.96,PL001,UPI
RC00116029,C0014935,30-03-2024,417.3,PL003,UPI
RC00116030,C0014935,02-11-2025,431.93,PL003,Wallet
RC00116031,C0014935,23-11-2024,390.48,PL003,Credit Card
RC00116032,C0014935,16-01-2025,397.92,PL003,UPI
RC00116033,C0014935,05-11-2023,374.05,PL003,Net Banking
RC00116034,C0014935,31-12-2024,401.36,PL003,Net Banking
RC00116035,C0014935,17-10-2024,390.05,PL003,Wallet
RC00116036,C0014935,15-06-2024,373.74,PL003,IMPS
RC00116037,C0014935,26-08-2024,426.37,PL003,Debit Card
RC00116038,C0014935,09-01-2026,362.18,PL003,Credit Card
RC00116039,C0014935,21-03-2025,366.28,PL003,UPI
RC00116040,C0014935,31-01-2024,383.07,PL003,UPI
RC00116041,C0014935,12-03-2024,388.23,PL003,UPI
RC00116042,C0014935,10-03-2024,418.02,PL003,Net Banking
RC00116043,C0014935,11-12-2025,379.3,PL003,UPI
RC00116044,C0014935,03-10-2023,417.61,PL003,Debit Card
RC00116045,C0014935,23-03-2024,394.59,PL003,Debit Card
RC00116046,C0014935,09-07-2025,394.88,PL003,Debit Card
RC00116047,C0014939,15-03-2018,234.33,PL005,Credit Card
RC00116048,C0014939,04-11-2019,235.45,PL005,Credit Card
RC00116049,C0014939,04-11-2019,260.9,PL005,UPI
RC00116050,C0014939,11-02-2018,272.26,PL005,Debit Card
RC00116051,C0014939,10-12-2023,249.98,PL005,Net Banking
RC00116052,C0014939,26-02-2021,272.96,PL005,Credit Card
RC00116053,C0014939,23-09-2017,237.24,PL005,IMPS
RC00116054,C0014939,16-09-2015,266.62,PL005,UPI
RC00116055,C0014939,24-11-2022,245.05,PL005,UPI
RC00116056,C0014939,11-04-2024,250.9,PL005,UPI
RC00116057,C0014939,05-03-2026,226.25,PL005,UPI
RC00116058,C0014939,12-11-2024,264.48,PL005,Auto Debit
RC00116059,C0014939,18-02-2014,272.93,PL005,Debit Card
RC00116060,C0014939,25-09-2014,252.39,PL005,UPI
RC00116061,C0014939,21-05-2017,252.59,PL005,UPI
RC00116062,C0014939,26-09-2022,260.77,PL005,UPI
RC00116063,C0014939,30-07-2016,247.11,PL005,UPI
