usage_id,customer_id,usage_month,sms_sent,sms_received
US00047093,C0015698,02-2026,18,27
US00047094,C0015698,01-2026,17,32
US00047095,C0015699,03-2026,17,22
US00047096,C0015699,02-2026,17,25
US00047097,C0015699,01-2026,13,23
US00047098,C0015700,03-2026,23,19
US00047099,C0015700,02-2026,21,14
US00047100,C0015700,01-2026,19,15
US00047101,C0015701,03-2026,18,23
US00047102,C0015701,02-2026,20,19
US00047103,C0015701,01-2026,16,32
US00047104,C0015702,03-2026,18,25
US00047105,C0015702,02-2026,20,25
US00047106,C0015702,01-2026,17,22
US00047107,C0015703,03-2026,38,29
US00047108,C0015703,02-2026,39,31
US00047109,C0015703,01-2026,30,27
US00047110,C0015704,03-2026,16,32
US00047111,C0015704,02-2026,20,22
US00047112,C0015704,01-2026,18,26
US00047113,C0015705,03-2026,18,28
US00047114,C0015705,02-2026,12,27
US00047115,C0015705,01-2026,17,31
US00047116,C0015706,03-2026,35,34
US00047117,C0015706,02-2026,39,23
US00047118,C0015706,01-2026,27,22
US00047119,C0015707,03-2026,17,32
US00047120,C0015707,02-2026,19,20
US00047121,C0015707,01-2026,24,26
US00047122,C0015708,03-2026,19,25
US00047123,C0015708,02-2026,18,30
US00047124,C0015708,01-2026,24,27
US00047125,C0015709,03-2026,16,26
US00047126,C0015709,02-2026,17,22
US00047127,C0015709,01-2026,21,23
US00047128,C0015710,03-2026,24,23
US00047129,C0015710,02-2026,14,26
US00047130,C0015710,01-2026,24,25
US00047131,C0015711,03-2026,21,20
US00047132,C0015711,02-2026,23,26
US00047133,C0015711,01-2026,15,23
US00047134,C0015712,03-2026,35,19
US00047135,C0015712,02-2026,37,24
US00047136,C0015712,01-2026,31,27
US00047137,C0015713,03-2026,20,21
US00047138,C0015713,02-2026,19,33
US00047139,C0015713,01-2026,21,19
US00047140,C0015714,03-2026,34,18
US00047141,C0015714,02-2026,32,23
US00047142,C0015714,01-2026,33,20
US00047143,C0015715,03-2026,22,26
US00047144,C0015715,02-2026,20,21
US00047145,C0015715,01-2026,20,26
US00047146,C0015716,03-2026,20,19
US00047147,C0015716,02-2026,16,24
US00047148,C0015716,01-2026,21,24
US00047149,C0015717,03-2026,28,23
US00047150,C0015717,02-2026,36,21
US00047151,C0015717,01-2026,31,29
US00047152,C0015718,03-2026,26,26
US00047153,C0015718,02-2026,18,15
US00047154,C0015718,01-2026,16,23
US00047155,C0015719,03-2026,19,29
US00047156,C0015719,02-2026,17,30
US00047157,C0015719,01-2026,17,25
US00047158,C0015720,03-2026,18,25
US00047159,C0015720,02-2026,13,26
US00047160,C0015720,01-2026,14,28
US00047161,C0015721,03-2026,17,15
US00047162,C0015721,02-2026,17,12
US00047163,C0015721,01-2026,24,25
US00047164,C0015722,03-2026,20,27
US00047165,C0015722,02-2026,13,26
US00047166,C0015722,01-2026,19,31
US00047167,C0015723,03-2026,36,28
US00047168,C0015723,02-2026,42,21
US00047169,C0015723,01-2026,34,24
US00047170,C0015724,03-2026,14,18
US00047171,C0015724,02-2026,22,20
US00047172,C0015724,01-2026,13,23
US00047173,C0015725,03-2026,42,27
US00047174,C0015725,02-2026,32,20
US00047175,C0015725,01-2026,31,35
US00047176,C0015726,03-2026,19,17
US00047177,C0015726,02-2026,21,25
US00047178,C0015726,01-2026,17,17
US00047179,C0015727,03-2026,28,28
US00047180,C0015727,02-2026,23,28
US00047181,C0015727,01-2026,16,19
US00047182,C0015728,03-2026,20,22
US00047183,C0015728,02-2026,16,23
US00047184,C0015728,01-2026,14,30
US00047185,C0015729,03-2026,23,20
US00047186,C0015729,02-2026,18,29
US00047187,C0015729,01-2026,16,30
US00047188,C0015730,03-2026,17,31
US00047189,C0015730,02-2026,17,26
US00047190,C0015730,01-2026,15,33
US00047191,C0015731,03-2026,15,22
US00047192,C0015731,02-2026,19,19
US00047193,C0015731,01-2026,15,26
US00047194,C0015732,03-2026,35,28
US00047195,C0015732,02-2026,37,11
US00047196,C0015732,01-2026,30,22
US00047197,C0015733,03-2026,18,29
US00047198,C0015733,02-2026,16,18
US00047199,C0015733,01-2026,16,25
US00047200,C0015734,03-2026,27,22
US00047201,C0015734,02-2026,12,15
US00047202,C0015734,01-2026,13,24
US00047203,C0015735,03-2026,45,27
US00047204,C0015735,02-2026,26,28
US00047205,C0015735,01-2026,27,22
US00047206,C0015736,03-2026,33,29
US00047207,C0015736,02-2026,21,25
US00047208,C0015736,01-2026,35,17
US00047209,C0015737,03-2026,12,28
US00047210,C0015737,02-2026,16,17
US00047211,C0015737,01-2026,13,23
US00047212,C0015738,03-2026,21,23
US00047213,C0015738,02-2026,12,22
US00047214,C0015738,01-2026,16,26
US00047215,C0015739,03-2026,18,18
US00047216,C0015739,02-2026,26,24
US00047217,C0015739,01-2026,19,23
US00047218,C0015740,03-2026,35,24
US00047219,C0015740,02-2026,29,35
US00047220,C0015740,01-2026,30,21
US00047221,C0015741,03-2026,29,25
US00047222,C0015741,02-2026,38,20
US00047223,C0015741,01-2026,31,24
US00047224,C0015742,03-2026,24,28
US00047225,C0015742,02-2026,12,30
US00047226,C0015742,01-2026,18,29
US00047227,C0015743,03-2026,14,20
US00047228,C0015743,02-2026,25,29
US00047229,C0015743,01-2026,19,20
US00047230,C0015744,03-2026,15,20
US00047231,C0015744,02-2026,13,26
US00047232,C0015744,01-2026,21,23
US00047233,C0015745,03-2026,34,25
US00047234,C0015745,02-2026,38,30
US00047235,C0015745,01-2026,35,27
US00047236,C0015746,03-2026,14,17
US00047237,C0015746,02-2026,21,25
US00047238,C0015746,01-2026,17,26
US00047239,C0015747,03-2026,19,21
US00047240,C0015747,02-2026,18,21
US00047241,C0015747,01-2026,22,27
US00047242,C0015748,03-2026,19,25
US00047243,C0015748,02-2026,21,21
US00047244,C0015748,01-2026,26,22
US00047245,C0015749,03-2026,15,20
US00047246,C0015749,02-2026,19,24
US00047247,C0015749,01-2026,17,33
US00047248,C0015750,03-2026,19,27
US00047249,C0015750,02-2026,20,30
US00047250,C0015750,01-2026,17,23
US00047251,C0015751,03-2026,43,17
US00047252,C0015751,02-2026,51,16
US00047253,C0015751,01-2026,30,26
US00047254,C0015752,03-2026,42,22
US00047255,C0015752,02-2026,38,24
US00047256,C0015752,01-2026,31,20
US00047257,C0015753,03-2026,23,28
US00047258,C0015753,02-2026,20,20
US00047259,C0015753,01-2026,17,21
US00047260,C0015754,03-2026,36,35
US00047261,C0015754,02-2026,45,31
US00047262,C0015754,01-2026,46,28
US00047263,C0015755,03-2026,28,29
US00047264,C0015755,02-2026,35,19
US00047265,C0015755,01-2026,33,28
US00047266,C0015756,03-2026,17,27
US00047267,C0015756,02-2026,20,16
US00047268,C0015756,01-2026,16,20
US00047269,C0015757,03-2026,23,21
US00047270,C0015757,02-2026,13,26
US00047271,C0015757,01-2026,14,24
US00047272,C0015758,03-2026,35,34
US00047273,C0015758,02-2026,30,21
US00047274,C0015758,01-2026,31,22
US00047275,C0015759,03-2026,21,29
US00047276,C0015759,02-2026,25,28
US00047277,C0015759,01-2026,24,22
US00047278,C0015760,03-2026,14,18
US00047279,C0015760,02-2026,18,19
US00047280,C0015760,01-2026,17,23
US00047281,C0015761,03-2026,35,27
US00047282,C0015761,02-2026,33,26
US00047283,C0015761,01-2026,37,24
US00047284,C0015762,03-2026,17,27
US00047285,C0015762,02-2026,16,23
US00047286,C0015762,01-2026,16,23
US00047287,C0015763,03-2026,15,21
US00047288,C0015763,02-2026,17,20
US00047289,C0015763,01-2026,21,31
US00047290,C0015764,03-2026,26,25
US00047291,C0015764,02-2026,33,18
US00047292,C0015764,01-2026,33,13
US00047293,C0015765,03-2026,14,29
US00047294,C0015765,02-2026,14,29
US00047295,C0015765,01-2026,19,25
US00047296,C0015766,03-2026,14,22
US00047297,C0015766,02-2026,17,27
US00047298,C0015766,01-2026,14,30
US00047299,C0015767,03-2026,16,23
US00047300,C0015767,02-2026,22,20
US00047301,C0015767,01-2026,24,25
US00047302,C0015768,03-2026,15,19
US00047303,C0015768,02-2026,21,24
US00047304,C0015768,01-2026,20,22
US00047305,C0015769,03-2026,23,29
US00047306,C0015769,02-2026,16,19
US00047307,C0015769,01-2026,19,19
US00047308,C0015770,03-2026,20,37
US00047309,C0015770,02-2026,15,24
US00047310,C0015770,01-2026,16,21
US00047311,C0015771,03-2026,18,20
US00047312,C0015771,02-2026,16,22
US00047313,C0015771,01-2026,9,17
US00047314,C0015772,03-2026,20,22
US00047315,C0015772,02-2026,19,33
US00047316,C0015772,01-2026,22,27
US00047317,C0015773,03-2026,11,25
US00047318,C0015773,02-2026,15,24
US00047319,C0015773,01-2026,23,37
US00047320,C0015774,03-2026,24,25
US00047321,C0015774,02-2026,35,21
US00047322,C0015774,01-2026,31,28
US00047323,C0015775,03-2026,19,23
US00047324,C0015775,02-2026,21,21
US00047325,C0015775,01-2026,19,32
US00047326,C0015776,03-2026,16,27
US00047327,C0015776,02-2026,20,26
US00047328,C0015776,01-2026,17,22
US00047329,C0015777,03-2026,16,22
US00047330,C0015777,02-2026,19,19
US00047331,C0015777,01-2026,15,22
US00047332,C0015778,03-2026,14,18
US00047333,C0015778,02-2026,18,19
US00047334,C0015778,01-2026,8,25
US00047335,C0015779,03-2026,35,31
US00047336,C0015779,02-2026,33,24
US00047337,C0015779,01-2026,29,34
US00047338,C0015780,03-2026,39,27
US00047339,C0015780,02-2026,33,21
US00047340,C0015780,01-2026,25,21
US00047341,C0015781,03-2026,15,19
US00047342,C0015781,02-2026,23,29
US00047343,C0015781,01-2026,14,32
US00047344,C0015782,03-2026,19,25
US00047345,C0015782,02-2026,19,18
US00047346,C0015782,01-2026,13,17
US00047347,C0015783,03-2026,27,25
US00047348,C0015783,02-2026,36,37
US00047349,C0015783,01-2026,32,21
US00047350,C0015784,03-2026,13,32
US00047351,C0015784,02-2026,23,32
US00047352,C0015784,01-2026,21,21
US00047353,C0015785,03-2026,42,14
US00047354,C0015785,02-2026,37,29
US00047355,C0015785,01-2026,50,28
US00047356,C0015786,03-2026,30,18
US00047357,C0015786,02-2026,16,24
US00047358,C0015786,01-2026,44,28
US00047359,C0015787,03-2026,23,23
US00047360,C0015787,02-2026,17,26
US00047361,C0015787,01-2026,21,24
US00047362,C0015788,03-2026,20,28
US00047363,C0015788,02-2026,17,27
US00047364,C0015788,01-2026,12,25
US00047365,C0015789,03-2026,31,32
US00047366,C0015789,02-2026,29,25
US00047367,C0015789,01-2026,44,21
US00047368,C0015790,03-2026,19,20
US00047369,C0015790,02-2026,21,22
US00047370,C0015790,01-2026,11,27
US00047371,C0015791,03-2026,19,29
US00047372,C0015791,02-2026,21,27
US00047373,C0015791,01-2026,15,24
US00047374,C0015792,03-2026,17,27
US00047375,C0015792,02-2026,20,25
US00047376,C0015792,01-2026,14,28
US00047377,C0015793,03-2026,16,23
US00047378,C0015793,02-2026,21,21
US00047379,C0015793,01-2026,24,27
US00047380,C0015794,03-2026,17,33
US00047381,C0015794,02-2026,17,19
US00047382,C0015794,01-2026,18,16
US00047383,C0015795,03-2026,18,19
US00047384,C0015795,02-2026,11,28
US00047385,C0015795,01-2026,20,25
US00047386,C0015796,03-2026,18,21
US00047387,C0015796,02-2026,20,20
US00047388,C0015796,01-2026,18,36
US00047389,C0015797,03-2026,17,29
US00047390,C0015797,02-2026,17,26
US00047391,C0015797,01-2026,16,18
US00047392,C0015798,03-2026,37,24
US00047393,C0015798,02-2026,38,33
US00047394,C0015798,01-2026,40,27
US00047395,C0015799,03-2026,12,24
US00047396,C0015799,02-2026,19,26
US00047397,C0015799,01-2026,19,32
US00047398,C0015800,03-2026,19,30
US00047399,C0015800,02-2026,15,32
US00047400,C0015800,01-2026,12,28
US00047401,C0015801,03-2026,36,21
US00047402,C0015801,02-2026,41,29
US00047403,C0015801,01-2026,30,24
US00047404,C0015802,03-2026,36,26
US00047405,C0015802,02-2026,31,24
US00047406,C0015802,01-2026,25,22
US00047407,C0015803,03-2026,28,18
US00047408,C0015803,02-2026,18,28
US00047409,C0015803,01-2026,11,19
US00047410,C0015804,03-2026,15,28
US00047411,C0015804,02-2026,17,29
US00047412,C0015804,01-2026,18,29
US00047413,C0015805,03-2026,19,23
US00047414,C0015805,02-2026,15,18
US00047415,C0015805,01-2026,20,25
US00047416,C0015806,03-2026,13,27
US00047417,C0015806,02-2026,27,29
US00047418,C0015806,01-2026,16,25
US00047419,C0015807,03-2026,32,29
US00047420,C0015807,02-2026,44,19
US00047421,C0015807,01-2026,31,20
US00047422,C0015808,03-2026,35,32
US00047423,C0015808,02-2026,37,23
US00047424,C0015808,01-2026,29,23
US00047425,C0015809,03-2026,14,23
US00047426,C0015809,02-2026,20,27
US00047427,C0015809,01-2026,16,28
US00047428,C0015810,03-2026,37,30
US00047429,C0015810,02-2026,30,24
US00047430,C0015810,01-2026,32,27
US00047431,C0015811,03-2026,17,24
US00047432,C0015811,02-2026,18,23
US00047433,C0015811,01-2026,14,24
US00047434,C0015812,03-2026,19,31
US00047435,C0015812,02-2026,19,22
US00047436,C0015812,01-2026,20,27
US00047437,C0015813,03-2026,14,16
US00047438,C0015813,02-2026,22,29
US00047439,C0015813,01-2026,21,29
US00047440,C0015814,03-2026,16,27
US00047441,C0015814,02-2026,22,23
US00047442,C0015814,01-2026,17,32
US00047443,C0015815,03-2026,34,34
US00047444,C0015815,02-2026,26,24
US00047445,C0015815,01-2026,26,26
US00047446,C0015816,03-2026,40,28
US00047447,C0015816,02-2026,37,20
US00047448,C0015816,01-2026,31,25
US00047449,C0015817,03-2026,14,19
US00047450,C0015817,02-2026,12,27
US00047451,C0015817,01-2026,19,25
US00047452,C0015818,03-2026,12,26
US00047453,C0015818,02-2026,14,24
US00047454,C0015818,01-2026,18,27
US00047455,C0015819,03-2026,34,15
US00047456,C0015819,02-2026,39,38
US00047457,C0015819,01-2026,41,25
US00047458,C0015820,03-2026,18,21
US00047459,C0015820,02-2026,25,22
US00047460,C0015820,01-2026,16,26
US00047461,C0015821,03-2026,20,16
US00047462,C0015821,02-2026,23,28
US00047463,C0015821,01-2026,20,24
US00047464,C0015822,03-2026,24,23
US00047465,C0015822,02-2026,21,27
US00047466,C0015822,01-2026,13,23
US00047467,C0015823,03-2026,15,22
US00047468,C0015823,02-2026,13,17
US00047469,C0015823,01-2026,22,29
US00047470,C0015824,03-2026,27,28
US00047471,C0015824,02-2026,26,30
US00047472,C0015824,01-2026,34,21
US00047473,C0015825,03-2026,23,26
US00047474,C0015825,02-2026,14,26
US00047475,C0015825,01-2026,16,32
US00047476,C0015826,03-2026,16,21
US00047477,C0015826,02-2026,25,27
US00047478,C0015826,01-2026,22,31
US00047479,C0015827,03-2026,17,24
US00047480,C0015827,02-2026,18,30
US00047481,C0015827,01-2026,18,34
US00047482,C0015828,03-2026,24,29
US00047483,C0015828,02-2026,13,23
US00047484,C0015828,01-2026,15,17
US00047485,C0015829,03-2026,23,17
US00047486,C0015829,02-2026,23,26
US00047487,C0015829,01-2026,27,22
US00047488,C0015830,03-2026,20,14
US00047489,C0015830,02-2026,11,30
US00047490,C0015830,01-2026,15,22
US00047491,C0015831,03-2026,35,33
US00047492,C0015831,02-2026,31,28
US00047493,C0015831,01-2026,39,26
US00047494,C0015832,03-2026,29,32
US00047495,C0015832,02-2026,40,26
US00047496,C0015832,01-2026,37,20
US00047497,C0015833,03-2026,13,21
US00047498,C0015833,02-2026,13,25
US00047499,C0015833,01-2026,17,25
US00047500,C0015834,03-2026,22,21
US00047501,C0015834,02-2026,16,21
US00047502,C0015834,01-2026,22,29
US00047503,C0015835,03-2026,28,26
US00047504,C0015835,02-2026,27,17
US00047505,C0015835,01-2026,19,17
US00047506,C0015836,03-2026,19,24
US00047507,C0015836,02-2026,8,22
US00047508,C0015836,01-2026,23,21
US00047509,C0015837,03-2026,17,25
US00047510,C0015837,02-2026,23,26
US00047511,C0015837,01-2026,21,30
US00047512,C0015838,03-2026,18,24
US00047513,C0015838,02-2026,10,21
US00047514,C0015838,01-2026,24,22
US00047515,C0015839,03-2026,27,27
US00047516,C0015839,02-2026,34,24
US00047517,C0015839,01-2026,45,20
US00047518,C0015840,03-2026,33,31
US00047519,C0015840,02-2026,40,19
US00047520,C0015840,01-2026,37,24
US00047521,C0015841,03-2026,33,26
US00047522,C0015841,02-2026,45,41
US00047523,C0015841,01-2026,35,29
US00047524,C0015842,03-2026,18,29
US00047525,C0015842,02-2026,18,16
US00047526,C0015842,01-2026,16,35
US00047527,C0015843,03-2026,16,23
US00047528,C0015843,02-2026,22,29
US00047529,C0015843,01-2026,22,25
US00047530,C0015844,03-2026,17,21
US00047531,C0015844,02-2026,22,32
US00047532,C0015844,01-2026,21,21
US00047533,C0015845,03-2026,26,25
US00047534,C0015845,02-2026,19,26
US00047535,C0015845,01-2026,21,22
US00047536,C0015846,03-2026,23,21
US00047537,C0015846,02-2026,22,24
US00047538,C0015846,01-2026,21,39
US00047539,C0015847,03-2026,18,29
US00047540,C0015847,02-2026,19,22
US00047541,C0015847,01-2026,13,26
US00047542,C0015848,03-2026,38,33
US00047543,C0015848,02-2026,33,29
US00047544,C0015848,01-2026,20,23
US00047545,C0015849,03-2026,17,29
US00047546,C0015849,02-2026,28,24
US00047547,C0015849,01-2026,21,18
US00047548,C0015850,03-2026,28,23
US00047549,C0015850,02-2026,29,25
US00047550,C0015850,01-2026,41,26
US00047551,C0015851,03-2026,16,33
US00047552,C0015851,02-2026,24,38
US00047553,C0015851,01-2026,16,25
US00047554,C0015852,03-2026,23,23
US00047555,C0015852,02-2026,19,15
US00047556,C0015852,01-2026,18,30
US00047557,C0015853,03-2026,16,28
US00047558,C0015853,02-2026,20,26
US00047559,C0015853,01-2026,18,34
US00047560,C0015854,03-2026,32,24
US00047561,C0015854,02-2026,44,23
US00047562,C0015854,01-2026,30,27
US00047563,C0015855,03-2026,12,28
US00047564,C0015855,02-2026,17,24
US00047565,C0015855,01-2026,18,20
US00047566,C0015856,03-2026,35,23
US00047567,C0015856,02-2026,35,30
US00047568,C0015856,01-2026,35,24
US00047569,C0015857,03-2026,15,25
US00047570,C0015857,02-2026,19,26
US00047571,C0015857,01-2026,22,25
US00047572,C0015858,03-2026,37,27
US00047573,C0015858,02-2026,29,26
US00047574,C0015858,01-2026,33,20
US00047575,C0015859,03-2026,19,26
US00047576,C0015859,02-2026,18,26
US00047577,C0015859,01-2026,11,23
US00047578,C0015860,03-2026,15,25
US00047579,C0015860,02-2026,19,29
US00047580,C0015860,01-2026,21,30
US00047581,C0015861,03-2026,14,27
US00047582,C0015861,02-2026,21,28
US00047583,C0015861,01-2026,12,28
US00047584,C0015862,03-2026,9,27
US00047585,C0015862,02-2026,21,22
US00047586,C0015862,01-2026,18,24
US00047587,C0015863,03-2026,17,24
US00047588,C0015863,02-2026,12,22
US00047589,C0015863,01-2026,21,26
US00047590,C0015864,03-2026,19,26
US00047591,C0015864,02-2026,21,24
US00047592,C0015864,01-2026,18,20
US00047593,C0015865,03-2026,22,24
US00047594,C0015865,02-2026,16,34
US00047595,C0015865,01-2026,23,32
US00047596,C0015866,03-2026,21,34
US00047597,C0015866,02-2026,19,27
US00047598,C0015866,01-2026,11,37
US00047599,C0015867,03-2026,24,20
US00047600,C0015867,02-2026,22,19
US00047601,C0015867,01-2026,20,39
US00047602,C0015868,03-2026,16,24
US00047603,C0015868,02-2026,14,31
US00047604,C0015868,01-2026,16,26
US00047605,C0015869,03-2026,24,15
US00047606,C0015869,02-2026,21,23
US00047607,C0015869,01-2026,23,17
US00047608,C0015870,03-2026,41,25
US00047609,C0015870,02-2026,31,33
US00047610,C0015870,01-2026,26,26
US00047611,C0015871,03-2026,15,19
US00047612,C0015871,02-2026,14,31
US00047613,C0015871,01-2026,17,24
US00047614,C0015872,03-2026,19,40
US00047615,C0015872,02-2026,16,27
US00047616,C0015872,01-2026,20,29
US00047617,C0015873,03-2026,19,14
US00047618,C0015873,02-2026,14,23
US00047619,C0015873,01-2026,24,26
US00047620,C0015874,03-2026,36,24
US00047621,C0015874,02-2026,35,26
US00047622,C0015874,01-2026,36,28
US00047623,C0015875,03-2026,21,22
US00047624,C0015875,02-2026,22,25
US00047625,C0015875,01-2026,26,31
US00047626,C0015876,03-2026,41,22
US00047627,C0015876,02-2026,29,28
US00047628,C0015876,01-2026,26,29
US00047629,C0015877,03-2026,21,27
US00047630,C0015877,02-2026,25,31
US00047631,C0015877,01-2026,23,25
US00047632,C0015878,03-2026,49,25
US00047633,C0015878,02-2026,42,29
US00047634,C0015878,01-2026,35,21
US00047635,C0015879,03-2026,19,29
US00047636,C0015879,02-2026,24,29
US00047637,C0015879,01-2026,15,32
US00047638,C0015880,03-2026,13,33
US00047639,C0015880,02-2026,20,20
US00047640,C0015880,01-2026,24,33
US00047641,C0015881,03-2026,35,20
US00047642,C0015881,02-2026,35,22
US00047643,C0015881,01-2026,25,21
US00047644,C0015882,03-2026,18,19
US00047645,C0015882,02-2026,25,23
US00047646,C0015882,01-2026,20,24
US00047647,C0015883,03-2026,33,25
US00047648,C0015883,02-2026,43,16
US00047649,C0015883,01-2026,34,22
US00047650,C0015884,03-2026,24,17
US00047651,C0015884,02-2026,33,25
US00047652,C0015884,01-2026,38,26
US00047653,C0015885,03-2026,20,30
US00047654,C0015885,02-2026,15,29
US00047655,C0015885,01-2026,11,26
US00047656,C0015886,03-2026,17,38
US00047657,C0015886,02-2026,19,31
US00047658,C0015886,01-2026,26,25
US00047659,C0015887,03-2026,15,31
US00047660,C0015887,02-2026,19,31
US00047661,C0015887,01-2026,26,24
US00047662,C0015888,03-2026,21,43
US00047663,C0015888,02-2026,16,23
US00047664,C0015888,01-2026,13,17
US00047665,C0015889,03-2026,44,24
US00047666,C0015889,02-2026,29,21
US00047667,C0015889,01-2026,37,25
US00047668,C0015890,03-2026,6,23
US00047669,C0015890,02-2026,9,12
US00047670,C0015890,01-2026,11,25
US00047671,C0015891,03-2026,15,26
US00047672,C0015891,02-2026,16,23
US00047673,C0015891,01-2026,17,23
US00047674,C0015892,03-2026,28,27
US00047675,C0015892,02-2026,33,27
US00047676,C0015892,01-2026,31,20
US00047677,C0015893,03-2026,16,31
US00047678,C0015893,02-2026,11,14
US00047679,C0015893,01-2026,13,22
US00047680,C0015894,03-2026,6,26
US00047681,C0015894,02-2026,15,25
