campaign_id,customer_id,campaign_name,offer_type,contact_date,channel,response,retained_flag
RTC0005353,C0015805,Value Retention,Free OTT 3 Months,13-09-2025,WhatsApp,Accepted,Yes
RTC0005354,C0015806,Win-Back Drive,Extra Data 50GB,30-12-2025,SMS,Accepted,Yes
RTC0005355,C0015813,Win-Back Drive,Loyalty Discount 10%,15-08-2025,WhatsApp,Accepted,Yes
RTC0005356,C0015820,Value Retention,Plan Upgrade Offer,25-11-2025,Email,Accepted,Yes
RTC0005357,C0015823,At-Risk Outreach,Free OTT 3 Months,17-03-2026,Email,Accepted,Yes
RTC0005358,C0015824,At-Risk Outreach,Free OTT 3 Months,12-08-2025,Call,Accepted,Yes
RTC0005359,C0015826,Loyalty Save,Free OTT 3 Months,05-09-2025,Call,Declined,Yes
RTC0005360,C0015832,At-Risk Outreach,Plan Upgrade Offer,25-06-2025,App,Declined,No
RTC0005361,C0015834,Renewal Nudge,Bill Waiver,14-11-2025,Call,No Response,Yes
RTC0005362,C0015836,Loyalty Save,Loyalty Discount 10%,10-02-2026,App,Accepted,Yes
RTC0005363,C0015840,Win-Back Drive,Annual Plan Discount,24-02-2026,App,No Response,Yes
RTC0005364,C0015842,Renewal Nudge,Loyalty Discount 10%,07-01-2026,Call,Declined,Yes
RTC0005365,C0015845,Win-Back Drive,Plan Upgrade Offer,05-08-2025,WhatsApp,No Response,Yes
RTC0005366,C0015849,Loyalty Save,Loyalty Discount 10%,29-09-2025,App,Declined,No
RTC0005367,C0015853,Loyalty Save,Free OTT 3 Months,04-07-2025,App,Declined,Yes
RTC0005368,C0015854,Value Retention,Priority Support,15-10-2025,SMS,No Response,Yes
RTC0005369,C0015857,Renewal Nudge,Loyalty Discount 10%,22-12-2025,SMS,Accepted,Yes
RTC0005370,C0015859,At-Risk Outreach,Extra Data 50GB,07-07-2025,WhatsApp,Declined,Yes
RTC0005371,C0015860,Win-Back Drive,Cashback Voucher,13-08-2025,SMS,Accepted,No
RTC0005372,C0015861,At-Risk Outreach,Plan Upgrade Offer,24-04-2025,App,Accepted,Yes
RTC0005373,C0015863,Win-Back Drive,Plan Upgrade Offer,31-08-2025,App,Declined,No
RTC0005374,C0015865,Value Retention,Extra Data 50GB,29-01-2025,Email,Accepted,Yes
RTC0005375,C0015866,Value Retention,Bill Waiver,24-01-2026,SMS,Accepted,Yes
RTC0005376,C0015869,Value Retention,Plan Upgrade Offer,07-06-2025,SMS,Accepted,Yes
RTC0005377,C0015871,Renewal Nudge,Priority Support,29-10-2025,WhatsApp,Accepted,No
RTC0005378,C0015873,Loyalty Save,Bill Waiver,30-07-2025,Call,No Response,Yes
RTC0005379,C0015874,At-Risk Outreach,Bill Waiver,20-04-2025,Email,Declined,Yes
RTC0005380,C0015875,Win-Back Drive,Plan Upgrade Offer,08-04-2025,SMS,Accepted,Yes
RTC0005381,C0015882,Loyalty Save,Extra Data 50GB,18-04-2025,Email,Declined,Yes
RTC0005382,C0015886,At-Risk Outreach,Annual Plan Discount,28-03-2026,Email,No Response,Yes
RTC0005383,C0015890,Value Retention,Annual Plan Discount,19-05-2025,Call,Accepted,Yes
RTC0005384,C0015893,At-Risk Outreach,Loyalty Discount 10%,08-02-2026,Call,Accepted,Yes
RTC0005385,C0015896,Win-Back Drive,Priority Support,28-01-2026,SMS,No Response,Yes
RTC0005386,C0015903,At-Risk Outreach,Annual Plan Discount,29-04-2025,SMS,Accepted,Yes
RTC0005387,C0015905,Win-Back Drive,Free OTT 3 Months,30-07-2025,Email,Accepted,Yes
RTC0005388,C0015906,Win-Back Drive,Cashback Voucher,17-02-2026,WhatsApp,Declined,Yes
RTC0005389,C0015907,At-Risk Outreach,Extra Data 50GB,02-12-2025,SMS,No Response,Yes
RTC0005390,C0015908,Loyalty Save,Cashback Voucher,28-03-2025,App,Accepted,Yes
RTC0005391,C0015910,Value Retention,Plan Upgrade Offer,05-12-2025,SMS,Declined,Yes
RTC0005392,C0015911,Value Retention,Cashback Voucher,04-10-2025,WhatsApp,No Response,Yes
RTC0005393,C0015914,Renewal Nudge,Extra Data 50GB,25-04-2025,Call,Accepted,Yes
RTC0005394,C0015915,At-Risk Outreach,Annual Plan Discount,20-02-2026,WhatsApp,Accepted,Yes
RTC0005395,C0015919,At-Risk Outreach,Free OTT 3 Months,16-06-2025,App,Declined,No
RTC0005396,C0015923,At-Risk Outreach,Annual Plan Discount,11-09-2025,Call,No Response,Yes
RTC0005397,C0015925,Renewal Nudge,Free OTT 3 Months,16-01-2025,SMS,Accepted,Yes
RTC0005398,C0015928,Renewal Nudge,Loyalty Discount 10%,22-03-2025,SMS,Accepted,Yes
RTC0005399,C0015929,Value Retention,Loyalty Discount 10%,16-01-2025,WhatsApp,Accepted,Yes
RTC0005400,C0015932,Renewal Nudge,Priority Support,16-05-2025,SMS,Accepted,Yes
RTC0005401,C0015937,Renewal Nudge,Priority Support,03-09-2025,SMS,Accepted,Yes
RTC0005402,C0015938,Value Retention,Plan Upgrade Offer,30-03-2025,App,Declined,Yes
RTC0005403,C0015946,Renewal Nudge,Loyalty Discount 10%,22-11-2025,SMS,Accepted,Yes
RTC0005404,C0015952,Value Retention,Priority Support,28-03-2025,Email,No Response,No
RTC0005405,C0015956,Win-Back Drive,Plan Upgrade Offer,02-08-2025,WhatsApp,No Response,Yes
RTC0005406,C0015957,Renewal Nudge,Extra Data 50GB,01-12-2025,App,Accepted,Yes
RTC0005407,C0015958,Value Retention,Extra Data 50GB,08-09-2025,SMS,No Response,Yes
RTC0005408,C0015960,Renewal Nudge,Priority Support,19-02-2025,WhatsApp,No Response,No
RTC0005409,C0015963,Loyalty Save,Bill Waiver,02-06-2025,Email,Accepted,Yes
RTC0005410,C0015964,At-Risk Outreach,Bill Waiver,28-02-2025,Call,Accepted,Yes
RTC0005411,C0015972,At-Risk Outreach,Plan Upgrade Offer,09-05-2025,WhatsApp,No Response,Yes
RTC0005412,C0015975,Value Retention,Loyalty Discount 10%,02-02-2026,SMS,Accepted,Yes
RTC0005413,C0015976,Loyalty Save,Priority Support,29-01-2025,App,Accepted,Yes
RTC0005414,C0015977,Loyalty Save,Priority Support,05-09-2025,WhatsApp,Accepted,No
RTC0005415,C0015978,At-Risk Outreach,Priority Support,25-06-2025,Email,No Response,Yes
RTC0005416,C0015979,At-Risk Outreach,Annual Plan Discount,24-07-2025,WhatsApp,No Response,No
RTC0005417,C0015988,Renewal Nudge,Loyalty Discount 10%,25-11-2025,Email,Declined,Yes
RTC0005418,C0015991,Win-Back Drive,Cashback Voucher,15-05-2025,WhatsApp,Declined,Yes
RTC0005419,C0015998,Renewal Nudge,Loyalty Discount 10%,05-09-2025,App,Accepted,Yes
RTC0005420,C0015999,Value Retention,Priority Support,12-05-2025,WhatsApp,Accepted,Yes
RTC0005421,C0016004,Value Retention,Priority Support,22-06-2025,SMS,No Response,Yes
RTC0005422,C0016006,Renewal Nudge,Extra Data 50GB,19-08-2025,Email,No Response,No
RTC0005423,C0016008,Value Retention,Bill Waiver,04-01-2025,SMS,Accepted,Yes
RTC0005424,C0016014,Value Retention,Plan Upgrade Offer,12-01-2026,Call,No Response,Yes
RTC0005425,C0016016,Renewal Nudge,Plan Upgrade Offer,02-08-2025,Call,Accepted,Yes
RTC0005426,C0016022,Loyalty Save,Priority Support,07-03-2025,Call,Accepted,Yes
RTC0005427,C0016025,Loyalty Save,Free OTT 3 Months,10-10-2025,Email,Accepted,Yes
RTC0005428,C0016026,Win-Back Drive,Free OTT 3 Months,19-01-2026,Call,Accepted,Yes
RTC0005429,C0016027,Loyalty Save,Bill Waiver,04-01-2025,Call,No Response,Yes
RTC0005430,C0016030,Win-Back Drive,Cashback Voucher,22-02-2025,Call,No Response,Yes
RTC0005431,C0016031,Value Retention,Annual Plan Discount,08-12-2025,WhatsApp,Accepted,Yes
RTC0005432,C0016037,At-Risk Outreach,Free OTT 3 Months,13-06-2025,Call,Accepted,Yes
RTC0005433,C0016043,Renewal Nudge,Priority Support,11-12-2025,App,Declined,Yes
RTC0005434,C0016045,Renewal Nudge,Loyalty Discount 10%,24-03-2025,App,No Response,Yes
RTC0005435,C0016048,Win-Back Drive,Bill Waiver,13-10-2025,App,No Response,Yes
RTC0005436,C0016055,Value Retention,Free OTT 3 Months,20-10-2025,App,No Response,Yes
RTC0005437,C0016059,Renewal Nudge,Annual Plan Discount,13-09-2025,App,Accepted,Yes
RTC0005438,C0016061,Renewal Nudge,Free OTT 3 Months,04-04-2025,Email,Accepted,Yes
RTC0005439,C0016062,At-Risk Outreach,Annual Plan Discount,12-09-2025,Call,Declined,No
RTC0005440,C0016064,Renewal Nudge,Annual Plan Discount,11-05-2025,App,Accepted,Yes
RTC0005441,C0016067,Loyalty Save,Loyalty Discount 10%,30-09-2025,SMS,No Response,No
RTC0005442,C0016070,Renewal Nudge,Annual Plan Discount,14-01-2025,SMS,Declined,Yes
RTC0005443,C0016073,Win-Back Drive,Cashback Voucher,21-05-2025,Call,Accepted,Yes
RTC0005444,C0016076,At-Risk Outreach,Annual Plan Discount,08-04-2025,WhatsApp,Accepted,Yes
RTC0005445,C0016079,Renewal Nudge,Cashback Voucher,20-09-2025,Call,Accepted,Yes
RTC0005446,C0016082,Renewal Nudge,Plan Upgrade Offer,07-01-2026,App,Accepted,Yes
RTC0005447,C0016084,Renewal Nudge,Plan Upgrade Offer,15-02-2025,Call,No Response,Yes
RTC0005448,C0016086,Renewal Nudge,Annual Plan Discount,20-03-2026,Email,No Response,No
RTC0005449,C0016088,Renewal Nudge,Priority Support,17-12-2025,App,Declined,Yes
RTC0005450,C0016095,Renewal Nudge,Plan Upgrade Offer,29-05-2025,App,Accepted,Yes
RTC0005451,C0016097,Renewal Nudge,Plan Upgrade Offer,05-04-2025,WhatsApp,No Response,Yes
RTC0005452,C0016101,Loyalty Save,Cashback Voucher,05-03-2025,App,No Response,No
RTC0005453,C0016104,At-Risk Outreach,Annual Plan Discount,30-05-2025,App,Accepted,Yes
RTC0005454,C0016105,Loyalty Save,Plan Upgrade Offer,21-02-2025,Email,Accepted,Yes
RTC0005455,C0016107,Win-Back Drive,Extra Data 50GB,30-05-2025,SMS,Accepted,No
RTC0005456,C0016112,At-Risk Outreach,Free OTT 3 Months,09-11-2025,Email,Accepted,Yes
RTC0005457,C0016122,At-Risk Outreach,Bill Waiver,11-09-2025,Call,Accepted,Yes
RTC0005458,C0016124,Win-Back Drive,Cashback Voucher,14-01-2026,Email,Accepted,Yes
RTC0005459,C0016127,Value Retention,Loyalty Discount 10%,01-02-2026,Email,Accepted,Yes
RTC0005460,C0016132,Win-Back Drive,Bill Waiver,20-11-2025,App,No Response,Yes
RTC0005461,C0016138,At-Risk Outreach,Annual Plan Discount,05-08-2025,Call,Accepted,Yes
RTC0005462,C0016140,Renewal Nudge,Annual Plan Discount,04-01-2026,Email,No Response,No
RTC0005463,C0016143,Win-Back Drive,Cashback Voucher,16-09-2025,Call,Declined,Yes
RTC0005464,C0016144,Renewal Nudge,Bill Waiver,09-01-2026,SMS,Declined,Yes
RTC0005465,C0016147,Renewal Nudge,Priority Support,22-01-2026,Call,Accepted,Yes
RTC0005466,C0016148,Value Retention,Free OTT 3 Months,30-08-2025,App,Accepted,Yes
RTC0005467,C0016150,Win-Back Drive,Extra Data 50GB,18-01-2025,Call,No Response,Yes
RTC0005468,C0016154,Win-Back Drive,Priority Support,01-02-2025,App,Declined,No
RTC0005469,C0016156,Value Retention,Cashback Voucher,04-02-2025,Call,No Response,No
RTC0005470,C0016158,Value Retention,Cashback Voucher,16-08-2025,Call,Accepted,No
RTC0005471,C0016159,Loyalty Save,Free OTT 3 Months,17-06-2025,Call,Accepted,Yes
RTC0005472,C0016160,Value Retention,Free OTT 3 Months,20-04-2025,Email,Accepted,Yes
RTC0005473,C0016163,At-Risk Outreach,Annual Plan Discount,28-03-2026,Email,Declined,No
RTC0005474,C0016164,Value Retention,Extra Data 50GB,07-01-2025,WhatsApp,Declined,No
RTC0005475,C0016177,Renewal Nudge,Bill Waiver,02-05-2025,App,Declined,Yes
RTC0005476,C0016178,Renewal Nudge,Bill Waiver,20-03-2026,App,Accepted,Yes
RTC0005477,C0016179,Win-Back Drive,Free OTT 3 Months,20-10-2025,SMS,Declined,Yes
RTC0005478,C0016181,Loyalty Save,Free OTT 3 Months,12-02-2026,SMS,Accepted,No
RTC0005479,C0016183,At-Risk Outreach,Extra Data 50GB,11-04-2025,WhatsApp,No Response,Yes
RTC0005480,C0016185,Value Retention,Plan Upgrade Offer,14-09-2025,SMS,Declined,Yes
RTC0005481,C0016189,Renewal Nudge,Loyalty Discount 10%,08-02-2025,Email,No Response,Yes
RTC0005482,C0016192,At-Risk Outreach,Cashback Voucher,20-05-2025,WhatsApp,No Response,Yes
RTC0005483,C0016196,At-Risk Outreach,Plan Upgrade Offer,23-12-2025,Call,Declined,Yes
RTC0005484,C0016197,Win-Back Drive,Priority Support,12-01-2025,WhatsApp,No Response,No
RTC0005485,C0016199,Loyalty Save,Priority Support,20-05-2025,WhatsApp,Declined,No
RTC0005486,C0016204,At-Risk Outreach,Loyalty Discount 10%,19-04-2025,Call,Declined,Yes
RTC0005487,C0016207,At-Risk Outreach,Cashback Voucher,02-02-2026,WhatsApp,Declined,Yes
RTC0005488,C0016208,Loyalty Save,Annual Plan Discount,27-10-2025,Email,Accepted,Yes
RTC0005489,C0016212,Win-Back Drive,Free OTT 3 Months,26-06-2025,Call,No Response,Yes
RTC0005490,C0016215,At-Risk Outreach,Bill Waiver,23-11-2025,App,Declined,Yes
RTC0005491,C0016216,Value Retention,Plan Upgrade Offer,14-02-2025,Call,Accepted,Yes
RTC0005492,C0016219,Loyalty Save,Loyalty Discount 10%,02-04-2025,App,No Response,Yes
RTC0005493,C0016220,At-Risk Outreach,Bill Waiver,27-02-2025,WhatsApp,Declined,No
RTC0005494,C0016222,At-Risk Outreach,Extra Data 50GB,21-11-2025,Email,Declined,Yes
RTC0005495,C0016223,At-Risk Outreach,Extra Data 50GB,15-01-2026,Email,Accepted,Yes
RTC0005496,C0016224,Renewal Nudge,Free OTT 3 Months,30-11-2025,Call,Declined,Yes
RTC0005497,C0016228,Renewal Nudge,Bill Waiver,01-02-2026,Email,Declined,Yes
RTC0005498,C0016230,Loyalty Save,Plan Upgrade Offer,24-03-2025,SMS,Declined,Yes
RTC0005499,C0016231,At-Risk Outreach,Extra Data 50GB,30-01-2026,SMS,Accepted,Yes
RTC0005500,C0016240,Value Retention,Plan Upgrade Offer,13-12-2025,Call,No Response,Yes
RTC0005501,C0016242,Value Retention,Extra Data 50GB,02-04-2025,Call,Declined,Yes
RTC0005502,C0016245,Value Retention,Loyalty Discount 10%,06-08-2025,Email,Accepted,Yes
RTC0005503,C0016247,Loyalty Save,Free OTT 3 Months,03-01-2026,WhatsApp,Accepted,Yes
RTC0005504,C0016249,Loyalty Save,Free OTT 3 Months,11-11-2025,Call,Declined,No
RTC0005505,C0016257,Value Retention,Loyalty Discount 10%,19-10-2025,App,Declined,Yes
RTC0005506,C0016259,Renewal Nudge,Extra Data 50GB,03-01-2026,SMS,Accepted,No
RTC0005507,C0016262,Renewal Nudge,Loyalty Discount 10%,16-08-2025,Call,Declined,Yes
RTC0005508,C0016266,At-Risk Outreach,Priority Support,15-05-2025,SMS,Declined,No
RTC0005509,C0016268,At-Risk Outreach,Free OTT 3 Months,10-01-2025,Email,Declined,Yes
RTC0005510,C0016272,Renewal Nudge,Plan Upgrade Offer,05-09-2025,Call,No Response,Yes
RTC0005511,C0016273,Value Retention,Free OTT 3 Months,13-04-2025,Email,Declined,Yes
RTC0005512,C0016274,Value Retention,Loyalty Discount 10%,21-06-2025,WhatsApp,Declined,Yes
RTC0005513,C0016275,Loyalty Save,Cashback Voucher,11-12-2025,Call,Accepted,Yes
RTC0005514,C0016276,Renewal Nudge,Bill Waiver,21-09-2025,Call,Declined,Yes
RTC0005515,C0016278,Value Retention,Cashback Voucher,17-08-2025,App,Declined,Yes
RTC0005516,C0016281,Win-Back Drive,Priority Support,22-06-2025,Email,Declined,Yes
RTC0005517,C0016283,Win-Back Drive,Extra Data 50GB,25-11-2025,WhatsApp,Declined,Yes
RTC0005518,C0016285,Win-Back Drive,Extra Data 50GB,17-12-2025,Email,Declined,Yes
RTC0005519,C0016289,Value Retention,Plan Upgrade Offer,25-07-2025,SMS,No Response,Yes
RTC0005520,C0016292,At-Risk Outreach,Cashback Voucher,05-09-2025,Email,No Response,Yes
RTC0005521,C0016298,Renewal Nudge,Annual Plan Discount,12-04-2025,Call,No Response,No
RTC0005522,C0016302,Value Retention,Priority Support,06-03-2025,Email,Accepted,Yes
RTC0005523,C0016306,Loyalty Save,Free OTT 3 Months,15-08-2025,Email,Accepted,Yes
RTC0005524,C0016309,Win-Back Drive,Priority Support,24-03-2025,Call,No Response,Yes
RTC0005525,C0016311,Loyalty Save,Free OTT 3 Months,06-12-2025,SMS,Declined,No
RTC0005526,C0016314,Win-Back Drive,Free OTT 3 Months,09-03-2026,Call,Accepted,Yes
RTC0005527,C0016321,Renewal Nudge,Free OTT 3 Months,06-05-2025,Call,Declined,No
RTC0005528,C0016323,Value Retention,Priority Support,18-03-2025,Call,Accepted,Yes
RTC0005529,C0016329,Value Retention,Free OTT 3 Months,06-09-2025,Call,No Response,Yes
RTC0005530,C0016332,Win-Back Drive,Free OTT 3 Months,08-08-2025,SMS,Declined,Yes
RTC0005531,C0016334,Loyalty Save,Annual Plan Discount,17-03-2026,Email,No Response,Yes
RTC0005532,C0016336,Value Retention,Cashback Voucher,23-02-2025,SMS,Accepted,Yes
RTC0005533,C0016339,Loyalty Save,Bill Waiver,04-08-2025,SMS,Declined,Yes
RTC0005534,C0016340,At-Risk Outreach,Bill Waiver,08-11-2025,WhatsApp,Accepted,Yes
RTC0005535,C0016341,Renewal Nudge,Cashback Voucher,06-04-2025,App,Declined,Yes
RTC0005536,C0016343,Win-Back Drive,Plan Upgrade Offer,01-06-2025,Email,Accepted,No
RTC0005537,C0016344,Loyalty Save,Extra Data 50GB,31-01-2025,SMS,Accepted,Yes
RTC0005538,C0016345,Win-Back Drive,Plan Upgrade Offer,07-07-2025,WhatsApp,Declined,Yes
RTC0005539,C0016346,Value Retention,Loyalty Discount 10%,15-01-2026,Email,No Response,Yes
RTC0005540,C0016347,Win-Back Drive,Annual Plan Discount,14-12-2025,Email,Accepted,Yes
RTC0005541,C0016349,Value Retention,Bill Waiver,05-01-2025,Email,Accepted,Yes
RTC0005542,C0016352,Value Retention,Bill Waiver,22-04-2025,WhatsApp,Accepted,Yes
RTC0005543,C0016353,Renewal Nudge,Annual Plan Discount,10-11-2025,Call,Accepted,Yes
RTC0005544,C0016358,Renewal Nudge,Plan Upgrade Offer,12-06-2025,App,Accepted,Yes
RTC0005545,C0016364,Value Retention,Extra Data 50GB,10-09-2025,WhatsApp,Accepted,Yes
RTC0005546,C0016369,Win-Back Drive,Bill Waiver,12-01-2026,Call,Accepted,Yes
RTC0005547,C0016371,Loyalty Save,Priority Support,09-05-2025,Call,Accepted,Yes
RTC0005548,C0016373,At-Risk Outreach,Free OTT 3 Months,12-02-2025,Email,Accepted,Yes
RTC0005549,C0016374,Value Retention,Extra Data 50GB,03-02-2026,WhatsApp,Accepted,Yes
RTC0005550,C0016376,Win-Back Drive,Loyalty Discount 10%,14-02-2025,App,No Response,Yes
RTC0005551,C0016377,At-Risk Outreach,Annual Plan Discount,22-11-2025,App,No Response,No
RTC0005552,C0016380,At-Risk Outreach,Bill Waiver,25-05-2025,Email,No Response,Yes
RTC0005553,C0016385,Value Retention,Free OTT 3 Months,13-12-2025,Email,No Response,Yes
RTC0005554,C0016389,Loyalty Save,Free OTT 3 Months,22-07-2025,Email,Accepted,Yes
RTC0005555,C0016390,Win-Back Drive,Bill Waiver,06-01-2025,Email,Declined,Yes
RTC0005556,C0016391,Win-Back Drive,Free OTT 3 Months,02-01-2025,WhatsApp,Declined,Yes
RTC0005557,C0016395,Value Retention,Loyalty Discount 10%,25-05-2025,App,Accepted,No
RTC0005558,C0016396,At-Risk Outreach,Cashback Voucher,08-01-2026,WhatsApp,Declined,Yes
RTC0005559,C0016400,Renewal Nudge,Priority Support,12-02-2025,SMS,Declined,Yes
RTC0005560,C0016401,Renewal Nudge,Annual Plan Discount,03-10-2025,App,Declined,No
RTC0005561,C0016409,Win-Back Drive,Free OTT 3 Months,04-12-2025,Call,No Response,Yes
RTC0005562,C0016411,Loyalty Save,Priority Support,30-01-2025,WhatsApp,Declined,No
RTC0005563,C0016412,Value Retention,Plan Upgrade Offer,10-02-2026,App,Declined,Yes
RTC0005564,C0016413,At-Risk Outreach,Annual Plan Discount,29-08-2025,SMS,No Response,Yes
RTC0005565,C0016414,Loyalty Save,Cashback Voucher,24-11-2025,Email,Accepted,No
RTC0005566,C0016419,Win-Back Drive,Priority Support,16-02-2026,App,Accepted,Yes
RTC0005567,C0016420,Win-Back Drive,Extra Data 50GB,11-01-2025,SMS,No Response,Yes
RTC0005568,C0016422,Loyalty Save,Free OTT 3 Months,30-07-2025,WhatsApp,Accepted,Yes
RTC0005569,C0016427,Renewal Nudge,Free OTT 3 Months,09-09-2025,Email,Accepted,Yes
RTC0005570,C0016430,At-Risk Outreach,Loyalty Discount 10%,10-03-2025,Email,Accepted,Yes
RTC0005571,C0016431,At-Risk Outreach,Loyalty Discount 10%,27-07-2025,App,No Response,No
RTC0005572,C0016435,Renewal Nudge,Loyalty Discount 10%,27-12-2025,Call,Declined,Yes
RTC0005573,C0016438,At-Risk Outreach,Priority Support,25-12-2025,WhatsApp,Accepted,Yes
RTC0005574,C0016443,Renewal Nudge,Loyalty Discount 10%,15-11-2025,SMS,Accepted,Yes
RTC0005575,C0016444,Win-Back Drive,Bill Waiver,13-03-2026,SMS,Accepted,No
RTC0005576,C0016448,Loyalty Save,Loyalty Discount 10%,23-10-2025,WhatsApp,Declined,Yes
RTC0005577,C0016450,At-Risk Outreach,Annual Plan Discount,02-02-2025,Email,Accepted,Yes
RTC0005578,C0016459,Renewal Nudge,Annual Plan Discount,04-12-2025,Email,Accepted,Yes
RTC0005579,C0016460,Loyalty Save,Priority Support,13-10-2025,SMS,Accepted,Yes
RTC0005580,C0016462,At-Risk Outreach,Loyalty Discount 10%,21-11-2025,WhatsApp,Accepted,No
RTC0005581,C0016466,Loyalty Save,Loyalty Discount 10%,16-08-2025,WhatsApp,Declined,Yes
RTC0005582,C0016468,At-Risk Outreach,Cashback Voucher,14-04-2025,Email,No Response,Yes
RTC0005583,C0016470,Loyalty Save,Cashback Voucher,21-04-2025,App,No Response,No
RTC0005584,C0016476,Value Retention,Bill Waiver,07-05-2025,SMS,Accepted,Yes
RTC0005585,C0016478,Renewal Nudge,Loyalty Discount 10%,16-05-2025,Call,Accepted,Yes
RTC0005586,C0016479,Value Retention,Extra Data 50GB,31-08-2025,Call,Declined,Yes
RTC0005587,C0016480,Loyalty Save,Plan Upgrade Offer,16-06-2025,App,No Response,Yes
RTC0005588,C0016481,Value Retention,Extra Data 50GB,22-11-2025,Email,Accepted,Yes
RTC0005589,C0016482,Renewal Nudge,Loyalty Discount 10%,13-09-2025,SMS,Accepted,Yes
RTC0005590,C0016486,Loyalty Save,Free OTT 3 Months,23-02-2025,WhatsApp,Declined,Yes
RTC0005591,C0016488,Loyalty Save,Extra Data 50GB,12-03-2025,Email,Accepted,Yes
RTC0005592,C0016489,At-Risk Outreach,Free OTT 3 Months,26-10-2025,SMS,Accepted,Yes
RTC0005593,C0016496,Loyalty Save,Free OTT 3 Months,13-04-2025,SMS,Accepted,Yes
RTC0005594,C0016497,Value Retention,Bill Waiver,05-10-2025,SMS,Accepted,Yes
RTC0005595,C0016499,At-Risk Outreach,Extra Data 50GB,01-02-2026,WhatsApp,No Response,No
RTC0005596,C0016503,Win-Back Drive,Annual Plan Discount,23-12-2025,WhatsApp,Accepted,Yes
RTC0005597,C0016504,Renewal Nudge,Loyalty Discount 10%,04-07-2025,SMS,Accepted,Yes
RTC0005598,C0016509,Value Retention,Cashback Voucher,25-12-2025,SMS,Declined,Yes
RTC0005599,C0016510,Renewal Nudge,Annual Plan Discount,15-08-2025,App,Accepted,Yes
RTC0005600,C0016512,At-Risk Outreach,Annual Plan Discount,04-12-2025,Email,Accepted,Yes
RTC0005601,C0016513,Win-Back Drive,Extra Data 50GB,03-02-2026,WhatsApp,Accepted,Yes
RTC0005602,C0016515,Win-Back Drive,Plan Upgrade Offer,30-01-2026,App,No Response,No
RTC0005603,C0016516,Value Retention,Extra Data 50GB,25-06-2025,App,Declined,Yes
RTC0005604,C0016520,Value Retention,Bill Waiver,13-05-2025,App,Accepted,Yes
RTC0005605,C0016522,At-Risk Outreach,Extra Data 50GB,15-11-2025,WhatsApp,Declined,No
RTC0005606,C0016523,Value Retention,Cashback Voucher,06-05-2025,App,No Response,Yes
RTC0005607,C0016527,At-Risk Outreach,Bill Waiver,01-10-2025,App,Declined,Yes
RTC0005608,C0016528,Win-Back Drive,Plan Upgrade Offer,08-02-2025,App,Accepted,Yes
RTC0005609,C0016529,At-Risk Outreach,Loyalty Discount 10%,01-09-2025,Email,Accepted,Yes
RTC0005610,C0016534,At-Risk Outreach,Loyalty Discount 10%,07-02-2025,App,Declined,Yes
