complaint_id,customer_id,complaint_date,complaint_type,severity,status,resolution_date
CMP00015808,C0018124,26-05-2016,Service Quality,Minor,Unresolved,
CMP00015809,C0018131,25-11-2018,Connection Down,Major,Unresolved,
CMP00015810,C0018131,23-09-2014,Service Quality,Minor,Unresolved,
CMP00015811,C0018131,26-08-2018,Network Coverage,Major,Resolved,26-08-2018
CMP00015812,C0018133,21-07-2015,Network Coverage,Severe,Unresolved,
CMP00015813,C0018133,09-07-2023,Service Quality,Major,Resolved,12-07-2023
CMP00015814,C0018135,24-06-2025,Service Quality,Moderate,Unresolved,
CMP00015815,C0018136,25-12-2016,Connection Down,Severe,Resolved,01-01-2017
CMP00015816,C0018137,12-01-2022,Network Coverage,Moderate,Unresolved,
CMP00015817,C0018137,03-07-2014,Service Quality,Moderate,Resolved,09-07-2014
CMP00015818,C0018137,11-05-2014,Network Coverage,Moderate,Resolved,14-05-2014
CMP00015819,C0018138,11-01-2019,Connection Down,Minor,Resolved,20-01-2019
CMP00015820,C0018138,08-04-2017,Data Speed,Moderate,Resolved,12-04-2017
CMP00015821,C0018141,15-12-2017,Recharge Not Credited,Severe,Unresolved,
CMP00015822,C0018141,24-11-2014,Recharge Not Credited,Severe,Unresolved,
CMP00015823,C0018142,08-07-2023,Wrongful Charge,Major,Unresolved,
CMP00015824,C0018142,29-06-2016,Data Speed,Moderate,Resolved,05-07-2016
CMP00015825,C0018144,07-03-2021,Recharge Not Credited,Moderate,Unresolved,
CMP00015826,C0018144,15-11-2020,Connection Down,Severe,Unresolved,
CMP00015827,C0018148,19-11-2014,Customer Service,Minor,Unresolved,
CMP00015828,C0018150,22-08-2016,Recharge Not Credited,Moderate,Unresolved,
CMP00015829,C0018150,27-08-2024,Service Quality,Major,Resolved,01-09-2024
CMP00015830,C0018152,01-03-2023,Connection Down,Moderate,Resolved,06-03-2023
CMP00015831,C0018152,02-03-2022,Customer Service,Major,Resolved,08-03-2022
CMP00015832,C0018153,22-12-2024,Billing Error,Moderate,Resolved,25-12-2024
CMP00015833,C0018155,08-01-2014,Data Speed,Moderate,Resolved,17-01-2014
CMP00015834,C0018155,23-07-2017,Data Speed,Minor,Resolved,24-07-2017
CMP00015835,C0018155,26-03-2019,Customer Service,Minor,Resolved,04-04-2019
CMP00015836,C0018157,12-10-2018,Recharge Not Credited,Minor,Unresolved,
CMP00015837,C0018158,21-03-2017,Customer Service,Severe,Unresolved,
CMP00015838,C0018158,11-04-2014,Service Quality,Moderate,Unresolved,
CMP00015839,C0018159,20-05-2017,Data Speed,Moderate,Resolved,22-05-2017
CMP00015840,C0018161,20-06-2023,Data Speed,Major,Unresolved,
CMP00015841,C0018161,06-03-2026,Network Coverage,Major,Resolved,12-03-2026
CMP00015842,C0018162,25-07-2020,Recharge Not Credited,Moderate,Unresolved,
CMP00015843,C0018163,11-03-2016,Billing Error,Minor,Unresolved,
CMP00015844,C0018165,30-01-2017,Recharge Not Credited,Major,Unresolved,
CMP00015845,C0018165,12-02-2017,Connection Down,Major,Resolved,12-02-2017
CMP00015846,C0018166,31-12-2014,Connection Down,Severe,Unresolved,
CMP00015847,C0018170,06-10-2024,Connection Down,Major,Unresolved,
CMP00015848,C0018170,29-01-2018,Wrongful Charge,Severe,Unresolved,
CMP00015849,C0018175,01-05-2017,Data Speed,Moderate,Resolved,01-05-2017
CMP00015850,C0018175,06-02-2020,Recharge Not Credited,Moderate,Resolved,15-02-2020
CMP00015851,C0018179,31-07-2023,Data Speed,Minor,Unresolved,
CMP00015852,C0018181,17-01-2014,Data Speed,Minor,Unresolved,
CMP00015853,C0018182,15-05-2018,Service Quality,Minor,Resolved,19-05-2018
CMP00015854,C0018182,01-10-2016,Data Speed,Moderate,Resolved,08-10-2016
CMP00015855,C0018182,11-11-2020,Network Coverage,Major,Resolved,19-11-2020
CMP00015856,C0018184,22-12-2014,Recharge Not Credited,Moderate,Unresolved,
CMP00015857,C0018185,23-04-2022,Customer Service,Moderate,Resolved,23-04-2022
CMP00015858,C0018186,21-05-2018,Service Quality,Severe,Resolved,26-05-2018
CMP00015859,C0018186,01-09-2019,Wrongful Charge,Minor,Resolved,10-09-2019
CMP00015860,C0018188,01-11-2016,Connection Down,Moderate,Resolved,04-11-2016
CMP00015861,C0018189,10-05-2020,Service Quality,Moderate,Unresolved,
CMP00015862,C0018191,12-07-2024,Connection Down,Moderate,Unresolved,
CMP00015863,C0018191,08-10-2017,Connection Down,Major,Unresolved,
CMP00015864,C0018191,09-02-2021,Customer Service,Major,Unresolved,
CMP00015865,C0018192,09-01-2026,Customer Service,Minor,Resolved,17-01-2026
CMP00015866,C0018193,09-04-2014,Wrongful Charge,Major,Resolved,13-04-2014
CMP00015867,C0018194,25-09-2022,Connection Down,Moderate,Unresolved,
CMP00015868,C0018195,04-01-2026,Wrongful Charge,Minor,Unresolved,
CMP00015869,C0018196,14-06-2018,Billing Error,Minor,Unresolved,
CMP00015870,C0018196,07-08-2015,Recharge Not Credited,Major,Resolved,16-08-2015
CMP00015871,C0018200,14-11-2021,Billing Error,Major,Resolved,23-11-2021
CMP00015872,C0018202,20-11-2021,Service Quality,Minor,Resolved,29-11-2021
CMP00015873,C0018202,14-10-2015,Billing Error,Moderate,Resolved,18-10-2015
CMP00015874,C0018203,20-01-2015,Data Speed,Moderate,Unresolved,
CMP00015875,C0018203,06-05-2020,Wrongful Charge,Major,Resolved,16-05-2020
CMP00015876,C0018205,30-12-2024,Service Quality,Moderate,Unresolved,
CMP00015877,C0018212,25-12-2021,Data Speed,Major,Unresolved,
CMP00015878,C0018212,01-02-2024,Customer Service,Moderate,Resolved,04-02-2024
CMP00015879,C0018213,10-02-2015,Connection Down,Major,Unresolved,
CMP00015880,C0018214,08-11-2022,Data Speed,Minor,Unresolved,
CMP00015881,C0018214,23-03-2022,Service Quality,Major,Resolved,29-03-2022
CMP00015882,C0018216,25-10-2019,Service Quality,Minor,Unresolved,
CMP00015883,C0018217,27-04-2023,Wrongful Charge,Minor,Resolved,29-04-2023
CMP00015884,C0018218,02-10-2015,Data Speed,Moderate,Unresolved,
CMP00015885,C0018219,07-11-2021,Data Speed,Severe,Unresolved,
CMP00015886,C0018219,31-08-2017,Customer Service,Moderate,Resolved,02-09-2017
CMP00015887,C0018219,03-01-2024,Data Speed,Minor,Resolved,09-01-2024
CMP00015888,C0018221,27-05-2022,Connection Down,Moderate,Unresolved,
CMP00015889,C0018223,20-03-2016,Data Speed,Major,Unresolved,
CMP00015890,C0018224,12-01-2024,Network Coverage,Minor,Resolved,16-01-2024
CMP00015891,C0018225,08-07-2014,Service Quality,Moderate,Unresolved,
CMP00015892,C0018225,16-10-2023,Billing Error,Minor,Resolved,17-10-2023
CMP00015893,C0018226,15-11-2023,Connection Down,Minor,Unresolved,
CMP00015894,C0018228,02-08-2025,Connection Down,Major,Unresolved,
CMP00015895,C0018229,04-12-2016,Network Coverage,Minor,Resolved,12-12-2016
CMP00015896,C0018231,29-01-2019,Service Quality,Severe,Unresolved,
CMP00015897,C0018231,31-10-2023,Network Coverage,Minor,Resolved,04-11-2023
CMP00015898,C0018232,24-03-2017,Wrongful Charge,Severe,Unresolved,
CMP00015899,C0018232,14-05-2019,Data Speed,Major,Unresolved,
CMP00015900,C0018233,02-01-2021,Recharge Not Credited,Moderate,Unresolved,
CMP00015901,C0018233,15-10-2024,Wrongful Charge,Moderate,Resolved,21-10-2024
CMP00015902,C0018235,24-11-2025,Data Speed,Moderate,Resolved,25-11-2025
CMP00015903,C0018236,18-03-2019,Customer Service,Moderate,Unresolved,
CMP00015904,C0018237,27-11-2020,Connection Down,Minor,Resolved,30-11-2020
CMP00015905,C0018237,04-02-2025,Network Coverage,Minor,Resolved,08-02-2025
CMP00015906,C0018237,11-07-2025,Customer Service,Severe,Resolved,17-07-2025
CMP00015907,C0018238,04-08-2021,Recharge Not Credited,Major,Resolved,14-08-2021
CMP00015908,C0018239,29-01-2021,Connection Down,Moderate,Resolved,07-02-2021
CMP00015909,C0018240,17-12-2020,Wrongful Charge,Minor,Resolved,25-12-2020
CMP00015910,C0018243,03-11-2020,Billing Error,Minor,Unresolved,
CMP00015911,C0018243,17-03-2026,Network Coverage,Minor,Unresolved,
CMP00015912,C0018243,01-08-2014,Service Quality,Severe,Unresolved,
CMP00015913,C0018243,20-10-2017,Connection Down,Moderate,Resolved,22-10-2017
CMP00015914,C0018246,15-12-2015,Customer Service,Moderate,Unresolved,
CMP00015915,C0018247,14-03-2022,Service Quality,Minor,Unresolved,
CMP00015916,C0018248,29-07-2024,Recharge Not Credited,Minor,Unresolved,
CMP00015917,C0018248,12-04-2014,Billing Error,Major,Unresolved,
CMP00015918,C0018251,03-08-2020,Network Coverage,Minor,Resolved,07-08-2020
CMP00015919,C0018252,15-07-2017,Billing Error,Major,Unresolved,
CMP00015920,C0018253,14-04-2014,Billing Error,Minor,Unresolved,
CMP00015921,C0018253,18-02-2024,Recharge Not Credited,Minor,Resolved,21-02-2024
CMP00015922,C0018254,21-06-2022,Service Quality,Minor,Unresolved,
CMP00015923,C0018258,06-10-2025,Wrongful Charge,Minor,Unresolved,
CMP00015924,C0018258,26-01-2024,Network Coverage,Major,Unresolved,
CMP00015925,C0018259,19-10-2022,Billing Error,Moderate,Resolved,27-10-2022
CMP00015926,C0018262,22-12-2020,Billing Error,Moderate,Unresolved,
CMP00015927,C0018263,15-03-2020,Billing Error,Minor,Unresolved,
CMP00015928,C0018264,14-05-2015,Wrongful Charge,Minor,Resolved,21-05-2015
CMP00015929,C0018265,26-11-2024,Network Coverage,Moderate,Unresolved,
CMP00015930,C0018266,28-10-2025,Service Quality,Moderate,Unresolved,
CMP00015931,C0018266,03-08-2021,Customer Service,Moderate,Unresolved,
CMP00015932,C0018266,22-02-2017,Connection Down,Minor,Resolved,26-02-2017
CMP00015933,C0018266,09-05-2025,Recharge Not Credited,Minor,Resolved,11-05-2025
CMP00015934,C0018268,25-06-2017,Customer Service,Moderate,Unresolved,
CMP00015935,C0018269,20-04-2022,Wrongful Charge,Major,Resolved,20-04-2022
CMP00015936,C0018271,04-12-2018,Wrongful Charge,Moderate,Unresolved,
CMP00015937,C0018271,09-12-2025,Recharge Not Credited,Major,Resolved,11-12-2025
CMP00015938,C0018273,30-03-2014,Customer Service,Major,Resolved,04-04-2014
CMP00015939,C0018274,08-11-2018,Data Speed,Minor,Resolved,09-11-2018
CMP00015940,C0018275,22-10-2025,Customer Service,Moderate,Resolved,24-10-2025
CMP00015941,C0018275,25-06-2022,Billing Error,Minor,Resolved,27-06-2022
CMP00015942,C0018278,29-01-2019,Service Quality,Moderate,Resolved,30-01-2019
CMP00015943,C0018282,03-01-2021,Network Coverage,Minor,Unresolved,
CMP00015944,C0018282,06-01-2021,Connection Down,Moderate,Resolved,12-01-2021
CMP00015945,C0018282,31-03-2024,Data Speed,Moderate,Resolved,02-04-2024
CMP00015946,C0018286,13-01-2016,Service Quality,Minor,Unresolved,
CMP00015947,C0018290,06-04-2023,Network Coverage,Severe,Resolved,15-04-2023
CMP00015948,C0018291,23-04-2022,Connection Down,Minor,Unresolved,
CMP00015949,C0018294,28-12-2025,Wrongful Charge,Minor,Resolved,05-01-2026
CMP00015950,C0018294,08-06-2022,Wrongful Charge,Severe,Resolved,15-06-2022
CMP00015951,C0018295,26-07-2015,Wrongful Charge,Severe,Unresolved,
CMP00015952,C0018298,29-10-2015,Wrongful Charge,Minor,Resolved,03-11-2015
CMP00015953,C0018302,26-03-2024,Service Quality,Major,Unresolved,
CMP00015954,C0018307,15-03-2018,Data Speed,Moderate,Resolved,21-03-2018
CMP00015955,C0018308,28-05-2017,Data Speed,Major,Unresolved,
CMP00015956,C0018309,24-05-2024,Connection Down,Minor,Unresolved,
CMP00015957,C0018310,28-12-2018,Data Speed,Severe,Unresolved,
CMP00015958,C0018311,30-05-2024,Data Speed,Minor,Unresolved,
CMP00015959,C0018311,07-09-2014,Connection Down,Moderate,Unresolved,
CMP00015960,C0018313,04-04-2014,Service Quality,Major,Resolved,10-04-2014
CMP00015961,C0018315,24-11-2022,Network Coverage,Major,Unresolved,
CMP00015962,C0018316,02-10-2015,Connection Down,Minor,Unresolved,
CMP00015963,C0018317,31-08-2015,Wrongful Charge,Major,Resolved,07-09-2015
CMP00015964,C0018318,03-05-2021,Recharge Not Credited,Minor,Unresolved,
CMP00015965,C0018318,06-11-2019,Wrongful Charge,Major,Unresolved,
CMP00015966,C0018319,16-10-2016,Data Speed,Minor,Resolved,18-10-2016
CMP00015967,C0018319,22-12-2025,Network Coverage,Moderate,Resolved,27-12-2025
CMP00015968,C0018319,03-11-2019,Recharge Not Credited,Moderate,Resolved,04-11-2019
CMP00015969,C0018320,05-09-2018,Customer Service,Minor,Unresolved,
CMP00015970,C0018323,19-03-2021,Network Coverage,Minor,Resolved,26-03-2021
CMP00015971,C0018324,26-08-2024,Data Speed,Severe,Resolved,04-09-2024
CMP00015972,C0018325,10-12-2019,Recharge Not Credited,Major,Resolved,14-12-2019
CMP00015973,C0018327,29-11-2020,Network Coverage,Major,Unresolved,
CMP00015974,C0018330,05-02-2016,Wrongful Charge,Minor,Resolved,06-02-2016
CMP00015975,C0018331,29-10-2018,Network Coverage,Moderate,Unresolved,
CMP00015976,C0018332,04-11-2020,Wrongful Charge,Minor,Unresolved,
CMP00015977,C0018332,01-11-2023,Recharge Not Credited,Minor,Resolved,06-11-2023
CMP00015978,C0018333,13-08-2017,Customer Service,Major,Unresolved,
CMP00015979,C0018334,24-02-2017,Data Speed,Major,Resolved,26-02-2017
CMP00015980,C0018335,01-12-2016,Recharge Not Credited,Major,Resolved,07-12-2016
CMP00015981,C0018336,13-06-2017,Connection Down,Minor,Unresolved,
CMP00015982,C0018336,16-09-2014,Network Coverage,Moderate,Resolved,19-09-2014
CMP00015983,C0018337,29-11-2014,Service Quality,Minor,Resolved,01-12-2014
CMP00015984,C0018338,23-10-2018,Recharge Not Credited,Moderate,Resolved,26-10-2018
CMP00015985,C0018338,01-01-2021,Service Quality,Major,Resolved,08-01-2021
CMP00015986,C0018339,13-03-2023,Data Speed,Major,Unresolved,
CMP00015987,C0018340,23-04-2014,Connection Down,Minor,Resolved,02-05-2014
CMP00015988,C0018341,01-12-2015,Billing Error,Moderate,Unresolved,
CMP00015989,C0018342,04-12-2023,Connection Down,Moderate,Resolved,11-12-2023
CMP00015990,C0018343,27-05-2023,Connection Down,Major,Resolved,06-06-2023
CMP00015991,C0018343,18-01-2020,Service Quality,Moderate,Resolved,23-01-2020
CMP00015992,C0018345,03-08-2018,Recharge Not Credited,Major,Resolved,05-08-2018
CMP00015993,C0018347,21-08-2014,Customer Service,Moderate,Unresolved,
CMP00015994,C0018348,09-10-2020,Data Speed,Minor,Unresolved,
CMP00015995,C0018348,28-07-2018,Recharge Not Credited,Moderate,Unresolved,
CMP00015996,C0018348,02-03-2015,Customer Service,Minor,Resolved,12-03-2015
CMP00015997,C0018352,11-10-2024,Service Quality,Moderate,Unresolved,
CMP00015998,C0018355,10-02-2019,Service Quality,Major,Resolved,17-02-2019
CMP00015999,C0018356,16-06-2017,Connection Down,Major,Unresolved,
CMP00016000,C0018358,09-05-2022,Wrongful Charge,Moderate,Resolved,18-05-2022
CMP00016001,C0018359,07-12-2021,Connection Down,Major,Resolved,07-12-2021
CMP00016002,C0018360,05-01-2024,Network Coverage,Moderate,Unresolved,
CMP00016003,C0018360,21-09-2022,Data Speed,Major,Resolved,22-09-2022
CMP00016004,C0018363,22-11-2023,Connection Down,Minor,Resolved,25-11-2023
CMP00016005,C0018365,20-06-2018,Recharge Not Credited,Minor,Resolved,22-06-2018
CMP00016006,C0018366,11-08-2019,Network Coverage,Moderate,Resolved,14-08-2019
CMP00016007,C0018367,04-04-2015,Customer Service,Severe,Unresolved,
CMP00016008,C0018370,12-07-2025,Service Quality,Major,Resolved,19-07-2025
CMP00016009,C0018374,05-06-2019,Connection Down,Moderate,Resolved,08-06-2019
CMP00016010,C0018375,28-03-2017,Billing Error,Moderate,Unresolved,
CMP00016011,C0018376,26-06-2017,Recharge Not Credited,Minor,Unresolved,
CMP00016012,C0018376,06-12-2018,Data Speed,Major,Unresolved,
CMP00016013,C0018376,21-09-2014,Billing Error,Minor,Unresolved,
CMP00016014,C0018377,06-03-2021,Recharge Not Credited,Minor,Unresolved,
CMP00016015,C0018378,21-06-2019,Wrongful Charge,Minor,Unresolved,
CMP00016016,C0018378,14-10-2017,Wrongful Charge,Severe,Unresolved,
CMP00016017,C0018379,04-12-2015,Customer Service,Major,Unresolved,
CMP00016018,C0018379,11-05-2014,Billing Error,Moderate,Unresolved,
CMP00016019,C0018381,11-08-2018,Customer Service,Severe,Unresolved,
CMP00016020,C0018382,24-06-2020,Network Coverage,Minor,Resolved,03-07-2020
CMP00016021,C0018382,07-05-2017,Wrongful Charge,Minor,Resolved,13-05-2017
CMP00016022,C0018383,28-08-2018,Recharge Not Credited,Minor,Unresolved,
CMP00016023,C0018383,16-01-2023,Recharge Not Credited,Minor,Unresolved,
CMP00016024,C0018387,07-05-2018,Service Quality,Moderate,Unresolved,
CMP00016025,C0018387,30-11-2018,Service Quality,Minor,Unresolved,
CMP00016026,C0018387,13-10-2025,Data Speed,Minor,Unresolved,
CMP00016027,C0018389,11-03-2016,Data Speed,Moderate,Resolved,14-03-2016
CMP00016028,C0018390,15-01-2014,Connection Down,Minor,Resolved,16-01-2014
CMP00016029,C0018391,24-10-2018,Billing Error,Moderate,Unresolved,
CMP00016030,C0018397,02-08-2017,Network Coverage,Moderate,Unresolved,
CMP00016031,C0018398,20-01-2017,Recharge Not Credited,Moderate,Unresolved,
CMP00016032,C0018399,12-08-2021,Network Coverage,Minor,Unresolved,
CMP00016033,C0018399,10-04-2015,Customer Service,Moderate,Resolved,18-04-2015
CMP00016034,C0018399,17-05-2022,Customer Service,Moderate,Resolved,20-05-2022
CMP00016035,C0018408,22-03-2018,Customer Service,Minor,Resolved,23-03-2018
CMP00016036,C0018414,18-11-2025,Customer Service,Minor,Resolved,20-11-2025
CMP00016037,C0018415,24-12-2025,Network Coverage,Moderate,Unresolved,
CMP00016038,C0018415,14-04-2014,Recharge Not Credited,Moderate,Resolved,15-04-2014
CMP00016039,C0018415,15-09-2016,Data Speed,Moderate,Resolved,16-09-2016
CMP00016040,C0018416,17-01-2016,Recharge Not Credited,Severe,Resolved,18-01-2016
CMP00016041,C0018416,15-01-2019,Connection Down,Moderate,Resolved,21-01-2019
CMP00016042,C0018417,31-08-2022,Connection Down,Minor,Unresolved,
CMP00016043,C0018417,17-09-2020,Data Speed,Minor,Resolved,18-09-2020
CMP00016044,C0018417,07-06-2014,Wrongful Charge,Minor,Resolved,16-06-2014
CMP00016045,C0018418,31-01-2014,Service Quality,Major,Resolved,06-02-2014
CMP00016046,C0018419,21-07-2025,Wrongful Charge,Major,Resolved,22-07-2025
CMP00016047,C0018420,24-03-2026,Network Coverage,Severe,Unresolved,
CMP00016048,C0018420,16-11-2020,Connection Down,Major,Resolved,22-11-2020
CMP00016049,C0018422,15-01-2017,Customer Service,Moderate,Resolved,15-01-2017
CMP00016050,C0018422,26-12-2019,Service Quality,Minor,Resolved,27-12-2019
CMP00016051,C0018425,03-01-2023,Wrongful Charge,Minor,Unresolved,
CMP00016052,C0018426,13-10-2019,Recharge Not Credited,Moderate,Resolved,23-10-2019
CMP00016053,C0018426,26-12-2025,Data Speed,Major,Resolved,04-01-2026
CMP00016054,C0018427,30-06-2023,Connection Down,Minor,Resolved,02-07-2023
CMP00016055,C0018427,03-11-2023,Recharge Not Credited,Major,Resolved,09-11-2023
CMP00016056,C0018428,03-01-2024,Customer Service,Major,Unresolved,
CMP00016057,C0018429,19-04-2019,Billing Error,Major,Unresolved,
CMP00016058,C0018429,18-09-2016,Service Quality,Moderate,Resolved,20-09-2016
CMP00016059,C0018431,18-10-2019,Network Coverage,Moderate,Unresolved,
CMP00016060,C0018431,06-09-2014,Service Quality,Moderate,Unresolved,
CMP00016061,C0018431,04-12-2017,Service Quality,Moderate,Unresolved,
CMP00016062,C0018431,28-02-2019,Service Quality,Moderate,Resolved,07-03-2019
CMP00016063,C0018431,11-01-2019,Data Speed,Major,Resolved,16-01-2019
CMP00016064,C0018432,28-02-2016,Recharge Not Credited,Severe,Resolved,07-03-2016
CMP00016065,C0018433,08-04-2014,Data Speed,Minor,Unresolved,
CMP00016066,C0018433,07-07-2017,Connection Down,Minor,Unresolved,
CMP00016067,C0018437,14-09-2021,Network Coverage,Major,Resolved,23-09-2021
CMP00016068,C0018437,08-06-2015,Recharge Not Credited,Minor,Resolved,16-06-2015
CMP00016069,C0018437,30-08-2015,Connection Down,Moderate,Resolved,05-09-2015
CMP00016070,C0018438,06-06-2025,Billing Error,Moderate,Resolved,10-06-2025
CMP00016071,C0018439,29-06-2019,Data Speed,Moderate,Unresolved,
CMP00016072,C0018439,06-07-2025,Billing Error,Minor,Resolved,13-07-2025
CMP00016073,C0018440,10-09-2021,Recharge Not Credited,Minor,Unresolved,
CMP00016074,C0018441,12-12-2016,Wrongful Charge,Minor,Unresolved,
CMP00016075,C0018442,08-09-2021,Data Speed,Major,Unresolved,
CMP00016076,C0018443,08-08-2020,Network Coverage,Moderate,Unresolved,
CMP00016077,C0018446,13-04-2022,Wrongful Charge,Minor,Unresolved,
CMP00016078,C0018446,24-02-2019,Billing Error,Major,Unresolved,
CMP00016079,C0018447,30-11-2019,Connection Down,Major,Unresolved,
CMP00016080,C0018447,19-03-2017,Billing Error,Major,Unresolved,
CMP00016081,C0018447,19-04-2018,Customer Service,Minor,Unresolved,
CMP00016082,C0018447,18-02-2026,Billing Error,Minor,Resolved,20-02-2026
CMP00016083,C0018447,19-03-2024,Network Coverage,Moderate,Resolved,22-03-2024
CMP00016084,C0018448,14-06-2022,Service Quality,Minor,Unresolved,
CMP00016085,C0018448,13-07-2021,Customer Service,Minor,Unresolved,
CMP00016086,C0018448,08-05-2022,Data Speed,Major,Unresolved,
CMP00016087,C0018450,25-05-2024,Service Quality,Minor,Unresolved,
