feedback_id,customer_id,feedback_date,csat_score,nps_score,channel,feedback_category
FB00026772,C0017883,20-10-2019,3,1,App Rating,Overall Experience
FB00026773,C0017884,24-03-2016,5,10,Call Centre,Billing
FB00026774,C0017886,28-11-2016,2,2,App Rating,Billing
FB00026775,C0017886,16-10-2014,2,2,App Rating,App Experience
FB00026776,C0017888,03-06-2015,3,8,Email Survey,Pricing
FB00026777,C0017888,26-03-2023,2,6,Email Survey,Pricing
FB00026778,C0017888,21-05-2025,3,6,IVR Survey,Overall Experience
FB00026779,C0017889,20-12-2016,3,5,Email Survey,App Experience
FB00026780,C0017889,21-07-2023,3,5,Email Survey,Support
FB00026781,C0017889,05-07-2025,4,5,Call Centre,Support
FB00026782,C0017889,02-02-2014,4,5,SMS Survey,Pricing
FB00026783,C0017890,10-09-2017,4,7,Call Centre,Billing
FB00026784,C0017890,09-08-2017,4,9,Email Survey,Billing
FB00026785,C0017890,08-09-2025,4,9,SMS Survey,App Experience
FB00026786,C0017891,22-01-2022,3,6,Email Survey,Pricing
FB00026787,C0017891,14-10-2020,4,7,IVR Survey,Billing
FB00026788,C0017892,31-08-2024,1,2,IVR Survey,Billing
FB00026789,C0017893,11-10-2022,4,7,SMS Survey,Pricing
FB00026790,C0017893,13-11-2020,5,8,Email Survey,Network
FB00026791,C0017894,28-02-2019,3,6,App Rating,Support
FB00026792,C0017894,29-05-2016,5,7,Email Survey,Network
FB00026793,C0017894,13-05-2024,4,8,App Rating,Billing
FB00026794,C0017895,17-03-2014,2,4,Email Survey,Network
FB00026795,C0017895,31-05-2020,2,5,App Rating,Pricing
FB00026796,C0017896,07-05-2025,2,8,App Rating,Network
FB00026797,C0017897,22-07-2024,3,9,Email Survey,Pricing
FB00026798,C0017898,25-10-2017,2,5,App Rating,Support
FB00026799,C0017900,31-08-2014,4,9,App Rating,Overall Experience
FB00026800,C0017901,15-11-2018,2,4,App Rating,Pricing
FB00026801,C0017902,22-10-2024,1,4,SMS Survey,Billing
FB00026802,C0017904,29-01-2018,3,5,Call Centre,Support
FB00026803,C0017904,28-01-2023,3,4,App Rating,Network
FB00026804,C0017904,25-02-2025,2,5,Call Centre,App Experience
FB00026805,C0017907,31-07-2014,5,8,Call Centre,App Experience
FB00026806,C0017907,15-10-2024,5,8,IVR Survey,App Experience
FB00026807,C0017907,11-03-2016,3,8,IVR Survey,Billing
FB00026808,C0017908,08-01-2020,2,6,SMS Survey,Overall Experience
FB00026809,C0017908,20-05-2020,4,7,App Rating,Support
FB00026810,C0017909,28-01-2015,5,10,SMS Survey,App Experience
FB00026811,C0017910,12-05-2014,5,8,SMS Survey,Pricing
FB00026812,C0017912,28-05-2016,3,8,Call Centre,Overall Experience
FB00026813,C0017912,28-11-2018,3,8,Call Centre,Pricing
FB00026814,C0017913,07-05-2024,3,6,App Rating,Network
FB00026815,C0017913,13-10-2023,3,7,SMS Survey,Overall Experience
FB00026816,C0017915,20-08-2015,4,5,App Rating,Pricing
FB00026817,C0017916,24-11-2018,1,3,App Rating,App Experience
FB00026818,C0017918,14-10-2017,2,6,IVR Survey,Network
FB00026819,C0017919,10-07-2018,3,7,IVR Survey,Overall Experience
FB00026820,C0017919,22-02-2018,2,6,SMS Survey,Billing
FB00026821,C0017919,13-02-2022,2,5,IVR Survey,App Experience
FB00026822,C0017920,06-10-2018,3,5,Email Survey,Support
FB00026823,C0017921,09-12-2014,3,4,IVR Survey,Pricing
FB00026824,C0017922,18-11-2014,1,6,Email Survey,Overall Experience
FB00026825,C0017922,01-12-2020,1,4,IVR Survey,Pricing
FB00026826,C0017922,02-01-2014,1,5,IVR Survey,Overall Experience
FB00026827,C0017923,02-06-2017,2,5,IVR Survey,App Experience
FB00026828,C0017926,21-01-2020,5,6,IVR Survey,App Experience
FB00026829,C0017926,04-03-2022,5,7,IVR Survey,Billing
FB00026830,C0017928,19-12-2019,4,7,Call Centre,Support
FB00026831,C0017928,14-03-2022,4,6,IVR Survey,App Experience
FB00026832,C0017929,25-06-2022,2,4,IVR Survey,Network
FB00026833,C0017930,02-07-2025,4,4,App Rating,Network
FB00026834,C0017931,10-09-2017,4,5,Call Centre,Overall Experience
FB00026835,C0017932,24-08-2021,4,4,IVR Survey,Pricing
FB00026836,C0017932,08-07-2014,2,5,Call Centre,App Experience
FB00026837,C0017936,05-10-2020,2,7,Call Centre,Billing
FB00026838,C0017936,03-06-2023,2,5,IVR Survey,Network
FB00026839,C0017937,27-11-2021,3,4,SMS Survey,App Experience
FB00026840,C0017937,24-10-2019,2,5,SMS Survey,Billing
FB00026841,C0017939,12-07-2016,4,5,Email Survey,Pricing
FB00026842,C0017939,26-09-2020,4,5,Email Survey,Network
FB00026843,C0017939,11-05-2025,2,5,Call Centre,Overall Experience
FB00026844,C0017940,23-04-2020,3,7,Call Centre,Pricing
FB00026845,C0017941,22-12-2015,2,5,IVR Survey,Billing
FB00026846,C0017945,09-01-2018,3,5,Call Centre,App Experience
FB00026847,C0017946,04-12-2015,2,7,Call Centre,App Experience
FB00026848,C0017946,20-10-2019,4,7,Call Centre,App Experience
FB00026849,C0017946,21-09-2023,3,7,App Rating,App Experience
FB00026850,C0017947,14-01-2019,2,0,Call Centre,Overall Experience
FB00026851,C0017947,02-01-2019,1,1,SMS Survey,Billing
FB00026852,C0017950,23-06-2015,4,6,Email Survey,Pricing
FB00026853,C0017950,23-12-2022,3,5,Email Survey,Overall Experience
FB00026854,C0017950,13-03-2024,2,4,SMS Survey,Support
FB00026855,C0017951,06-03-2017,4,7,Call Centre,Pricing
FB00026856,C0017951,11-02-2018,2,7,Email Survey,Billing
FB00026857,C0017952,23-06-2023,4,8,SMS Survey,Network
FB00026858,C0017952,30-10-2018,3,10,App Rating,Support
FB00026859,C0017952,11-04-2015,5,8,App Rating,Overall Experience
FB00026860,C0017954,29-01-2015,4,8,SMS Survey,App Experience
FB00026861,C0017954,23-12-2015,5,7,Call Centre,Network
FB00026862,C0017955,26-09-2015,2,4,Email Survey,Network
FB00026863,C0017955,01-10-2021,2,2,SMS Survey,Support
FB00026864,C0017955,19-07-2023,2,3,Email Survey,Billing
FB00026865,C0017956,03-01-2014,4,5,SMS Survey,Overall Experience
FB00026866,C0017956,24-06-2022,4,6,App Rating,Support
FB00026867,C0017957,01-06-2024,1,0,Call Centre,Support
FB00026868,C0017957,22-07-2017,3,1,App Rating,Overall Experience
FB00026869,C0017959,29-03-2017,4,5,IVR Survey,Network
FB00026870,C0017962,17-01-2014,3,4,IVR Survey,Pricing
FB00026871,C0017962,31-03-2016,4,3,SMS Survey,App Experience
FB00026872,C0017963,30-08-2020,3,4,Call Centre,Support
FB00026873,C0017964,01-01-2016,2,3,IVR Survey,App Experience
FB00026874,C0017964,27-01-2017,4,4,Email Survey,Support
FB00026875,C0017965,06-12-2023,2,4,Call Centre,App Experience
FB00026876,C0017966,20-12-2022,2,0,App Rating,Overall Experience
FB00026877,C0017967,06-12-2024,2,3,Email Survey,Billing
FB00026878,C0017968,09-04-2023,3,7,IVR Survey,Billing
FB00026879,C0017968,21-12-2015,5,8,Email Survey,Support
FB00026880,C0017968,06-01-2015,5,8,App Rating,Overall Experience
FB00026881,C0017968,17-10-2015,3,9,SMS Survey,App Experience
FB00026882,C0017970,07-08-2015,3,6,SMS Survey,Overall Experience
FB00026883,C0017972,24-11-2018,3,3,Call Centre,Network
FB00026884,C0017973,13-07-2025,5,8,App Rating,App Experience
FB00026885,C0017973,09-12-2018,4,6,IVR Survey,Support
FB00026886,C0017975,21-05-2014,4,3,IVR Survey,Pricing
FB00026887,C0017976,30-04-2019,4,7,Email Survey,Billing
FB00026888,C0017976,31-01-2016,4,6,Call Centre,Billing
FB00026889,C0017976,06-09-2021,4,6,App Rating,Pricing
FB00026890,C0017977,22-05-2014,3,2,SMS Survey,Overall Experience
FB00026891,C0017978,16-06-2018,3,8,SMS Survey,Support
FB00026892,C0017978,03-01-2020,4,7,Email Survey,Pricing
FB00026893,C0017978,31-05-2016,4,8,SMS Survey,Pricing
FB00026894,C0017978,17-04-2019,2,7,SMS Survey,Pricing
FB00026895,C0017979,11-11-2021,3,10,App Rating,App Experience
FB00026896,C0017979,23-06-2025,4,9,Call Centre,Support
FB00026897,C0017980,10-07-2014,4,6,Email Survey,Overall Experience
FB00026898,C0017981,02-09-2020,4,10,SMS Survey,Pricing
FB00026899,C0017981,20-09-2024,5,10,App Rating,Billing
FB00026900,C0017981,01-09-2014,4,9,Call Centre,Pricing
FB00026901,C0017982,22-01-2026,5,6,SMS Survey,Network
FB00026902,C0017982,11-07-2017,3,6,Email Survey,App Experience
FB00026903,C0017983,16-09-2021,2,7,Call Centre,Overall Experience
FB00026904,C0017983,25-05-2021,3,7,App Rating,Network
FB00026905,C0017985,31-05-2015,2,5,SMS Survey,Support
FB00026906,C0017986,27-03-2021,5,7,SMS Survey,Billing
FB00026907,C0017987,25-10-2015,3,5,IVR Survey,Support
FB00026908,C0017988,23-05-2019,3,8,App Rating,App Experience
FB00026909,C0017988,21-02-2017,2,6,IVR Survey,Network
FB00026910,C0017990,11-08-2015,4,10,Call Centre,Network
FB00026911,C0017990,19-04-2025,5,9,IVR Survey,Overall Experience
FB00026912,C0017990,15-11-2014,4,8,App Rating,Network
FB00026913,C0017990,22-02-2016,3,10,Email Survey,Network
FB00026914,C0017991,02-02-2026,3,7,Call Centre,Support
FB00026915,C0017991,21-12-2018,5,8,SMS Survey,App Experience
FB00026916,C0017992,28-01-2016,5,7,IVR Survey,Overall Experience
FB00026917,C0017992,01-10-2018,3,8,IVR Survey,Overall Experience
FB00026918,C0017992,15-01-2025,4,8,Email Survey,Billing
FB00026919,C0017993,08-04-2015,4,9,App Rating,Network
FB00026920,C0017993,22-08-2018,5,9,Call Centre,App Experience
FB00026921,C0017993,02-12-2017,3,7,App Rating,App Experience
FB00026922,C0017994,28-12-2019,3,4,Email Survey,Billing
FB00026923,C0017995,08-11-2015,2,5,Call Centre,Network
FB00026924,C0017996,28-03-2023,2,8,Call Centre,Billing
FB00026925,C0017997,31-12-2016,3,7,Call Centre,Overall Experience
FB00026926,C0017999,05-02-2022,2,1,Call Centre,Pricing
FB00026927,C0017999,14-10-2015,2,2,App Rating,Support
FB00026928,C0018000,26-10-2020,4,8,SMS Survey,Support
FB00026929,C0018001,29-03-2017,4,5,Call Centre,Network
FB00026930,C0018001,18-10-2023,2,7,Email Survey,Network
FB00026931,C0018001,05-02-2020,4,6,App Rating,Overall Experience
FB00026932,C0018002,12-01-2014,2,3,IVR Survey,Billing
FB00026933,C0018002,20-07-2023,1,2,App Rating,App Experience
FB00026934,C0018002,18-02-2015,2,3,Email Survey,Billing
FB00026935,C0018002,18-06-2021,2,2,IVR Survey,Pricing
FB00026936,C0018003,23-08-2014,1,3,IVR Survey,App Experience
FB00026937,C0018004,07-12-2020,4,9,Call Centre,Pricing
FB00026938,C0018004,08-02-2019,4,8,Call Centre,App Experience
FB00026939,C0018005,12-03-2025,4,5,Email Survey,Support
FB00026940,C0018006,02-08-2015,4,6,IVR Survey,Network
FB00026941,C0018008,20-11-2019,4,5,Call Centre,App Experience
FB00026942,C0018009,28-10-2023,5,7,IVR Survey,Network
FB00026943,C0018009,09-10-2017,5,5,Email Survey,Support
FB00026944,C0018010,25-06-2019,3,3,IVR Survey,Network
FB00026945,C0018010,26-12-2015,3,5,IVR Survey,Network
FB00026946,C0018011,24-10-2015,4,7,Call Centre,Overall Experience
FB00026947,C0018011,14-11-2019,4,7,IVR Survey,Support
FB00026948,C0018012,29-04-2015,2,6,App Rating,Overall Experience
FB00026949,C0018013,07-08-2021,1,1,IVR Survey,Pricing
FB00026950,C0018014,01-12-2022,3,6,App Rating,App Experience
FB00026951,C0018015,05-01-2024,1,3,IVR Survey,Billing
FB00026952,C0018015,15-02-2017,2,2,Email Survey,Overall Experience
FB00026953,C0018016,17-06-2017,2,3,IVR Survey,Support
FB00026954,C0018016,17-03-2019,3,4,IVR Survey,Overall Experience
FB00026955,C0018017,09-08-2023,2,0,SMS Survey,Billing
FB00026956,C0018017,01-05-2018,2,0,App Rating,Support
FB00026957,C0018018,10-11-2023,3,5,App Rating,App Experience
FB00026958,C0018019,16-05-2025,4,8,Call Centre,Billing
FB00026959,C0018019,04-08-2022,4,7,SMS Survey,Support
FB00026960,C0018019,10-03-2018,5,9,Email Survey,Network
FB00026961,C0018019,17-07-2024,5,8,Call Centre,Billing
FB00026962,C0018019,26-05-2016,5,7,IVR Survey,Support
FB00026963,C0018019,27-03-2021,4,7,IVR Survey,Network
FB00026964,C0018020,16-05-2016,4,7,App Rating,App Experience
FB00026965,C0018021,09-07-2018,2,7,Call Centre,Network
FB00026966,C0018021,09-04-2017,2,8,IVR Survey,Support
FB00026967,C0018023,16-04-2020,2,6,IVR Survey,Pricing
FB00026968,C0018024,29-07-2021,1,1,Call Centre,Pricing
FB00026969,C0018027,09-09-2024,3,9,Email Survey,App Experience
FB00026970,C0018028,01-01-2024,4,6,SMS Survey,Pricing
FB00026971,C0018028,12-05-2015,4,8,IVR Survey,Network
FB00026972,C0018028,23-01-2026,3,8,Email Survey,Network
FB00026973,C0018029,02-01-2015,3,6,App Rating,App Experience
FB00026974,C0018030,27-05-2023,5,7,Email Survey,Pricing
FB00026975,C0018030,26-04-2024,5,9,App Rating,Support
FB00026976,C0018030,23-07-2022,3,8,Email Survey,Pricing
FB00026977,C0018030,01-04-2025,3,9,Email Survey,App Experience
FB00026978,C0018030,25-09-2024,4,9,Call Centre,Overall Experience
FB00026979,C0018031,14-11-2014,5,8,IVR Survey,Pricing
FB00026980,C0018031,25-02-2023,4,9,Email Survey,Billing
FB00026981,C0018034,15-09-2018,2,5,SMS Survey,Pricing
FB00026982,C0018034,17-05-2022,3,5,App Rating,Billing
FB00026983,C0018034,04-01-2016,2,5,Email Survey,Overall Experience
FB00026984,C0018034,01-02-2023,3,4,Email Survey,Pricing
FB00026985,C0018035,29-04-2025,2,7,App Rating,Support
FB00026986,C0018035,14-05-2020,4,6,Call Centre,Network
FB00026987,C0018036,01-03-2020,2,7,SMS Survey,Pricing
FB00026988,C0018037,16-10-2022,4,8,Call Centre,Support
FB00026989,C0018037,13-12-2019,5,10,Email Survey,Pricing
FB00026990,C0018037,27-06-2015,4,8,Email Survey,Network
FB00026991,C0018038,22-10-2025,4,4,IVR Survey,Support
FB00026992,C0018038,13-12-2014,3,6,Email Survey,Overall Experience
FB00026993,C0018039,29-06-2025,4,8,Call Centre,Billing
FB00026994,C0018041,17-05-2017,2,4,Call Centre,App Experience
FB00026995,C0018041,01-03-2022,2,5,App Rating,Pricing
FB00026996,C0018042,02-05-2023,2,7,App Rating,Pricing
FB00026997,C0018043,05-10-2020,2,6,SMS Survey,Network
FB00026998,C0018043,02-05-2022,3,4,App Rating,App Experience
FB00026999,C0018043,20-09-2022,2,5,SMS Survey,App Experience
FB00027000,C0018043,31-07-2020,2,5,App Rating,Billing
FB00027001,C0018044,22-02-2025,3,3,Call Centre,Support
FB00027002,C0018045,01-07-2024,1,2,IVR Survey,Overall Experience
FB00027003,C0018045,19-04-2019,1,3,IVR Survey,Overall Experience
FB00027004,C0018046,31-12-2022,4,5,IVR Survey,Billing
FB00027005,C0018047,19-09-2022,1,2,App Rating,Network
FB00027006,C0018047,28-10-2016,1,0,SMS Survey,App Experience
FB00027007,C0018048,02-05-2024,2,1,Email Survey,Billing
FB00027008,C0018049,24-08-2017,4,10,IVR Survey,Pricing
FB00027009,C0018049,10-05-2016,4,10,IVR Survey,Billing
FB00027010,C0018050,29-03-2024,2,8,App Rating,App Experience
FB00027011,C0018050,28-05-2014,3,8,SMS Survey,Billing
FB00027012,C0018052,07-06-2020,2,5,Email Survey,Overall Experience
FB00027013,C0018052,24-10-2017,4,5,IVR Survey,Support
FB00027014,C0018054,29-10-2015,5,8,App Rating,App Experience
FB00027015,C0018054,16-04-2025,5,6,SMS Survey,Support
FB00027016,C0018055,24-01-2014,4,6,Email Survey,Support
FB00027017,C0018055,24-05-2018,2,6,Call Centre,Network
FB00027018,C0018056,20-10-2024,3,8,Call Centre,Support
FB00027019,C0018056,14-03-2016,2,7,SMS Survey,Support
FB00027020,C0018057,09-02-2016,2,4,IVR Survey,App Experience
FB00027021,C0018057,03-10-2024,2,5,Email Survey,Billing
FB00027022,C0018058,15-07-2019,2,6,Call Centre,Network
FB00027023,C0018058,08-01-2014,4,6,Call Centre,App Experience
FB00027024,C0018060,17-11-2019,3,7,Email Survey,Network
FB00027025,C0018060,29-11-2017,4,7,Call Centre,Billing
FB00027026,C0018061,06-05-2023,4,7,App Rating,Overall Experience
FB00027027,C0018061,05-07-2017,2,8,Email Survey,Pricing
FB00027028,C0018061,15-01-2022,3,8,Email Survey,App Experience
FB00027029,C0018063,28-06-2014,3,5,Email Survey,Overall Experience
FB00027030,C0018067,12-01-2019,1,1,IVR Survey,Network
FB00027031,C0018068,12-10-2015,3,3,IVR Survey,Pricing
FB00027032,C0018069,12-08-2018,3,7,IVR Survey,Network
FB00027033,C0018069,13-10-2019,3,9,Call Centre,App Experience
FB00027034,C0018069,02-08-2014,5,7,IVR Survey,Support
FB00027035,C0018069,31-07-2015,5,9,Email Survey,App Experience
FB00027036,C0018070,04-12-2023,5,6,Call Centre,App Experience
FB00027037,C0018072,23-11-2014,4,8,IVR Survey,Overall Experience
FB00027038,C0018072,01-01-2023,4,10,Email Survey,Network
FB00027039,C0018073,04-12-2021,2,3,SMS Survey,Billing
FB00027040,C0018073,06-05-2021,2,2,SMS Survey,Network
FB00027041,C0018074,08-12-2016,4,6,Email Survey,App Experience
FB00027042,C0018075,17-09-2021,5,9,Email Survey,Support
FB00027043,C0018075,02-10-2017,5,7,Email Survey,Network
FB00027044,C0018077,20-01-2020,5,9,SMS Survey,Billing
FB00027045,C0018078,05-08-2022,5,9,SMS Survey,Network
FB00027046,C0018078,24-08-2024,3,9,App Rating,Billing
FB00027047,C0018079,20-11-2020,3,7,App Rating,Support
FB00027048,C0018080,19-03-2024,1,2,SMS Survey,Network
FB00027049,C0018080,28-01-2018,1,0,App Rating,Support
FB00027050,C0018080,21-11-2019,1,2,App Rating,Billing
FB00027051,C0018081,27-07-2025,3,6,IVR Survey,Overall Experience
FB00027052,C0018083,08-04-2019,5,10,App Rating,Pricing
FB00027053,C0018083,24-01-2022,5,10,App Rating,App Experience
FB00027054,C0018087,23-02-2017,1,2,App Rating,Support
FB00027055,C0018088,08-03-2023,2,5,Email Survey,Network
FB00027056,C0018089,26-01-2022,4,5,SMS Survey,Overall Experience
FB00027057,C0018089,09-01-2024,2,4,SMS Survey,Support
FB00027058,C0018090,08-07-2022,3,8,Call Centre,Network
FB00027059,C0018090,02-11-2022,4,8,Email Survey,App Experience
FB00027060,C0018091,24-02-2016,1,3,Email Survey,App Experience
FB00027061,C0018091,20-01-2021,2,4,IVR Survey,App Experience
FB00027062,C0018092,12-06-2014,4,7,Email Survey,Support
FB00027063,C0018093,23-07-2017,5,8,SMS Survey,Pricing
FB00027064,C0018093,30-12-2014,5,8,Email Survey,Overall Experience
FB00027065,C0018093,08-04-2022,4,9,Call Centre,Billing
FB00027066,C0018094,12-09-2025,4,7,SMS Survey,Network
FB00027067,C0018095,26-11-2015,2,4,App Rating,Support
FB00027068,C0018098,19-12-2023,4,4,IVR Survey,Network
FB00027069,C0018099,01-12-2016,1,6,IVR Survey,Pricing
FB00027070,C0018099,03-11-2021,2,5,IVR Survey,App Experience
FB00027071,C0018099,01-05-2014,2,5,SMS Survey,Pricing
FB00027072,C0018099,15-02-2024,1,5,Call Centre,Support
FB00027073,C0018099,26-07-2014,1,6,Call Centre,Support
FB00027074,C0018100,01-04-2017,3,3,IVR Survey,App Experience
FB00027075,C0018100,29-02-2016,2,3,App Rating,Network
FB00027076,C0018100,01-07-2015,3,3,Email Survey,Pricing
FB00027077,C0018101,14-01-2021,4,6,SMS Survey,Billing
FB00027078,C0018101,09-02-2022,2,5,IVR Survey,Support
FB00027079,C0018102,23-11-2016,2,4,Email Survey,Support
FB00027080,C0018103,01-07-2016,4,6,Call Centre,Network
FB00027081,C0018103,24-02-2016,3,8,Email Survey,Pricing
FB00027082,C0018104,11-10-2022,5,10,IVR Survey,Billing
FB00027083,C0018104,13-08-2020,3,8,IVR Survey,Support
FB00027084,C0018105,23-07-2022,4,8,Call Centre,Billing
FB00027085,C0018105,07-11-2015,3,8,Email Survey,App Experience
FB00027086,C0018105,20-02-2017,4,8,Call Centre,Network
FB00027087,C0018107,08-01-2017,3,6,Call Centre,App Experience
FB00027088,C0018108,18-10-2014,4,6,SMS Survey,App Experience
FB00027089,C0018112,14-06-2018,1,5,App Rating,Support
FB00027090,C0018112,23-12-2017,2,5,IVR Survey,Billing
FB00027091,C0018113,29-09-2024,2,1,App Rating,Support
FB00027092,C0018113,29-10-2020,1,1,Call Centre,Billing
FB00027093,C0018114,29-12-2022,3,9,SMS Survey,App Experience
FB00027094,C0018115,15-06-2019,3,6,IVR Survey,Overall Experience
FB00027095,C0018116,23-10-2024,3,6,Call Centre,Network
FB00027096,C0018117,01-07-2019,4,3,App Rating,Pricing
FB00027097,C0018117,20-02-2019,2,3,SMS Survey,Support
FB00027098,C0018118,14-03-2024,5,7,IVR Survey,Network
FB00027099,C0018118,14-08-2017,3,7,Call Centre,Billing
FB00027100,C0018119,13-06-2023,4,6,SMS Survey,Network
FB00027101,C0018119,17-08-2019,4,7,App Rating,App Experience
FB00027102,C0018121,23-05-2021,3,6,IVR Survey,Pricing
FB00027103,C0018122,06-09-2025,4,3,IVR Survey,App Experience
FB00027104,C0018123,31-08-2022,3,5,App Rating,Overall Experience
FB00027105,C0018123,09-02-2024,4,6,SMS Survey,Support
FB00027106,C0018124,26-07-2023,1,0,IVR Survey,Billing
FB00027107,C0018124,09-10-2025,3,1,IVR Survey,Billing
FB00027108,C0018124,11-08-2025,1,0,Email Survey,App Experience
FB00027109,C0018126,30-08-2019,4,6,IVR Survey,Pricing
FB00027110,C0018126,30-04-2021,3,6,Call Centre,Overall Experience
FB00027111,C0018126,24-10-2021,2,4,SMS Survey,Pricing
FB00027112,C0018127,30-07-2016,3,3,SMS Survey,Pricing
FB00027113,C0018127,01-11-2024,2,2,App Rating,Overall Experience
FB00027114,C0018128,06-10-2018,4,9,Call Centre,Billing
FB00027115,C0018128,05-04-2015,3,7,SMS Survey,Overall Experience
FB00027116,C0018128,22-12-2022,3,7,App Rating,Billing
FB00027117,C0018128,22-05-2017,3,8,App Rating,Overall Experience
FB00027118,C0018130,26-09-2018,3,5,Email Survey,Pricing
FB00027119,C0018131,27-03-2017,2,5,Email Survey,Support
FB00027120,C0018132,06-03-2019,4,6,SMS Survey,App Experience
FB00027121,C0018132,21-08-2025,3,6,Call Centre,Pricing
FB00027122,C0018133,30-08-2016,4,8,SMS Survey,Support
FB00027123,C0018135,29-09-2020,3,0,IVR Survey,Billing
FB00027124,C0018136,14-05-2014,5,10,Call Centre,Billing
FB00027125,C0018136,18-08-2020,5,9,IVR Survey,Pricing
FB00027126,C0018136,08-07-2019,5,8,Email Survey,Network
FB00027127,C0018137,18-08-2022,1,5,Call Centre,App Experience
FB00027128,C0018137,11-01-2024,2,4,Email Survey,Pricing
FB00027129,C0018137,29-11-2014,3,3,App Rating,Pricing
