payment_id,invoice_id,customer_id,payment_date,amount_inr,payment_method,payment_status
PAY00089053,INV00111189,C0018386,03-03-2026,816.71,IMPS,Success
PAY00089054,INV00111190,C0018386,03-03-2026,872.41,Wallet,Success
PAY00089055,INV00111191,C0018386,07-01-2026,865.84,Net Banking,Success
PAY00089056,INV00111192,C0018386,04-12-2025,761.87,UPI,Success
PAY00089057,INV00111193,C0018386,10-11-2025,866.93,Wallet,Success
PAY00089058,INV00111195,C0018386,13-09-2025,833.73,UPI,Success
PAY00089059,INV00111196,C0018386,17-08-2025,769.81,UPI,Success
PAY00089060,INV00111198,C0018386,10-06-2025,889.57,IMPS,Success
PAY00089061,INV00111199,C0018386,18-05-2025,915.47,Debit Card,Success
PAY00089062,INV00111200,C0018388,03-11-2024,1542.09,RTGS,Success
PAY00089063,INV00111201,C0018388,17-10-2024,1845.66,Wallet,Success
PAY00089064,INV00111202,C0018388,25-09-2024,1771.47,Credit Card,Success
PAY00089065,INV00111203,C0018388,15-08-2024,1788.87,UPI,Success
PAY00089066,INV00111205,C0018388,27-05-2024,1604.21,UPI,Success
PAY00089067,INV00111207,C0018388,04-04-2024,1955.65,UPI,Success
PAY00089068,INV00111208,C0018388,09-03-2024,1939.58,UPI,Success
PAY00089069,INV00111209,C0018388,26-03-2024,1942.62,Net Banking,Success
PAY00089070,INV00111210,C0018388,03-02-2024,1761.53,Cash,Success
PAY00089071,INV00111211,C0018388,01-12-2023,1556.07,Credit Card,Success
PAY00089072,INV00111212,C0018389,03-04-2026,1035.38,UPI,Success
PAY00089073,INV00111213,C0018389,11-03-2026,949.35,UPI,Success
PAY00089074,INV00111214,C0018389,02-02-2026,917.01,Wallet,Success
PAY00089075,INV00111215,C0018389,21-01-2026,1009.16,UPI,Success
PAY00089076,INV00111216,C0018389,11-12-2025,955.75,UPI,Success
PAY00089077,INV00111217,C0018389,24-12-2025,934.17,UPI,Success
PAY00089078,INV00111218,C0018389,29-10-2025,898.82,Wallet,Success
PAY00089079,INV00111220,C0018389,05-08-2025,969.17,Net Banking,Success
PAY00089080,INV00111221,C0018389,14-07-2025,840.79,UPI,Success
PAY00089081,INV00111222,C0018389,07-06-2025,892.36,Cash,Success
PAY00089082,INV00111223,C0018389,08-05-2025,1010.2,Debit Card,Success
PAY00089083,INV00111224,C0018391,02-05-2026,852.29,UPI,Success
PAY00089084,INV00111227,C0018391,03-01-2026,876.26,Debit Card,Success
PAY00089085,INV00111228,C0018391,11-12-2025,845.45,Credit Card,Success
PAY00089086,INV00111229,C0018391,01-11-2025,822.93,Credit Card,Success
PAY00089087,INV00111231,C0018391,13-09-2025,841.36,UPI,Success
PAY00089088,INV00111232,C0018391,17-08-2025,798.87,Wallet,Success
PAY00089089,INV00111233,C0018391,04-07-2025,810.95,Net Banking,Success
PAY00089090,INV00111234,C0018391,16-06-2025,835.36,Credit Card,Success
PAY00089091,INV00111235,C0018391,19-06-2025,908.33,Debit Card,Success
PAY00089092,INV00111236,C0018392,03-04-2026,427.63,UPI,Success
PAY00089093,INV00111237,C0018392,05-03-2026,429.28,UPI,Success
PAY00089094,INV00111238,C0018392,08-02-2026,395.26,UPI,Success
PAY00089095,INV00111239,C0018392,19-01-2026,392.09,NEFT,Success
PAY00089096,INV00111240,C0018392,08-12-2025,415.74,Auto Debit,Success
PAY00089097,INV00111241,C0018392,11-11-2025,377.2,UPI,Success
PAY00089098,INV00111242,C0018392,15-11-2025,447.83,Credit Card,Success
PAY00089099,INV00111243,C0018392,14-09-2025,418.9,Debit Card,Success
PAY00089100,INV00111244,C0018392,14-08-2025,406.63,UPI,Success
PAY00089101,INV00111245,C0018392,27-08-2025,398.07,Credit Card,Success
PAY00089102,INV00111247,C0018392,18-05-2025,441.19,Wallet,Success
PAY00089103,INV00111248,C0018394,06-04-2026,603.43,Credit Card,Success
PAY00089104,INV00111249,C0018394,10-03-2026,572.94,UPI,Success
PAY00089105,INV00111250,C0018394,08-03-2026,560.91,UPI,Success
PAY00089106,INV00111252,C0018394,07-12-2025,650.19,Net Banking,Success
PAY00089107,INV00111253,C0018394,06-12-2025,612.03,UPI,Success
PAY00089108,INV00111254,C0018394,16-10-2025,607.85,Debit Card,Success
PAY00089109,INV00111255,C0018394,11-09-2025,682.22,UPI,Success
PAY00089110,INV00111256,C0018394,11-08-2025,596.97,Cash,Success
PAY00089111,INV00111257,C0018394,17-07-2025,562.97,Credit Card,Success
PAY00089112,INV00111258,C0018394,30-06-2025,611.38,UPI,Success
PAY00089113,INV00111259,C0018394,10-05-2025,588.61,Cash,Success
PAY00089114,INV00111260,C0018395,06-04-2026,1072.68,NEFT,Success
PAY00089115,INV00111263,C0018395,01-01-2026,1004.77,UPI,Success
PAY00089116,INV00111264,C0018395,02-12-2025,1072.11,Credit Card,Success
PAY00089117,INV00111266,C0018396,14-03-2026,721.63,UPI,Success
PAY00089118,INV00111267,C0018396,25-02-2026,724.92,Auto Debit,Success
PAY00089119,INV00111268,C0018396,09-02-2026,700.79,Debit Card,Success
PAY00089120,INV00111269,C0018396,03-12-2025,679.35,UPI,Success
PAY00089121,INV00111270,C0018396,11-11-2025,628.13,Debit Card,Success
PAY00089122,INV00111272,C0018396,14-09-2025,811.62,UPI,Success
PAY00089123,INV00111273,C0018396,01-10-2025,744.25,UPI,Success
PAY00089124,INV00111275,C0018396,18-06-2025,790.93,Auto Debit,Success
PAY00089125,INV00111276,C0018397,06-04-2026,1249.67,UPI,Success
PAY00089126,INV00111278,C0018397,12-02-2026,1231.7,Credit Card,Success
PAY00089127,INV00111279,C0018397,08-01-2026,1095.72,Credit Card,Success
PAY00089128,INV00111280,C0018397,03-12-2025,1027.86,UPI,Success
PAY00089129,INV00111281,C0018397,08-11-2025,1131.08,UPI,Success
PAY00089130,INV00111282,C0018397,11-10-2025,1187.08,Cash,Success
PAY00089131,INV00111284,C0018397,10-08-2025,1225.16,UPI,Success
PAY00089132,INV00111285,C0018397,17-07-2025,1202.1,Debit Card,Success
PAY00089133,INV00111287,C0018397,15-06-2025,1232.83,UPI,Success
PAY00089134,INV00111288,C0018398,08-04-2026,1484.3,Auto Debit,Success
PAY00089135,INV00111289,C0018398,10-03-2026,1346.53,UPI,Success
PAY00089136,INV00111290,C0018398,11-02-2026,1410.44,Auto Debit,Success
PAY00089137,INV00111291,C0018398,01-01-2026,1432.84,UPI,Success
PAY00089138,INV00111292,C0018398,02-12-2025,1576.63,UPI,Success
PAY00089139,INV00111294,C0018398,02-11-2025,1693.16,Credit Card,Success
PAY00089140,INV00111295,C0018398,21-09-2025,1653.33,UPI,Success
PAY00089141,INV00111297,C0018398,14-08-2025,1495.99,Debit Card,Success
PAY00089142,INV00111298,C0018398,09-06-2025,1539.9,Debit Card,Success
PAY00089143,INV00111300,C0018400,04-04-2026,4538.21,Credit Card,Success
PAY00089144,INV00111301,C0018400,12-03-2026,4813.23,Debit Card,Success
PAY00089145,INV00111302,C0018400,03-02-2026,4788.58,UPI,Success
PAY00089146,INV00111303,C0018400,10-01-2026,4941.59,UPI,Success
PAY00089147,INV00111304,C0018400,01-12-2025,5055.06,Wallet,Success
PAY00089148,INV00111305,C0018400,02-12-2025,4827.0,Net Banking,Success
PAY00089149,INV00111306,C0018400,11-10-2025,4386.85,Auto Debit,Success
PAY00089150,INV00111307,C0018400,02-09-2025,4836.7,RTGS,Success
PAY00089151,INV00111308,C0018400,12-08-2025,5461.88,Wallet,Success
PAY00089152,INV00111309,C0018400,11-07-2025,4714.09,NEFT,Success
PAY00089153,INV00111311,C0018400,05-05-2025,4606.15,UPI,Success
PAY00089154,INV00111312,C0018403,04-04-2026,1388.52,UPI,Success
PAY00089155,INV00111313,C0018404,11-04-2026,699.75,Net Banking,Success
PAY00089156,INV00111314,C0018404,14-03-2026,684.77,Debit Card,Success
PAY00089157,INV00111315,C0018404,01-03-2026,679.7,Debit Card,Success
PAY00089158,INV00111317,C0018404,06-01-2026,669.83,UPI,Success
PAY00089159,INV00111318,C0018404,05-11-2025,693.86,Cash,Success
PAY00089160,INV00111319,C0018404,04-10-2025,696.12,NEFT,Success
PAY00089161,INV00111320,C0018404,19-10-2025,622.8,UPI,Success
PAY00089162,INV00111321,C0018404,03-09-2025,697.05,UPI,Success
PAY00089163,INV00111324,C0018407,02-03-2026,1123.58,UPI,Success
PAY00089164,INV00111325,C0018407,11-02-2026,1195.68,Net Banking,Success
PAY00089165,INV00111326,C0018407,14-01-2026,1246.01,Debit Card,Success
PAY00089166,INV00111327,C0018407,15-01-2026,1162.13,Wallet,Success
PAY00089167,INV00111328,C0018407,14-11-2025,1087.92,UPI,Success
PAY00089168,INV00111329,C0018407,14-10-2025,1122.7,UPI,Success
PAY00089169,INV00111330,C0018407,10-09-2025,1215.29,Credit Card,Success
PAY00089170,INV00111332,C0018407,07-07-2025,995.39,UPI,Success
PAY00089171,INV00111333,C0018407,15-06-2025,1183.75,UPI,Success
PAY00089172,INV00111335,C0018408,09-05-2026,1196.4,UPI,Success
PAY00089173,INV00111336,C0018408,03-03-2026,1217.25,UPI,Success
PAY00089174,INV00111337,C0018408,09-02-2026,1228.08,UPI,Success
PAY00089175,INV00111338,C0018408,01-01-2026,1155.6,Debit Card,Success
PAY00089176,INV00111339,C0018408,08-12-2025,1095.46,IMPS,Success
PAY00089177,INV00111340,C0018408,15-11-2025,1145.43,Credit Card,Success
PAY00089178,INV00111341,C0018408,15-10-2025,1123.81,UPI,Success
PAY00089179,INV00111342,C0018408,04-09-2025,1149.28,UPI,Success
PAY00089180,INV00111343,C0018408,07-08-2025,1162.05,Credit Card,Success
PAY00089181,INV00111344,C0018408,08-07-2025,1073.19,Credit Card,Success
PAY00089182,INV00111345,C0018408,18-06-2025,1248.68,UPI,Success
PAY00089183,INV00111347,C0018411,06-08-2024,113.16,Net Banking,Success
PAY00089184,INV00111348,C0018411,12-06-2024,107.17,IMPS,Success
PAY00089185,INV00111349,C0018411,18-05-2024,115.82,Credit Card,Success
PAY00089186,INV00111350,C0018411,25-04-2024,114.01,Debit Card,Success
PAY00089187,INV00111352,C0018411,26-02-2024,125.84,Credit Card,Success
PAY00089188,INV00111354,C0018411,16-12-2023,124.95,UPI,Success
PAY00089189,INV00111355,C0018411,06-12-2023,100.47,UPI,Success
PAY00089190,INV00111357,C0018411,21-09-2023,117.74,Credit Card,Success
PAY00089191,INV00111358,C0018411,04-10-2023,109.79,UPI,Success
PAY00089192,INV00111359,C0018413,20-01-2025,1103.93,Wallet,Success
PAY00089193,INV00111360,C0018413,04-02-2025,1116.68,Debit Card,Success
PAY00089194,INV00111361,C0018413,18-11-2024,961.89,Debit Card,Success
PAY00089195,INV00111362,C0018413,28-11-2024,1126.92,UPI,Success
PAY00089196,INV00111363,C0018413,17-09-2024,1050.09,UPI,Success
PAY00089197,INV00111364,C0018413,18-09-2024,1155.02,Credit Card,Success
PAY00089198,INV00111365,C0018413,23-07-2024,1059.36,UPI,Success
PAY00089199,INV00111366,C0018413,12-06-2024,1060.37,Credit Card,Success
PAY00089200,INV00111367,C0018413,20-05-2024,1074.83,Debit Card,Success
PAY00089201,INV00111369,C0018413,22-03-2024,1037.82,Cash,Success
PAY00089202,INV00111371,C0018414,27-05-2026,1148.85,UPI,Success
PAY00089203,INV00111373,C0018414,26-03-2026,1220.37,UPI,Success
PAY00089204,INV00111374,C0018414,09-01-2026,1152.1,UPI,Success
PAY00089205,INV00111375,C0018414,01-12-2025,1149.39,Cash,Success
PAY00089206,INV00111376,C0018414,08-11-2025,1100.5,UPI,Success
PAY00089207,INV00111377,C0018414,30-11-2025,1233.94,UPI,Success
PAY00089208,INV00111378,C0018414,02-09-2025,1121.21,Auto Debit,Success
PAY00089209,INV00111379,C0018414,07-08-2025,1178.43,Credit Card,Success
PAY00089210,INV00111380,C0018414,12-07-2025,1297.48,RTGS,Success
PAY00089211,INV00111381,C0018414,08-06-2025,1253.43,Credit Card,Success
PAY00089212,INV00111382,C0018414,18-05-2025,1207.36,UPI,Success
PAY00089213,INV00111383,C0018416,06-04-2026,1558.4,UPI,Success
PAY00089214,INV00111384,C0018416,03-03-2026,1437.76,Net Banking,Success
PAY00089215,INV00111385,C0018416,07-02-2026,1601.47,RTGS,Success
PAY00089216,INV00111387,C0018416,01-12-2025,1542.85,UPI,Success
PAY00089217,INV00111388,C0018416,02-11-2025,1568.42,Cash,Success
PAY00089218,INV00111389,C0018416,09-10-2025,1568.5,UPI,Success
PAY00089219,INV00111391,C0018416,07-08-2025,1630.69,NEFT,Success
PAY00089220,INV00111392,C0018416,10-08-2025,1573.45,Net Banking,Success
PAY00089221,INV00111393,C0018416,31-07-2025,1682.0,UPI,Success
PAY00089222,INV00111394,C0018416,19-05-2025,1440.25,Net Banking,Success
PAY00089223,INV00111397,C0018417,05-02-2026,112.32,UPI,Success
PAY00089224,INV00111399,C0018417,02-12-2025,113.54,UPI,Success
PAY00089225,INV00111400,C0018417,08-11-2025,114.68,UPI,Success
PAY00089226,INV00111401,C0018417,08-10-2025,131.55,UPI,Success
PAY00089227,INV00111402,C0018417,30-10-2025,125.6,IMPS,Success
PAY00089228,INV00111405,C0018417,04-06-2025,110.64,Net Banking,Success
PAY00089229,INV00111407,C0018418,20-04-2026,660.42,UPI,Success
PAY00089230,INV00111408,C0018418,03-03-2026,682.1,Auto Debit,Success
PAY00089231,INV00111411,C0018418,28-01-2026,695.22,Debit Card,Success
PAY00089232,INV00111412,C0018418,12-11-2025,709.6,Wallet,Success
PAY00089233,INV00111414,C0018418,07-09-2025,700.12,UPI,Success
PAY00089234,INV00111415,C0018418,06-08-2025,662.64,UPI,Success
PAY00089235,INV00111416,C0018418,16-07-2025,643.74,Wallet,Success
PAY00089236,INV00111417,C0018418,08-06-2025,639.65,UPI,Success
PAY00089237,INV00111418,C0018418,08-05-2025,748.36,Credit Card,Success
PAY00089238,INV00111419,C0018425,05-03-2026,442.61,UPI,Success
PAY00089239,INV00111420,C0018425,02-02-2026,425.22,Wallet,Success
PAY00089240,INV00111422,C0018425,05-12-2025,356.21,Wallet,Success
PAY00089241,INV00111424,C0018425,10-10-2025,409.05,UPI,Success
PAY00089242,INV00111425,C0018425,09-09-2025,389.95,Net Banking,Success
PAY00089243,INV00111426,C0018425,06-08-2025,406.42,UPI,Success
PAY00089244,INV00111427,C0018425,19-07-2025,380.03,UPI,Success
PAY00089245,INV00111429,C0018426,14-09-2025,405.99,Debit Card,Success
PAY00089246,INV00111431,C0018426,10-07-2025,405.31,UPI,Success
PAY00089247,INV00111432,C0018426,14-06-2025,428.79,Credit Card,Success
PAY00089248,INV00111433,C0018426,05-07-2025,419.74,UPI,Success
PAY00089249,INV00111434,C0018426,16-04-2025,429.13,Cash,Success
PAY00089250,INV00111435,C0018426,22-03-2025,400.15,Net Banking,Success
PAY00089251,INV00111436,C0018426,16-03-2025,430.9,UPI,Success
PAY00089252,INV00111438,C0018426,22-12-2024,395.59,UPI,Success
PAY00089253,INV00111439,C0018426,06-12-2024,439.47,UPI,Success
PAY00089254,INV00111440,C0018426,01-12-2024,435.15,Debit Card,Success
PAY00089255,INV00111443,C0018427,27-03-2026,1271.59,Net Banking,Success
PAY00089256,INV00111444,C0018427,01-01-2026,1362.2,Wallet,Success
PAY00089257,INV00111446,C0018427,14-11-2025,1095.76,Debit Card,Success
PAY00089258,INV00111447,C0018427,02-10-2025,1152.88,UPI,Success
PAY00089259,INV00111449,C0018427,16-09-2025,1201.81,Wallet,Success
PAY00089260,INV00111450,C0018427,30-07-2025,1154.28,UPI,Success
PAY00089261,INV00111451,C0018427,20-06-2025,1174.82,Net Banking,Success
PAY00089262,INV00111452,C0018427,21-06-2025,1122.86,Debit Card,Success
PAY00089263,INV00111453,C0018429,04-04-2026,857.26,UPI,Success
PAY00089264,INV00111455,C0018429,02-03-2026,801.99,Auto Debit,Success
PAY00089265,INV00111456,C0018429,02-01-2026,781.6,Auto Debit,Success
PAY00089266,INV00111457,C0018429,02-12-2025,914.48,NEFT,Success
PAY00089267,INV00111461,C0018429,27-08-2025,815.92,Auto Debit,Success
PAY00089268,INV00111463,C0018429,05-06-2025,769.18,Net Banking,Success
PAY00089269,INV00111465,C0018430,31-03-2026,547.92,Auto Debit,Success
PAY00089270,INV00111466,C0018430,08-03-2026,517.57,UPI,Success
PAY00089271,INV00111468,C0018430,01-01-2026,581.14,Net Banking,Success
PAY00089272,INV00111470,C0018430,04-11-2025,523.87,UPI,Success
PAY00089273,INV00111471,C0018430,13-10-2025,566.55,Auto Debit,Success
PAY00089274,INV00111472,C0018430,18-09-2025,596.15,Net Banking,Success
PAY00089275,INV00111473,C0018430,07-09-2025,588.35,UPI,Success
PAY00089276,INV00111476,C0018430,10-05-2025,614.96,UPI,Success
PAY00089277,INV00111477,C0018433,02-04-2026,1558.49,Cash,Success
PAY00089278,INV00111478,C0018433,13-03-2026,1584.52,UPI,Success
PAY00089279,INV00111479,C0018433,11-02-2026,1486.38,UPI,Success
PAY00089280,INV00111482,C0018433,03-11-2025,1540.77,Debit Card,Success
PAY00089281,INV00111483,C0018433,12-10-2025,1620.2,Debit Card,Success
PAY00089282,INV00111484,C0018433,03-09-2025,1714.65,UPI,Success
PAY00089283,INV00111485,C0018433,05-08-2025,1638.65,UPI,Success
PAY00089284,INV00111486,C0018433,04-08-2025,1345.47,Debit Card,Success
PAY00089285,INV00111487,C0018433,04-07-2025,1520.96,UPI,Success
PAY00089286,INV00111488,C0018433,22-06-2025,1569.85,Credit Card,Success
PAY00089287,INV00111489,C0018435,14-04-2026,857.1,Wallet,Success
PAY00089288,INV00111490,C0018435,12-04-2026,733.72,Wallet,Success
PAY00089289,INV00111491,C0018435,09-02-2026,828.12,Net Banking,Success
PAY00089290,INV00111492,C0018435,08-01-2026,746.6,UPI,Success
PAY00089291,INV00111493,C0018435,14-12-2025,894.37,UPI,Success
PAY00089292,INV00111494,C0018435,09-12-2025,735.87,NEFT,Success
PAY00089293,INV00111495,C0018435,08-10-2025,896.2,UPI,Success
PAY00089294,INV00111496,C0018435,06-09-2025,796.52,Credit Card,Success
PAY00089295,INV00111497,C0018435,06-08-2025,916.52,UPI,Success
PAY00089296,INV00111498,C0018435,16-07-2025,840.16,Credit Card,Success
PAY00089297,INV00111501,C0018437,12-04-2026,4891.44,UPI,Success
PAY00089298,INV00111503,C0018437,30-01-2026,4490.34,UPI,Success
PAY00089299,INV00111504,C0018437,31-01-2026,5018.34,Debit Card,Success
PAY00089300,INV00111505,C0018437,09-12-2025,4815.03,UPI,Success
PAY00089301,INV00111506,C0018437,01-11-2025,4612.51,UPI,Success
PAY00089302,INV00111507,C0018437,11-10-2025,4321.5,Debit Card,Success
PAY00089303,INV00111508,C0018437,10-10-2025,5045.63,Auto Debit,Success
PAY00089304,INV00111509,C0018437,07-08-2025,4651.76,Debit Card,Success
PAY00089305,INV00111510,C0018437,18-07-2025,5141.3,Credit Card,Success
PAY00089306,INV00111511,C0018437,08-06-2025,4764.03,Auto Debit,Success
PAY00089307,INV00111513,C0018438,14-04-2026,759.53,UPI,Success
PAY00089308,INV00111515,C0018438,29-03-2026,721.78,UPI,Success
PAY00089309,INV00111516,C0018438,11-01-2026,709.84,Auto Debit,Success
PAY00089310,INV00111517,C0018438,14-12-2025,750.99,UPI,Success
PAY00089311,INV00111518,C0018438,08-11-2025,679.44,Auto Debit,Success
PAY00089312,INV00111520,C0018438,18-10-2025,684.97,UPI,Success
PAY00089313,INV00111521,C0018438,27-08-2025,751.07,UPI,Success
PAY00089314,INV00111523,C0018438,15-06-2025,708.21,UPI,Success
PAY00089315,INV00111524,C0018438,22-05-2025,703.48,UPI,Success
PAY00089316,INV00111526,C0018439,25-03-2026,1128.67,Credit Card,Success
PAY00089317,INV00111527,C0018439,01-02-2026,1097.0,Wallet,Success
PAY00089318,INV00111528,C0018439,31-12-2025,1227.06,Credit Card,Success
PAY00089319,INV00111529,C0018439,12-01-2026,1117.78,Credit Card,Success
PAY00089320,INV00111530,C0018439,01-11-2025,1071.49,Debit Card,Success
PAY00089321,INV00111531,C0018439,16-10-2025,1140.8,UPI,Success
PAY00089322,INV00111532,C0018439,14-09-2025,1226.85,UPI,Success
PAY00089323,INV99846623,C0018439,12-08-2025,1033.75,Auto Debit,Success
PAY00089324,INV00111535,C0018439,13-06-2025,1248.31,UPI,Success
PAY00089325,INV00111537,C0018440,11-01-2023,1131.3,UPI,Success
PAY00089326,INV00111539,C0018440,13-11-2022,1254.35,NEFT,Success
PAY00089327,INV00111540,C0018440,25-10-2022,1149.4,Net Banking,Success
PAY00089328,INV00111541,C0018440,24-09-2022,1183.78,UPI,Success
PAY00089329,INV00111542,C0018440,23-08-2022,1218.02,Net Banking,Success
PAY00089330,INV00111543,C0018440,20-07-2022,1060.38,Debit Card,Success
PAY00089331,INV00111544,C0018445,06-04-2026,10829.43,Credit Card,Success
PAY00089332,INV00111545,C0018445,24-04-2026,8910.43,UPI,Success
PAY00089333,INV00111546,C0018445,27-02-2026,9700.07,Credit Card,Success
PAY00089334,INV00111547,C0018445,10-01-2026,10251.1,UPI,Success
PAY00089335,INV00111549,C0018445,10-12-2025,9710.72,UPI,Success
PAY00089336,INV00111550,C0018445,06-10-2025,9723.06,UPI,Success
PAY00089337,INV00111551,C0018445,02-09-2025,8475.27,UPI,Success
PAY00089338,INV00111553,C0018445,12-07-2025,10628.64,UPI,Success
PAY00089339,INV00111554,C0018445,16-06-2025,9779.4,Debit Card,Success
PAY00089340,INV00111555,C0018445,19-05-2025,9134.52,UPI,Success
PAY00089341,INV00111557,C0018446,15-04-2026,796.21,Net Banking,Success
PAY00089342,INV00111558,C0018446,10-02-2026,875.64,Wallet,Success
PAY00089343,INV00111559,C0018446,06-01-2026,803.82,UPI,Success
PAY00089344,INV00111560,C0018446,03-12-2025,782.21,Auto Debit,Success
PAY00089345,INV00111562,C0018446,16-10-2025,840.29,Credit Card,Success
PAY00089346,INV00111563,C0018446,12-09-2025,842.72,Debit Card,Success
PAY00089347,INV00111564,C0018446,24-09-2025,857.44,Auto Debit,Success
PAY00089348,INV00111565,C0018446,04-07-2025,760.93,UPI,Success
PAY00089349,INV00111566,C0018446,14-06-2025,826.96,UPI,Success
PAY00089350,INV00111567,C0018446,11-05-2025,877.21,Debit Card,Success
PAY00089351,INV00111568,C0018448,02-04-2026,1157.01,UPI,Success
PAY00089352,INV00111569,C0018448,13-03-2026,1094.43,UPI,Success
PAY00089353,INV00111570,C0018448,09-02-2026,1249.24,Cash,Success
PAY00089354,INV00111572,C0018448,07-12-2025,1068.35,Debit Card,Success
PAY00089355,INV00111573,C0018448,05-11-2025,1137.39,Debit Card,Success
PAY00089356,INV00111574,C0018448,05-10-2025,1212.89,Auto Debit,Success
