usage_id,customer_id,usage_month,data_gb_used,data_sessions
UD00055401,C0018467,01-2026,49.12,1081
UD00055402,C0018468,03-2026,11.74,970
UD00055403,C0018468,02-2026,9.92,1152
UD00055404,C0018468,01-2026,14.2,556
UD00055405,C0018469,03-2026,14.75,492
UD00055406,C0018469,02-2026,19.39,677
UD00055407,C0018469,01-2026,32.72,194
UD00055408,C0018470,03-2026,42.22,435
UD00055409,C0018470,02-2026,39.46,102
UD00055410,C0018470,01-2026,16.59,630
UD00055411,C0018471,03-2026,16.89,799
UD00055412,C0018471,02-2026,18.86,989
UD00055413,C0018471,01-2026,19.29,651
UD00055414,C0018472,03-2026,69.69,1073
UD00055415,C0018472,02-2026,26.37,567
UD00055416,C0018472,01-2026,72.98,501
UD00055417,C0018473,03-2026,20.39,173
UD00055418,C0018473,02-2026,30.47,1172
UD00055419,C0018473,01-2026,13.23,196
UD00055420,C0018474,03-2026,15.51,32
UD00055421,C0018474,02-2026,35.79,523
UD00055422,C0018474,01-2026,3.96,277
UD00055423,C0018475,03-2026,18.75,839
UD00055424,C0018475,02-2026,15.27,882
UD00055425,C0018475,01-2026,3.62,820
UD00055426,C0018476,03-2026,9.52,344
UD00055427,C0018476,02-2026,18.18,1163
UD00055428,C0018476,01-2026,22.12,117
UD00055429,C0018477,03-2026,21.36,647
UD00055430,C0018477,02-2026,18.11,1038
UD00055431,C0018477,01-2026,14.21,774
UD00055432,C0018478,03-2026,29.32,1125
UD00055433,C0018478,02-2026,19.2,608
UD00055434,C0018478,01-2026,54.79,272
UD00055435,C0018479,03-2026,123.01,905
UD00055436,C0018479,02-2026,32.53,1123
UD00055437,C0018479,01-2026,66.07,690
UD00055438,C0018480,03-2026,18.78,566
UD00055439,C0018480,02-2026,11.25,439
UD00055440,C0018480,01-2026,9.2,794
UD00055441,C0018481,03-2026,8.7,787
UD00055442,C0018481,02-2026,40.42,756
UD00055443,C0018481,01-2026,16.78,1196
UD00055444,C0018482,03-2026,41.33,400
UD00055445,C0018482,02-2026,11.07,1074
UD00055446,C0018482,01-2026,16.9,797
UD00055447,C0018483,03-2026,26.76,180
UD00055448,C0018483,02-2026,38.3,1107
UD00055449,C0018483,01-2026,13.94,1045
UD00055450,C0018484,03-2026,53.01,949
UD00055451,C0018484,02-2026,60.08,34
UD00055452,C0018484,01-2026,17.64,355
UD00055453,C0018485,03-2026,18.8,689
UD00055454,C0018485,02-2026,11.54,624
UD00055455,C0018485,01-2026,16.16,1069
UD00055456,C0018486,03-2026,19.56,771
UD00055457,C0018486,02-2026,12.76,1083
UD00055458,C0018486,01-2026,22.36,434
UD00055459,C0018487,03-2026,16.45,588
UD00055460,C0018487,02-2026,10.5,611
UD00055461,C0018487,01-2026,13.34,299
UD00055462,C0018488,03-2026,21.32,671
UD00055463,C0018488,02-2026,11.41,461
UD00055464,C0018488,01-2026,26.44,418
UD00055465,C0018489,03-2026,16.33,538
UD00055466,C0018489,02-2026,4.82,547
UD00055467,C0018489,01-2026,14.58,21
UD00055468,C0018490,03-2026,57.25,124
UD00055469,C0018490,02-2026,47.72,115
UD00055470,C0018490,01-2026,70.6,85
UD00055471,C0018491,03-2026,62.5,1154
UD00055472,C0018491,02-2026,73.66,784
UD00055473,C0018491,01-2026,48.71,424
UD00055474,C0018492,03-2026,16.23,1006
UD00055475,C0018492,02-2026,16.58,1097
UD00055476,C0018492,01-2026,23.33,456
UD00055477,C0018493,03-2026,6.13,765
UD00055478,C0018493,02-2026,7.85,740
UD00055479,C0018493,01-2026,11.59,493
UD00055480,C0018494,03-2026,19.52,242
UD00055481,C0018494,02-2026,16.34,637
UD00055482,C0018494,01-2026,13.34,850
UD00055483,C0018495,03-2026,17.14,57
UD00055484,C0018495,02-2026,10.69,734
UD00055485,C0018495,01-2026,6.44,191
UD00055486,C0018496,03-2026,24.96,65
UD00055487,C0018496,02-2026,13.51,979
UD00055488,C0018496,01-2026,2.7,538
UD00055489,C0018497,03-2026,11.61,470
UD00055490,C0018497,02-2026,8.38,303
UD00055491,C0018497,01-2026,20.14,878
UD00055492,C0018498,03-2026,32.53,798
UD00055493,C0018498,02-2026,40.92,702
UD00055494,C0018498,01-2026,36.67,599
UD00055495,C0018499,03-2026,15.12,658
UD00055496,C0018499,02-2026,19.86,361
UD00055497,C0018499,01-2026,33.42,26
UD00055498,C0018500,03-2026,16.76,1087
UD00055499,C0018500,02-2026,24.03,352
UD00055500,C0018500,01-2026,13.6,480
UD00055501,C0018501,03-2026,39.93,1122
UD00055502,C0018501,02-2026,29.83,1029
UD00055503,C0018501,01-2026,26.55,796
UD00055504,C0018502,03-2026,109.99,156
UD00055505,C0018502,02-2026,38.02,749
UD00055506,C0018502,01-2026,85.26,210
UD00055507,C0018503,03-2026,8.23,975
UD00055508,C0018503,02-2026,5.79,742
UD00055509,C0018503,01-2026,21.3,136
UD00055510,C0018504,03-2026,90.4,1058
UD00055511,C0018504,02-2026,18.37,251
UD00055512,C0018504,01-2026,5.75,838
UD00055513,C0018505,03-2026,14.61,835
UD00055514,C0018505,02-2026,8.17,600
UD00055515,C0018505,01-2026,14.53,540
UD00055516,C0018506,03-2026,41.11,148
UD00055517,C0018506,02-2026,41.74,507
UD00055518,C0018506,01-2026,64.36,633
UD00055519,C0018507,03-2026,13.97,908
UD00055520,C0018507,02-2026,10.78,567
UD00055521,C0018507,01-2026,8.13,458
UD00055522,C0018508,03-2026,73.09,303
UD00055523,C0018508,02-2026,56.4,877
UD00055524,C0018508,01-2026,47.0,624
UD00055525,C0018509,03-2026,19.04,700
UD00055526,C0018509,02-2026,16.74,710
UD00055527,C0018509,01-2026,19.01,399
UD00055528,C0018510,03-2026,31.3,497
UD00055529,C0018510,02-2026,11.03,952
UD00055530,C0018510,01-2026,32.88,1103
UD00055531,C0018511,03-2026,27.39,1179
UD00055532,C0018511,02-2026,75.76,997
UD00055533,C0018511,01-2026,49.63,900
UD00055534,C0018512,03-2026,9.94,833
UD00055535,C0018512,02-2026,17.2,218
UD00055536,C0018512,01-2026,18.91,1055
UD00055537,C0018513,03-2026,20.71,56
UD00055538,C0018513,02-2026,42.82,837
UD00055539,C0018513,01-2026,94.63,237
UD00055540,C0018514,03-2026,6.01,775
UD00055541,C0018514,02-2026,9.86,932
UD00055542,C0018514,01-2026,33.9,362
UD00055543,C0018515,03-2026,4.09,321
UD00055544,C0018515,02-2026,19.73,973
UD00055545,C0018515,01-2026,48.83,581
UD00055546,C0018516,03-2026,10.27,333
UD00055547,C0018516,02-2026,24.87,1002
UD00055548,C0018516,01-2026,23.73,1136
UD00055549,C0018517,03-2026,76.95,958
UD00055550,C0018517,02-2026,105.94,923
UD00055551,C0018517,01-2026,92.12,887
UD00055552,C0018518,03-2026,10.52,900
UD00055553,C0018518,02-2026,12.26,1116
UD00055554,C0018518,01-2026,26.42,615
UD00055555,C0018519,03-2026,22.69,906
UD00055556,C0018519,02-2026,12.62,1098
UD00055557,C0018519,01-2026,16.17,931
UD00055558,C0018520,03-2026,14.19,397
UD00055559,C0018520,02-2026,11.19,596
UD00055560,C0018520,01-2026,10.62,1031
UD00055561,C0018521,03-2026,154.93,566
UD00055562,C0018521,02-2026,50.98,1151
UD00055563,C0018521,01-2026,121.6,733
UD00055564,C0018522,03-2026,83.1,56
UD00055565,C0018522,02-2026,83.13,414
UD00055566,C0018522,01-2026,64.74,657
UD00055567,C0018523,03-2026,20.38,996
UD00055568,C0018523,02-2026,12.1,1192
UD00055569,C0018523,01-2026,28.56,1174
UD00055570,C0018524,03-2026,33.99,890
UD00055571,C0018524,02-2026,77.47,399
UD00055572,C0018524,01-2026,57.91,323
UD00055573,C0018525,03-2026,5.9,696
UD00055574,C0018525,02-2026,11.2,1113
UD00055575,C0018525,01-2026,16.76,1141
UD00055576,C0018526,03-2026,9.51,1178
UD00055577,C0018526,02-2026,17.18,128
UD00055578,C0018526,01-2026,13.66,1133
UD00055579,C0018527,03-2026,17.47,297
UD00055580,C0018527,02-2026,27.83,196
UD00055581,C0018527,01-2026,49.64,506
UD00055582,C0018528,03-2026,30.3,797
UD00055583,C0018528,02-2026,4.82,1038
UD00055584,C0018528,01-2026,23.4,40
UD00055585,C0018529,03-2026,8.33,872
UD00055586,C0018529,02-2026,6.98,128
UD00055587,C0018529,01-2026,16.13,332
UD00055588,C0018530,03-2026,9.41,1077
UD00055589,C0018530,02-2026,25.58,228
UD00055590,C0018530,01-2026,58.48,725
UD00055591,C0018531,03-2026,61.96,743
UD00055592,C0018531,02-2026,144.65,528
UD00055593,C0018531,01-2026,84.15,81
UD00055594,C0018532,03-2026,7.16,1108
UD00055595,C0018532,02-2026,15.39,1183
UD00055596,C0018532,01-2026,8.93,782
UD00055597,C0018533,03-2026,8.91,423
UD00055598,C0018533,02-2026,24.54,1187
UD00055599,C0018533,01-2026,25.78,860
UD00055600,C0018534,03-2026,11.75,1001
UD00055601,C0018534,02-2026,44.53,448
UD00055602,C0018534,01-2026,16.96,172
UD00055603,C0018535,03-2026,15.29,444
UD00055604,C0018535,02-2026,8.02,452
UD00055605,C0018535,01-2026,12.54,1046
UD00055606,C0018536,03-2026,27.03,969
UD00055607,C0018536,02-2026,12.15,792
UD00055608,C0018536,01-2026,5.1,213
UD00055609,C0018537,03-2026,107.68,1112
UD00055610,C0018537,02-2026,100.7,255
UD00055611,C0018537,01-2026,40.39,840
UD00055612,C0018538,03-2026,19.11,149
UD00055613,C0018538,02-2026,9.64,722
UD00055614,C0018538,01-2026,14.33,214
UD00055615,C0018539,03-2026,21.27,161
UD00055616,C0018539,02-2026,31.54,1088
UD00055617,C0018539,01-2026,30.7,162
UD00055618,C0018540,03-2026,27.08,428
UD00055619,C0018540,02-2026,7.82,679
UD00055620,C0018540,01-2026,18.23,709
UD00055621,C0018541,03-2026,8.32,1148
UD00055622,C0018541,02-2026,20.17,460
UD00055623,C0018541,01-2026,3.34,630
UD00055624,C0018542,03-2026,32.19,609
UD00055625,C0018542,02-2026,6.87,497
UD00055626,C0018542,01-2026,6.3,237
UD00055627,C0018543,03-2026,29.28,159
UD00055628,C0018543,02-2026,15.54,55
UD00055629,C0018543,01-2026,30.92,652
UD00055630,C0018544,03-2026,51.71,317
UD00055631,C0018544,02-2026,49.87,477
UD00055632,C0018544,01-2026,68.62,161
UD00055633,C0018545,03-2026,7.19,974
UD00055634,C0018545,02-2026,8.08,161
UD00055635,C0018545,01-2026,4.4,569
UD00055636,C0018546,03-2026,15.1,75
UD00055637,C0018546,02-2026,9.82,520
UD00055638,C0018546,01-2026,30.51,55
UD00055639,C0018547,03-2026,63.63,804
UD00055640,C0018547,02-2026,135.79,181
UD00055641,C0018547,01-2026,105.0,882
UD00055642,C0018548,03-2026,11.95,70
UD00055643,C0018548,02-2026,12.49,955
UD00055644,C0018548,01-2026,17.57,576
UD00055645,C0018549,03-2026,5.68,1088
UD00055646,C0018549,02-2026,8.76,915
UD00055647,C0018549,01-2026,8.86,1124
UD00055648,C0018550,03-2026,18.16,709
UD00055649,C0018550,02-2026,15.48,293
UD00055650,C0018550,01-2026,36.0,287
UD00055651,C0018551,03-2026,10.94,617
UD00055652,C0018551,02-2026,14.63,559
UD00055653,C0018551,01-2026,5.54,628
UD00055654,C0018552,03-2026,108.85,745
UD00055655,C0018552,02-2026,86.91,181
UD00055656,C0018552,01-2026,22.61,653
UD00055657,C0018553,03-2026,16.19,482
UD00055658,C0018553,02-2026,22.64,719
UD00055659,C0018553,01-2026,7.44,383
UD00055660,C0018554,03-2026,34.89,1047
UD00055661,C0018554,02-2026,17.53,502
UD00055662,C0018554,01-2026,20.7,97
UD00055663,C0018555,03-2026,19.98,230
UD00055664,C0018555,02-2026,15.29,684
UD00055665,C0018555,01-2026,3.47,555
UD00055666,C0018556,03-2026,50.47,847
UD00055667,C0018556,02-2026,88.82,586
UD00055668,C0018556,01-2026,29.08,899
UD00055669,C0018557,03-2026,157.57,932
UD00055670,C0018557,02-2026,77.32,84
UD00055671,C0018557,01-2026,87.67,956
UD00055672,C0018558,03-2026,21.52,644
UD00055673,C0018558,02-2026,41.99,1012
UD00055674,C0018558,01-2026,20.54,902
UD00055675,C0018559,03-2026,6.43,847
UD00055676,C0018559,02-2026,5.74,153
UD00055677,C0018559,01-2026,11.52,1029
UD00055678,C0018560,03-2026,20.2,357
UD00055679,C0018560,02-2026,16.54,368
UD00055680,C0018560,01-2026,23.02,1029
UD00055681,C0018561,03-2026,18.44,557
UD00055682,C0018561,02-2026,7.57,1102
UD00055683,C0018561,01-2026,28.0,1104
UD00055684,C0018562,03-2026,3.38,489
UD00055685,C0018562,02-2026,16.74,848
UD00055686,C0018562,01-2026,1.43,925
UD00055687,C0018563,03-2026,11.7,272
UD00055688,C0018563,02-2026,24.53,334
UD00055689,C0018563,01-2026,5.6,857
UD00055690,C0018564,03-2026,83.68,97
UD00055691,C0018564,02-2026,25.4,129
UD00055692,C0018564,01-2026,61.48,444
UD00055693,C0018565,03-2026,18.04,258
UD00055694,C0018565,02-2026,24.87,627
UD00055695,C0018565,01-2026,46.5,435
UD00055696,C0018566,03-2026,53.32,22
UD00055697,C0018566,02-2026,20.54,536
UD00055698,C0018566,01-2026,38.36,303
UD00055699,C0018567,03-2026,2.33,1116
UD00055700,C0018567,02-2026,4.09,941
UD00055701,C0018567,01-2026,16.43,445
UD00055702,C0018568,03-2026,14.46,451
UD00055703,C0018568,02-2026,18.09,421
UD00055704,C0018568,01-2026,12.63,945
UD00055705,C0018569,03-2026,19.5,460
UD00055706,C0018569,02-2026,38.95,752
UD00055707,C0018569,01-2026,18.86,648
UD00055708,C0018570,03-2026,54.68,530
UD00055709,C0018570,02-2026,39.59,433
UD00055710,C0018570,01-2026,60.59,255
UD00055711,C0018571,03-2026,41.85,277
UD00055712,C0018571,02-2026,15.55,452
UD00055713,C0018571,01-2026,20.06,450
UD00055714,C0018572,03-2026,4.02,1009
UD00055715,C0018572,02-2026,18.33,1063
UD00055716,C0018572,01-2026,11.76,958
UD00055717,C0018573,03-2026,19.74,587
UD00055718,C0018573,02-2026,27.94,1058
UD00055719,C0018573,01-2026,14.48,438
UD00055720,C0018574,03-2026,14.21,47
UD00055721,C0018574,02-2026,2.68,436
UD00055722,C0018574,01-2026,9.97,410
UD00055723,C0018575,03-2026,25.25,95
UD00055724,C0018575,02-2026,32.57,960
UD00055725,C0018575,01-2026,14.66,748
UD00055726,C0018576,03-2026,17.62,653
UD00055727,C0018576,02-2026,24.93,538
UD00055728,C0018576,01-2026,28.6,179
UD00055729,C0018577,03-2026,37.73,378
UD00055730,C0018577,02-2026,45.06,943
UD00055731,C0018577,01-2026,9.1,203
UD00055732,C0018578,03-2026,42.34,1080
UD00055733,C0018578,02-2026,30.17,949
UD00055734,C0018578,01-2026,36.44,478
UD00055735,C0018579,03-2026,8.01,1081
UD00055736,C0018579,02-2026,2.36,643
UD00055737,C0018579,01-2026,29.22,126
UD00055738,C0018580,03-2026,31.1,648
UD00055739,C0018580,02-2026,75.02,153
UD00055740,C0018580,01-2026,14.13,620
UD00055741,C0018581,03-2026,41.7,911
UD00055742,C0018581,02-2026,20.88,534
UD00055743,C0018581,01-2026,26.09,577
UD00055744,C0018582,03-2026,61.67,132
UD00055745,C0018582,02-2026,42.24,112
UD00055746,C0018582,01-2026,67.12,985
UD00055747,C0018583,03-2026,65.64,1064
UD00055748,C0018583,02-2026,86.65,869
UD00055749,C0018583,01-2026,52.42,1187
UD00055750,C0018584,03-2026,10.22,403
UD00055751,C0018584,02-2026,17.41,54
UD00055752,C0018584,01-2026,4.64,223
UD00055753,C0018585,03-2026,17.5,544
UD00055754,C0018585,02-2026,10.23,1159
UD00055755,C0018585,01-2026,18.8,582
UD00055756,C0018586,03-2026,11.63,520
UD00055757,C0018586,02-2026,2.76,560
UD00055758,C0018586,01-2026,8.58,1155
UD00055759,C0018587,03-2026,10.32,759
UD00055760,C0018587,02-2026,8.75,878
UD00055761,C0018587,01-2026,3.96,787
UD00055762,C0018588,03-2026,13.04,712
UD00055763,C0018588,02-2026,10.83,1150
UD00055764,C0018588,01-2026,3.85,184
UD00055765,C0018589,03-2026,22.35,363
UD00055766,C0018589,02-2026,34.82,223
UD00055767,C0018589,01-2026,21.38,370
UD00055768,C0018590,03-2026,24.15,997
UD00055769,C0018590,02-2026,16.78,237
UD00055770,C0018590,01-2026,21.69,162
UD00055771,C0018591,03-2026,32.4,812
UD00055772,C0018591,02-2026,29.76,1019
UD00055773,C0018591,01-2026,96.31,266
UD00055774,C0018592,03-2026,10.74,1115
UD00055775,C0018592,02-2026,38.39,412
UD00055776,C0018592,01-2026,32.79,446
UD00055777,C0018593,03-2026,29.34,1193
UD00055778,C0018593,02-2026,28.51,159
UD00055779,C0018593,01-2026,35.14,306
UD00055780,C0018594,03-2026,62.34,532
UD00055781,C0018594,02-2026,152.05,409
UD00055782,C0018594,01-2026,91.38,941
UD00055783,C0018595,03-2026,49.4,323
UD00055784,C0018595,02-2026,23.63,812
UD00055785,C0018595,01-2026,20.72,625
UD00055786,C0018596,03-2026,13.76,695
UD00055787,C0018596,02-2026,11.57,642
UD00055788,C0018596,01-2026,40.3,120
UD00055789,C0018597,03-2026,22.46,440
UD00055790,C0018597,02-2026,42.57,531
UD00055791,C0018597,01-2026,35.5,1196
UD00055792,C0018598,03-2026,6.53,383
UD00055793,C0018598,02-2026,1.96,734
UD00055794,C0018598,01-2026,11.28,710
UD00055795,C0018599,03-2026,1.7,871
UD00055796,C0018599,02-2026,20.58,452
UD00055797,C0018599,01-2026,14.69,516
UD00055798,C0018600,03-2026,17.04,973
UD00055799,C0018600,02-2026,22.51,1074
UD00055800,C0018600,01-2026,10.38,441
UD00055801,C0018601,03-2026,22.59,385
UD00055802,C0018601,02-2026,15.69,372
UD00055803,C0018601,01-2026,4.82,545
UD00055804,C0018602,03-2026,98.33,841
UD00055805,C0018602,02-2026,22.03,502
UD00055806,C0018602,01-2026,20.94,447
UD00055807,C0018603,03-2026,4.83,151
UD00055808,C0018603,02-2026,37.09,808
UD00055809,C0018603,01-2026,21.87,703
UD00055810,C0018604,03-2026,13.96,38
UD00055811,C0018604,02-2026,15.16,975
UD00055812,C0018604,01-2026,13.22,989
UD00055813,C0018605,03-2026,16.47,634
UD00055814,C0018605,02-2026,40.91,1101
UD00055815,C0018605,01-2026,48.67,270
UD00055816,C0018606,03-2026,32.64,1098
UD00055817,C0018606,02-2026,21.46,1093
UD00055818,C0018606,01-2026,36.59,1158
UD00055819,C0018607,03-2026,22.41,948
UD00055820,C0018607,02-2026,8.06,804
UD00055821,C0018607,01-2026,19.53,138
UD00055822,C0018608,03-2026,36.52,905
UD00055823,C0018608,02-2026,19.53,155
UD00055824,C0018608,01-2026,31.54,358
UD00055825,C0018609,03-2026,19.85,647
UD00055826,C0018609,02-2026,8.47,701
UD00055827,C0018609,01-2026,10.05,428
UD00055828,C0018610,03-2026,57.46,402
UD00055829,C0018610,02-2026,30.67,1082
UD00055830,C0018610,01-2026,15.06,378
UD00055831,C0018611,03-2026,12.12,366
UD00055832,C0018611,02-2026,12.31,828
UD00055833,C0018611,01-2026,19.41,397
UD00055834,C0018612,03-2026,11.41,256
UD00055835,C0018612,02-2026,51.09,793
UD00055836,C0018612,01-2026,31.23,960
UD00055837,C0018613,03-2026,56.46,584
UD00055838,C0018613,02-2026,40.3,102
UD00055839,C0018613,01-2026,94.99,1093
UD00055840,C0018614,03-2026,3.15,23
UD00055841,C0018614,02-2026,43.31,259
UD00055842,C0018614,01-2026,8.16,1077
UD00055843,C0018615,03-2026,13.51,1162
UD00055844,C0018615,02-2026,4.53,728
UD00055845,C0018615,01-2026,15.46,1170
UD00055846,C0018616,03-2026,16.49,906
UD00055847,C0018616,02-2026,19.02,853
UD00055848,C0018616,01-2026,29.2,452
UD00055849,C0018617,03-2026,19.21,174
UD00055850,C0018617,02-2026,28.83,1103
UD00055851,C0018617,01-2026,33.07,1038
UD00055852,C0018618,03-2026,55.23,338
UD00055853,C0018618,02-2026,75.81,254
UD00055854,C0018618,01-2026,19.68,310
UD00055855,C0018619,03-2026,36.92,1022
UD00055856,C0018619,02-2026,29.18,102
UD00055857,C0018619,01-2026,108.12,564
UD00055858,C0018620,03-2026,9.88,404
UD00055859,C0018620,02-2026,5.36,419
UD00055860,C0018620,01-2026,3.93,142
UD00055861,C0018621,03-2026,11.54,1057
UD00055862,C0018621,02-2026,28.3,412
UD00055863,C0018621,01-2026,22.93,1115
UD00055864,C0018622,03-2026,45.7,669
UD00055865,C0018622,02-2026,8.35,96
UD00055866,C0018622,01-2026,25.31,1104
UD00055867,C0018623,03-2026,82.93,773
UD00055868,C0018623,02-2026,42.36,1098
UD00055869,C0018623,01-2026,34.27,326
UD00055870,C0018624,03-2026,24.92,177
UD00055871,C0018624,02-2026,38.24,601
UD00055872,C0018624,01-2026,25.15,33
UD00055873,C0018625,03-2026,2.73,660
UD00055874,C0018625,02-2026,39.78,946
UD00055875,C0018625,01-2026,38.77,223
UD00055876,C0018626,03-2026,6.75,1104
UD00055877,C0018626,02-2026,9.07,1105
UD00055878,C0018626,01-2026,15.37,520
UD00055879,C0018627,03-2026,12.06,849
UD00055880,C0018627,02-2026,4.93,475
UD00055881,C0018627,01-2026,7.24,254
UD00055882,C0018628,03-2026,81.15,25
UD00055883,C0018628,02-2026,121.14,70
UD00055884,C0018628,01-2026,23.96,1099
UD00055885,C0018629,03-2026,15.48,411
UD00055886,C0018629,02-2026,22.34,383
UD00055887,C0018629,01-2026,43.25,691
UD00055888,C0018630,03-2026,19.85,553
UD00055889,C0018630,02-2026,13.02,994
UD00055890,C0018630,01-2026,48.11,535
UD00055891,C0018631,03-2026,26.29,1034
UD00055892,C0018631,02-2026,4.3,361
UD00055893,C0018631,01-2026,6.09,444
UD00055894,C0018632,03-2026,43.03,527
UD00055895,C0018632,02-2026,77.22,876
UD00055896,C0018632,01-2026,66.57,777
UD00055897,C0018633,03-2026,19.92,541
UD00055898,C0018633,02-2026,8.23,1084
UD00055899,C0018633,01-2026,22.41,36
UD00055900,C0018634,03-2026,6.85,45
UD00055901,C0018634,02-2026,6.04,609
UD00055902,C0018634,01-2026,22.63,555
UD00055903,C0018635,03-2026,51.3,514
UD00055904,C0018635,02-2026,48.87,227
UD00055905,C0018635,01-2026,6.46,79
UD00055906,C0018636,03-2026,8.89,584
UD00055907,C0018636,02-2026,8.81,221
UD00055908,C0018636,01-2026,31.45,98
UD00055909,C0018637,03-2026,95.64,900
UD00055910,C0018637,02-2026,39.09,596
UD00055911,C0018637,01-2026,41.4,323
UD00055912,C0018638,03-2026,20.21,857
UD00055913,C0018638,02-2026,15.94,970
UD00055914,C0018638,01-2026,10.07,841
UD00055915,C0018639,03-2026,20.78,259
UD00055916,C0018639,02-2026,19.97,722
UD00055917,C0018639,01-2026,41.19,406
UD00055918,C0018640,03-2026,54.82,909
UD00055919,C0018640,02-2026,30.41,601
UD00055920,C0018640,01-2026,11.06,525
UD00055921,C0018641,03-2026,9.02,575
UD00055922,C0018641,02-2026,30.73,1102
UD00055923,C0018641,01-2026,11.92,1016
UD00055924,C0018642,03-2026,6.34,720
UD00055925,C0018642,02-2026,11.0,567
UD00055926,C0018642,01-2026,44.25,617
UD00055927,C0018643,03-2026,28.08,772
UD00055928,C0018643,02-2026,21.75,720
UD00055929,C0018643,01-2026,47.46,964
UD00055930,C0018644,03-2026,3003.576268303425,70
UD00055931,C0018644,02-2026,12.62,880
UD00055932,C0018644,01-2026,23.2,901
UD00055933,C0018645,03-2026,10.97,441
UD00055934,C0018645,02-2026,11.87,455
UD00055935,C0018645,01-2026,9.12,482
UD00055936,C0018646,03-2026,14.19,672
UD00055937,C0018646,02-2026,21.48,409
UD00055938,C0018646,01-2026,18.22,174
UD00055939,C0018647,03-2026,12.41,663
UD00055940,C0018647,02-2026,16.46,548
UD00055941,C0018647,01-2026,15.61,546
UD00055942,C0018648,03-2026,6.75,1010
UD00055943,C0018648,02-2026,12.13,159
UD00055944,C0018648,01-2026,15.2,926
UD00055945,C0018649,03-2026,11.16,165
UD00055946,C0018649,02-2026,5.55,755
UD00055947,C0018649,01-2026,0.43,1123
UD00055948,C0018650,03-2026,18.71,1000
UD00055949,C0018650,02-2026,15.42,261
UD00055950,C0018650,01-2026,15.4,205
UD00055951,C0018651,03-2026,74.7,1139
UD00055952,C0018651,02-2026,61.55,989
UD00055953,C0018651,01-2026,82.48,185
UD00055954,C0018652,03-2026,10.79,784
UD00055955,C0018652,02-2026,27.9,843
UD00055956,C0018652,01-2026,20.58,891
UD00055957,C0018653,03-2026,208.4,964
UD00055958,C0018653,02-2026,29.23,502
UD00055959,C0018653,01-2026,173.66,320
UD00055960,C0018654,03-2026,17.98,587
