ticket_id,customer_id,created_date,category,priority,channel,status,first_contact_resolution,assigned_employee_id,resolution_hours,resolution_date
TK00027992,C0016919,07-11-2025,Device Support,High,Chat,Reopened,No,EM00635,,
TK00027993,C0016920,10-03-2025,Payment Issue,Medium,Email,Resolved,Yes,EM00321,27.5,12-03-2025
TK00027994,C0016921,30-08-2025,Slow Data Speed,Low,Call,Resolved,No,EM00746,13.1,30-08-2025
TK00027995,C0016921,16-11-2024,Slow Data Speed,Critical,Call,Resolved,No,EM00446,5.8,16-11-2024
TK00027996,C0016921,19-12-2025,Account Update,Low,Call,Resolved,Yes,EM00462,2.0,19-12-2025
TK00027997,C0016922,02-06-2017,Account Update,High,Chat,Resolved,No,EM00353,13.7,03-06-2017
TK00027998,C0016922,01-01-2016,Network Issue,Medium,App,Resolved,No,EM00161,6.0,01-01-2016
TK00027999,C0016922,09-01-2024,Recharge Failure,Medium,Email,Pending,No,EM00761,,
TK00028000,C0016924,22-03-2016,Plan Change,Low,Chat,Pending,No,EM00443,,
TK00028001,C0016926,01-04-2014,Billing Dispute,Low,Call,Reopened,No,EM00491,,
TK00028002,C0016926,01-01-2025,Slow Data Speed,Low,Call,Resolved,Yes,EM00094,3.9,01-01-2025
TK00028003,C0016927,17-03-2014,Call Drop,Critical,Call,Pending,No,EM00378,,
TK00028004,C0016928,18-09-2025,Plan Change,Medium,App,Pending,No,EM00647,,
TK00028005,C0016929,31-10-2018,Recharge Failure,Low,Call,Pending,No,EM00009,,
TK00028006,C0016930,02-11-2020,Device Support,Low,Call,Resolved,Yes,EM00665,17.3,03-11-2020
TK00028007,C0016931,08-10-2014,Account Update,High,Call,Pending,No,EM00520,,
TK00028008,C0016932,18-09-2020,Recharge Failure,Medium,Call,Reopened,No,EM00211,,
TK00028009,C0016932,15-10-2023,Network Issue,Medium,Email,Pending,No,EM00363,,
TK00028010,C0016933,21-07-2022,Billing Dispute,Critical,Email,Pending,No,EM00452,,
TK00028011,C0016933,10-09-2020,Fiber Downtime,High,Call,Escalated,No,EM00720,,
TK00028012,C0016933,27-12-2022,Plan Change,Medium,Store,Resolved,No,EM00799,10.0,27-12-2022
TK00028013,C0016934,11-01-2018,Fiber Downtime,Medium,Call,Pending,No,EM00065,,
TK00028014,C0016934,23-12-2016,Network Issue,Low,Store,Resolved,No,EM00444,9.6,23-12-2016
TK00028015,C0016935,12-05-2014,Account Update,Medium,Chat,Pending,No,EM00482,,
TK00028016,C0016935,03-02-2025,Plan Change,High,App,Pending,No,EM00365,,
TK00028017,C0016935,14-06-2019,Account Update,Low,App,Pending,No,EM00189,,
TK00028018,C0016935,23-04-2017,Account Update,Low,Chat,Resolved,No,EM00185,15.1,24-04-2017
TK00028019,C0016936,02-10-2023,Call Drop,Medium,Store,Resolved,Yes,EM00611,6.3,03-10-2023
TK00028020,C0016936,23-03-2017,Plan Change,Low,App,Resolved,Yes,EM00404,7.0,24-03-2017
TK00028021,C0016937,12-04-2017,Network Issue,Low,Store,Resolved,Yes,EM00052,17.9,12-04-2017
TK00028022,C0016937,16-07-2018,Device Support,Low,Chat,Resolved,Yes,EM00759,16.6,16-07-2018
TK00028023,C0016937,21-07-2014,Fiber Downtime,Low,Chat,Resolved,Yes,EM00456,32.1,22-07-2014
TK00028024,C0016937,04-05-2019,Network Issue,Medium,Email,Resolved,Yes,EM00094,14.3,04-05-2019
TK00028025,C0016938,10-03-2020,Account Update,Medium,Call,Resolved,Yes,EM00617,6.4,10-03-2020
TK00028026,C0016938,01-01-2020,Recharge Failure,Medium,App,Resolved,Yes,EM00454,23.4,02-01-2020
TK00028027,C0016938,19-06-2024,Roaming,Medium,Chat,Resolved,Yes,EM00490,13.3,20-06-2024
TK00028028,C0016939,17-09-2016,Billing Dispute,Medium,Call,Escalated,No,EM00460,,
TK00028029,C0016939,04-02-2026,Network Issue,Low,Store,Pending,No,EM00177,,
TK00028030,C0016940,04-05-2025,Billing Dispute,High,Call,Pending,No,EM00597,,
TK00028031,C0016940,17-04-2016,Roaming,Low,Chat,Pending,No,EM00723,,
TK00028032,C0016940,07-06-2025,SIM/Activation,Low,Chat,Resolved,No,EM00060,11.5,08-06-2025
TK00028033,C0016940,12-02-2024,Billing Dispute,Medium,App,Pending,No,EM00209,,
TK00028034,C0016940,17-03-2016,Billing Dispute,Critical,Email,Resolved,No,EM00485,4.9,17-03-2016
TK00028035,C0016941,19-01-2021,Payment Issue,Low,App,Resolved,Yes,EM00630,3.4,19-01-2021
TK00028036,C0016941,21-06-2025,Network Issue,Medium,Chat,Pending,No,EM00362,,
TK00028037,C0016942,17-11-2024,SIM/Activation,High,Email,Pending,No,EM00620,,
TK00028038,C0016943,05-01-2014,SIM/Activation,Medium,Email,Reopened,No,EM00189,,
TK00028039,C0016943,06-11-2020,Roaming,Low,Email,Resolved,Yes,EM00711,10.7,06-11-2020
TK00028040,C0016943,01-02-2014,Recharge Failure,Medium,App,Resolved,Yes,EM00630,22.7,02-02-2014
TK00028041,C0016944,24-03-2019,Billing Dispute,Critical,Store,Resolved,Yes,EM00472,8.0,25-03-2019
TK00028042,C0016944,02-03-2021,Network Issue,Low,Chat,Resolved,Yes,EM00729,16.6,03-03-2021
TK00028043,C0016944,27-08-2018,Network Issue,Medium,Store,Resolved,No,EM00284,3.6,27-08-2018
TK00028044,C0016945,19-11-2018,Payment Issue,Medium,Store,Resolved,Yes,EM00582,12.7,20-11-2018
TK00028045,C0016946,03-11-2014,Payment Issue,Medium,Email,Resolved,Yes,EM00338,15.5,03-11-2014
TK00028046,C0016947,19-01-2023,Fiber Downtime,Low,Call,Resolved,Yes,EM00480,19.5,20-01-2023
TK00028047,C0016947,19-04-2015,Network Issue,Low,Email,Resolved,Yes,EM00534,18.3,20-04-2015
TK00028048,C0016948,07-02-2021,Recharge Failure,Low,Email,Pending,No,EM00746,,
TK00028049,C0016949,01-12-2020,Account Update,Medium,App,Pending,No,EM00766,,
TK00028050,C0016949,08-03-2017,Roaming,Medium,App,Resolved,No,EM00482,29.6,09-03-2017
TK00028051,C0016950,05-04-2025,Roaming,Low,Email,Pending,No,EM00265,,
TK00028052,C0016950,11-07-2018,Fiber Downtime,High,App,Resolved,Yes,EM00287,2.3,11-07-2018
TK00028053,C0016951,04-06-2015,Network Issue,High,Chat,Resolved,Yes,EM00710,4.2,04-06-2015
TK00028054,C0016952,02-09-2020,Payment Issue,Medium,Call,Resolved,No,EM00703,17.0,03-09-2020
TK00028055,C0016953,02-03-2016,Payment Issue,Medium,Store,Resolved,Yes,EM00435,9.7,03-03-2016
TK00028056,C0016955,09-12-2025,Recharge Failure,Low,App,Pending,No,EM00681,,
TK00028057,C0016956,06-10-2022,Roaming,High,Chat,Escalated,No,EM00349,,
TK00028058,C0016956,06-12-2015,Recharge Failure,High,Store,Resolved,Yes,EM00638,48.4,08-12-2015
TK00028059,C0016956,28-08-2014,Billing Dispute,Low,App,Resolved,Yes,EM00323,45.0,30-08-2014
TK00028060,C0016957,17-12-2014,Slow Data Speed,Low,Chat,Escalated,No,EM00115,,
TK00028061,C0016957,15-09-2014,Recharge Failure,High,App,Reopened,No,EM00350,,
TK00028062,C0016957,31-08-2025,Slow Data Speed,Medium,Call,Resolved,No,EM00241,33.4,01-09-2025
TK00028063,C0016957,06-06-2016,Account Update,Low,Email,Pending,No,EM00104,,
TK00028064,C0016958,19-07-2021,Billing Dispute,Critical,Store,Resolved,No,EM00408,41.5,20-07-2021
TK00028065,C0016959,21-07-2025,Plan Change,Low,Email,Resolved,Yes,EM00060,3.4,21-07-2025
TK00028066,C0016960,08-01-2015,Account Update,Medium,Chat,Escalated,No,EM00665,,
TK00028067,C0016960,16-10-2022,Call Drop,Low,Call,Resolved,Yes,EM00657,7.7,17-10-2022
TK00028068,C0016961,31-07-2022,Call Drop,Low,Chat,Resolved,Yes,EM00371,7.9,31-07-2022
TK00028069,C0016964,12-06-2014,Billing Dispute,Medium,Store,Resolved,Yes,EM00431,37.3,13-06-2014
TK00028070,C0016964,27-05-2023,Device Support,Critical,Chat,Resolved,Yes,EM00108,13.3,27-05-2023
TK00028071,C0016965,18-06-2022,Recharge Failure,Medium,Store,Resolved,No,EM00680,23.0,19-06-2022
TK00028072,C0016965,16-10-2015,Network Issue,Medium,App,Resolved,Yes,EM00705,19.0,16-10-2015
TK00028073,C0016965,20-11-2019,Fiber Downtime,Low,Store,Resolved,Yes,EM00168,15.0,20-11-2019
TK00028074,C0016965,17-05-2025,Account Update,Low,Call,Resolved,Yes,EM00243,17.8,18-05-2025
TK00028075,C0016966,10-01-2021,Slow Data Speed,Medium,App,Pending,No,EM00503,,
TK00028076,C0016966,10-03-2015,Device Support,Critical,Store,Resolved,Yes,EM00628,12.4,10-03-2015
TK00028077,C0016967,14-07-2017,Account Update,High,Store,Resolved,Yes,EM00062,15.0,15-07-2017
TK00028078,C0016967,27-02-2014,Billing Dispute,High,Email,Resolved,No,EM00052,11.4,28-02-2014
TK00028079,C0016969,07-03-2015,Call Drop,Medium,App,Resolved,No,EM00528,13.3,07-03-2015
TK00028080,C0016970,24-04-2017,Fiber Downtime,Medium,Call,Resolved,Yes,EM00067,37.7,26-04-2017
TK00028081,C0016971,30-07-2020,Plan Change,Medium,App,Escalated,No,EM00132,,
TK00028082,C0016971,12-03-2018,Account Update,Medium,App,Resolved,No,EM00369,11.4,12-03-2018
TK00028083,C0016971,22-09-2015,Account Update,Low,Call,Resolved,Yes,EM00590,7.3,22-09-2015
TK00028084,C0016971,28-03-2020,Billing Dispute,Medium,Chat,Resolved,Yes,EM00335,19.6,29-03-2020
TK00028085,C0016972,29-12-2025,Account Update,Medium,Email,Escalated,No,EM00375,,
TK00028086,C0016972,30-06-2023,Plan Change,Low,Store,Resolved,Yes,EM00672,18.6,01-07-2023
TK00028087,C0016972,18-08-2023,Plan Change,High,Chat,Resolved,Yes,EM00626,8.3,18-08-2023
TK00028088,C0016973,15-09-2021,Network Issue,High,Chat,Pending,No,EM00220,,
TK00028089,C0016973,23-10-2022,Call Drop,Medium,App,Resolved,Yes,EM00722,7.9,24-10-2022
TK00028090,C0016974,01-08-2025,SIM/Activation,Low,Store,Resolved,No,EM00453,12.2,02-08-2025
TK00028091,C0016974,26-12-2016,Fiber Downtime,Medium,Chat,Pending,No,EM00191,,
TK00028092,C0016974,06-09-2021,SIM/Activation,Medium,Email,Resolved,Yes,EM00526,16.6,06-09-2021
TK00028093,C0016975,12-06-2016,Call Drop,High,Email,Pending,No,EM00218,,
TK00028094,C0016975,20-12-2014,Billing Dispute,Critical,Chat,Resolved,Yes,EM00127,7.4,21-12-2014
TK00028095,C0016976,16-07-2024,Network Issue,Low,Call,Reopened,No,EM00204,,
TK00028096,C0016976,24-03-2015,Account Update,Low,Store,Escalated,No,EM00039,,
TK00028097,C0016976,03-02-2017,Recharge Failure,Medium,Store,Resolved,Yes,EM00229,36.2,05-02-2017
TK00028098,C0016978,07-11-2017,Roaming,High,Store,Pending,No,EM00713,,
TK00028099,C0016978,19-03-2016,Call Drop,Medium,Chat,Resolved,No,EM00322,2.6,19-03-2016
TK00028100,C0016978,03-08-2016,Network Issue,Low,Store,Resolved,No,EM00451,7.8,04-08-2016
TK00028101,C0016979,08-01-2024,Fiber Downtime,Low,Chat,Pending,No,EM00170,,
TK00028102,C0016979,23-04-2018,Recharge Failure,Low,Store,Resolved,Yes,EM00549,20.5,24-04-2018
TK00028103,C0016980,02-02-2014,Fiber Downtime,Low,Email,Pending,No,EM00199,,
TK00028104,C0016980,08-10-2018,Network Issue,Medium,Email,Pending,No,EM00164,,
TK00028105,C0016980,03-07-2018,Recharge Failure,Medium,Email,Resolved,Yes,EM00782,22.5,04-07-2018
TK00028106,C0016981,22-10-2024,SIM/Activation,High,Store,Pending,No,EM00618,,
TK00028107,C0016981,04-10-2019,Device Support,Low,Store,Pending,No,EM00055,,
TK00028108,C0016983,28-03-2026,Payment Issue,Medium,Call,Resolved,Yes,EM00390,5.5,28-03-2026
TK00028109,C0016983,05-04-2017,Network Issue,Low,Store,Resolved,Yes,EM00326,13.0,06-04-2017
TK00028110,C0016983,12-12-2021,Billing Dispute,High,Email,Resolved,Yes,EM00343,22.5,13-12-2021
TK00028111,C0016984,18-04-2025,Call Drop,Low,Store,Resolved,No,EM00584,10.2,19-04-2025
TK00028112,C0016986,19-09-2018,Network Issue,Medium,Email,Resolved,Yes,EM00034,8.2,20-09-2018
TK00028113,C0016986,20-05-2018,Billing Dispute,High,Call,Resolved,Yes,EM00082,35.1,21-05-2018
TK00028114,C0016986,01-02-2023,Call Drop,Low,App,Resolved,Yes,EM00754,4.4,01-02-2023
TK00028115,C0016989,11-03-2018,Call Drop,Low,App,Pending,No,EM00330,,
TK00028116,C0016989,07-08-2017,Recharge Failure,Medium,Call,Resolved,No,EM00075,11.5,08-08-2017
TK00028117,C0016990,16-01-2018,Payment Issue,Low,Call,Escalated,No,EM00505,,
TK00028118,C0016990,13-12-2015,Call Drop,Low,App,Resolved,Yes,EM00119,15.9,14-12-2015
TK00028119,C0016990,10-10-2023,Slow Data Speed,Medium,Chat,Resolved,No,EM00354,23.7,11-10-2023
TK00028120,C0016991,25-11-2020,Network Issue,Medium,Store,Reopened,No,EM00256,,
TK00028121,C0016991,29-03-2017,Slow Data Speed,Low,Store,Pending,No,EM00111,,
TK00028122,C0016991,08-03-2018,Recharge Failure,Medium,Call,Resolved,No,EM00653,14.3,08-03-2018
TK00028123,C0016992,03-05-2017,Fiber Downtime,Low,Email,Resolved,Yes,EM00622,13.0,04-05-2017
TK00028124,C0016992,20-02-2017,Recharge Failure,Low,Email,Resolved,Yes,EM00049,13.6,20-02-2017
TK00028125,C0016993,11-10-2016,Device Support,High,Store,Escalated,No,EM00060,,
TK00028126,C0016993,30-11-2025,Payment Issue,Critical,Email,Resolved,Yes,EM00260,21.4,01-12-2025
TK00028127,C0016995,15-12-2019,Plan Change,Medium,Chat,Pending,No,EM00327,,
TK00028128,C0016996,29-06-2017,Slow Data Speed,Low,App,Reopened,No,EM00125,,
TK00028129,C0016996,12-08-2022,Payment Issue,Medium,Store,Reopened,No,EM00631,,
TK00028130,C0016996,05-06-2015,Plan Change,Medium,App,Resolved,Yes,EM00767,8.4,05-06-2015
TK00028131,C0016996,24-02-2016,SIM/Activation,High,App,Resolved,Yes,EM00681,17.3,25-02-2016
TK00028132,C0016996,23-07-2020,SIM/Activation,Medium,Call,Pending,No,EM00757,,
TK00028133,C0016997,13-08-2017,Fiber Downtime,Medium,Call,Escalated,No,EM00222,,
TK00028134,C0016997,17-01-2019,Roaming,Medium,Store,Resolved,No,EM00496,18.9,17-01-2019
TK00028135,C0016999,05-10-2022,Billing Dispute,Critical,App,Resolved,Yes,EM00525,5.3,05-10-2022
TK00028136,C0016999,11-02-2020,Account Update,Low,Chat,Pending,No,EM00156,,
TK00028137,C0016999,20-07-2018,Account Update,Medium,Call,Resolved,Yes,EM00770,24.4,21-07-2018
TK00028138,C0016999,14-10-2017,Plan Change,Low,Call,Resolved,Yes,EM00134,17.7,14-10-2017
TK00028139,C0017001,28-05-2016,Network Issue,Low,Store,Reopened,No,EM00108,,
TK00028140,C0017002,16-10-2017,Roaming,Medium,App,Pending,No,EM00736,,
TK00028141,C0017003,24-02-2016,Call Drop,Medium,Call,Pending,No,EM00588,,
TK00028142,C0017003,24-04-2018,Account Update,Low,Store,Resolved,No,EM00162,22.4,25-04-2018
TK00028143,C0017004,21-01-2014,Device Support,High,Chat,Resolved,Yes,EM00102,17.3,22-01-2014
TK00028144,C0017005,10-09-2022,Device Support,Low,Store,Resolved,Yes,EM00318,17.2,11-09-2022
TK00028145,C0017006,18-05-2025,Device Support,Medium,Call,Resolved,Yes,EM00380,20.2,19-05-2025
TK00028146,C0017006,01-06-2014,Device Support,High,Email,Pending,No,EM00615,,
TK00028147,C0017008,26-02-2018,Network Issue,Medium,Chat,Resolved,Yes,EM00008,3.5,26-02-2018
TK00028148,C0017008,06-09-2015,Roaming,Medium,Chat,Resolved,Yes,EM00025,16.9,07-09-2015
TK00028149,C0017009,19-09-2016,Roaming,Low,Chat,Reopened,No,EM00795,,
TK00028150,C0017009,07-11-2025,Slow Data Speed,Low,Store,Resolved,Yes,EM00680,11.4,08-11-2025
TK00028151,C0017010,19-07-2025,Billing Dispute,Medium,Call,Escalated,No,EM00224,,
TK00028152,C0017010,22-07-2023,SIM/Activation,Medium,Call,Resolved,Yes,EM00184,18.1,22-07-2023
TK00028153,C0017010,09-01-2025,Call Drop,Low,Store,Resolved,Yes,EM00461,11.4,10-01-2025
TK00028154,C0017011,27-04-2020,Roaming,Low,App,Resolved,Yes,EM00674,8.6,27-04-2020
TK00028155,C0017012,27-01-2022,SIM/Activation,Medium,Store,Resolved,No,EM00696,7.1,27-01-2022
TK00028156,C0017012,16-04-2022,Roaming,Critical,Store,Resolved,No,EM00154,19.5,17-04-2022
TK00028157,C0017015,27-01-2026,SIM/Activation,Low,Call,Resolved,Yes,EM00337,26.0,28-01-2026
TK00028158,C0017015,15-01-2020,Recharge Failure,Medium,Chat,Resolved,Yes,EM00303,15.9,16-01-2020
TK00028159,C0017016,21-09-2023,Call Drop,Low,Call,Resolved,Yes,EM00667,8.8,21-09-2023
TK00028160,C0017017,25-04-2023,Slow Data Speed,Medium,Email,Pending,No,EM00355,,
TK00028161,C0017019,20-05-2022,Payment Issue,Medium,Email,Resolved,No,EM00728,11.1,21-05-2022
TK00028162,C0017020,30-03-2022,Account Update,High,Store,Pending,No,EM00611,,
TK00028163,C0017020,06-09-2016,Recharge Failure,Medium,App,Resolved,No,EM00666,26.3,07-09-2016
TK00028164,C0017020,15-01-2014,Call Drop,Medium,Chat,Resolved,Yes,EM00679,12.3,15-01-2014
TK00028165,C0017020,04-07-2014,Slow Data Speed,Medium,App,Resolved,Yes,EM00385,24.0,05-07-2014
TK00028166,C0017021,01-10-2016,SIM/Activation,Critical,Email,Pending,No,EM00097,,
TK00028167,C0017021,09-06-2024,Account Update,Medium,Store,Reopened,No,EM00581,,
TK00028168,C0017022,01-07-2024,Billing Dispute,Low,App,Resolved,Yes,EM00670,9.2,02-07-2024
TK00028169,C0017022,13-10-2025,Plan Change,High,Store,Resolved,Yes,EM00653,15.7,14-10-2025
TK00028170,C0017022,17-01-2023,Account Update,Low,App,Pending,No,EM00300,,
TK00028171,C0017022,20-09-2022,Billing Dispute,Medium,App,Resolved,Yes,EM00616,16.1,21-09-2022
TK00028172,C0017022,08-11-2022,Billing Dispute,Medium,Store,Resolved,Yes,EM00643,12.5,09-11-2022
TK00028173,C0017024,04-01-2020,Recharge Failure,Medium,Call,Escalated,No,EM00710,,
TK00028174,C0017025,22-04-2016,Account Update,Medium,Call,Resolved,Yes,EM00772,23.3,23-04-2016
TK00028175,C0017026,03-02-2019,Billing Dispute,Medium,App,Resolved,Yes,EM00121,5.9,03-02-2019
TK00028176,C0017026,14-04-2022,Slow Data Speed,Low,Store,Pending,No,EM00390,,
TK00028177,C0017028,12-08-2021,Device Support,High,Store,Pending,No,EM00634,,
TK00028178,C0017028,03-06-2024,Device Support,Medium,App,Resolved,Yes,EM00523,1.1,03-06-2024
TK00028179,C0017029,19-12-2025,Payment Issue,Low,Call,Pending,No,EM00649,,
TK00028180,C0017029,05-04-2017,Call Drop,Medium,Chat,Resolved,Yes,EM00547,14.8,05-04-2017
TK00028181,C0017029,15-11-2017,SIM/Activation,High,App,Resolved,Yes,EM00427,3.5,16-11-2017
TK00028182,C0017030,20-07-2025,Billing Dispute,Low,Store,Reopened,No,EM00683,,
TK00028183,C0017030,27-05-2018,Roaming,High,App,Pending,No,EM00736,,
TK00028184,C0017031,24-07-2024,Device Support,Medium,Chat,Resolved,No,EM00598,32.3,25-07-2024
TK00028185,C0017031,25-06-2024,Network Issue,Medium,Email,Resolved,Yes,EM00471,15.2,25-06-2024
TK00028186,C0017032,24-08-2016,Fiber Downtime,Low,Store,Reopened,No,EM00676,,
TK00028187,C0017032,09-11-2014,Recharge Failure,Critical,Store,Pending,No,EM00225,,
TK00028188,C0017033,06-01-2014,Device Support,Low,App,Resolved,No,EM00507,5.7,06-01-2014
TK00028189,C0017034,12-08-2025,Slow Data Speed,Low,App,Resolved,No,EM00445,11.9,12-08-2025
TK00028190,C0017034,22-04-2024,SIM/Activation,Low,App,Resolved,Yes,EM00372,5.7,22-04-2024
TK00028191,C0017037,04-06-2024,Billing Dispute,Low,Email,Pending,No,EM00173,,
TK00028192,C0017040,17-12-2014,Plan Change,Low,App,Escalated,No,EM00201,,
TK00028193,C0017040,12-03-2016,Call Drop,Low,App,Resolved,No,EM00207,7.1,12-03-2016
TK00028194,C0017040,10-09-2021,Plan Change,Medium,Chat,Resolved,Yes,EM00257,19.7,11-09-2021
TK00028195,C0017041,17-02-2021,Device Support,Low,Store,Pending,No,EM00628,,
TK00028196,C0017041,06-10-2019,Call Drop,Low,Call,Reopened,No,EM00238,,
TK00028197,C0017041,19-01-2022,Billing Dispute,Low,Store,Resolved,Yes,EM00210,15.0,20-01-2022
TK00028198,C0017042,24-07-2016,Slow Data Speed,High,Call,Resolved,Yes,EM00475,12.4,25-07-2016
TK00028199,C0017043,04-07-2016,Slow Data Speed,Medium,Chat,Pending,No,EM00161,,
TK00028200,C0017043,04-12-2023,Call Drop,High,App,Resolved,No,EM00540,16.9,05-12-2023
TK00028201,C0017044,06-04-2015,Recharge Failure,Medium,App,Pending,No,EM00360,,
TK00028202,C0017044,08-04-2015,Payment Issue,Medium,Call,Resolved,Yes,EM00105,22.1,09-04-2015
TK00028203,C0017044,09-11-2021,Plan Change,High,Call,Resolved,Yes,EM00794,15.6,10-11-2021
TK00028204,C0017045,02-11-2021,Slow Data Speed,Medium,Chat,Pending,No,EM00689,,
TK00028205,C0017045,26-02-2021,SIM/Activation,High,App,Resolved,Yes,EM00722,14.0,26-02-2021
TK00028206,C0017045,23-05-2014,Network Issue,Low,Call,Pending,No,EM00045,,
TK00028207,C0017045,11-03-2026,Roaming,Low,Call,Resolved,No,EM00140,6.9,11-03-2026
TK00028208,C0017046,23-02-2017,Slow Data Speed,Low,App,Resolved,Yes,EM00741,48.4,25-02-2017
TK00028209,C0017047,24-09-2024,Device Support,Low,App,Resolved,Yes,EM00354,20.4,25-09-2024
TK00028210,C0017048,26-06-2022,Payment Issue,Low,Email,Pending,No,EM00515,,
TK00028211,C0017048,02-05-2017,Call Drop,Medium,Store,Resolved,No,EM00089,5.7,02-05-2017
TK00028212,C0017049,28-04-2020,Fiber Downtime,Medium,Call,Pending,No,EM00704,,
TK00028213,C0017049,17-04-2014,Payment Issue,Low,Call,Resolved,Yes,EM00029,1.8,17-04-2014
TK00028214,C0017050,22-12-2025,Device Support,Medium,App,Resolved,No,EM00016,4.6,22-12-2025
TK00028215,C0017050,07-03-2023,SIM/Activation,High,Chat,Resolved,Yes,EM00216,4.3,07-03-2023
TK00028216,C0017051,19-03-2025,Plan Change,High,Call,Pending,No,EM00090,,
TK00028217,C0017051,17-03-2015,Recharge Failure,Low,Store,Resolved,Yes,EM00522,22.4,18-03-2015
TK00028218,C0017052,05-03-2020,Fiber Downtime,High,Chat,Resolved,Yes,EM00323,14.2,06-03-2020
TK00028219,C0017053,17-04-2022,Slow Data Speed,Medium,App,Resolved,Yes,EM00448,1.4,17-04-2022
TK00028220,C0017054,23-01-2015,Roaming,Medium,Store,Resolved,Yes,EM00302,25.6,24-01-2015
TK00028221,C0017055,20-12-2021,Billing Dispute,Medium,Email,Resolved,Yes,EM00344,9.6,20-12-2021
TK00028222,C0017055,07-12-2024,Network Issue,Medium,Call,Resolved,No,EM00474,24.0,08-12-2024
TK00028223,C0017056,31-12-2014,Recharge Failure,Low,Store,Pending,No,EM00641,,
TK00028224,C0017056,09-09-2022,Network Issue,Low,Call,Resolved,No,EM00356,10.2,09-09-2022
TK00028225,C0017056,03-07-2017,Network Issue,Low,App,Pending,No,EM00593,,
TK00028226,C0017057,28-10-2016,Plan Change,Low,Store,Pending,No,EM00436,,
TK00028227,C0017057,26-02-2019,Roaming,Medium,Store,Resolved,Yes,EM00583,17.6,27-02-2019
TK00028228,C0017058,04-04-2019,Roaming,High,App,Resolved,No,EM00173,20.9,05-04-2019
TK00028229,C0017058,02-01-2024,Device Support,Medium,App,Pending,No,EM00275,,
TK00028230,C0017059,01-01-2026,Network Issue,High,Store,Resolved,Yes,EM00313,4.7,02-01-2026
TK00028231,C0017060,17-12-2014,Slow Data Speed,Medium,Store,Resolved,No,EM00614,4.6,17-12-2014
TK00028232,C0017063,30-11-2023,Fiber Downtime,Medium,Call,Resolved,No,EM00351,28.1,01-12-2023
TK00028233,C0017063,09-03-2021,SIM/Activation,High,Call,Resolved,Yes,EM00069,6.9,09-03-2021
TK00028234,C0017064,04-06-2025,Device Support,Low,Call,Pending,No,EM00102,,
TK00028235,C0017066,19-05-2023,Roaming,High,App,Escalated,No,EM00202,,
TK00028236,C0017067,15-06-2024,Billing Dispute,Medium,App,Resolved,Yes,EM00596,10.2,15-06-2024
TK00028237,C0017067,18-08-2024,Billing Dispute,Medium,Store,Pending,No,EM00597,,
TK00028238,C0017069,30-03-2023,Call Drop,Low,Chat,Escalated,No,EM00177,,
TK00028239,C0017069,17-01-2014,SIM/Activation,Low,App,Resolved,Yes,EM00678,2.9,17-01-2014
TK00028240,C0017070,08-09-2015,Slow Data Speed,Medium,Call,Resolved,Yes,EM00507,11.7,08-09-2015
